"","GEOID","B06001_001","B06001_002","B06001_003","B06001_004","B06001_005","B06001_006","B06001_007","B06001_008","B06001_009","B06001_010","B06001_011","B06001_012","B06001_013","B06001_014","B06001_015","B06001_016","B06001_017","B06001_018","B06001_019","B06001_020","B06001_021","B06001_022","B06001_023","B06001_024","B06001_025","B06001_026","B06001_027","B06001_028","B06001_029","B06001_030","B06001_031","B06001_032","B06001_033","B06001_034","B06001_035","B06001_036","B06001_037","B06001_038","B06001_039","B06001_040","B06001_041","B06001_042","B06001_043","B06001_044","B06001_045","B06001_046","B06001_047","B06001_048","B06001_049","B06001_050","B06001_051","B06001_052","B06001_053","B06001_054","B06001_055","B06001_056","B06001_057","B06001_058","B06001_059","B06001_060"
"Bamberg School District 2, South Carolina","4500960",6604,298,914,1365,567,607,702,525,211,275,839,301,5200,263,809,871,399,500,526,470,196,218,724,224,1311,35,105,478,107,107,171,44,15,57,115,77,4,0,0,4,0,0,0,0,0,0,0,0,89,0,0,12,61,0,5,11,0,0,0,0
"Barnwell School District 19, South Carolina","4501020",4661,253,831,488,504,559,640,344,89,191,470,292,3844,207,686,463,441,379,510,260,71,168,423,236,703,46,145,25,19,139,117,68,18,23,47,56,9,0,0,0,0,0,0,9,0,0,0,0,105,0,0,0,44,41,13,7,0,0,0,0
"Barnwell School District 29, South Carolina","4501050",5104,398,959,391,462,555,650,412,177,200,457,443,3731,322,717,321,315,394,413,363,155,139,296,296,1338,76,242,70,147,161,237,49,22,61,126,147,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,35,0
"Barnwell School District 45, South Carolina","4501080",12333,848,2299,1304,1229,1445,1773,798,439,440,1137,621,9329,783,1897,932,873,1193,1244,495,292,329,787,504,2733,65,402,290,345,173,527,285,147,94,288,117,57,0,0,0,0,39,0,18,0,0,0,0,214,0,0,82,11,40,2,0,0,17,62,0
"Beaufort County School District, South Carolina","4501110",170693,10221,24335,16164,20440,17879,18727,10502,4363,8043,24815,15204,47093,7029,13064,4467,5172,3475,4426,2469,741,1315,2855,2080,104702,3026,9638,9924,11552,10501,11646,7114,3269,6040,20041,11951,2546,166,358,255,472,371,327,200,47,123,151,76,16352,0,1275,1518,3244,3532,2328,719,306,565,1768,1097
"Berkeley County School District, South Carolina","4501170",193613,13493,34047,20116,28362,25626,26457,12420,4404,6046,15013,7629,101356,11139,24360,10165,12971,11063,10944,5617,2088,2670,6737,3602,78894,2159,8573,8696,12538,11989,13228,5959,2069,2858,7109,3716,2888,82,459,322,580,678,517,89,46,25,48,42,10475,113,655,933,2273,1896,1768,755,201,493,1119,269
"Calhoun County School District, South Carolina","4501250",14958,794,2305,1145,1462,1724,2227,1183,457,747,1830,1084,11589,754,2065,997,1198,1165,1592,862,345,560,1218,833,2940,40,183,147,234,458,540,315,89,177,538,219,44,0,0,0,0,0,28,0,0,0,0,16,385,0,57,1,30,101,67,6,23,10,74,16
"Charleston County School District, South Carolina","4501440",372904,23072,52628,39106,63394,45922,48759,24782,9703,13100,31430,21008,197310,20339,39802,20570,26517,18332,22503,11960,4735,6098,15141,11313,152397,2524,11476,16536,30694,22758,22668,11529,4403,6296,14641,8872,4547,87,391,801,897,749,931,300,123,91,115,62,18650,122,959,1199,5286,4083,2657,993,442,615,1533,761
"Cherokee County School District, South Carolina","4501500",53802,3464,9424,5483,6203,6998,7484,3680,1346,1864,4754,3102,38785,3002,7578,4199,4173,4597,5137,2264,852,1182,3440,2361,13587,462,1757,1084,1762,1964,2099,1356,465,652,1252,734,285,0,32,37,61,21,111,23,0,0,0,0,1145,0,57,163,207,416,137,37,29,30,62,7
"Chester County School District, South Carolina","4501530",32556,2022,5499,2996,3368,3826,4787,2514,808,1427,3217,2092,24715,1787,4643,2550,2535,2682,3288,1734,617,1016,2149,1714,7555,235,841,446,815,1138,1436,768,191,385,928,372,63,0,15,0,0,0,34,1,0,4,9,0,223,0,0,0,18,6,29,11,0,22,131,6
"Chesterfield County School District, South Carolina","4501560",46192,2717,8094,4166,4986,5963,6852,3500,1011,1816,4365,2722,30534,2057,5874,2379,2839,3481,4351,2397,660,1267,3218,2011,14315,660,2075,1609,1811,2186,2251,1082,351,507,1089,694,89,0,0,19,36,21,1,0,0,0,12,0,1254,0,145,159,300,275,249,21,0,42,46,17
"Clarendon School District 1, South Carolina","4501740",9233,443,1067,835,771,700,1230,668,461,562,1462,1034,6480,420,956,494,557,484,929,367,324,381,1011,557,2648,23,111,341,214,207,291,278,116,178,432,457,51,0,0,0,0,0,10,10,21,0,10,0,54,0,0,0,0,9,0,13,0,3,9,20
"Clarendon School District 2, South Carolina","4501770",18329,1075,3290,1403,1915,2047,2548,1219,729,783,2164,1156,13983,967,2752,1133,1578,1569,1654,880,516,581,1489,864,4073,108,523,240,288,426,812,339,186,202,668,281,75,0,0,0,13,15,14,0,27,0,0,6,198,0,15,30,36,37,68,0,0,0,7,5
"Clarendon School District 3, South Carolina","4501800",6616,264,992,1240,986,848,829,431,131,168,429,298,5567,263,915,1037,769,697,617,332,127,151,394,265,774,1,57,174,149,95,144,65,4,17,35,33,11,0,0,0,7,0,4,0,0,0,0,0,264,0,20,29,61,56,64,34,0,0,0,0
"Colleton County School District, South Carolina","4501830",38004,2350,6468,3236,4107,4277,5299,2839,994,1617,4105,2712,28959,2154,5692,2607,3191,3195,3635,1885,689,1127,2777,2007,8204,196,729,334,774,908,1598,924,286,477,1292,686,152,0,19,62,0,15,39,17,0,0,0,0,689,0,28,233,142,159,27,13,19,13,36,19
"Darlington County School District, South Carolina","4501860",67922,4029,11778,6316,7311,8379,9432,4992,2322,2581,6519,4263,53813,3796,10486,5038,5571,6145,6835,3751,1757,1977,5078,3379,12549,201,1158,1060,1476,1980,2394,1130,490,508,1412,740,345,32,31,26,12,111,27,41,21,19,9,16,1215,0,103,192,252,143,176,70,54,77,20,128
"Dillon School District 4, South Carolina","4501920",23706,1575,4432,2143,2990,2696,3081,1842,765,785,1953,1444,18765,1504,3599,1748,2342,1990,2273,1481,654,607,1438,1129,4054,31,636,322,352,521,758,316,111,177,515,315,65,0,0,13,0,11,0,41,0,0,0,0,822,40,197,60,296,174,50,4,0,1,0,0
"Dillon School District 3, South Carolina","4501950",7729,619,1543,715,818,1053,1125,346,121,208,751,430,6496,593,1417,590,695,689,891,301,79,208,665,368,1098,26,126,115,123,250,223,45,42,0,86,62,20,0,0,0,0,20,0,0,0,0,0,0,115,0,0,10,0,94,11,0,0,0,0,0
"Dorchester School District 2, South Carolina","4502010",129323,8633,26142,11409,17643,18264,18817,7837,2997,4031,8666,4884,60079,7152,17006,5874,7754,6652,6005,2466,846,1365,2913,2046,59771,1417,8356,4667,8318,9538,10971,4822,1859,2452,5035,2336,3002,64,448,428,697,309,524,200,19,25,191,97,6471,0,332,440,874,1765,1317,349,273,189,527,405
"Edgefield County School District, South Carolina","4502070",26466,1137,4095,2254,3388,3656,4018,1796,888,1246,2498,1490,11889,547,1915,1035,1350,1303,1639,812,428,608,1308,944,13167,590,2135,1169,1579,1903,2194,917,460,579,1134,507,249,0,10,0,71,74,60,18,0,4,12,0,1161,0,35,50,388,376,125,49,0,55,44,39
"Fairfield County School District, South Carolina","4502100",23108,1172,3693,1886,2256,2819,3584,1794,848,1161,2391,1504,18767,1040,3270,1718,1736,2112,2732,1470,685,944,1832,1228,3704,132,383,87,345,600,649,303,163,217,549,276,124,0,0,49,19,11,15,21,0,0,9,0,513,0,40,32,156,96,188,0,0,0,1,0
"Florence School District 1, South Carolina","4502130",99453,6604,16985,9930,12914,12540,14035,6351,2497,3962,8218,5417,70526,6249,14022,7188,9224,7899,8622,3894,1753,2576,5468,3631,25482,336,2746,2408,2869,4023,4839,2167,662,1172,2550,1710,676,10,33,102,245,119,91,47,7,22,0,0,2769,9,184,232,576,499,483,243,75,192,200,76
"Florence School District 2, South Carolina","4502160",7189,437,1370,667,738,980,733,532,110,224,898,500,6299,368,1277,597,664,767,572,473,101,221,790,469,585,69,34,27,74,75,152,45,9,3,73,24,13,0,0,6,0,0,0,7,0,0,0,0,292,0,59,37,0,138,9,7,0,0,35,7
"Florence School District 3, South Carolina","4502190",20065,1241,4050,1620,2493,2351,2538,1470,467,623,1881,1331,17198,1216,3626,1351,2138,1756,2026,1233,422,564,1700,1166,2629,22,412,257,309,495,475,209,45,59,181,165,72,0,4,0,0,24,23,21,0,0,0,0,166,3,8,12,46,76,14,7,0,0,0,0
"Florence School District 4, South Carolina","4502220",6063,389,982,465,681,794,706,556,291,245,540,414,5018,381,920,379,463,651,561,469,241,177,459,317,830,8,24,86,100,135,125,76,39,68,72,97,39,0,9,0,5,5,20,0,0,0,0,0,176,0,29,0,113,3,0,11,11,0,9,0
"Florence School District 5, South Carolina","4502250",5560,383,1144,500,493,846,616,358,116,402,432,270,4786,375,1046,460,406,672,473,262,100,334,399,259,622,8,71,36,79,133,137,44,16,64,26,8,20,0,9,0,0,0,0,0,0,4,7,0,132,0,18,4,8,41,6,52,0,0,0,3
"Georgetown County School District, South Carolina","4502280",60572,3051,9275,4254,5766,6326,7949,4934,1647,3331,8797,5242,36997,2801,6999,3255,3616,3396,4763,3194,885,1701,3975,2412,21596,250,2112,983,1671,2688,2805,1683,749,1418,4534,2703,475,0,30,0,152,48,174,5,0,21,24,21,1504,0,134,16,327,194,207,52,13,191,264,106
"Greenville County School District, South Carolina","4502310",490954,32409,84282,46413,66641,65807,67975,32605,11089,16152,39881,27700,263974,28407,59955,24823,31821,28507,28687,14934,5157,7855,19069,14759,182413,3432,21043,17254,24639,27633,31492,14836,5152,7261,18100,11571,5293,146,459,767,899,847,1163,392,132,117,237,134,39274,424,2825,3569,9282,8820,6633,2443,648,919,2475,1236
"Greenwood School District 50, South Carolina","4502340",58319,3856,9880,6482,6958,7199,7529,3630,1464,1838,5052,4431,43244,3552,8576,4948,5038,4729,5055,2707,984,1354,3434,2867,12070,274,1104,1160,1344,1747,1926,863,371,349,1513,1419,572,15,59,26,33,190,47,21,24,89,7,61,2433,15,141,348,543,533,501,39,85,46,98,84
"Greenwood School District 51, South Carolina","4502370",7340,543,1016,558,1002,819,1077,566,204,205,806,544,5927,527,883,537,836,603,785,435,162,155,592,412,1384,16,133,21,161,216,274,131,42,50,208,132,7,0,0,0,0,0,7,0,0,0,0,0,22,0,0,0,5,0,11,0,0,0,6,0
"Greenwood School District 52, South Carolina","4502400",7696,429,1268,469,811,799,1229,712,216,378,975,410,5244,379,999,375,543,496,832,527,69,277,485,262,2409,50,269,94,268,292,392,173,142,101,484,144,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,11,5,12,5,0,6,4
"Hampton School District 1, South Carolina","4502430",13005,740,2432,1197,1573,1553,1951,807,399,513,1040,800,11058,717,2312,1058,1257,1190,1622,661,346,360,867,668,1867,23,108,139,301,353,305,137,53,149,167,132,44,0,0,0,7,0,24,9,0,4,0,0,36,0,12,0,8,10,0,0,0,0,6,0
"Hampton School District 2, South Carolina","4502460",7468,410,1064,695,945,1127,906,475,252,296,875,423,5039,310,893,454,452,596,593,363,207,248,601,322,2069,100,171,232,409,382,252,79,45,48,250,101,49,0,0,0,25,9,15,0,0,0,0,0,311,0,0,9,59,140,46,33,0,0,24,0
"Horry County School District, South Carolina","4502490",290730,15555,41243,25012,35619,34755,38506,19943,8901,14225,36604,20367,111813,13404,26672,11013,12755,11098,11430,6207,2763,3584,7912,4975,157505,2096,13210,12293,17405,19159,23875,12596,5622,9997,26780,14472,3210,14,419,327,857,354,536,177,125,110,199,92,18202,41,942,1379,4602,4144,2665,963,391,534,1713,828
"Jasper County School District, South Carolina","4502520",26549,1702,4222,3111,3591,3254,3338,1838,731,988,2415,1359,14160,1375,2900,1873,1338,1380,1800,772,344,407,1082,889,9950,327,1194,1068,1493,1140,1319,918,247,528,1304,412,51,0,0,0,17,8,15,3,0,8,0,0,2388,0,128,170,743,726,204,145,140,45,29,58
"Kershaw County School District, South Carolina","4502550",62722,3850,11098,5035,6929,7680,9119,4484,1975,2579,5941,4032,41365,3423,9022,3428,4633,4080,5107,2564,1090,1685,3628,2705,19230,328,1869,1561,2073,3187,3511,1668,850,850,2157,1176,645,48,162,35,54,37,217,52,0,11,29,0,1482,51,45,11,169,376,284,200,35,33,127,151
"Lancaster County School District, South Carolina","4502580",81263,4825,13276,6335,9510,10659,11199,5364,1825,3512,9212,5546,45601,3015,7935,4135,5144,5949,6017,2981,1159,1940,4484,2842,32072,1780,4949,1899,3730,4068,4672,2117,608,1474,4469,2306,918,30,150,39,111,87,59,167,27,12,12,224,2672,0,242,262,525,555,451,99,31,86,247,174
"Laurens School District 55, South Carolina","4502610",36317,2088,6104,2917,4101,4601,5524,2637,1076,1523,3357,2389,27665,1977,5574,2292,2920,3175,3917,1688,648,1144,2478,1852,7206,111,418,459,814,1089,1325,808,428,369,853,532,269,0,14,27,65,61,12,84,0,0,6,0,1177,0,98,139,302,276,270,57,0,10,20,5
"Laurens School District 56, South Carolina","4502640",20994,1316,3166,2765,2234,2124,2834,1168,576,972,2109,1730,16172,1309,2872,1776,1723,1668,2123,899,454,638,1511,1199,4343,7,279,902,423,341,617,269,112,325,559,509,195,0,5,36,22,0,70,0,10,9,28,15,284,0,10,51,66,115,24,0,0,0,11,7
"Lee County School District, South Carolina","4502670",18461,1066,3002,1905,2296,2080,2592,1487,417,760,1661,1195,14883,992,2471,1677,1834,1452,1900,1245,341,622,1310,1039,3495,74,531,228,449,571,687,242,76,135,346,156,62,0,0,0,0,57,5,0,0,0,0,0,21,0,0,0,13,0,0,0,0,3,5,0
"Lexington School District 1, South Carolina","4502700",129177,7887,25521,9329,17087,19704,19527,8552,2801,4280,9080,5409,77114,7255,18829,6418,9737,9887,9277,4310,1499,2393,4737,2772,45119,575,6112,2477,6031,8144,8688,3804,1225,1774,4045,2244,1477,0,120,80,225,241,510,205,14,34,31,17,5467,57,460,354,1094,1432,1052,233,63,79,267,376
"Lexington School District 2, South Carolina","4502730",64283,4226,9100,7139,10042,7143,8408,3878,1704,2240,5790,4613,41124,3788,7121,4437,5453,4015,4687,2173,1063,1554,3800,3033,17238,377,1641,1903,2611,2105,2902,1354,566,555,1789,1435,763,5,59,113,160,86,153,105,32,29,17,4,5158,56,279,686,1818,937,666,246,43,102,184,141
"Lexington School District 3, South Carolina","4502760",12856,769,2199,1091,1258,1158,1763,1080,483,618,1348,1089,10153,764,1964,946,1031,726,1187,883,370,416,866,1000,2145,5,177,95,145,211,512,197,113,195,417,78,51,0,0,0,0,20,31,0,0,0,0,0,507,0,58,50,82,201,33,0,0,7,65,11
"Lexington School District 4, South Carolina","4502790",18028,1167,3187,1884,2001,2304,2904,1233,590,590,1517,651,12549,1139,2840,1414,1470,1394,1763,621,261,438,848,361,4806,28,304,400,394,784,1024,474,321,152,646,279,30,0,0,0,11,5,12,2,0,0,0,0,643,0,43,70,126,121,105,136,8,0,23,11
"Lexington School District 5, South Carolina","4502820",95914,5408,18198,7325,10927,13296,14442,6640,2574,3740,8430,4934,52106,4626,13691,4434,5388,6442,6319,3218,1100,1785,3160,1943,38482,757,4042,2546,4794,5604,7131,2957,1381,1858,4664,2748,1199,6,223,93,154,317,190,130,51,13,22,0,4127,19,242,252,591,933,802,335,42,84,584,243
"Marlboro County School District, South Carolina","4502970",27993,1497,4280,2344,4084,3875,4048,1809,693,1178,2615,1570,19911,1061,3292,1822,2566,2397,2997,1328,546,895,1785,1222,7261,433,982,443,1277,1223,943,447,147,272,771,323,191,0,0,0,56,57,23,9,0,1,23,22,630,3,6,79,185,198,85,25,0,10,36,3
"McCormick County School District, South Carolina","4503000",9895,279,1006,591,1080,1071,1300,752,364,566,1921,965,5505,130,750,400,698,698,794,372,200,276,817,370,4169,146,252,191,365,363,477,322,146,262,1086,559,93,3,4,0,8,10,25,33,0,0,0,10,128,0,0,0,9,0,4,25,18,28,18,26
"Newberry County School District, South Carolina","4503030",37690,2291,6069,3886,4051,4529,5033,2751,1222,1329,3859,2670,28938,2269,5254,2845,2865,3076,3703,1999,885,867,2997,2178,6652,22,730,754,709,780,1071,624,312,370,807,473,154,0,1,32,17,17,51,31,0,5,0,0,1946,0,84,255,460,656,208,97,25,87,55,19
"Oconee County School District, South Carolina","4503060",74949,4026,11262,6114,8223,8375,10029,5580,2050,3678,9548,6064,45012,3604,8900,3943,5100,4846,5435,2846,1011,2074,4145,3108,26624,422,2019,2016,2346,3092,3960,2478,946,1432,5126,2787,720,0,53,36,39,51,241,123,73,28,23,53,2593,0,290,119,738,386,393,133,20,144,254,116
"Orangeburg School District 3, South Carolina","4503150",20146,1108,3712,1753,2190,1875,2598,1228,730,1150,2131,1671,15806,1073,3234,1540,1655,1421,1963,916,420,873,1437,1274,3979,35,476,211,400,393,573,280,309,262,659,381,43,0,0,0,2,0,10,29,0,0,0,2,318,0,2,2,133,61,52,3,1,15,35,14
"Orangeburg School District 4, South Carolina","4503180",19852,1561,3487,1648,2543,2126,3104,1477,418,683,1736,1069,16814,1555,3291,1357,2143,1658,2385,1183,364,586,1478,814,2794,6,196,291,326,460,639,263,54,97,258,204,26,0,0,0,10,0,15,1,0,0,0,0,218,0,0,0,64,8,65,30,0,0,0,51
"Orangeburg School District 5, South Carolina","4503210",50577,2993,7640,7195,5827,5444,6454,3347,1390,1987,4925,3375,39076,2742,6699,5089,4347,3890,4643,2517,1082,1474,3916,2677,9929,251,854,1893,1159,1255,1511,698,232,488,917,671,250,0,41,21,65,45,41,1,13,0,23,0,1322,0,46,192,256,254,259,131,63,25,69,27
"Pickens County School District, South Carolina","4503330",120124,6079,17738,22058,13686,13352,15343,7663,2860,3699,10406,7240,75125,5276,14598,12248,7928,7823,8570,4220,1748,2324,5668,4722,39298,742,2837,8898,4221,4496,6057,2972,990,1313,4376,2396,1086,31,70,154,165,135,226,103,63,15,112,12,4615,30,233,758,1372,898,490,368,59,47,250,110
"Richland School District 1, South Carolina","4503360",205829,12298,27230,39066,33080,21420,24898,12439,4546,6710,13714,10428,132244,10857,22420,21985,18669,12226,15406,8314,2842,4362,8654,6509,61366,1209,4156,14862,10973,7197,7831,3543,1551,2010,4558,3476,2689,46,147,575,388,499,556,203,43,83,105,44,9530,186,507,1644,3050,1498,1105,379,110,255,397,399
"Richland School District 2, South Carolina","4503390",131715,8701,25699,12094,17911,20463,17782,8212,2761,4134,8791,5167,66898,6896,17073,6485,7678,9909,6966,3457,1110,1597,3571,2156,51485,1552,7265,4058,7994,8261,8388,3812,1339,2091,4301,2424,4472,187,673,592,795,918,583,189,124,168,183,60,8860,66,688,959,1444,1375,1845,754,188,278,736,527
"Saluda County School District, South Carolina","4503460",15552,1118,2531,1349,1793,1828,2217,1166,329,507,1586,1128,11598,1050,2092,966,1008,1377,1606,757,287,376,1248,831,2221,68,353,106,145,168,349,295,42,124,281,290,119,0,15,22,0,32,36,0,0,7,7,0,1614,0,71,255,640,251,226,114,0,0,50,7
"Spartanburg School District 1, South Carolina","4503480",29839,1227,5302,2209,2345,3935,4176,2743,1081,1316,3449,2056,18566,1146,4160,1405,1420,2474,1874,1723,619,738,1851,1156,9931,81,969,724,836,1123,1959,899,448,574,1468,850,233,0,56,5,31,28,90,8,8,0,7,0,1109,0,117,75,58,310,253,113,6,4,123,50
"Spartanburg School District 2, South Carolina","4503510",58990,3620,10313,6378,6203,8725,8334,3792,1213,1775,5454,3183,38503,3264,7891,4145,4281,4698,4786,2268,763,1017,3338,2052,16160,285,1958,1688,1446,2995,2839,1185,347,651,1902,864,723,71,101,143,0,108,113,76,15,33,63,0,3604,0,363,402,476,924,596,263,88,74,151,267
"Spartanburg School District 3, South Carolina","4503540",16070,809,2562,1464,1637,2004,2419,1360,495,681,1612,1027,12205,755,2198,1138,1121,1448,1635,976,412,558,1183,781,3286,54,314,283,335,497,636,343,83,104,429,208,14,0,0,0,0,0,14,0,0,0,0,0,565,0,50,43,181,59,134,41,0,19,0,38
"Spartanburg School District 4, South Carolina","4503570",18452,1185,2858,1551,2178,2479,2905,1095,554,657,2019,971,12864,1077,2507,889,1659,1552,1788,703,347,377,1245,720,5039,108,341,635,406,814,952,358,207,272,710,236,74,0,0,0,52,14,0,0,0,0,8,0,475,0,10,27,61,99,165,34,0,8,56,15
"Spartanburg School District 5, South Carolina","4503600",43959,3232,8484,3459,6510,5344,6082,3069,1024,1495,3236,2024,26379,2871,6173,1958,3836,2962,2902,1417,511,727,1615,1407,14093,271,2091,1153,2006,1764,2556,1140,489,630,1474,519,299,90,6,0,69,50,61,14,0,2,7,0,3188,0,214,348,599,568,563,498,24,136,140,98
"Spartanburg School District 6, South Carolina","4503630",63500,3934,12189,6267,9233,7957,9056,3837,1538,1880,4468,3141,38095,3500,9668,3719,4814,3853,4027,1965,858,1007,2908,1776,18456,314,1998,2016,2643,2526,3878,1469,535,628,1355,1094,597,96,29,8,120,78,95,59,28,9,63,12,6352,24,494,524,1656,1500,1056,344,117,236,142,259
"Spartanburg School District 7, South Carolina","4503660",52950,3714,7822,6492,6244,5681,7326,3170,1498,1813,4551,4639,35698,3393,6148,4442,4171,3509,4309,1850,888,1171,2780,3037,14469,285,1533,1800,1382,1743,2402,1133,544,549,1616,1482,366,21,49,34,55,35,123,41,0,0,8,0,2417,15,92,216,636,394,492,146,66,93,147,120
"Union County School District, South Carolina","4503750",28125,1536,4608,2227,2902,3442,4130,1978,975,1198,2913,2216,23414,1530,4175,1920,2396,2497,3275,1703,790,936,2422,1770,4485,6,430,307,506,824,839,275,183,252,471,392,40,0,0,0,0,0,4,0,0,0,4,32,186,0,3,0,0,121,12,0,2,10,16,22
"Williamsburg County School District, South Carolina","4503780",33238,1825,5593,2890,3924,3902,4430,2566,1076,1362,3406,2264,27995,1743,5032,2305,2989,2802,3598,2156,1012,1218,3012,2128,4580,58,527,506,748,958,757,373,64,144,316,129,285,24,7,65,69,67,42,6,0,0,5,0,378,0,27,14,118,75,33,31,0,0,73,7
"York School District 1, South Carolina","4503810",32646,2402,4725,2888,4296,4162,5541,2446,700,1073,2822,1591,17207,1546,2704,1728,2146,1954,2605,1183,335,666,1528,812,14129,856,1991,1071,1684,1918,2633,1236,358,379,1256,747,89,0,0,0,37,12,31,9,0,0,0,0,1221,0,30,89,429,278,272,18,7,28,38,32
"York School District 2, South Carolina","4503840",37896,2105,7856,2800,4030,5392,5889,2891,992,1203,2866,1872,9566,928,2604,828,804,984,1076,530,220,269,701,622,26533,1134,5072,1847,2839,4139,4441,2241,714,839,2053,1214,504,17,131,20,151,49,20,10,45,23,30,8,1293,26,49,105,236,220,352,110,13,72,82,28
"York School District 3, South Carolina","4503870",113202,6887,19278,12949,15888,14163,14843,6771,2984,4353,9002,6084,60894,4766,12157,7346,7799,6885,7297,3521,1296,2326,4421,3080,46814,2082,6878,4976,6742,6174,6814,3051,1301,1938,4113,2745,1188,11,66,139,329,117,239,26,63,20,152,26,4306,28,177,488,1018,987,493,173,324,69,316,233
"York School District 4, South Carolina","4503900",56332,3983,12623,3083,5024,10238,9110,3415,952,1832,4104,1968,10417,1188,2056,764,1111,1337,1482,381,306,416,789,587,40661,2673,9983,2109,3173,7302,6454,2746,568,1248,3144,1261,761,0,72,34,145,248,203,39,9,11,0,0,4493,122,512,176,595,1351,971,249,69,157,171,120
"Sumter County Consolidated School District, South Carolina","4503902",107777,7626,19060,11854,14343,12294,14426,6657,2834,3567,8698,6418,70512,6363,15142,7597,7895,6817,8421,4022,2019,2469,5483,4284,31677,1113,3271,3691,5228,4423,4953,2354,776,1024,2915,1929,1844,100,319,343,324,284,336,87,0,6,24,21,3744,50,328,223,896,770,716,194,39,68,276,184
