"","GEOID","B06001_001","B06001_002","B06001_003","B06001_004","B06001_005","B06001_006","B06001_007","B06001_008","B06001_009","B06001_010","B06001_011","B06001_012","B06001_013","B06001_014","B06001_015","B06001_016","B06001_017","B06001_018","B06001_019","B06001_020","B06001_021","B06001_022","B06001_023","B06001_024","B06001_025","B06001_026","B06001_027","B06001_028","B06001_029","B06001_030","B06001_031","B06001_032","B06001_033","B06001_034","B06001_035","B06001_036","B06001_037","B06001_038","B06001_039","B06001_040","B06001_041","B06001_042","B06001_043","B06001_044","B06001_045","B06001_046","B06001_047","B06001_048","B06001_049","B06001_050","B06001_051","B06001_052","B06001_053","B06001_054","B06001_055","B06001_056","B06001_057","B06001_058","B06001_059","B06001_060"
"Cherokee County, South Carolina","45021",55587,3673,9830,5615,6228,7595,7818,3909,1312,1882,4603,3122,38990,3357,7461,4065,4042,4770,4893,2344,935,1322,3382,2419,14819,305,2280,1234,1879,2310,2626,1461,352,547,1122,703,416,0,16,56,81,87,159,17,0,0,0,0,1362,11,73,260,226,428,140,87,25,13,99,0
"Chester County, South Carolina","45023",32879,2094,5652,2849,3613,4065,4915,2554,830,1266,2983,2058,24701,1795,4655,2296,2726,2763,3370,1759,569,958,2171,1639,7773,299,988,553,854,1233,1455,788,261,274,682,386,91,0,9,0,3,10,49,1,0,5,14,0,314,0,0,0,30,59,41,6,0,29,116,33
"Chesterfield County, South Carolina","45025",46452,2830,8367,4084,5103,6312,6836,3279,1058,1935,4006,2642,31325,2054,6000,2488,3108,3871,4423,2342,661,1512,2910,1956,14005,766,2277,1485,1728,2089,2201,937,387,403,1052,680,53,10,0,13,0,10,18,0,0,0,2,0,1069,0,90,98,267,342,194,0,10,20,42,6
"Clarendon County, South Carolina","45027",34652,1908,5542,3684,3587,3735,4868,2365,1242,1621,3761,2339,25801,1648,4780,2874,2641,2677,3236,1651,903,1137,2576,1678,8231,260,710,782,842,921,1446,676,326,473,1139,656,95,0,11,0,32,16,14,0,13,0,9,0,525,0,41,28,72,121,172,38,0,11,37,5
"Colleton County, South Carolina","45029",38453,2425,6748,3233,4116,4560,5541,2790,967,1721,3813,2539,29112,2238,6100,2602,3264,3211,3871,1727,703,1212,2323,1861,8432,187,532,383,717,1138,1590,1039,250,494,1441,661,160,0,51,64,7,0,26,12,0,0,0,0,749,0,65,184,128,211,54,12,14,15,49,17
"Darlington County, South Carolina","45031",68346,4179,12043,6253,7402,8756,9794,4953,2009,2796,6032,4129,54676,3977,10656,4943,6042,6386,7461,3812,1459,2233,4511,3196,12124,202,1249,1110,1051,2061,2167,1033,492,493,1505,761,279,0,30,7,0,116,45,17,31,14,9,10,1267,0,108,193,309,193,121,91,27,56,7,162
"Dillon County, South Carolina","45033",31661,2301,6014,2931,3687,3919,4442,2101,806,1080,2590,1790,25562,2039,5170,2384,2862,2972,3445,1760,687,840,1948,1455,5252,238,756,463,627,635,881,335,119,240,633,325,55,0,0,23,0,27,5,0,0,0,0,0,792,24,88,61,198,285,111,6,0,0,9,10
"Dorchester County, South Carolina","45035",139802,9669,27591,12119,19089,19811,20853,8361,3190,4461,9262,5396,70015,7759,18065,6547,8698,8364,7812,3333,1269,1869,3801,2498,60983,1653,8746,4746,8627,9973,11317,4496,1752,2424,4715,2534,2831,221,380,377,587,280,568,73,2,25,237,81,5973,36,400,449,1177,1194,1156,459,167,143,509,283
"Edgefield County, South Carolina","45037",26698,1293,4226,2213,3523,3749,4207,1729,847,1225,2283,1403,12349,650,1870,1065,1368,1523,1758,813,402,628,1323,949,12922,643,2297,1099,1664,1880,2215,823,421,545,901,434,198,0,20,10,32,44,85,0,7,0,0,0,1229,0,39,39,459,302,149,93,17,52,59,20
"Fairfield County, South Carolina","45039",23589,1335,3878,1854,2521,2858,3711,1915,852,967,2196,1502,18836,1188,3434,1639,1848,2151,2772,1503,644,752,1701,1204,4196,147,406,155,448,588,873,391,208,215,491,274,135,0,0,36,0,12,66,21,0,0,0,0,422,0,38,24,225,107,0,0,0,0,4,24
"Florence County, South Carolina","45041",137393,9181,24458,13376,17167,17618,19106,9597,3146,5145,10957,7642,102914,8427,20702,10273,12532,11714,13084,6816,2296,3608,7932,5530,30165,703,3276,2727,3774,4946,5429,2468,756,1279,2848,1959,777,8,104,72,194,145,88,73,15,64,14,0,3537,43,376,304,667,813,505,240,79,194,163,153
"Georgetown County, South Carolina","45043",60280,3176,9557,4285,5700,6503,8346,5045,1729,3221,7880,4838,36905,2951,7264,3128,3572,3422,5412,3200,887,1518,3293,2258,21176,214,2010,987,1761,2774,2551,1744,831,1447,4411,2446,391,0,39,0,90,83,103,52,0,2,0,22,1808,11,244,170,277,224,280,49,11,254,176,112
"Greenville County, South Carolina","45045",459857,31067,79240,43482,61772,63388,65323,29777,10761,14388,34922,25737,243571,27159,54009,22781,29410,26561,27496,14094,5096,6659,16190,14116,174289,3395,21823,16184,22818,27208,30572,13593,4910,6767,16436,10583,5164,129,668,590,930,991,1139,255,103,114,180,65,36833,384,2740,3927,8614,8628,6116,1835,652,848,2116,973
"Greenwood County, South Carolina","45047",69727,4630,11762,7506,8237,8761,9410,4099,2103,2338,5836,5045,51053,4331,9512,5582,6084,5523,6412,3030,1493,1688,4007,3391,15261,233,1797,1502,1527,2422,2506,962,539,493,1761,1519,693,15,110,63,60,190,79,11,30,86,0,49,2720,51,343,359,566,626,413,96,41,71,68,86
"Hampton County, South Carolina","45049",20840,1257,3624,1901,2565,2806,3019,1293,533,886,1750,1206,15615,1091,3054,1399,1571,1769,2346,956,467,648,1315,999,4720,166,557,494,829,890,589,301,66,228,397,203,115,0,0,0,50,21,39,0,0,5,0,0,390,0,13,8,115,126,45,36,0,5,38,4
"Horry County, South Carolina","45051",276688,15371,40024,25883,34224,34041,37326,19311,7764,13145,31031,18568,108916,13428,25274,11731,12517,10732,11715,5714,2344,3308,7187,4966,146953,1783,13244,12090,16320,19245,22663,12538,4921,9231,22148,12770,2179,32,116,155,471,387,545,95,65,101,143,69,18640,128,1390,1907,4916,3677,2403,964,434,505,1553,763
"Jasper County, South Carolina","45053",25408,1827,4234,2692,3456,3616,3457,1703,613,664,1946,1200,14509,1550,2845,1536,1466,1671,1789,840,356,350,1221,885,8506,277,1184,899,1257,1116,1502,789,191,276,700,315,78,0,0,0,4,6,13,0,51,4,0,0,2315,0,205,257,729,823,153,74,15,34,25,0
"Kershaw County, South Carolina","45055",61918,4107,10948,4913,6779,7936,9317,4461,2073,2149,5398,3837,42046,3642,8959,3324,4506,4458,5439,2939,1138,1637,3543,2461,17236,301,1713,1455,1922,2919,3252,1350,927,484,1672,1241,852,68,193,12,107,144,287,41,0,0,0,0,1784,96,83,122,244,415,339,131,8,28,183,135
"Lancaster County, South Carolina","45057",77946,4985,12775,6219,9152,10674,10855,5012,2141,3289,7935,4909,46057,3460,8508,3996,4936,6185,5976,2758,1386,1684,4120,3048,28940,1525,4094,1989,3665,3764,4527,2054,668,1514,3590,1550,568,0,44,44,91,51,44,100,31,0,0,163,2381,0,129,190,460,674,308,100,56,91,225,148
"Laurens County, South Carolina","45059",66457,4245,11015,6650,7331,8208,9790,4506,1733,2740,5837,4402,51266,4180,9920,5135,5200,6051,6912,3109,1236,1912,4430,3181,13187,65,983,1273,1382,1848,2467,1272,482,815,1386,1214,326,0,23,51,45,103,66,14,15,0,9,0,1678,0,89,191,704,206,345,111,0,13,12,7
"Lee County, South Carolina","45061",18890,1043,3087,2054,2403,2145,2861,1450,436,712,1529,1170,15328,989,2705,1735,1851,1504,2070,1252,346,628,1217,1031,3263,54,382,219,501,591,693,198,90,84,312,139,28,0,0,0,5,18,5,0,0,0,0,0,271,0,0,100,46,32,93,0,0,0,0,0
"Lexington County, South Carolina","45063",266575,17451,47014,22868,35141,36774,39517,17864,6774,9167,20236,13769,161876,15593,36328,14866,19592,18550,19991,9627,3413,5353,10851,7712,88554,1618,9443,6205,11714,15043,16586,7220,3119,3483,8520,5603,3144,74,324,256,445,669,872,285,65,65,69,20,13001,166,919,1541,3390,2512,2068,732,177,266,796,434
"McCormick County, South Carolina","45065",10091,314,1079,576,1107,1301,1307,830,364,585,1742,886,6034,204,777,428,798,778,908,546,166,295,797,337,3857,108,284,148,303,491,374,265,168,290,910,516,51,2,5,0,0,17,4,18,0,0,0,5,149,0,13,0,6,15,21,1,30,0,35,28
"Marion County, South Carolina","45067",32695,2205,5632,2880,3723,3856,4554,2551,1156,1159,2950,2029,26684,1986,5031,2319,2959,3022,3244,2106,983,945,2406,1683,5228,219,577,399,660,649,1141,428,102,198,534,321,85,0,24,20,8,6,0,0,27,0,0,0,698,0,0,142,96,179,169,17,44,16,10,25
"Marlboro County, South Carolina","45069",28542,1667,4520,2372,4010,4062,4240,2002,795,927,2406,1541,19948,1079,3483,1706,2544,2415,3097,1491,592,697,1633,1211,7924,588,1013,627,1315,1316,1107,485,203,218,740,312,123,0,0,6,32,55,4,5,0,1,10,10,547,0,24,33,119,276,32,21,0,11,23,8
"Newberry County, South Carolina","45071",37514,2358,6103,3817,4213,4541,5267,2514,1163,1417,3506,2615,28652,2230,5145,2811,2955,3236,3912,1975,833,935,2682,1938,6655,128,757,728,613,784,972,511,299,409,782,672,195,0,1,6,0,50,113,19,0,6,0,0,2012,0,200,272,645,471,270,9,31,67,42,5
"Oconee County, South Carolina","45073",74419,4155,11360,6290,8063,8681,10206,5596,2220,3221,8831,5796,44820,3576,8947,4303,4848,4946,5477,2923,1152,1731,4118,2799,26629,565,2143,1791,2347,3373,4323,2446,966,1451,4425,2799,577,14,17,51,42,69,169,52,65,0,46,52,2393,0,253,145,826,293,237,175,37,39,242,146
"Orangeburg County, South Carolina","45075",91836,5979,15111,11092,10475,9972,12639,6498,2057,3736,8302,5975,72676,5677,13214,8005,7953,7324,9816,5009,1565,3051,6322,4740,16977,302,1749,2956,1909,2177,2378,1357,454,635,1875,1185,370,0,37,28,124,38,87,35,0,0,18,3,1813,0,111,103,489,433,358,97,38,50,87,47
"Pickens County, South Carolina","45077",119483,6253,17805,22256,13498,13740,15557,7091,3055,3696,9490,7042,74599,5637,14214,12486,7524,7747,9044,4009,1661,1991,5697,4589,39065,511,3038,8769,4492,4929,5965,2702,1232,1595,3521,2311,1054,94,81,225,161,172,119,58,55,0,79,10,4765,11,472,776,1321,892,429,322,107,110,193,132
"Richland County, South Carolina","45079",389708,24236,63386,61366,57933,49809,51012,22710,7965,11582,22880,16829,222705,20513,46149,30708,28793,25762,26639,12469,4285,6031,11973,9383,138762,3253,14708,26656,22358,19401,19975,8651,3040,4927,9420,6373,8067,226,1079,1425,1603,1126,1490,355,271,122,187,183,20174,244,1450,2577,5179,3520,2908,1235,369,502,1300,890
"Saluda County, South Carolina","45081",19895,1336,3198,1728,2382,2421,2787,1603,592,547,1889,1412,15164,1302,2840,1163,1328,1865,2097,1029,411,444,1547,1138,2769,34,299,192,323,241,422,430,155,103,300,270,88,0,11,23,0,19,35,0,0,0,0,0,1874,0,48,350,731,296,233,144,26,0,42,4
"Spartanburg County, South Carolina","45083",286789,18919,50415,28311,34493,38017,40950,18829,7558,9482,23270,16545,185114,16786,39406,18748,20110,21471,21843,11130,4549,5719,14439,10913,81394,1714,9400,7325,9713,12525,15680,6314,2555,3176,7980,5012,2014,267,84,218,238,268,498,184,35,90,88,44,18267,152,1525,2020,4432,3753,2929,1201,419,497,763,576
"Sumter County, South Carolina","45085",107645,7782,19284,11759,14478,12540,14842,6606,2682,3384,8160,6128,70890,6602,15285,7400,7989,6790,9126,4056,1882,2299,5283,4178,31177,1083,3364,3709,5026,4730,4888,2308,748,948,2583,1790,1837,42,325,392,325,367,306,60,9,11,0,0,3741,55,310,258,1138,653,522,182,43,126,294,160
"Union County, South Carolina","45087",28594,1673,4740,2365,2912,3555,4364,1801,1000,1268,2744,2172,23657,1598,4271,2012,2210,2717,3411,1536,791,1045,2272,1794,4661,75,458,343,668,771,894,265,196,212,460,319,74,0,11,10,18,0,11,0,0,0,0,24,202,0,0,0,16,67,48,0,13,11,12,35
"Williamsburg County, South Carolina","45089",33944,1959,5865,2870,3875,4249,4785,2654,931,1458,3092,2206,27841,1922,4957,2032,2842,3079,3862,2231,913,1244,2737,2022,5512,37,878,794,835,1003,837,391,18,214,321,184,126,0,0,30,26,27,38,5,0,0,0,0,465,0,30,14,172,140,48,27,0,0,34,0
"York County, South Carolina","45091",230934,15450,42997,20972,28400,33497,34582,14692,5611,7546,16509,10678,96522,8951,18878,10821,11080,11511,12560,5589,1969,3353,6814,4996,121865,6363,23276,9271,14250,19075,19601,8412,3174,3932,9099,5412,1978,0,216,130,426,494,479,58,29,44,77,25,10569,136,627,750,2644,2417,1942,633,439,217,519,245
