"","GEOID","B06010_001","B06010_002","B06010_003","B06010_004","B06010_005","B06010_006","B06010_007","B06010_008","B06010_009","B06010_010","B06010_011","B06010_012","B06010_013","B06010_014","B06010_015","B06010_016","B06010_017","B06010_018","B06010_019","B06010_020","B06010_021","B06010_022","B06010_023","B06010_024","B06010_025","B06010_026","B06010_027","B06010_028","B06010_029","B06010_030","B06010_031","B06010_032","B06010_033","B06010_034","B06010_035","B06010_036","B06010_037","B06010_038","B06010_039","B06010_040","B06010_041","B06010_042","B06010_043","B06010_044","B06010_045","B06010_046","B06010_047","B06010_048","B06010_049","B06010_050","B06010_051","B06010_052","B06010_053","B06010_054","B06010_055"
"Cherokee County, South Carolina","45021",44342,6599,37743,10092,5191,7993,4833,4841,2278,824,1691,29764,4430,25334,7103,3639,5328,3081,3100,1481,525,1077,12872,1855,11017,2574,1419,2422,1488,1524,774,252,564,416,63,353,146,0,23,68,101,15,0,0,1290,251,1039,269,133,220,196,116,8,47,50
"Chester County, South Carolina","45023",26544,4570,21974,5613,3491,4347,2901,2771,1312,512,1027,19364,3406,15958,4221,2687,3143,2068,2055,935,324,525,6784,1162,5622,1302,767,1151,759,695,352,175,421,82,0,82,14,0,3,18,19,19,0,9,314,2,312,76,37,50,56,2,6,13,72
"Chesterfield County, South Carolina","45025",37309,6362,30947,7461,4718,7060,4287,3996,1685,477,1263,24609,4114,20495,4733,3319,4673,2840,2678,1071,369,812,11622,2040,9582,2544,1325,2099,1310,1167,596,108,433,43,2,41,13,0,10,15,3,0,0,0,1035,206,829,171,74,278,122,148,18,0,18
"Clarendon County, South Carolina","45027",28654,5052,23602,7119,3790,4170,3244,2417,1354,378,1130,20543,3667,16876,5122,2819,2930,2200,1767,905,280,853,7523,1268,6255,1830,900,1177,965,594,414,98,277,89,41,48,3,20,0,0,0,25,0,0,499,76,423,164,51,63,79,56,10,0,0
"Colleton County, South Carolina","45029",30925,4802,26123,6844,3494,5328,3366,3524,1742,467,1358,22142,3729,18413,4966,2532,3667,2312,2609,1226,288,813,7906,862,7044,1743,896,1458,969,807,473,169,529,139,87,52,12,19,0,0,14,0,7,0,738,124,614,123,47,203,85,94,43,3,16
"Darlington County, South Carolina","45031",54983,8271,46712,11643,6557,8891,6866,5664,3142,1092,2857,42414,6311,36103,9383,5204,6753,5370,4317,2279,909,1888,11127,1646,9481,2068,1098,1863,1405,1169,825,183,870,249,95,154,37,24,45,0,38,3,0,7,1193,219,974,155,231,230,91,140,35,0,92
"Dillon County, South Carolina","45033",24670,4284,20386,5906,3633,4634,2598,1607,1067,270,671,19512,3514,15998,4468,2998,3622,2133,1239,879,202,457,4423,590,3833,1184,579,896,451,341,187,31,164,55,0,55,0,13,10,5,27,0,0,0,680,180,500,254,43,106,9,0,1,37,50
"Dorchester County, South Carolina","45035",108967,16072,92895,17559,9249,14954,13412,14365,9947,3735,9674,48189,8536,39653,8432,4865,6821,6129,5976,3525,1164,2741,52733,6160,46573,7703,3816,6896,6411,7375,5659,2354,6359,2420,280,2140,582,171,180,346,370,340,93,58,5625,1096,4529,842,397,1057,526,644,423,124,516
"Edgefield County, South Carolina","45037",22249,4564,17685,4322,2191,3361,2158,2514,1316,430,1393,10335,1964,8371,2064,1286,1810,1252,977,412,196,374,10507,1924,8583,2029,865,1288,868,1504,865,234,930,178,51,127,28,11,13,0,5,17,0,53,1229,625,604,201,29,250,38,28,22,0,36
"Fairfield County, South Carolina","45039",19306,2949,16357,3812,2422,3206,2441,1981,991,566,938,14999,2417,12582,2989,2005,2654,2057,1517,573,369,418,3750,425,3325,748,356,494,270,416,364,191,486,135,0,135,36,0,0,10,47,21,6,15,422,107,315,39,61,58,104,1,33,0,19
"Florence County, South Carolina","45041",109290,15459,93831,22628,11540,16529,13459,13181,6807,2291,7396,78284,11401,66883,17691,8745,11962,10016,8980,4299,1451,3739,27119,3312,23807,4573,2530,3923,2848,3856,2242,718,3117,694,98,596,99,36,33,183,77,54,48,66,3193,648,2545,265,229,611,412,268,212,74,474
"Georgetown County, South Carolina","45043",49851,6750,43101,10376,5828,8254,5269,5519,3064,930,3861,28380,4228,24152,6900,3529,5038,2828,2565,1380,436,1476,19522,2288,17234,3163,2091,2757,2165,2755,1636,459,2208,360,22,338,29,0,21,140,85,11,25,27,1589,212,1377,284,208,438,136,114,37,10,150
"Greenville County, South Carolina","45045",367702,53489,314213,64484,36156,54210,42325,42677,26605,10187,37569,173239,26956,146283,32861,19338,26030,20974,20124,11529,4406,11021,155366,18835,136531,25763,12518,20662,17180,19436,13191,5060,22721,4573,409,4164,940,248,687,425,631,469,96,668,34524,7289,27235,4920,4052,6831,3746,2486,1416,625,3159
"Greenwood County, South Carolina","45047",56062,7930,48132,11389,6513,9201,6931,6318,3657,1205,2918,39427,5803,33624,7899,4861,6385,4924,4563,2535,845,1612,13669,1698,11971,2648,1368,2198,1693,1523,1018,304,1219,568,69,499,189,45,19,53,135,20,25,13,2398,360,2038,653,239,599,261,97,84,31,74
"Hampton County, South Carolina","45049",16933,3046,13887,3812,2211,2384,1893,1799,969,195,624,12292,2023,10269,2692,1703,1728,1480,1404,696,130,436,4149,802,3347,1047,474,569,368,395,256,65,173,115,62,53,30,0,5,15,0,3,0,0,377,159,218,43,34,82,30,0,14,0,15
"Horry County, South Carolina","45051",230478,24367,206111,43863,26358,42150,30572,28334,15578,5102,14154,75144,10118,65026,17190,8826,12713,9361,7501,4229,1590,3616,135701,11710,123991,22967,15216,24331,18618,19281,10559,3222,9797,2051,189,1862,476,119,325,372,381,77,43,69,17582,2350,15232,3230,2197,4781,2221,1171,713,247,672
"Jasper County, South Carolina","45053",20327,3582,16745,3953,2659,3745,2304,2006,1214,244,620,10688,2181,8507,1959,1389,1906,1271,1059,678,119,126,7401,969,6432,1460,972,1298,894,856,398,112,442,78,0,78,2,6,39,2,4,0,13,12,2160,432,1728,532,292,502,137,87,138,0,40
"Kershaw County, South Carolina","45055",49395,7139,42256,8927,5106,7762,6340,6076,3659,1379,3007,31555,5064,26491,5926,3428,4928,4299,3614,2015,746,1535,15595,1750,13845,2554,1558,2195,1777,2166,1566,623,1406,632,55,577,88,44,178,101,102,39,10,15,1613,270,1343,359,76,461,163,194,39,0,51
"Lancaster County, South Carolina","45057",63114,10743,52371,11882,6797,9771,7405,7115,4318,1387,3696,36203,7061,29142,7186,4619,5707,4003,3571,2299,410,1347,24100,3127,20973,4099,1884,3683,3184,3259,1825,954,2085,524,148,376,238,7,55,12,17,25,14,8,2287,407,1880,359,287,326,206,268,169,9,256
"Laurens County, South Carolina","45059",53811,7099,46712,11192,6016,10618,6516,5878,3645,906,1941,39329,5360,33969,8377,4397,8016,4838,4096,2392,560,1293,12520,1398,11122,2447,1437,2095,1490,1621,1075,343,614,309,31,278,77,15,24,26,62,71,3,0,1653,310,1343,291,167,483,162,99,107,0,34
"Lee County, South Carolina","45061",15456,3561,11895,3387,1795,2784,1498,1254,589,251,337,12245,2832,9413,2844,1411,2060,1231,939,492,225,211,2912,658,2254,543,358,587,267,311,97,26,65,28,19,9,0,0,5,0,4,0,0,0,271,52,219,0,26,132,0,0,0,0,61
"Lexington County, South Carolina","45063",213079,26410,186669,32079,18265,31759,26918,30729,19768,7180,19971,117806,15629,102177,19599,10170,17383,14939,17080,10279,3562,9165,80096,8054,72042,10707,6875,10775,10423,12094,8288,3219,9661,2877,448,2429,305,108,427,354,459,380,100,296,12300,2279,10021,1468,1112,3174,1202,1096,821,299,849
"McCormick County, South Carolina","45065",8966,1907,7059,1601,878,1508,934,1001,580,190,367,5285,1259,4026,1063,497,892,612,514,230,97,121,3501,618,2883,511,372,602,303,453,335,88,219,44,0,44,0,6,0,12,5,9,5,7,136,30,106,27,3,14,7,29,6,0,20
"Marion County, South Carolina","45067",26215,4141,22074,6178,3749,4716,2747,2094,1310,326,954,20796,3313,17483,5073,2974,3689,2118,1790,961,147,731,4651,674,3977,1014,644,757,611,280,338,153,180,70,9,61,47,11,3,0,0,0,0,0,698,145,553,44,120,267,18,24,11,26,43
"Marlboro County, South Carolina","45069",23461,6006,17455,4949,2778,3973,2187,2040,869,164,495,16254,3762,12492,3704,2022,2861,1517,1456,483,129,320,6561,1847,4714,1178,712,1072,650,548,368,35,151,123,68,55,12,10,19,2,11,1,0,0,523,329,194,55,34,21,18,25,17,0,24
"Newberry County, South Carolina","45071",30331,4271,26060,5176,3395,5250,4068,3848,1967,793,1563,22248,2811,19437,3990,2694,3806,3146,2849,1493,564,895,6009,773,5236,1016,644,912,679,720,441,229,595,194,12,182,6,0,58,34,84,0,0,0,1880,675,1205,164,57,474,209,195,33,0,73
"Oconee County, South Carolina","45073",61454,8295,53159,12061,7348,10087,6758,6968,4053,1572,4312,34311,5269,29042,7043,4378,5618,4185,3580,1978,774,1486,24428,2572,21856,4475,2555,3918,2358,3166,1972,721,2691,551,54,497,97,129,84,81,49,33,0,24,2164,400,1764,446,286,467,134,173,70,77,111
"Orangeburg County, South Carolina","45075",74439,13363,61076,17696,8221,11250,8518,6964,4176,1500,2751,56762,10048,46714,13929,6445,8605,6652,5276,3049,1031,1727,15582,2915,12667,3487,1519,2339,1703,1395,992,404,828,346,60,286,75,41,23,28,59,0,30,30,1749,340,1409,205,216,283,135,234,135,35,166
"Pickens County, South Carolina","45077",99621,13310,86311,25578,10201,15389,10718,10157,6303,2156,5809,57919,8272,49647,14495,6718,9144,6501,5735,3240,1209,2605,36479,4158,32321,9761,3055,5358,3768,3979,2720,866,2814,879,116,763,195,95,110,132,89,45,21,76,4344,764,3580,1127,333,777,317,354,298,60,314
"Richland County, South Carolina","45079",317072,39031,278041,66423,28513,44572,37225,39172,23652,9922,28562,166806,23608,143198,36225,15876,24175,20365,20017,10628,4598,11314,124463,11922,112541,25538,9897,16348,13928,15973,11268,4644,14945,6915,602,6313,1458,604,779,677,1126,720,172,777,18888,2899,15989,3202,2136,3270,2255,2056,1036,508,1526
"Saluda County, South Carolina","45081",16054,2456,13598,3203,1904,2710,1920,1876,866,362,757,11627,1612,10015,2584,1402,1808,1459,1373,719,242,428,2497,399,2098,431,175,466,252,259,133,120,262,77,9,68,0,13,8,6,6,0,0,35,1853,436,1417,188,314,428,203,238,14,0,32
"Spartanburg County, South Carolina","45083",229396,32328,197068,45098,25072,36860,27103,27281,16038,5149,14467,137651,20107,117544,29148,16146,22121,15919,15766,9308,2730,6406,72859,8556,64303,12269,7200,10997,8764,9895,5972,2158,7048,1691,127,1564,362,130,256,326,202,114,14,160,17195,3538,13657,3319,1596,3486,2094,1418,644,247,853
"Sumter County, South Carolina","45085",84923,14330,70593,15110,9244,13941,10516,9954,5286,1910,4632,52564,9532,43032,10466,6441,9073,6361,5607,2489,754,1841,27333,3563,23770,3729,2461,3895,3687,3879,2478,1112,2529,1552,282,1270,197,109,245,121,189,221,36,152,3474,953,2521,718,233,728,347,279,98,8,110
"Union County, South Carolina","45087",23379,3041,20338,4675,3070,4536,2950,2487,1411,496,713,18845,2440,16405,3866,2672,3483,2535,1918,1141,295,495,4258,544,3714,782,365,988,386,521,264,201,207,74,21,53,19,0,10,24,0,0,0,0,202,36,166,8,33,55,5,48,6,0,11
"Williamsburg County, South Carolina","45089",27577,6043,21534,6885,3510,4216,2545,2198,1081,382,717,21998,4027,17971,5665,2789,3551,2243,1892,901,317,613,5008,1730,3278,1108,676,626,260,293,164,65,86,126,59,67,47,0,7,13,0,0,0,0,445,227,218,65,45,32,29,13,16,0,18
"York County, South Carolina","45091",182314,25078,157236,31289,15691,25825,21013,23313,15029,5578,19498,72765,10645,62120,14022,7325,11240,8479,9498,5362,1765,4429,97644,12424,85220,15753,7682,12149,11219,12563,8721,3542,13591,1924,297,1627,244,97,201,206,244,258,111,266,9981,1712,8269,1270,587,2235,1109,1008,688,160,1212
