"","GEOID","B06001_001","B06001_002","B06001_003","B06001_004","B06001_005","B06001_006","B06001_007","B06001_008","B06001_009","B06001_010","B06001_011","B06001_012","B06001_013","B06001_014","B06001_015","B06001_016","B06001_017","B06001_018","B06001_019","B06001_020","B06001_021","B06001_022","B06001_023","B06001_024","B06001_025","B06001_026","B06001_027","B06001_028","B06001_029","B06001_030","B06001_031","B06001_032","B06001_033","B06001_034","B06001_035","B06001_036","B06001_037","B06001_038","B06001_039","B06001_040","B06001_041","B06001_042","B06001_043","B06001_044","B06001_045","B06001_046","B06001_047","B06001_048","B06001_049","B06001_050","B06001_051","B06001_052","B06001_053","B06001_054","B06001_055","B06001_056","B06001_057","B06001_058","B06001_059","B06001_060"
"Bamberg School District 1, South Carolina","4500930",8361,418,1370,845,714,985,1307,628,248,315,752,779,6616,418,1137,694,480,812,891,501,177,279,589,638,1577,0,233,151,193,106,400,127,71,19,136,141,37,0,0,0,21,0,16,0,0,0,0,0,131,0,0,0,20,67,0,0,0,17,27,0
"Bamberg School District 2, South Carolina","4500960",7453,464,1168,1352,812,718,763,536,219,325,779,317,5959,324,1106,890,597,680,593,418,185,252,664,250,1348,140,62,449,104,38,163,103,34,73,115,67,0,0,0,0,0,0,0,0,0,0,0,0,146,0,0,13,111,0,7,15,0,0,0,0
"Barnwell School District 19, South Carolina","4501020",5472,173,797,671,525,672,984,447,161,177,531,334,4614,164,687,592,473,583,757,355,124,165,430,284,663,9,110,6,15,56,201,77,37,12,101,39,9,0,0,0,0,0,0,9,0,0,0,0,186,0,0,73,37,33,26,6,0,0,0,11
"Barnwell School District 29, South Carolina","4501050",5293,466,1066,454,666,505,807,416,147,103,332,331,4100,301,882,383,482,410,630,332,129,67,219,265,1176,165,184,71,184,95,177,84,18,36,96,66,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,17,0
"Barnwell School District 45, South Carolina","4501080",11634,853,2348,1050,1115,1492,1486,681,407,482,1008,712,8673,720,1907,884,864,990,954,513,271,343,663,564,2795,133,441,166,251,425,528,168,136,121,278,148,77,0,0,0,0,77,0,0,0,0,0,0,89,0,0,0,0,0,4,0,0,18,67,0
"Beaufort County School District, South Carolina","4501110",164130,10532,23552,15827,20050,17452,18651,9699,4790,7969,21834,13774,45482,7974,11579,4016,5073,3544,4544,2184,939,1035,2698,1896,99039,2427,9956,9650,10561,9831,11664,6794,3488,6258,17683,10727,2603,131,310,473,350,381,482,160,8,156,98,54,17006,0,1707,1688,4066,3696,1961,561,355,520,1355,1097
"Berkeley County School District, South Carolina","4501170",184366,13297,32628,19638,27190,24779,25935,11288,4386,5591,12810,6824,96238,10878,22499,10584,11653,10523,10644,5292,2133,2575,5906,3551,74459,2134,8887,7607,12536,11686,12904,5202,2032,2538,6016,2917,3041,202,646,252,648,645,381,134,38,49,17,29,10628,83,596,1195,2353,1925,2006,660,183,429,871,327
"Calhoun County School District, South Carolina","4501250",15109,872,2361,1225,1463,1767,2422,1165,491,727,1607,1009,11825,810,2098,1038,1217,1180,1770,862,354,520,1181,795,2948,62,236,154,205,514,537,291,119,197,422,211,28,0,0,0,6,0,22,0,0,0,0,0,308,0,27,33,35,73,93,12,18,10,4,3
"Charleston County School District, South Carolina","4501440",358736,22990,50885,41301,58563,44199,48443,23382,9158,12205,27486,20124,189798,20209,38612,21249,23935,17824,22473,11492,4237,5880,13277,10610,145188,2582,10876,17460,28049,21497,22722,10632,4396,5703,12610,8661,4403,82,446,687,910,907,818,230,131,82,90,20,19347,117,951,1905,5669,3971,2430,1028,394,540,1509,833
"Cherokee County School District, South Carolina","4501500",53264,3575,9429,5440,6047,7168,7401,3709,1293,1771,4416,3015,37569,3262,7168,3978,3884,4600,4618,2210,935,1261,3292,2361,13918,302,2172,1146,1856,2054,2484,1395,333,497,1025,654,415,0,16,56,81,86,159,17,0,0,0,0,1362,11,73,260,226,428,140,87,25,13,99,0
"Chester County School District, South Carolina","4501530",32879,2094,5652,2849,3613,4065,4915,2554,830,1266,2983,2058,24701,1795,4655,2296,2726,2763,3370,1759,569,958,2171,1639,7773,299,988,553,854,1233,1455,788,261,274,682,386,91,0,9,0,3,10,49,1,0,5,14,0,314,0,0,0,30,59,41,6,0,29,116,33
"Chesterfield County School District, South Carolina","4501560",46452,2830,8367,4084,5103,6312,6836,3279,1058,1935,4006,2642,31325,2054,6000,2488,3108,3871,4423,2342,661,1512,2910,1956,14005,766,2277,1485,1728,2089,2201,937,387,403,1052,680,53,10,0,13,0,10,18,0,0,0,2,0,1069,0,90,98,267,342,194,0,10,20,42,6
"Clarendon School District 1, South Carolina","4501740",9188,404,1021,950,665,837,1124,674,489,757,1436,831,6314,381,883,609,347,576,838,423,336,427,986,508,2800,23,138,341,318,251,276,251,140,330,414,318,22,0,0,0,0,0,0,0,13,0,9,0,52,0,0,0,0,10,10,0,0,0,27,5
"Clarendon School District 2, South Carolina","4501770",18965,1241,3601,1696,1865,1941,2974,1241,590,733,1955,1128,14080,1028,3030,1358,1468,1314,1825,926,456,597,1247,831,4592,213,540,326,385,557,1002,315,134,125,698,297,39,0,0,0,9,16,14,0,0,0,0,0,254,0,31,12,3,54,133,0,0,11,10,0
"Clarendon School District 3, South Carolina","4501800",6499,263,920,1038,1057,957,770,450,163,131,370,380,5407,239,867,907,826,787,573,302,111,113,343,339,839,24,32,115,139,113,168,110,52,18,27,41,34,0,11,0,23,0,0,0,0,0,0,0,219,0,10,16,69,57,29,38,0,0,0,0
"Colleton County School District, South Carolina","4501830",38453,2425,6748,3233,4116,4560,5541,2790,967,1721,3813,2539,29112,2238,6100,2602,3264,3211,3871,1727,703,1212,2323,1861,8432,187,532,383,717,1138,1590,1039,250,494,1441,661,160,0,51,64,7,0,26,12,0,0,0,0,749,0,65,184,128,211,54,12,14,15,49,17
"Darlington County School District, South Carolina","4501860",68346,4179,12043,6253,7402,8756,9794,4953,2009,2796,6032,4129,54676,3977,10656,4943,6042,6386,7461,3812,1459,2233,4511,3196,12124,202,1249,1110,1051,2061,2167,1033,492,493,1505,761,279,0,30,7,0,116,45,17,31,14,9,10,1267,0,108,193,309,193,121,91,27,56,7,162
"Dillon School District 1, South Carolina","4501890",5214,342,925,439,668,442,680,361,109,257,621,370,4323,342,776,343,626,348,512,318,89,188,479,302,859,0,149,78,42,94,154,43,20,69,142,68,18,0,0,13,0,0,5,0,0,0,0,0,14,0,0,5,0,0,9,0,0,0,0,0
"Dillon School District 2, South Carolina","4501920",18539,1339,3396,1896,2069,2496,2525,1208,546,681,1352,1031,14447,1127,2848,1520,1452,1882,1866,986,483,512,964,807,3394,188,469,320,438,362,557,216,63,169,388,224,13,0,0,0,0,13,0,0,0,0,0,0,685,24,79,56,179,239,102,6,0,0,0,0
"Dillon School District 3, South Carolina","4501950",7908,620,1693,596,950,981,1237,532,151,142,617,389,6792,570,1546,521,784,742,1067,456,115,140,505,346,999,50,138,65,147,179,170,76,36,2,103,33,24,0,0,10,0,14,0,0,0,0,0,0,93,0,9,0,19,46,0,0,0,0,9,10
"Dorchester School District 2, South Carolina","4502010",123872,8810,25468,11044,16789,18032,18029,7417,2619,3721,7398,4545,57697,6960,16214,5614,6847,7139,5892,2658,822,1248,2516,1787,57633,1593,8489,4607,8293,9454,10475,4231,1635,2305,4136,2415,2801,221,380,374,587,280,547,69,0,25,237,81,5741,36,385,449,1062,1159,1115,459,162,143,509,262
"Edgefield County School District, South Carolina","4502070",26698,1293,4226,2213,3523,3749,4207,1729,847,1225,2283,1403,12349,650,1870,1065,1368,1523,1758,813,402,628,1323,949,12922,643,2297,1099,1664,1880,2215,823,421,545,901,434,198,0,20,10,32,44,85,0,7,0,0,0,1229,0,39,39,459,302,149,93,17,52,59,20
"Fairfield County School District, South Carolina","4502100",23589,1335,3878,1854,2521,2858,3711,1915,852,967,2196,1502,18836,1188,3434,1639,1848,2151,2772,1503,644,752,1701,1204,4196,147,406,155,448,588,873,391,208,215,491,274,135,0,0,36,0,12,66,21,0,0,0,0,422,0,38,24,225,107,0,0,0,0,4,24
"Florence School District 1, South Carolina","4502130",98514,6793,17061,10154,12506,12593,14011,6602,2130,3695,7618,5351,69368,6110,14096,7517,8583,7642,8950,4175,1416,2365,4966,3548,25789,632,2742,2355,3217,4245,4535,2177,628,1076,2506,1676,631,8,51,67,186,136,55,53,15,60,0,0,2726,43,172,215,520,570,471,197,71,194,146,127
"Florence School District 2, South Carolina","4502160",7345,475,1257,697,962,979,933,460,227,277,668,410,6372,441,1141,582,856,738,752,434,215,253,567,393,583,34,25,50,61,80,177,18,12,24,91,11,9,0,0,5,0,0,4,0,0,0,0,0,381,0,91,60,45,161,0,8,0,0,10,6
"Florence School District 3, South Carolina","4502190",19499,1143,3511,1731,2306,2454,2647,1544,510,660,1761,1232,16907,1110,3156,1445,1971,2024,2167,1368,454,597,1562,1053,2416,33,323,270,317,401,448,154,56,63,192,159,64,0,15,0,0,0,29,20,0,0,0,0,112,0,17,16,18,29,3,2,0,0,7,20
"Florence School District 4, South Carolina","4502220",6236,438,1234,320,740,748,790,664,181,225,486,410,5179,434,1025,283,569,609,631,586,129,174,433,306,820,4,133,37,79,120,131,70,44,51,47,104,42,0,19,0,8,9,0,0,0,0,6,0,195,0,57,0,84,10,28,8,8,0,0,0
"Florence School District 5, South Carolina","4502250",5799,332,1395,474,653,844,725,327,98,288,424,239,5088,332,1284,446,553,701,584,253,82,219,404,230,557,0,53,15,100,100,138,49,16,65,12,9,31,0,19,0,0,0,0,0,0,4,8,0,123,0,39,13,0,43,3,25,0,0,0,0
"Georgetown County School District, South Carolina","4502280",60280,3176,9557,4285,5700,6503,8346,5045,1729,3221,7880,4838,36905,2951,7264,3128,3572,3422,5412,3200,887,1518,3293,2258,21176,214,2010,987,1761,2774,2551,1744,831,1447,4411,2446,391,0,39,0,90,83,103,52,0,2,0,22,1808,11,244,170,277,224,280,49,11,254,176,112
"Greenville County School District, South Carolina","4502310",475492,32058,81911,45307,63962,65457,67507,30894,10971,14837,36105,26483,253742,28107,56197,23935,30358,27655,29035,14763,5243,6864,16899,14686,178034,3438,22267,16519,23338,27911,31109,13912,4962,6999,16862,10717,5349,129,698,624,938,991,1192,276,103,114,203,81,38367,384,2749,4229,9328,8900,6171,1943,663,860,2141,999
"Greenwood School District 50, South Carolina","4502340",59121,4046,10073,6767,7251,7535,7664,3217,1742,1796,4714,4316,43367,3794,8282,4954,5282,4704,5206,2401,1271,1290,3356,2827,12578,186,1462,1395,1348,2058,1993,729,400,349,1301,1357,659,15,110,59,60,173,66,11,30,86,0,49,2517,51,219,359,561,600,399,76,41,71,57,83
"Greenwood School District 51, South Carolina","4502370",7087,464,1168,631,764,698,1069,554,218,260,754,507,5485,464,846,517,669,438,693,432,202,183,610,431,1347,0,181,96,90,213,337,122,16,77,139,76,30,0,0,0,0,0,30,0,0,0,0,0,225,0,141,18,5,47,9,0,0,0,5,0
"Greenwood School District 52, South Carolina","4502400",7328,388,1189,517,565,938,1117,640,245,461,821,447,5248,341,897,411,462,661,791,446,116,365,439,319,2020,47,292,102,103,258,318,174,129,96,376,125,24,0,0,4,0,17,3,0,0,0,0,0,36,0,0,0,0,2,5,20,0,0,6,3
"Hampton School District 1, South Carolina","4502430",13455,760,2521,1122,1628,1691,1997,909,378,581,1092,776,10937,732,2210,909,1184,1222,1683,704,340,411,878,664,2430,28,311,213,413,456,294,191,38,160,214,112,28,0,0,0,3,0,20,0,0,5,0,0,60,0,0,0,28,13,0,14,0,5,0,0
"Hampton School District 2, South Carolina","4502460",7385,497,1103,779,937,1115,1022,384,155,305,658,430,4678,359,844,490,387,547,663,252,127,237,437,335,2290,138,246,281,416,434,295,110,28,68,183,91,87,0,0,0,47,21,19,0,0,0,0,0,330,0,13,8,87,113,45,22,0,0,38,4
"Horry County School District, South Carolina","4502490",276688,15371,40024,25883,34224,34041,37326,19311,7764,13145,31031,18568,108916,13428,25274,11731,12517,10732,11715,5714,2344,3308,7187,4966,146953,1783,13244,12090,16320,19245,22663,12538,4921,9231,22148,12770,2179,32,116,155,471,387,545,95,65,101,143,69,18640,128,1390,1907,4916,3677,2403,964,434,505,1553,763
"Jasper County School District, South Carolina","4502520",25408,1827,4234,2692,3456,3616,3457,1703,613,664,1946,1200,14509,1550,2845,1536,1466,1671,1789,840,356,350,1221,885,8506,277,1184,899,1257,1116,1502,789,191,276,700,315,78,0,0,0,4,6,13,0,51,4,0,0,2315,0,205,257,729,823,153,74,15,34,25,0
"Kershaw County School District, South Carolina","4502550",61918,4107,10948,4913,6779,7936,9317,4461,2073,2149,5398,3837,42046,3642,8959,3324,4506,4458,5439,2939,1138,1637,3543,2461,17236,301,1713,1455,1922,2919,3252,1350,927,484,1672,1241,852,68,193,12,107,144,287,41,0,0,0,0,1784,96,83,122,244,415,339,131,8,28,183,135
"Lancaster County School District, South Carolina","4502580",77946,4985,12775,6219,9152,10674,10855,5012,2141,3289,7935,4909,46057,3460,8508,3996,4936,6185,5976,2758,1386,1684,4120,3048,28940,1525,4094,1989,3665,3764,4527,2054,668,1514,3590,1550,568,0,44,44,91,51,44,100,31,0,0,163,2381,0,129,190,460,674,308,100,56,91,225,148
"Laurens School District 55, South Carolina","4502610",37364,2426,6391,2997,3975,5133,5614,2574,884,1635,3270,2465,28792,2366,5797,2544,2697,3632,4095,1584,609,1195,2499,1774,7476,60,529,321,855,1340,1269,930,275,439,767,691,150,0,0,21,18,93,4,14,0,0,0,0,946,0,65,111,405,68,246,46,0,1,4,0
"Laurens School District 56, South Carolina","4502640",20122,1354,2893,2706,2369,1882,2759,1253,669,822,1839,1576,15894,1349,2676,1834,1931,1550,1972,1030,513,543,1347,1149,3753,5,204,786,358,207,655,223,141,279,475,420,131,0,6,30,19,10,42,0,15,0,9,0,344,0,7,56,61,115,90,0,0,0,8,7
"Lee County School District, South Carolina","4502670",18890,1043,3087,2054,2403,2145,2861,1450,436,712,1529,1170,15328,989,2705,1735,1851,1504,2070,1252,346,628,1217,1031,3263,54,382,219,501,591,693,198,90,84,312,139,28,0,0,0,5,18,5,0,0,0,0,0,271,0,0,100,46,32,93,0,0,0,0,0
"Lexington School District 1, South Carolina","4502700",121857,7798,24293,9121,16212,18651,18838,7292,2908,3846,8135,4763,72254,7066,18247,6461,8892,8898,8850,3627,1448,2190,4116,2459,43108,664,5477,2194,6039,8190,8583,3271,1381,1535,3728,2046,1658,0,157,124,152,497,527,139,11,44,0,7,4837,68,412,342,1129,1066,878,255,68,77,291,251
"Lexington School District 2, South Carolina","4502730",64742,4445,9249,7663,9948,7787,8454,4114,1496,2140,5155,4291,41777,4087,7168,4624,5634,4247,4903,2484,916,1391,3528,2795,17169,272,1658,2092,2522,2525,2837,1316,533,608,1410,1396,830,32,44,71,229,89,216,94,12,17,19,7,4966,54,379,876,1563,926,498,220,35,124,198,93
"Lexington School District 3, South Carolina","4502760",13285,839,2390,782,1449,1370,1955,1079,440,554,1246,1181,10507,824,2146,638,1231,981,1337,777,307,398,798,1070,2397,15,244,127,133,299,538,302,111,149,378,101,19,0,0,0,0,0,19,0,0,0,0,0,362,0,0,17,85,90,61,0,22,7,70,10
"Lexington School District 4, South Carolina","4502790",18285,1195,3080,2062,2241,2542,2764,1266,512,597,1429,597,12540,1153,2715,1373,1537,1519,1728,670,204,459,838,344,4658,30,326,478,501,848,728,477,308,138,574,250,22,0,0,0,0,0,15,7,0,0,0,0,1065,12,39,211,203,175,293,112,0,0,17,3
"Lexington School District 5, South Carolina","4502820",92279,5586,17565,6506,10429,13257,14260,6948,2421,3393,7296,4618,49430,4535,12790,4098,4836,5966,6312,3570,1042,1549,2875,1857,38249,977,4183,2198,4932,6403,7072,2981,1253,1752,3941,2557,1431,42,357,88,158,300,325,59,42,4,50,6,3169,32,235,122,503,588,551,338,84,88,430,198
"Marion School District 1, South Carolina","4502850",14607,1166,2741,1514,1431,1738,2060,1020,424,541,1167,805,11579,1050,2468,1242,1138,1287,1383,834,379,388,787,623,2866,116,273,272,271,415,623,169,28,137,380,182,0,0,0,0,0,0,0,0,0,0,0,0,162,0,0,0,22,36,54,17,17,16,0,0
"Marion School District 2, South Carolina","4502880",11659,634,1930,888,1445,1415,1460,978,577,388,1130,814,9960,599,1669,753,1158,1278,1130,826,511,327,1017,692,1555,35,237,115,279,131,306,152,39,61,103,97,58,0,24,20,8,6,0,0,0,0,0,0,86,0,0,0,0,0,24,0,27,0,10,25
"Marlboro County School District, South Carolina","4502970",28542,1667,4520,2372,4010,4062,4240,2002,795,927,2406,1541,19948,1079,3483,1706,2544,2415,3097,1491,592,697,1633,1211,7924,588,1013,627,1315,1316,1107,485,203,218,740,312,123,0,0,6,32,55,4,5,0,1,10,10,547,0,24,33,119,276,32,21,0,11,23,8
"McCormick County School District, South Carolina","4503000",10091,314,1079,576,1107,1301,1307,830,364,585,1742,886,6034,204,777,428,798,778,908,546,166,295,797,337,3857,108,284,148,303,491,374,265,168,290,910,516,51,2,5,0,0,17,4,18,0,0,0,5,149,0,13,0,6,15,21,1,30,0,35,28
"Newberry County School District, South Carolina","4503030",37514,2358,6103,3817,4213,4541,5267,2514,1163,1417,3506,2615,28652,2230,5145,2811,2955,3236,3912,1975,833,935,2682,1938,6655,128,757,728,613,784,972,511,299,409,782,672,195,0,1,6,0,50,113,19,0,6,0,0,2012,0,200,272,645,471,270,9,31,67,42,5
"Oconee County School District, South Carolina","4503060",74419,4155,11360,6290,8063,8681,10206,5596,2220,3221,8831,5796,44820,3576,8947,4303,4848,4946,5477,2923,1152,1731,4118,2799,26629,565,2143,1791,2347,3373,4323,2446,966,1451,4425,2799,577,14,17,51,42,69,169,52,65,0,46,52,2393,0,253,145,826,293,237,175,37,39,242,146
"Orangeburg School District 3, South Carolina","4503150",20236,999,3966,1683,2300,1825,2914,1487,473,863,2177,1549,15909,971,3460,1335,1710,1320,2330,1170,339,710,1381,1183,3897,28,505,347,443,431,471,294,134,125,763,356,72,0,0,0,35,0,12,22,0,0,0,3,358,0,1,1,112,74,101,1,0,28,33,7
"Orangeburg School District 4, South Carolina","4503180",20179,1585,3653,1698,2268,2664,3014,1495,447,626,1442,1287,16478,1551,3313,1394,1759,2049,2246,1084,355,505,1171,1051,3443,34,284,301,429,582,702,399,84,121,271,236,37,0,0,0,8,0,28,1,0,0,0,0,221,0,56,3,72,33,38,11,8,0,0,0
"Orangeburg School District 5, South Carolina","4503210",51421,3395,7492,7711,5907,5483,6711,3516,1137,2247,4683,3139,40289,3155,6441,5276,4484,3955,5240,2755,871,1836,3770,2506,9637,240,960,2308,1037,1164,1205,664,236,389,841,593,261,0,37,28,81,38,47,12,0,0,18,0,1234,0,54,99,305,326,219,85,30,22,54,40
"Pickens County School District, South Carolina","4503330",119483,6253,17805,22256,13498,13740,15557,7091,3055,3696,9490,7042,74599,5637,14214,12486,7524,7747,9044,4009,1661,1991,5697,4589,39065,511,3038,8769,4492,4929,5965,2702,1232,1595,3521,2311,1054,94,81,225,161,172,119,58,55,0,79,10,4765,11,472,776,1321,892,429,322,107,110,193,132
"Richland School District 1, South Carolina","4503360",206522,12846,27369,39718,32240,22247,26358,12494,4179,6131,12393,10547,133583,11589,22578,22380,18348,13275,16297,8054,2592,3930,7849,6691,61493,1095,3993,15295,10473,7382,8534,3926,1364,2001,4023,3407,2832,33,283,518,698,348,515,214,38,43,40,102,8614,129,515,1525,2721,1242,1012,300,185,157,481,347
"Richland School District 2, South Carolina","4503390",127130,8506,25432,10290,18437,20048,17860,7494,2776,4067,7544,4676,64579,6663,16831,5804,7902,9553,7311,2943,1216,1472,2928,1956,49542,1623,7378,3231,7919,8098,8149,3682,1175,2201,3869,2217,3651,105,459,481,633,561,745,127,233,79,147,81,9358,115,764,774,1983,1836,1655,742,152,315,600,422
"Saluda County School District, South Carolina","4503460",15072,1157,2384,1391,1759,1701,2185,1071,504,396,1528,996,11196,1143,2099,880,852,1352,1591,635,333,302,1241,768,2060,14,231,176,203,101,331,292,145,94,245,228,88,0,11,23,0,19,35,0,0,0,0,0,1728,0,43,312,704,229,228,144,26,0,42,0
"Spartanburg School District 1, South Carolina","4503480",30302,1492,5472,2262,2965,3830,4591,2384,1090,1220,2962,2034,18486,1392,4110,1381,1641,2393,2004,1321,581,736,1626,1301,10295,100,1182,705,1077,1099,2359,914,484,464,1267,644,220,0,18,5,27,40,51,28,7,16,8,20,1301,0,162,171,220,298,177,121,18,4,61,69
"Spartanburg School District 2, South Carolina","4503510",58248,4236,10621,6131,6567,8485,7914,3672,1301,1780,4937,2604,37639,3611,8339,4039,4108,4461,3994,2187,781,1198,3139,1782,16122,560,1854,1531,1516,3234,3050,1275,318,496,1604,684,373,65,26,111,12,63,53,16,0,27,0,0,4114,0,402,450,931,727,817,194,202,59,194,138
"Spartanburg School District 3, South Carolina","4503540",16545,827,2650,1493,1613,2046,2625,1390,485,697,1509,1210,13032,740,2433,1214,1121,1597,1901,993,408,589,1156,880,3141,78,195,267,282,427,677,347,77,108,353,330,17,0,0,0,0,0,17,0,0,0,0,0,355,9,22,12,210,22,30,50,0,0,0,0
"Spartanburg School District 4, South Carolina","4503570",18337,1037,3029,1713,1898,2768,2903,1111,546,575,1797,960,13130,980,2649,1200,1373,1643,1828,688,341,423,1316,689,4672,57,364,507,480,955,947,402,205,144,356,255,32,0,0,0,17,8,0,0,0,0,7,0,503,0,16,6,28,162,128,21,0,8,118,16
"Spartanburg School District 5, South Carolina","4503600",43150,2865,8770,2951,6174,6000,6217,2627,1292,1427,3005,1822,26587,2527,6629,1682,3590,3427,3147,1357,689,652,1741,1146,13400,214,1847,982,2122,2028,2421,905,543,569,1167,602,462,119,21,0,21,94,128,17,0,47,15,0,2701,5,273,287,441,451,521,348,60,159,82,74
"Spartanburg School District 6, South Carolina","4503630",58509,3833,10867,5760,8144,7614,8454,3668,1346,2003,4091,2729,35245,3325,8351,3661,4084,3737,4042,2093,787,1074,2433,1658,17663,366,2071,1691,2534,2590,3459,1249,446,749,1559,949,409,58,0,29,100,16,75,66,28,0,29,8,5192,84,445,379,1426,1271,878,260,85,180,70,114
"Spartanburg School District 7, South Carolina","4503660",54307,3993,7914,6904,5958,6426,7528,3518,1334,1592,4394,4746,36485,3615,6034,4971,3829,3901,4308,2251,826,944,2741,3065,14583,299,1678,1475,1368,1927,2767,1067,465,561,1434,1542,342,25,6,39,61,48,121,36,0,0,6,0,2897,54,196,419,700,550,332,164,43,87,213,139
"Union County School District, South Carolina","4503750",28594,1673,4740,2365,2912,3555,4364,1801,1000,1268,2744,2172,23657,1598,4271,2012,2210,2717,3411,1536,791,1045,2272,1794,4661,75,458,343,668,771,894,265,196,212,460,319,74,0,11,10,18,0,11,0,0,0,0,24,202,0,0,0,16,67,48,0,13,11,12,35
"Williamsburg County School District, South Carolina","4503780",33944,1959,5865,2870,3875,4249,4785,2654,931,1458,3092,2206,27841,1922,4957,2032,2842,3079,3862,2231,913,1244,2737,2022,5512,37,878,794,835,1003,837,391,18,214,321,184,126,0,0,30,26,27,38,5,0,0,0,0,465,0,30,14,172,140,48,27,0,0,34,0
"York School District 1, South Carolina","4503810",31554,2054,5270,2665,4101,4336,5198,2206,639,1084,2487,1514,16950,1341,3021,1666,2227,2230,2309,1014,316,574,1366,886,13158,713,2197,948,1425,1778,2513,1106,305,485,1075,613,73,0,0,0,32,10,31,0,0,0,0,0,1373,0,52,51,417,318,345,86,18,25,46,15
"York School District 2, South Carolina","4503840",34927,2198,6740,2533,3863,5042,5488,2690,1007,853,2646,1867,10122,1029,2324,986,756,1111,1186,869,233,180,827,621,23628,1144,4311,1544,2886,3702,3954,1743,752,632,1718,1242,371,0,93,3,26,94,100,24,0,7,20,4,806,25,12,0,195,135,248,54,22,34,81,0
