"","GEOID","B06001_001","B06001_002","B06001_003","B06001_004","B06001_005","B06001_006","B06001_007","B06001_008","B06001_009","B06001_010","B06001_011","B06001_012","B06001_013","B06001_014","B06001_015","B06001_016","B06001_017","B06001_018","B06001_019","B06001_020","B06001_021","B06001_022","B06001_023","B06001_024","B06001_025","B06001_026","B06001_027","B06001_028","B06001_029","B06001_030","B06001_031","B06001_032","B06001_033","B06001_034","B06001_035","B06001_036","B06001_037","B06001_038","B06001_039","B06001_040","B06001_041","B06001_042","B06001_043","B06001_044","B06001_045","B06001_046","B06001_047","B06001_048","B06001_049","B06001_050","B06001_051","B06001_052","B06001_053","B06001_054","B06001_055","B06001_056","B06001_057","B06001_058","B06001_059","B06001_060"
"Bridgewater-Raritan Regional School District, New Jersey","3402280",51207,2683,10067,3213,4499,7931,9844,3348,922,1443,3392,3865,28689,2470,8213,2331,2329,3695,4176,1335,369,584,1387,1800,11489,147,1245,364,938,1698,2801,1060,316,403,1128,1389,378,0,3,18,20,63,88,93,0,9,33,51,10651,66,606,500,1212,2475,2779,860,237,447,844,625
"Buena Regional School District, New Jersey","3402400",12142,899,1821,920,1240,1742,1899,883,293,369,991,1085,8253,888,1533,663,862,1299,1132,345,163,220,523,625,2824,11,275,137,249,324,521,322,128,98,431,328,540,0,13,32,102,77,84,68,2,51,35,76,525,0,0,88,27,42,162,148,0,0,2,56
"Burlington City School District, New Jersey","3402430",9959,604,1740,883,1337,1272,1580,429,216,365,632,901,6090,487,1348,712,756,611,756,243,89,217,302,569,2873,112,342,96,309,551,564,156,114,71,253,305,199,5,39,11,37,34,26,9,0,22,8,8,797,0,11,64,235,76,234,21,13,55,69,19
"Burlington Township School District, New Jersey","3402460",22451,1353,4480,1890,2072,3574,4250,1367,375,701,913,1476,12251,1288,3628,1020,956,1526,1829,553,132,342,300,677,6437,48,648,532,472,1358,1556,411,145,208,409,650,395,0,71,54,42,84,82,16,0,28,8,10,3368,17,133,284,602,606,783,387,98,123,196,139
"Butler Borough School District, New Jersey","3402520",7533,456,1149,380,1179,1131,1319,535,283,191,463,447,5072,421,1002,249,736,664,858,398,94,97,310,243,1195,17,99,58,142,259,283,55,71,55,83,73,137,9,22,0,0,35,28,10,9,11,13,0,1129,9,26,73,301,173,150,72,109,28,57,131
"Caldwell-West Caldwell School District, New Jersey","3402580",18526,1018,3027,1269,1919,2723,2748,1265,597,525,1241,2194,12225,920,2462,957,1112,1578,1820,752,386,294,746,1198,3796,88,390,115,457,694,559,347,136,167,304,539,155,10,81,9,7,16,0,32,0,0,0,0,2350,0,94,188,343,435,369,134,75,64,191,457
"Camden City School District, New Jersey","3402640",77739,7126,17566,9969,12282,9521,8703,3392,1357,1690,3932,2201,44282,6594,14236,6255,6188,3691,3599,1090,393,559,1026,651,13747,413,1938,1368,1864,1830,2037,867,430,453,1517,1030,9444,60,600,993,1461,1772,1729,831,352,474,906,266,10266,59,792,1353,2769,2228,1338,604,182,204,483,254
"Cape May Point Borough School District, New Jersey","3402760",120,0,0,0,3,0,10,22,7,18,24,36,18,0,0,0,0,0,5,1,0,2,4,6,100,0,0,0,3,0,5,21,7,16,18,30,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0
"Carteret Borough School District, New Jersey","3402820",22623,1564,3913,1935,2997,3553,3598,1226,762,427,1523,1125,10675,1258,2683,903,880,1189,1454,658,208,206,661,575,3691,281,738,171,360,576,535,172,139,46,322,351,1181,25,145,48,123,230,264,10,119,27,154,36,7076,0,347,813,1634,1558,1345,386,296,148,386,163
"Cedar Grove Township School District, New Jersey","3402850",12346,520,2047,691,890,1808,1807,947,356,521,1059,1700,8428,507,1846,541,744,1060,1140,544,229,276,596,945,2209,13,153,96,75,389,341,217,66,100,235,524,178,0,0,34,0,80,13,13,0,4,24,10,1531,0,48,20,71,279,313,173,61,141,204,221
"Cherry Hill Township School District, New Jersey","3403000",71003,4053,12798,4923,6989,9045,11957,4849,1826,2261,5547,6755,28370,3091,8293,2619,2765,2966,3530,1337,653,442,1077,1597,31063,785,3863,1792,2611,3912,5928,2503,798,1306,3345,4220,835,48,75,10,100,165,179,96,42,41,54,25,10735,129,567,502,1513,2002,2320,913,333,472,1071,913
"Cinnaminson Township School District, New Jersey","3403120",15538,976,2587,1010,1045,2107,2666,1243,358,550,1286,1710,6304,814,1662,553,513,687,775,361,134,168,268,369,8228,146,837,412,433,1236,1710,770,192,324,931,1237,137,0,0,12,30,43,3,0,0,14,0,35,869,16,88,33,69,141,178,112,32,44,87,69
"Clark Township School District, New Jersey","3403150",14659,747,2378,977,1479,1873,2485,1259,297,327,1096,1741,11036,699,2153,787,1176,1254,1723,946,192,234,691,1181,1872,48,169,116,166,252,313,104,18,53,239,394,85,0,9,24,21,9,1,0,0,0,0,21,1666,0,47,50,116,358,448,209,87,40,166,145
"Clayton Borough School District, New Jersey","3403180",8134,713,1604,537,1136,1140,1184,519,164,298,507,332,5253,670,1377,456,654,657,694,219,67,160,206,93,2517,43,203,42,346,404,458,286,85,110,301,239,90,0,0,18,25,32,0,0,0,15,0,0,274,0,24,21,111,47,32,14,12,13,0,0
"Cliffside Park Borough School District, New Jersey","3403270",23469,1351,2608,1548,3508,3451,3524,1723,571,725,2282,2178,7215,981,1610,677,996,537,978,201,113,181,396,545,5915,271,779,199,760,967,860,282,208,155,777,657,667,0,15,27,192,163,129,22,0,10,93,16,9672,99,204,645,1560,1784,1557,1218,250,379,1016,960
"Clifton City School District, New Jersey","3403300",83274,4891,13099,7352,12832,12336,11742,4790,1708,2311,5909,6304,40230,4667,9690,4371,4939,3658,4310,1743,603,813,2313,3123,10407,137,1114,813,2186,1625,1395,505,277,437,756,1162,2998,12,392,386,184,518,596,251,135,125,301,98,29639,75,1903,1782,5523,6535,5441,2291,693,936,2539,1921
"Collingswood Borough School District, New Jersey","3403420",13983,911,1932,1052,2382,2172,2194,930,356,352,746,956,7364,733,1375,614,1333,1086,915,407,148,125,264,364,5260,139,466,225,768,751,1044,465,198,193,436,575,282,8,39,14,17,80,83,18,10,13,0,0,1077,31,52,199,264,255,152,40,0,21,46,17
"Corbin City School District, New Jersey","3403510",610,10,120,49,66,86,108,68,30,6,33,34,392,10,97,48,33,54,56,57,8,1,18,10,187,0,20,1,8,32,49,11,22,5,15,24,3,0,3,0,0,0,0,0,0,0,0,0,28,0,0,0,25,0,3,0,0,0,0,0
"Cranford Township School District, New Jersey","3403570",22499,1318,4311,1281,2193,3139,3911,1403,519,654,1909,1861,15178,1148,3527,1011,1294,1812,2499,837,281,387,1235,1147,5431,170,667,253,689,967,1034,325,127,201,483,515,178,0,37,0,8,14,69,16,0,0,10,24,1712,0,80,17,202,346,309,225,111,66,181,175
"Cresskill Borough School District, New Jersey","3403600",8459,320,1988,252,458,1237,1541,587,126,268,682,1000,3655,246,1367,197,287,437,351,143,46,48,259,274,2747,60,425,42,97,262,570,301,35,127,284,544,84,0,12,13,6,0,15,0,20,18,0,0,1973,14,184,0,68,538,605,143,25,75,139,182
"Delran Township School District, New Jersey","3403780",16814,1075,3001,1122,2138,2629,2439,1139,464,679,1235,893,8518,980,2199,738,1205,1091,911,383,163,246,289,313,5929,91,605,283,464,1031,1197,510,150,361,765,472,315,0,30,22,101,31,51,2,18,14,46,0,2052,4,167,79,368,476,280,244,133,58,135,108
"Deptford Township School District, New Jersey","3403900",30390,1604,4647,2566,3864,4352,5471,1990,735,767,2264,2130,15788,1295,3441,1737,2033,2040,2439,803,219,262,840,679,12147,288,1062,600,1416,1894,2546,936,452,433,1234,1286,482,21,20,47,151,62,84,0,19,13,49,16,1973,0,124,182,264,356,402,251,45,59,141,149
"Dover Town School District, New Jersey","3403930",19928,1133,3457,2317,3538,3387,2500,896,349,419,1095,837,6716,955,1972,867,744,566,483,262,115,102,288,362,1783,129,262,68,146,198,270,130,44,117,189,230,1028,10,55,82,85,178,216,97,34,33,160,78,10401,39,1168,1300,2563,2445,1531,407,156,167,458,167
"Dumont Borough School District, New Jersey","3403990",17433,967,2956,1228,2213,2475,2935,1140,400,459,1527,1133,7954,839,2026,908,1053,920,908,381,96,79,348,396,4080,63,472,137,390,655,864,288,110,131,491,479,206,0,32,0,11,13,42,18,0,0,53,37,5193,65,426,183,759,887,1121,453,194,249,635,221
"Dunellen Borough School District, New Jersey","3404020",7185,355,1272,500,1272,1117,1092,526,92,245,302,412,3935,346,975,395,460,361,709,285,52,106,131,115,1603,9,223,0,165,355,237,149,9,113,108,235,50,0,0,0,0,0,14,19,0,0,0,17,1597,0,74,105,647,401,132,73,31,26,63,45
"East Brunswick Township School District, New Jersey","3404110",47475,2176,9582,3446,4123,6864,8946,3522,1188,1490,3426,2712,20409,1670,6583,1926,1553,2155,2696,1066,317,496,1088,859,12539,433,1961,714,934,1499,2524,1343,478,644,1051,958,688,20,80,53,45,124,101,75,21,20,84,65,13839,53,958,753,1591,3086,3625,1038,372,330,1203,830
"East Orange City School District, New Jersey","3404230",64616,4670,11231,6686,9309,9081,9362,3688,1264,1384,4420,3521,33771,4137,8295,4318,4463,4638,3940,1291,366,250,1046,1027,14428,465,1556,1066,1559,1335,2143,1202,496,682,2007,1917,1439,10,104,116,365,183,245,145,80,6,143,42,14978,58,1276,1186,2922,2925,3034,1050,322,446,1224,535
"East Windsor Regional School District, New Jersey","3404320",32471,2522,4839,2398,5032,5250,4933,2126,794,985,1888,1704,14158,2320,3776,1186,1502,1377,1606,745,360,185,490,611,8833,202,750,514,830,1490,1821,781,318,539,805,783,425,0,34,69,49,12,109,28,10,0,91,23,9055,0,279,629,2651,2371,1397,572,106,261,502,287
"Edison Township School District, New Jersey","3404500",99825,7478,16058,7761,15598,15054,14448,6550,2076,2527,6023,6252,41455,6060,10722,3836,4390,3180,4705,2394,664,966,2026,2512,16915,846,2783,1580,1469,1795,2747,1533,522,438,1336,1866,1107,104,58,68,144,130,244,76,11,96,78,98,40348,468,2495,2277,9595,9949,6752,2547,879,1027,2583,1776
"Egg Harbor Township School District, New Jersey","3404560",42190,2793,8883,3201,4102,6738,7380,2491,1242,1318,2193,1849,24035,2571,7322,2268,2504,2855,2912,1256,455,497,804,591,11077,149,1210,581,642,1865,2706,877,627,574,917,929,832,16,181,25,18,307,149,63,12,11,41,9,6246,57,170,327,938,1711,1613,295,148,236,431,320
"Elizabeth City School District, New Jersey","3404590",123905,10480,23162,12372,20756,18795,16213,5875,2097,3042,6240,4873,47727,9037,15568,5122,6105,3793,3491,1179,350,630,999,1453,13601,1077,3089,913,1997,1673,1551,747,188,431,1027,908,5020,153,802,504,670,858,745,334,134,219,336,265,57557,213,3703,5833,11984,12471,10426,3615,1425,1762,3878,2247
"Elmwood Park Borough School District, New Jersey","3404660",19311,1066,3005,1632,2554,2837,2421,1451,598,663,1652,1432,10083,985,2401,1153,1184,1093,1013,698,197,194,561,604,2317,81,193,205,248,365,339,139,35,53,305,354,189,0,12,29,0,47,4,15,12,11,45,14,6722,0,399,245,1122,1332,1065,599,354,405,741,460
"Emerson Borough School District, New Jersey","3404710",7367,301,1323,507,384,1072,1343,539,139,189,579,991,3987,271,1105,411,260,609,440,216,30,50,163,432,2055,18,178,58,41,378,355,154,51,54,347,421,140,12,0,0,0,0,91,31,0,0,0,6,1185,0,40,38,83,85,457,138,58,85,69,132
"Englewood City School District, New Jersey","3404740",27003,1915,4386,2121,3338,4152,3999,1538,1001,958,1974,1621,8326,1495,2565,949,798,629,705,107,240,195,356,287,9884,397,1364,652,807,1656,1416,820,367,416,1076,913,372,0,47,0,52,61,21,74,28,10,16,63,8421,23,410,520,1681,1806,1857,537,366,337,526,358
"Ewing Township School District, New Jersey","3404920",35898,1291,4629,7187,4191,4590,4994,2139,842,959,2433,2643,22234,1173,3479,4970,2367,2406,3038,1259,518,424,1068,1532,8772,72,637,1635,1061,987,1031,586,253,462,1109,939,451,15,103,42,40,108,93,30,0,0,13,7,4441,31,410,540,723,1089,832,264,71,73,243,165
"Fair Lawn Borough School District, New Jersey","3404980",32286,1661,5743,2185,3383,4536,5360,2410,824,1181,2264,2739,13965,1238,3597,1322,1335,1625,1889,779,237,355,701,887,8651,332,1344,372,762,879,1624,907,247,406,697,1081,570,12,173,69,41,91,47,12,3,55,67,0,9100,79,629,422,1245,1941,1800,712,337,365,799,771
"Florence Township School District, New Jersey","3405220",12033,483,2108,726,1529,1836,1756,992,504,458,962,679,8156,454,1744,594,1084,1071,1009,593,277,217,590,523,2390,29,207,94,327,396,461,253,147,185,174,117,108,0,8,11,11,14,15,11,0,0,18,20,1379,0,149,27,107,355,271,135,80,56,180,19
"Fort Lee Borough School District, New Jersey","3405310",35274,1635,4024,2302,4889,5268,4618,2486,1354,1540,3513,3645,6828,981,1326,659,866,448,510,411,161,160,397,909,10469,510,1326,843,1356,1131,850,802,335,525,1305,1486,600,0,48,75,20,120,131,0,17,49,79,61,17377,144,1324,725,2647,3569,3127,1273,841,806,1732,1189
"Franklin Township School District, New Jersey","3405490",61214,4428,9043,3620,9747,9247,9042,3935,1684,1955,4845,3668,28381,3875,7144,2426,3463,3097,3234,1312,531,585,1345,1369,14344,379,1336,568,1593,1740,2373,1151,738,851,2102,1513,822,12,19,19,148,82,110,242,36,37,97,20,17667,162,544,607,4543,4328,3325,1230,379,482,1301,766
"Garfield City School District, New Jersey","3405760",30329,1693,4938,3053,4915,4172,5170,1762,544,710,1399,1973,13793,1451,3847,1295,1906,1304,1520,420,249,277,496,1028,3026,154,353,158,555,317,538,238,57,44,213,399,757,5,74,144,41,156,111,106,46,0,63,11,12753,83,664,1456,2413,2395,3001,998,192,389,627,535
"Glassboro Borough School District, New Jersey","3405880",18738,1046,2532,5247,2000,1890,2475,735,352,454,981,1026,11870,980,2030,4164,1264,1012,977,296,105,160,408,474,5416,46,458,862,542,645,1184,343,136,249,474,477,363,13,0,54,40,100,0,15,94,0,47,0,1089,7,44,167,154,133,314,81,17,45,52,75
"Glen Ridge Borough School District, New Jersey","3405940",7474,503,1871,364,610,1272,1129,644,212,208,353,308,3702,316,1212,308,214,391,318,338,180,78,205,142,2925,187,596,47,296,707,552,176,22,105,99,138,228,0,63,0,34,45,42,29,0,1,0,14,619,0,0,9,66,129,217,101,10,24,49,14
"Glen Rock Borough School District, New Jersey","3405970",11578,852,2689,656,675,1752,2081,941,227,278,610,817,5738,694,1767,444,443,709,722,368,103,95,155,238,4304,138,761,181,176,668,871,441,97,143,330,498,69,0,22,0,0,15,14,0,0,18,0,0,1467,20,139,31,56,360,474,132,27,22,125,81
"Gloucester City School District, New Jersey","3406000",11458,936,1859,1062,1843,1224,1842,608,170,403,833,678,8198,868,1411,886,1300,778,1201,424,99,260,577,394,2774,68,431,157,440,243,610,144,71,131,221,258,59,0,0,19,10,18,12,0,0,0,0,0,427,0,17,0,93,185,19,40,0,12,35,26
"Green Brook Township School District, New Jersey","3406120",7103,290,1584,509,720,875,1470,332,141,232,495,455,4090,274,1430,318,351,321,748,119,74,84,229,142,1366,16,112,73,235,199,322,32,17,70,52,238,98,0,0,0,0,0,15,55,0,0,0,28,1549,0,42,118,134,355,385,126,50,78,214,47
"Hackensack City School District, New Jersey","3406270",42857,2586,4837,3822,7266,7136,6308,2920,912,1513,3000,2557,15800,2155,3214,1492,1848,2144,1594,747,343,419,930,914,9278,290,772,524,1277,1240,1587,681,260,581,1068,998,1031,35,57,203,97,179,286,97,0,29,0,48,16748,106,794,1603,4044,3573,2841,1395,309,484,1002,597
"Hackettstown Town School District, New Jersey","3406300",9711,443,1701,1110,1200,1354,1469,698,126,336,515,759,6079,384,1475,757,573,714,874,439,95,159,202,407,1985,26,52,192,220,238,473,238,23,70,223,230,113,0,0,0,24,0,2,0,0,32,37,18,1534,33,174,161,383,402,120,21,8,75,53,104
"Haddon Heights Borough School District, New Jersey","3406330",7496,423,1256,631,554,1195,1272,662,185,207,470,641,4169,348,894,383,312,560,559,362,94,156,214,287,3005,75,349,205,199,571,639,278,91,51,200,347,91,0,6,25,25,26,5,0,0,0,0,4,231,0,7,18,18,38,69,22,0,0,56,3
"Haddon Township School District, New Jersey","3406360",14718,993,2387,908,1873,2216,2118,1059,327,369,1235,1233,8708,833,1921,713,1108,1088,1107,428,189,117,625,579,5304,160,410,156,676,935,935,572,134,236,513,577,109,0,18,0,30,19,2,0,0,0,20,20,597,0,38,39,59,174,74,59,4,16,77,57
"Haddonfield Borough School District, New Jersey","3406390",11603,601,2562,772,812,1603,1859,969,251,548,786,840,5343,409,1182,481,469,729,744,367,103,182,312,365,5663,192,1296,256,291,735,1029,563,148,320,405,428,103,0,0,35,15,8,28,17,0,0,0,0,494,0,84,0,37,131,58,22,0,46,69,47
"Hamilton Township School District, New Jersey","3406540",88463,4515,14653,6572,10427,12445,14035,6222,2176,3445,6705,7268,59974,4108,12023,4998,6161,7472,9073,3763,1588,1969,4111,4708,15337,384,1575,624,1965,2067,2461,1560,378,933,1694,1696,1744,0,96,157,451,194,467,134,23,89,74,59,11408,23,959,793,1850,2712,2034,765,187,454,826,805
"Hammonton Town School District, New Jersey","3406570",14705,636,2704,963,1869,2106,2499,854,353,386,1149,1186,9166,532,2153,691,1109,1218,1424,354,129,198,664,694,3078,91,383,85,309,375,641,342,81,108,334,329,669,0,61,0,108,56,198,39,12,73,39,83,1792,13,107,187,343,457,236,119,131,7,112,80
"Harrison Town School District, New Jersey","3406870",13609,771,2034,1553,2903,2029,1894,852,214,407,585,367,4332,705,1206,604,577,244,449,167,35,70,205,70,966,57,179,127,241,135,63,17,0,47,45,55,444,0,62,20,68,73,94,86,0,8,0,33,7867,9,587,802,2017,1577,1288,582,179,282,335,209
"Hasbrouck Heights Borough School District, New Jersey","3406930",11792,554,2059,658,1477,1834,1841,1023,377,345,714,910,7142,398,1737,543,856,903,945,408,197,207,413,535,2409,156,171,82,292,372,349,313,91,118,247,218,133,0,60,0,0,11,0,46,0,0,0,16,2108,0,91,33,329,548,547,256,89,20,54,141
"Hawthorne Borough School District, New Jersey","3406990",18656,1222,2911,1536,2465,2612,3159,974,601,685,1194,1297,12329,1159,2593,1193,1535,1415,1769,518,308,483,621,735,3270,63,171,199,486,577,710,307,144,105,245,263,190,0,0,21,51,18,57,23,0,0,0,20,2867,0,147,123,393,602,623,126,149,97,328,279
"Hi-Nella Borough School District, New Jersey","3407080",858,64,103,111,147,115,155,48,16,19,30,50,474,64,76,96,65,48,74,3,0,7,10,31,325,0,23,9,50,55,79,42,16,12,20,19,5,0,0,0,3,2,0,0,0,0,0,0,54,0,4,6,29,10,2,3,0,0,0,0
"Highland Park Borough School District, New Jersey","3407170",13999,1001,2010,1056,2860,1886,1921,867,273,444,796,885,5564,881,1430,549,763,577,402,225,36,117,272,312,3971,83,325,149,972,565,688,332,129,214,192,322,342,0,36,20,47,34,96,36,11,0,37,25,4122,37,219,338,1078,710,735,274,97,113,295,226
"Hillsborough Township School District, New Jersey","3407230",38640,2198,8284,2562,4252,6133,7366,2622,761,1040,1743,1679,22165,1960,6617,1899,2197,2872,3300,1082,320,324,796,798,9266,196,1144,410,674,1231,2645,1100,366,432,511,557,313,6,62,0,8,73,93,22,0,10,26,13,6896,36,461,253,1373,1957,1328,418,75,274,410,311
"Hillside Township School District, New Jersey","3407290",21328,1098,4036,2264,2394,3129,3344,1200,657,645,1433,1128,10780,859,3148,1622,1214,1428,1170,275,205,162,369,328,3832,199,463,287,246,314,551,461,176,208,589,338,458,0,57,0,20,110,159,0,18,14,18,62,6258,40,368,355,914,1277,1464,464,258,261,457,400
"Hoboken City School District, New Jersey","3407350",48515,3256,2977,5245,19060,8003,3808,1712,501,780,1487,1686,20223,1779,2136,2859,7608,2752,1277,584,137,233,383,475,18690,1381,599,1866,8572,3389,1446,610,79,178,285,285,2422,14,46,78,283,193,313,266,196,206,505,322,7180,82,196,442,2597,1669,772,252,89,163,314,604
"Holmdel Township School District, New Jersey","3407410",16668,585,3967,1111,866,2111,3232,1206,442,496,1361,1291,7460,472,2644,727,487,672,860,447,126,120,436,469,5797,101,1100,350,232,729,1332,487,131,234,594,507,185,0,23,6,0,0,75,21,0,0,47,13,3226,12,200,28,147,710,965,251,185,142,284,302
"Hopatcong Borough School District, New Jersey","3407440",15312,691,2560,1233,1931,2282,2738,1306,378,680,1038,475,9536,673,2169,1073,1239,1411,1419,532,142,330,398,150,4094,18,334,105,487,570,941,582,124,219,428,286,162,0,57,0,22,25,18,0,0,26,14,0,1520,0,0,55,183,276,360,192,112,105,198,39
"Hopewell Valley Regional School District, New Jersey","3407530",21732,994,4746,1126,1407,3277,4170,1838,497,660,1704,1313,11450,828,3443,764,671,1261,1829,680,191,310,683,790,7880,147,1069,269,496,1410,1863,932,239,316,703,436,178,0,90,7,9,7,59,0,0,0,0,6,2224,19,144,86,231,599,419,226,67,34,318,81
"Interlaken Borough School District, New Jersey","3407650",825,24,91,38,50,130,123,110,12,51,105,91,564,12,74,36,40,80,86,64,10,41,64,57,233,12,12,2,10,45,37,40,2,10,35,28,8,0,0,0,0,3,0,0,0,0,2,3,20,0,5,0,0,2,0,6,0,0,4,3
"Irvington Township School District, New Jersey","3407680",54428,4305,10051,4886,8712,7576,7635,3156,1102,1531,3522,1952,26656,3958,7289,2923,3959,3777,2434,854,201,309,601,351,10780,218,1334,467,1394,867,1671,1126,450,603,1717,933,935,18,88,11,175,179,179,70,27,10,102,76,16057,111,1340,1485,3184,2753,3351,1106,424,609,1102,592
"Jackson Township School District, New Jersey","3407740",53897,3334,10033,4002,5473,8425,8888,3396,1358,1634,4408,2946,32265,3063,8267,2948,3057,4739,4558,1658,620,687,1612,1056,16767,187,1529,868,1893,2678,3402,1249,525,724,2285,1427,739,61,54,27,93,109,81,105,10,23,110,66,4126,23,183,159,430,899,847,384,203,200,401,397
"Jefferson Township School District, New Jersey","3407800",21199,1465,3948,1300,2243,3497,3809,1579,560,705,1222,871,14866,1322,3353,1050,1602,2166,2413,978,351,407,700,524,4285,143,565,187,449,742,812,482,182,253,285,185,152,0,6,20,45,34,25,0,0,0,9,13,1896,0,24,43,147,555,559,119,27,45,228,149
"Jersey City School District, New Jersey","3407830",245226,16707,34455,25345,55187,36570,30869,12702,4861,6044,13226,9260,92276,12756,24571,12830,14742,9448,7781,2723,916,1052,2785,2672,47995,2614,5049,3986,11467,8064,6816,2441,801,1308,3130,2319,11282,360,914,788,1684,1486,1783,1188,480,752,1141,706,93673,977,3921,7741,27294,17572,14489,6350,2664,2932,6170,3563
"Keansburg Borough School District, New Jersey","3407860",10179,718,1846,988,1638,1294,1805,553,139,144,499,555,6356,584,1421,567,1030,747,1037,305,83,87,261,234,2931,134,369,323,366,423,655,169,17,48,177,250,111,0,0,17,17,21,0,0,0,8,20,28,781,0,56,81,225,103,113,79,39,1,41,43
"Kearny Town School District, New Jersey","3407890",40406,2533,6723,3839,5746,6690,5988,2153,883,1368,2664,1819,18104,2248,4270,2189,2205,2034,1629,824,335,486,1026,858,4155,240,1077,377,646,778,456,101,40,60,184,196,1608,16,194,138,243,315,298,57,82,32,133,100,16539,29,1182,1135,2652,3563,3605,1171,426,790,1321,665
"Kenilworth Borough School District, New Jersey","3407920",7852,418,1388,630,820,1128,1266,477,160,387,437,741,5386,396,1237,563,504,770,750,245,119,174,184,444,727,22,98,0,81,103,138,50,11,45,46,133,96,0,0,0,0,0,29,12,0,39,0,16,1643,0,53,67,235,255,349,170,30,129,207,148
"Keyport Borough School District, New Jersey","3407950",7271,355,957,558,1224,1056,1136,496,119,220,590,560,4319,347,754,366,646,548,623,237,82,79,296,341,1500,8,110,38,251,242,209,171,27,97,162,185,170,0,27,0,0,22,76,0,10,0,35,0,1282,0,66,154,327,244,228,88,0,44,97,34
"Kinnelon Borough School District, New Jersey","3408040",10219,591,2015,803,812,1291,2113,645,270,455,679,545,6255,576,1711,599,416,698,958,368,114,254,292,269,2623,7,260,98,301,327,735,204,148,144,247,152,87,0,11,0,0,13,52,0,0,11,0,0,1254,8,33,106,95,253,368,73,8,46,140,124
"Lacey Township School District, New Jersey","3408100",27584,1473,4728,2302,2978,3858,4754,1943,695,877,2203,1773,20333,1390,4207,1929,2167,2794,3190,1196,393,530,1446,1091,5659,66,407,204,505,1005,1384,517,264,267,534,506,256,0,0,29,96,17,12,29,0,0,29,44,1336,17,114,140,210,42,168,201,38,80,194,132
"Lakewood Township School District, New Jersey","3408220",89949,15402,22005,8612,13842,7841,5330,2201,1185,1603,5076,6852,44278,13027,16028,3046,2634,1929,1573,695,273,381,2056,2636,28990,1896,4471,3249,6479,3274,1972,925,583,906,2012,3223,3736,448,923,373,691,410,333,108,72,117,233,28,12945,31,583,1944,4038,2228,1452,473,257,199,775,965
"Lawrence Township School District, New Jersey","3408400",32994,1890,5101,4175,3918,4761,5040,1984,746,964,2444,1971,15270,1504,3688,2292,1245,1677,1837,665,275,354,911,822,9122,348,853,1167,754,1308,1622,769,293,391,923,694,493,11,154,93,27,45,54,18,0,4,43,44,8109,27,406,623,1892,1731,1527,532,178,215,567,411
"Leonia Borough School District, New Jersey","3408520",8918,504,1857,576,611,1322,1523,747,260,297,625,596,2313,327,914,186,101,86,243,106,10,93,119,128,2789,172,563,228,136,271,423,234,156,102,246,258,191,0,28,0,50,60,0,12,9,0,0,32,3625,5,352,162,324,905,857,395,85,102,260,178
"Linden City School District, New Jersey","3408610",40173,2095,6267,3544,5176,6031,6726,2616,1046,1313,2529,2830,20910,1829,4924,2281,2263,2624,2734,1000,407,557,923,1368,5063,160,440,353,558,536,844,325,178,156,656,857,1348,53,195,120,141,289,191,129,42,13,90,85,12852,53,708,790,2214,2582,2957,1162,419,587,860,520
"Lindenwold Borough School District, New Jersey","3408640",17609,1299,2321,2484,2846,2660,2450,1096,465,359,705,924,8739,1112,1659,1166,1244,1306,887,506,112,66,327,354,5468,132,384,526,705,737,1172,460,264,241,283,564,553,26,45,52,66,88,129,35,54,34,23,1,2849,29,233,740,831,529,262,95,35,18,72,5
"Longport Borough School District, New Jersey","3408671",1027,15,81,31,67,72,174,107,42,78,187,173,326,11,50,22,39,20,29,31,12,18,34,60,671,0,31,9,28,52,142,72,30,60,141,106,7,4,0,0,0,0,0,0,0,0,3,0,23,0,0,0,0,0,3,4,0,0,9,7
"Livingston Township School District, New Jersey","3408820",29023,1875,6046,1298,2091,4333,4460,2284,768,1097,2416,2355,15352,1566,4686,868,1112,1452,1379,923,410,582,1062,1312,6873,298,964,255,495,1149,1383,774,120,214,612,609,233,0,56,8,24,70,12,10,18,1,34,0,6565,11,340,167,460,1662,1686,577,220,300,708,434
"Lodi Borough School District, New Jersey","3408850",24078,1390,4380,2112,3343,3689,3444,1362,440,602,1619,1697,11934,1125,3017,1357,1322,966,1395,545,172,209,819,1007,3330,237,750,181,302,524,395,236,51,115,240,299,506,18,59,35,175,81,71,14,0,0,13,40,8308,10,554,539,1544,2118,1583,567,217,278,547,351
"Long Branch City School District, New Jersey","3408940",30801,1973,4310,3675,5765,4342,3874,1980,722,732,1910,1518,14685,1895,3356,1844,1759,1490,1567,683,240,318,797,736,5436,68,436,451,642,520,944,694,277,247,599,558,1108,0,118,77,248,211,158,98,0,34,139,25,9572,10,400,1303,3116,2121,1205,505,205,133,375,199
"Pennsville Township School District, New Jersey","3409120",13405,908,2011,981,1497,1810,2138,1011,359,558,1380,752,7784,533,1037,638,900,1184,1310,566,187,310,750,369,5064,375,932,324,526,525,717,379,127,224,568,367,140,0,0,7,60,0,73,0,0,0,0,0,417,0,42,12,11,101,38,66,45,24,62,16
