"","GEOID","B06010_001","B06010_002","B06010_003","B06010_004","B06010_005","B06010_006","B06010_007","B06010_008","B06010_009","B06010_010","B06010_011","B06010_012","B06010_013","B06010_014","B06010_015","B06010_016","B06010_017","B06010_018","B06010_019","B06010_020","B06010_021","B06010_022","B06010_023","B06010_024","B06010_025","B06010_026","B06010_027","B06010_028","B06010_029","B06010_030","B06010_031","B06010_032","B06010_033","B06010_034","B06010_035","B06010_036","B06010_037","B06010_038","B06010_039","B06010_040","B06010_041","B06010_042","B06010_043","B06010_044","B06010_045","B06010_046","B06010_047","B06010_048","B06010_049","B06010_050","B06010_051","B06010_052","B06010_053","B06010_054","B06010_055"
"Iowa","19",2501234,215016,2286218,427856,220773,366235,324494,373697,241799,90364,241000,1710657,129771,1580886,280442,153145,254840,225258,269430,175526,63570,158675,634602,56378,578224,121071,56893,87712,76979,85847,57084,23011,69627,15166,1718,13448,2458,1188,2542,1937,1938,1136,545,1704,140809,27149,113660,23885,9547,21141,20320,16482,8053,3238,10994
"Kansas","20",2295889,248553,2047336,391352,200752,333690,286052,316058,202790,76749,239893,1234072,128237,1105835,222621,111597,179529,156089,177522,111167,39139,108171,850157,80332,769825,136151,70852,119071,100759,115897,78873,33135,115087,21554,2305,19249,4054,1824,3278,2652,2696,1723,727,2295,190106,37679,152427,28526,16479,31812,26552,19943,11027,3748,14340
"Kentucky","21",3569488,448414,3121074,710421,364170,547752,417803,424466,275801,101323,279338,2378066,296226,2081840,488541,254472,369154,282450,286088,179957,64131,157047,1026643,122693,903950,192947,95857,148868,115902,123591,85980,32885,107920,24699,2939,21760,4518,1911,3622,3215,3198,1919,963,2414,140080,26556,113524,24415,11930,26108,16236,11589,7945,3344,11957
"Louisiana","22",3716078,587887,3128191,691668,367154,529184,387920,410501,273254,109853,358657,2803532,456467,2347065,544519,284062,398514,289878,304791,200638,79209,245454,709859,92613,617246,115612,64462,96657,76954,84505,59822,25044,94190,24738,3861,20877,3769,1609,3275,2445,3426,2060,1048,3245,177949,34946,143003,27768,17021,30738,18643,17779,10734,4552,15768
"Maine","23",1118403,90898,1027505,204420,113073,179832,146696,150574,97702,36981,98227,673218,56817,616401,127268,72364,112088,91471,92597,57043,20024,43546,389062,27879,361183,65346,35704,58661,48719,51948,36583,15134,49088,11937,889,11048,2196,962,1712,1366,1623,1188,577,1424,44186,5313,38873,9610,4043,7371,5140,4406,2888,1246,4169
"Maryland","24",4842974,600350,4242624,704345,323482,545277,483709,568948,467744,220690,928429,1994630,288385,1706245,359810,148295,237871,207455,239892,184393,78929,249600,1942038,175900,1766138,230257,112775,186987,173256,224542,206949,108146,523226,72725,9198,63527,11002,3814,6583,5889,7911,6734,3346,18248,833581,126867,706714,103276,58598,113836,97109,96603,69668,30269,137355
"Massachusetts","25",5603169,595450,5007719,914024,449107,675800,555338,646852,531295,249135,986168,3197754,326717,2871037,528674,259228,399944,321576,380908,321414,150584,508709,1223899,100996,1122903,183568,81887,119446,104302,135092,122804,62481,313323,164085,21833,142252,42980,22330,21110,13635,14956,9538,3718,13985,1017431,145904,871527,158802,85662,135300,115825,115896,77539,32352,150151
"Michigan","26",8086677,1005389,7081288,1502796,754808,1178566,925260,975828,647465,270178,826387,5962155,741096,5221059,1132040,555117,863888,690706,740168,487455,198612,553073,1470727,139284,1331443,258784,144898,223454,170997,176728,119701,52106,184775,58176,9047,49129,11913,5071,7789,5848,6550,4505,1850,5603,595619,115962,479657,100059,49722,83435,57709,52382,35804,17610,82936
"Minnesota","27",4382357,350363,4031994,711559,351839,586139,517818,632593,452714,185257,594075,2804097,210293,2593804,458784,228455,376792,336483,426285,301712,120953,344340,1152654,78568,1074086,174318,89397,145935,129135,156931,121729,53020,203621,31498,3207,28291,5881,2453,4198,3141,4269,2780,1196,4373,394108,58295,335813,72576,31534,59214,49059,45108,26493,10088,41741
"Mississippi","28",2380801,394174,1986627,473533,255555,360815,265936,263554,155790,55579,155865,1632916,276670,1356246,341233,184636,252633,182021,173787,99036,33619,89281,667071,98404,568667,120615,62969,95360,75538,81516,52203,19495,60971,16837,2882,13955,2763,1070,2271,1684,2276,1394,860,1637,63977,16218,47759,8922,6880,10551,6693,5975,3157,1605,3976
"Missouri","29",4903296,560326,4342970,882043,468443,746207,610350,633423,395610,154137,452757,3045242,357933,2687309,567636,294983,462284,384248,398614,242309,91714,245521,1598847,154448,1444399,273723,151441,242601,195885,208151,136625,55479,180494,37562,4937,32625,6491,3187,5332,4414,4743,3317,1145,3996,221645,43008,178637,34193,18832,35990,25803,21915,13359,5799,22746
"Montana","30",835607,75716,759891,158426,83157,136427,106271,106673,69292,26156,73489,411698,40575,371123,79006,39683,66906,53287,53076,33528,12984,32653,396557,31821,364736,73864,40631,65053,49564,50897,33610,12706,38411,7562,779,6783,1611,589,1160,1088,684,796,138,717,19790,2541,17249,3945,2254,3308,2332,2016,1358,328,1708
"Nebraska","31",1488812,125446,1363366,255375,132457,218258,197602,214903,140736,52842,151193,905589,67100,838489,158293,82871,132657,118766,134846,89987,32571,88498,452997,34181,418816,75435,39115,63062,57767,65803,44269,17491,55874,12369,1313,11056,1836,951,1817,1598,1848,1075,449,1482,117857,22852,95005,19811,9520,20722,19471,12406,5405,2331,5339
"Nevada","32",2285412,346991,1938421,334301,193244,345705,291893,287853,183654,78029,223742,333141,86057,247084,64269,25704,39013,32674,32226,21920,9099,22179,1376345,159638,1216707,192996,118517,206431,169194,182417,126247,55821,165084,44011,6986,37025,6637,3871,5803,5896,5568,3614,1529,4107,531915,94310,437605,70399,45152,94458,84129,67642,31873,11580,32372
"New Hampshire","33",1111368,95926,1015442,173593,90487,148209,127089,156133,108672,47192,164067,404123,40310,363813,73149,36823,58446,48391,59318,37461,13341,36884,622056,44294,577762,87338,47503,77837,68888,86970,64454,31076,113696,12603,1074,11529,2142,1070,1436,1380,1830,1149,520,2002,72586,10248,62338,10964,5091,10490,8430,8015,5608,2255,11485
"New Jersey","34",7261956,1045100,6216856,1047986,533470,890406,688558,761901,657709,301659,1335167,3355839,523446,2832393,545751,235330,374209,307856,358893,323985,144147,542222,1845888,185056,1660832,224231,124836,214242,169898,199328,180307,86489,461501,189779,26106,163673,39010,21193,26454,19654,18839,13816,5849,18858,1870450,310492,1559958,238994,152111,275501,191150,184841,139601,65174,312586
"New Mexico","35",1665057,265598,1399459,314672,165877,242944,174252,180765,118708,48430,153811,775106,144189,630917,165011,76777,110630,79519,80333,50517,19082,49048,677090,77640,599450,108148,65006,97321,72247,82840,57671,24958,91259,20739,3046,17693,3740,1808,2439,2092,2665,1432,758,2759,192122,40723,151399,37773,22286,32554,20394,14927,9088,3632,10745
"New York","36",16206485,2410497,13795988,2633028,1322989,2061604,1601586,1793992,1372996,604932,2404861,9387709,1392953,7994756,1539411,724064,1127484,927210,1083669,839309,370215,1383394,2090465,208496,1881969,301002,152276,242343,194553,233621,197579,94607,465988,437139,62392,374747,107256,51477,58697,39392,40441,26330,10531,40623,4291172,746656,3544516,685359,395172,633080,440431,436261,309778,129579,514856
"North Carolina","37",8038893,1101069,6937824,1388702,791470,1217841,961780,983663,611690,224119,758559,4179618,602894,3576724,807114,461846,648073,505693,502178,294992,96021,260807,3036118,340238,2695880,460251,250744,416248,358418,406856,275201,110185,417977,96863,13706,83157,16843,8301,13624,10167,12037,7410,3167,11608,726294,144231,582063,104494,70579,139896,87502,62592,34087,14746,68167
"North Dakota","38",594068,43614,550454,97088,46853,79400,77303,92333,60569,22696,74212,365672,25639,340033,57439,29459,48672,47842,57322,39223,13849,46227,201149,14585,186564,33807,15080,27022,26207,31649,19696,8296,24807,4984,357,4627,863,518,698,671,622,433,152,670,22263,3033,19230,4979,1796,3008,2583,2740,1217,399,2508
"Ohio","39",9412186,1061948,8350238,1714457,850534,1399641,1130720,1198657,802790,327948,925491,6780563,779147,6001416,1251444,607018,1001451,834868,892118,589687,235441,589389,2096574,192692,1903882,369309,198058,316910,239253,255382,178967,75612,270391,80102,10457,69645,17177,7405,11957,9166,8693,5397,2555,7295,454947,79652,375295,76527,38053,69323,47433,42464,28739,14340,58416
"Oklahoma","40",3077588,417099,2660489,543122,293052,471054,372204,384490,233750,91998,270819,1713432,237945,1475487,316207,164713,259158,206019,215185,128687,49119,136399,1118956,132277,986679,189481,104883,166485,132922,143837,92266,38337,118468,31449,4122,27327,4986,2687,4644,3657,4538,2563,943,3309,213751,42755,170996,32448,20769,40767,29606,20930,10234,3599,12643
"Oregon","41",3268185,383505,2884680,591242,301548,493263,373786,385247,264714,111456,363424,1262868,180985,1081883,255227,109699,173797,139347,147111,102924,40225,113553,1593955,140519,1453436,264638,152461,246460,184923,196534,137736,61192,209492,38404,5120,33284,7974,2659,4576,3944,4427,3284,1548,4872,372958,56881,316077,63403,36729,68430,45572,37175,20770,8491,35507
"Pennsylvania","42",10561304,1214495,9346809,1849384,925688,1519167,1224495,1324550,930292,381068,1192165,7460346,810395,6649951,1292356,668681,1107571,895492,981176,679995,270415,754265,2137450,238099,1899351,377931,169809,269736,225689,251157,191306,84000,329723,188730,27478,161252,50057,20602,27096,19561,18027,9720,4443,11746,774778,138523,636255,129040,66596,114764,83753,74190,49271,22210,96431
"Rhode Island","44",880866,94928,785938,154160,80248,117964,94611,108560,80472,36312,113611,464993,48114,416879,77757,43432,62997,51472,60404,44942,20313,55562,259276,23388,235888,47749,20006,30699,25346,29011,24973,12133,45971,20210,3468,16742,5873,2278,2163,1606,2129,810,489,1394,136387,19958,116429,22781,14532,22105,16187,17016,9747,3377,10684
"South Carolina","45",3931413,536965,3394448,699200,403916,612799,467544,470883,298595,107638,333873,2085428,312810,1772618,408516,235495,335016,248613,240268,138911,47096,118703,1579972,178032,1401940,250460,143279,227936,186874,203532,143458,54406,191995,46845,5785,41060,8451,4227,5381,6390,6068,4037,1578,4928,219168,40338,178830,31773,20915,44466,25667,21015,12189,4558,18247
"South Dakota","46",674603,51864,622739,123527,59733,100255,95654,106312,59741,19788,57729,405991,30494,375497,76672,36772,58224,57101,64878,36384,12052,33414,240264,17009,223255,41108,20826,37346,34084,37951,22098,7359,22483,4302,511,3791,760,320,813,567,597,331,55,348,24046,3850,20196,4987,1815,3872,3902,2886,928,322,1484
"Tennessee","47",5307488,712977,4594511,964887,539522,824935,629021,647719,393756,140939,453732,2960768,424438,2536330,583122,317289,464986,352922,354865,201881,70012,191253,2005327,222140,1783187,332214,190216,296335,235274,260510,172711,63179,232748,47563,6729,40834,8156,3499,6650,5339,6539,4091,1516,5044,293830,59670,234160,41395,28518,56964,35486,25805,15073,6232,24687
"Texas","48",20989158,3496504,17492654,3460743,1800011,2929336,2209835,2315707,1665065,657654,2454303,11129179,1920605,9208574,2012236,965610,1501082,1168907,1264498,890307,332788,1073146,5259821,609167,4650654,720108,396757,657512,537218,637125,514698,223941,963295,313646,47881,265765,51273,23904,39269,32345,36687,28005,11526,42756,4286512,918851,3367661,677126,413740,731473,471365,377397,232055,89399,375106
"Utah","49",2184055,305872,1878183,415456,177027,295404,238389,256326,179783,76121,239677,1195502,172652,1022850,244902,95604,153271,125064,140862,99695,42346,121106,731179,85013,646166,130491,59832,94926,78183,87278,66049,28654,100753,24594,3505,21089,4588,1918,3586,2463,2680,2110,908,2836,232780,44702,188078,35475,19673,43621,32679,25506,11929,4213,14982
"Vermont","50",527600,38078,489522,95001,49469,77862,67477,76332,49373,18974,55034,244910,19466,225444,43917,25677,38008,33656,37187,21742,7847,17410,251122,15174,235948,45202,20879,34542,29989,35753,25088,10417,34078,5669,393,5276,1118,504,760,719,728,473,172,802,25899,3045,22854,4764,2409,4552,3113,2664,2070,538,2744
"Virginia","51",6758010,836165,5921845,1069086,528275,857245,703445,808704,585001,249460,1120629,2918240,403101,2515139,559197,277288,408646,332350,360380,230498,85806,260974,2770475,264521,2505954,364491,178292,304385,253384,328992,271934,128212,676264,130268,16468,113800,19197,8113,12746,12049,15713,12024,5294,28664,939027,152075,786952,126201,64582,131468,105662,103619,70545,30148,154727
"Washington","53",5736101,714038,5022063,918600,435126,755378,619798,697316,512492,226412,856941,2301399,327414,1973985,419436,177788,287378,242791,280564,206705,88447,270876,2415315,223590,2191725,339468,181570,315882,258935,310196,237639,108119,439916,106962,14013,92949,16166,7470,12320,12294,13103,10125,4384,17087,912425,149021,763404,143530,68298,139798,105778,93453,58023,25462,129062
"West Virginia","54",1532161,211038,1321123,306091,153363,245752,178569,174543,108388,40621,113796,1041631,140082,901549,208155,108052,174626,126135,118999,71815,26603,67164,454816,64230,390586,91240,42129,65935,49684,52271,33953,13035,42339,8412,1456,6956,1487,731,1130,789,1024,690,284,821,27302,5270,22032,5209,2451,4061,1961,2249,1930,699,3472
"Wisconsin","55",4678477,414937,4263540,783820,424161,699506,590674,675245,454737,175370,460027,3189574,265639,2923935,529487,284261,476310,412743,483735,327521,122497,287381,1188338,101722,1086616,205485,112097,170823,139078,158071,109472,46117,145473,40908,5596,35312,7993,3905,6580,4683,5207,2549,1078,3317,259657,41980,217677,40855,23898,45793,34170,28232,15195,5678,23856
"Wyoming","56",466177,40971,425206,78205,40709,66496,55392,60234,46193,18978,58999,164599,15315,149284,31402,14992,23118,19336,21237,15265,6015,17919,278103,22349,255754,42344,23688,39460,32971,36560,29369,12352,39010,4073,341,3732,553,252,528,696,744,310,152,497,19402,2966,16436,3906,1777,3390,2389,1693,1249,459,1573
