"","GEOID","B06001_001","B06001_002","B06001_003","B06001_004","B06001_005","B06001_006","B06001_007","B06001_008","B06001_009","B06001_010","B06001_011","B06001_012","B06001_013","B06001_014","B06001_015","B06001_016","B06001_017","B06001_018","B06001_019","B06001_020","B06001_021","B06001_022","B06001_023","B06001_024","B06001_025","B06001_026","B06001_027","B06001_028","B06001_029","B06001_030","B06001_031","B06001_032","B06001_033","B06001_034","B06001_035","B06001_036","B06001_037","B06001_038","B06001_039","B06001_040","B06001_041","B06001_042","B06001_043","B06001_044","B06001_045","B06001_046","B06001_047","B06001_048","B06001_049","B06001_050","B06001_051","B06001_052","B06001_053","B06001_054","B06001_055","B06001_056","B06001_057","B06001_058","B06001_059","B06001_060"
"Dougherty County, Georgia","13095",91522,6372,16227,10757,12406,10672,10788,5303,2459,3568,7575,5395,71506,5961,14723,8329,9409,7974,7697,3607,1726,2590,5589,3901,17200,376,1290,2066,2387,2155,2717,1423,694,848,1839,1405,487,0,52,62,64,57,139,58,0,0,41,14,2329,35,162,300,546,486,235,215,39,130,106,75
"Fannin County, Georgia","13111",24480,967,3289,1568,2104,2488,3191,2073,886,1308,4062,2544,12363,737,2690,1136,1176,896,964,660,415,330,1926,1433,11448,230,570,416,878,1405,2139,1353,432,973,1968,1084,184,0,0,0,23,16,26,49,23,5,42,0,485,0,29,16,27,171,62,11,16,0,126,27
"Henry County, Georgia","13151",217506,12725,45400,20541,25308,31674,33962,13769,4456,6569,15002,8100,117268,11576,32206,12627,13277,13998,12954,5442,2013,2850,6542,3783,79229,1002,11452,6414,8861,12381,16363,7142,1692,3098,7175,3649,4310,47,641,577,898,1039,687,50,80,99,149,43,16699,100,1101,923,2272,4256,3958,1135,671,522,1136,625
"Houston County, Georgia","13153",150341,10276,28545,13931,22230,19635,20560,9642,3689,4014,10416,7403,83743,9044,20733,7671,11821,9429,9134,4146,1441,1590,5084,3650,54336,1011,6347,5007,8089,7578,9412,4745,2019,2195,4758,3175,3830,109,859,636,734,523,621,193,18,12,125,0,8432,112,606,617,1586,2105,1393,558,211,217,449,578
"Laurens County, Georgia","13175",47451,3202,8579,4047,5845,5817,6152,3199,1159,1732,4420,3299,39105,3043,7681,3523,4759,4565,4613,2374,893,1371,3550,2733,7188,137,849,497,736,982,1424,684,247,335,785,512,215,0,0,25,90,30,40,5,7,18,0,0,943,22,49,2,260,240,75,136,12,8,85,54
"Long County, Georgia","13183",17857,1417,3676,1899,2862,2530,2185,890,593,346,918,541,8590,1155,2294,913,1203,774,796,336,193,253,416,257,7539,231,1222,717,1316,1380,1071,419,381,74,496,232,505,31,115,103,108,62,29,57,0,0,0,0,1223,0,45,166,235,314,289,78,19,19,6,52
"Spalding County, Georgia","13255",64192,4142,11379,5478,8185,7858,8348,4025,1678,2316,6646,4137,47727,3836,9703,4539,5895,5603,5701,2769,1118,1488,4383,2692,14015,300,1447,828,1898,1570,2247,1137,539,779,1963,1307,382,6,40,0,51,37,90,43,21,0,20,74,2068,0,189,111,341,648,310,76,0,49,280,64
"Stephens County, Georgia","13257",25625,1442,4320,2667,2685,2683,3530,1971,815,720,2998,1794,18232,1381,3753,1790,1749,1705,2169,1149,510,441,2275,1310,6667,61,499,732,879,751,1318,738,290,279,666,454,151,0,0,25,22,0,21,50,15,0,18,0,575,0,68,120,35,227,22,34,0,0,39,30
"Telfair County, Georgia","13271",16339,653,2203,1165,2672,2564,2308,972,546,618,1451,1187,12069,644,1949,1033,1648,1474,1441,584,481,475,1306,1034,2196,9,250,64,445,376,382,231,22,136,128,153,9,0,0,0,0,0,9,0,0,0,0,0,2065,0,4,68,579,714,476,157,43,7,17,0
"Union County, Georgia","13291",22262,757,2848,1270,1977,1938,2789,1827,634,1191,4198,2833,10401,726,1939,953,1158,1028,1487,538,232,239,1076,1025,10971,31,904,311,533,726,1239,1226,387,922,2940,1752,325,0,3,6,8,170,15,27,0,17,75,4,565,0,2,0,278,14,48,36,15,13,107,52
"Upson County, Georgia","13293",26241,1627,4251,2341,2853,3213,3649,2013,741,901,2743,1909,21830,1543,3876,1833,2309,2613,3084,1575,581,757,2126,1533,3655,84,312,326,346,470,526,396,103,144,584,364,205,0,31,6,88,44,6,22,0,0,8,0,551,0,32,176,110,86,33,20,57,0,25,12
"Washington County, Georgia","13303",20506,1181,3442,1814,2569,2498,2892,1627,355,811,1939,1378,16991,1147,3020,1484,2075,1782,2404,1363,296,665,1524,1231,2980,32,327,320,465,492,395,240,59,140,381,129,130,2,3,0,0,50,58,17,0,0,0,0,405,0,92,10,29,174,35,7,0,6,34,18
"White County, Georgia","13311",28509,1264,4707,2472,2807,2997,4162,2547,621,1033,3572,2327,18909,1207,4187,1941,1922,1854,2386,1541,326,442,1655,1448,8664,50,366,444,805,1091,1485,973,248,545,1841,816,205,0,137,0,0,33,10,25,0,0,0,0,731,7,17,87,80,19,281,8,47,46,76,63
"Peach County, Georgia","13225",27027,1494,4391,3937,3286,2990,3493,2235,648,666,2359,1528,19309,1327,3746,2803,2474,1981,2435,1356,364,412,1474,937,6089,167,585,896,484,645,817,649,206,254,856,530,214,0,8,28,59,0,7,105,7,0,0,0,1415,0,52,210,269,364,234,125,71,0,29,61
"Paulding County, Georgia","13223",152399,9943,32034,13134,19365,23696,23443,9419,2863,3735,9585,5182,85293,9048,23920,8825,10766,9587,9910,3789,1018,1659,4287,2484,57469,855,7687,3586,7181,11091,11390,5014,1658,1876,4887,2244,1454,30,57,241,338,286,170,83,58,70,52,69,8183,10,370,482,1080,2732,1973,533,129,130,359,385
"Pierce County, Georgia","13229",19141,1165,3658,1349,2248,2531,2674,1288,450,666,1875,1237,14610,1100,3061,986,1573,1887,1946,885,337,418,1351,1066,4024,65,597,351,538,418,722,383,80,248,514,108,62,0,0,12,0,11,4,11,0,0,4,20,445,0,0,0,137,215,2,9,33,0,6,43
"Pike County, Georgia","13231",17919,856,3505,1411,2064,2346,2763,1316,468,503,1617,1070,13476,818,3187,1059,1730,1847,1746,899,235,397,965,593,4135,28,301,318,298,429,941,380,222,103,638,477,61,0,0,0,0,26,18,0,3,0,14,0,247,10,17,34,36,44,58,37,8,3,0,0
"Richmond County, Georgia","13245",201568,13956,33280,23787,32584,23078,24065,12666,5030,7292,15395,10435,125968,12389,27306,14304,18554,12941,13740,6581,2738,4087,8005,5323,63020,1416,5317,8071,11715,7639,8467,5073,1945,2719,6266,4392,5224,125,403,836,921,957,851,488,140,242,118,143,7356,26,254,576,1394,1541,1007,524,207,244,1006,577
"Screven County, Georgia","13251",14037,864,2245,1257,1603,1678,1850,1090,387,672,1457,934,11541,809,2117,1073,1344,1280,1428,818,279,466,1161,766,2253,55,128,144,225,352,366,258,96,196,265,168,69,0,0,0,14,24,10,9,7,0,5,0,174,0,0,40,20,22,46,5,5,10,26,0
"Tattnall County, Georgia","13267",25402,1431,3864,2308,4314,3622,3541,1553,663,755,2012,1339,17630,1302,3164,1755,2853,2252,2197,924,476,436,1307,964,6192,129,567,493,985,970,1107,517,172,271,624,357,438,0,31,43,136,67,40,51,0,44,19,7,1142,0,102,17,340,333,197,61,15,4,62,11
"Berrien County, Georgia","13019",19014,1112,3453,1526,2265,2417,2647,1328,628,511,1920,1207,13945,935,2901,1075,1787,1591,1709,976,305,420,1455,791,4297,177,436,281,425,623,799,323,287,91,448,407,125,0,36,23,19,24,8,3,12,0,0,0,647,0,80,147,34,179,131,26,24,0,17,9
"Walker County, Georgia","13295",68609,3859,11430,5300,8099,8609,9836,4893,2273,2206,7014,5090,34044,1681,5764,3157,4216,4378,4832,2258,1161,1204,3146,2247,33360,2122,5574,2114,3732,4027,4614,2528,1103,976,3787,2783,339,0,18,8,46,54,116,33,9,18,37,0,866,56,74,21,105,150,274,74,0,8,44,60
"Gwinnett County, Georgia","13135",889954,60963,185217,80795,118993,134305,133565,53686,19586,23946,51688,27210,324675,52816,123778,33454,30923,24005,23262,9841,3718,5141,11322,6415,327231,6976,47675,28912,41878,50975,61139,27117,9906,12319,26529,13805,15353,374,2389,2078,2720,2686,2567,1057,249,305,671,257,222695,797,11375,16351,43472,56639,46597,15671,5713,6181,13166,6733
"Barrow County, Georgia","13013",75099,5423,14836,6028,11122,10752,10014,4470,1677,2145,5455,3177,45632,5223,12274,4059,6089,4816,4568,2056,776,1158,2759,1854,23089,161,2136,1618,3942,4164,4147,1922,768,811,2334,1086,863,10,136,30,92,251,123,85,16,37,55,28,5515,29,290,321,999,1521,1176,407,117,139,307,209
"Charlton County, Georgia","13049",12963,727,1800,1461,1452,1996,2161,893,162,463,1068,780,6780,464,1077,776,573,842,1221,424,78,300,602,423,4725,223,711,474,627,722,641,351,74,147,426,329,240,0,10,115,44,23,23,0,0,0,25,0,1218,40,2,96,208,409,276,118,10,16,15,28
"Clinch County, Georgia","13065",6788,594,1214,505,935,775,896,403,210,223,646,387,5361,551,1147,390,615,614,667,361,148,142,448,278,1225,43,67,115,215,107,221,42,62,73,176,104,9,0,0,0,9,0,0,0,0,0,0,0,193,0,0,0,96,54,8,0,0,8,22,5
"Bartow County, Georgia","13015",102623,6689,18927,8744,13368,13766,15091,7649,2143,2881,8528,4837,66255,6309,15823,6032,8166,7509,8153,3975,1143,1637,4832,2676,30357,344,2643,2190,4074,4605,5781,3228,954,1099,3406,2033,674,0,46,138,47,133,140,122,0,5,42,1,5337,36,415,384,1081,1519,1017,324,46,140,248,127
"Douglas County, Georgia","13097",140152,8968,28318,12794,17441,20373,21306,8924,3198,3883,9813,5134,71953,7328,18628,7408,8971,7863,8495,3718,955,1770,4160,2657,54594,1483,8698,4512,6352,8861,9841,4312,1810,1772,4808,2145,1683,143,247,113,250,401,285,66,76,18,68,16,11922,14,745,761,1868,3248,2685,828,357,323,777,316
"Grady County, Georgia","13131",25048,1710,4601,1852,3280,2845,3340,1827,638,814,2511,1630,17047,1515,4116,1107,2075,1573,2003,1004,419,502,1584,1149,6372,195,410,594,731,855,1039,766,164,288,855,475,173,0,0,32,0,40,48,0,29,7,14,3,1456,0,75,119,474,377,250,57,26,17,58,3
"Jeff Davis County, Georgia","13161",14999,995,3062,1226,1927,1840,1965,765,472,502,1423,822,11751,928,2614,879,1422,1499,1141,565,350,443,1217,693,2458,56,392,256,276,124,688,150,122,59,206,129,94,11,0,22,43,18,0,0,0,0,0,0,696,0,56,69,186,199,136,50,0,0,0,0
"Montgomery County, Georgia","13209",8962,472,1464,1060,977,1162,1234,702,213,279,889,510,6841,438,1342,765,678,854,822,447,121,217,749,408,1537,33,110,258,197,164,305,185,68,35,114,68,38,1,0,3,6,11,0,5,0,12,0,0,546,0,12,34,96,133,107,65,24,15,26,34
"Oglethorpe County, Georgia","13221",14654,800,2394,1003,1703,2037,2140,1136,285,556,1595,1005,10684,748,2188,863,1197,1234,1362,750,180,379,1099,684,3488,31,201,124,433,532,715,374,105,177,478,318,158,21,2,5,23,98,7,2,0,0,0,0,324,0,3,11,50,173,56,10,0,0,18,3
"Randolph County, Georgia","13243",7206,513,1141,570,727,708,807,482,268,328,793,869,5835,513,971,464,546,590,495,412,213,252,643,736,1225,0,170,101,167,108,202,70,55,76,150,126,0,0,0,0,0,0,0,0,0,0,0,0,146,0,0,5,14,10,110,0,0,0,0,7
"Rockdale County, Georgia","13247",88482,5265,17352,8196,10181,11124,13196,6044,2265,3372,7374,4113,46986,4248,12258,4593,5398,4782,5149,2464,1021,1433,3424,2216,31313,878,4430,2583,3196,4307,6044,2741,978,1524,3158,1474,1065,23,324,105,158,52,201,79,19,31,51,22,9118,116,340,915,1429,1983,1802,760,247,384,741,401
"Ware County, Georgia","13299",35688,2398,6116,2960,4631,4532,4591,2486,785,1310,3238,2641,27845,2312,5254,2534,3429,3146,3392,1820,536,937,2515,1970,6535,86,709,385,1183,807,942,646,234,302,697,544,331,0,119,32,3,69,41,20,0,30,17,0,977,0,34,9,16,510,216,0,15,41,9,127
"Wayne County, Georgia","13305",29833,2095,5272,2327,4065,3867,4157,1901,781,969,2701,1698,20810,1922,4547,1840,2406,2093,2414,1180,593,676,1783,1356,7767,173,686,361,1322,1499,1391,671,162,282,892,328,378,0,6,0,85,87,187,7,6,0,0,0,878,0,33,126,252,188,165,43,20,11,26,14
"Wheeler County, Georgia","13309",7952,338,1009,1179,1101,1201,1156,418,262,215,630,443,6890,338,1006,1073,839,939,963,353,206,196,564,413,954,0,3,98,223,235,160,64,56,19,66,30,16,0,0,0,1,8,7,0,0,0,0,0,92,0,0,8,38,19,26,1,0,0,0,0
"Wilcox County, Georgia","13315",8896,463,1259,784,1228,1317,1211,674,213,298,839,610,7044,411,1181,631,1003,968,841,426,173,242,622,546,1648,52,76,151,198,247,328,223,40,56,213,64,10,0,0,0,0,5,5,0,0,0,0,0,194,0,2,2,27,97,37,25,0,0,4,0
"Baldwin County, Georgia","13009",45527,2209,6579,8678,5245,4769,5762,2998,1104,1627,3949,2607,36594,2124,6016,6958,4254,3743,4309,2250,795,1211,2929,2005,7554,85,515,1528,844,787,1076,667,258,337,929,528,305,0,0,75,0,70,45,20,0,5,51,39,1074,0,48,117,147,169,332,61,51,74,40,35
"Banks County, Georgia","13011",18363,940,3331,1482,2103,2368,2663,1269,601,576,2048,982,13444,922,2672,1248,1506,1660,1761,797,419,445,1326,688,3962,18,522,186,466,510,711,409,165,103,592,280,61,0,0,14,0,24,0,15,8,0,0,0,896,0,137,34,131,174,191,48,9,28,130,14
"Bulloch County, Georgia","13031",73742,4126,10693,18426,10046,7761,7622,3605,1769,1868,4827,2999,52716,3838,9045,13694,6916,4701,4719,2175,1016,1440,3119,2053,17824,221,1421,4114,2520,2277,2564,1197,661,402,1594,853,756,50,65,216,46,102,54,133,39,8,43,0,2446,17,162,402,564,681,285,100,53,18,71,93
"Clarke County, Georgia","13059",123554,6839,14616,33923,20455,13636,10928,5812,2256,2868,7282,4939,71575,6195,10962,21551,9536,6176,5285,2863,1330,1520,3677,2480,37692,510,2568,10133,7104,4494,3768,2045,753,1160,3095,2062,1510,22,229,304,307,206,227,73,56,18,21,47,12777,112,857,1935,3508,2760,1648,831,117,170,489,350
