"","GEOID","B06010_001","B06010_002","B06010_003","B06010_004","B06010_005","B06010_006","B06010_007","B06010_008","B06010_009","B06010_010","B06010_011","B06010_012","B06010_013","B06010_014","B06010_015","B06010_016","B06010_017","B06010_018","B06010_019","B06010_020","B06010_021","B06010_022","B06010_023","B06010_024","B06010_025","B06010_026","B06010_027","B06010_028","B06010_029","B06010_030","B06010_031","B06010_032","B06010_033","B06010_034","B06010_035","B06010_036","B06010_037","B06010_038","B06010_039","B06010_040","B06010_041","B06010_042","B06010_043","B06010_044","B06010_045","B06010_046","B06010_047","B06010_048","B06010_049","B06010_050","B06010_051","B06010_052","B06010_053","B06010_054","B06010_055"
"McIntosh County, Georgia","13191",11308,1371,9937,2482,1384,1959,1320,1190,697,361,544,7920,994,6926,1771,1066,1252,760,965,505,261,346,3157,331,2826,706,234,677,551,206,173,100,179,53,0,53,0,29,5,0,0,0,0,19,178,46,132,5,55,25,9,19,19,0,0
"Macon County, Georgia","13193",11579,3297,8282,2655,1091,1966,1127,539,548,129,227,9092,2655,6437,2075,918,1436,953,465,335,99,156,1928,521,1407,411,156,447,80,74,138,30,71,78,9,69,0,0,0,0,0,69,0,0,481,112,369,169,17,83,94,0,6,0,0
"Madison County, Georgia","13195",22192,3555,18637,4333,2339,3162,3201,3018,1526,321,737,15954,2288,13666,3176,1884,2318,2306,2240,1113,192,437,5505,992,4513,1093,436,591,881,731,394,108,279,83,8,75,14,0,14,0,28,19,0,0,650,267,383,50,19,239,14,19,0,21,21
"Marion County, Georgia","13197",6700,966,5734,1293,802,1203,932,875,390,91,148,4405,614,3791,996,526,586,698,599,279,56,51,1812,236,1576,216,238,524,148,266,68,35,81,148,58,90,26,0,5,0,0,43,0,16,335,58,277,55,38,88,86,10,0,0,0
"Meriwether County, Georgia","13199",17839,2455,15384,3969,2365,2829,2373,1755,1092,388,613,14587,2094,12493,3440,1894,2342,1968,1380,794,341,334,2997,286,2711,521,400,444,405,344,295,47,255,46,10,36,0,20,16,0,0,0,0,0,209,65,144,8,51,27,0,31,3,0,24
"Miller County, Georgia","13201",4867,628,4239,1120,544,830,665,491,219,90,280,3920,378,3542,893,479,707,533,412,190,65,263,855,232,623,176,65,123,128,79,10,25,17,6,0,6,2,0,0,4,0,0,0,0,86,18,68,49,0,0,0,0,19,0,0
"Mitchell County, Georgia","13205",18630,3935,14695,3912,1884,3209,1817,1759,1147,269,698,14984,3086,11898,3209,1530,2518,1572,1340,877,253,599,3048,681,2367,691,318,442,162,385,254,16,99,67,21,46,0,7,0,31,0,8,0,0,531,147,384,12,29,249,52,34,8,0,0
"Monroe County, Georgia","13207",20980,3110,17870,3598,1961,3415,2651,2387,1797,451,1610,15357,2455,12902,2633,1348,2692,2071,1740,1144,324,950,5087,585,4502,851,598,677,507,593,624,110,542,172,24,148,60,0,0,10,34,0,0,44,364,46,318,54,15,46,63,20,29,17,74
"Montgomery County, Georgia","13209",7412,1686,5726,1518,838,956,775,841,360,120,318,5707,1333,4374,1093,603,721,630,731,266,79,251,1302,229,1073,334,126,181,145,106,77,41,63,12,0,12,8,0,0,0,4,0,0,0,391,124,267,83,109,54,0,0,17,0,4
"Morgan County, Georgia","13211",14251,1488,12763,3285,1690,1960,1564,1884,824,370,1186,10056,1113,8943,2559,1347,1466,981,1205,511,246,628,3660,326,3334,651,270,430,514,529,299,99,542,109,10,99,28,0,0,47,20,4,0,0,426,39,387,47,73,64,22,130,10,25,16
"Murray County, Georgia","13213",30790,5636,25154,5431,3634,4693,5364,3062,1585,464,921,19015,3161,15854,3656,2304,2993,3080,1997,897,366,561,8550,1371,7179,1459,1114,1147,1514,979,541,98,327,141,17,124,63,0,0,30,23,0,0,8,3084,1087,1997,253,216,553,740,63,147,0,25
"Muscogee County, Georgia","13215",147629,20597,127032,31024,14435,21832,17535,17848,10270,4619,9469,66168,11125,55043,15326,6416,9416,7679,7191,3815,1545,3655,67846,7205,60641,12945,6915,10301,8281,9263,5420,2577,4939,4949,916,4033,1207,325,427,581,520,539,238,196,8666,1351,7315,1546,779,1688,994,874,496,259,679
"Newton County, Georgia","13217",73409,10512,62897,13750,5966,10908,8654,10416,7041,2140,4022,39807,5763,34044,7894,3423,5967,4975,5501,3062,1431,1791,27235,3586,23649,4847,2112,3666,3122,4088,3320,565,1929,941,72,869,187,15,196,16,150,224,24,57,5426,1091,4335,822,416,1079,541,677,435,120,245
"Oconee County, Georgia","13219",24340,3457,20883,3731,1754,2687,2508,3188,2259,901,3855,13409,1874,11535,2442,1208,1629,1560,1833,1120,399,1344,9102,976,8126,1116,399,1001,771,1195,1047,413,2184,299,60,239,48,0,5,49,2,26,23,86,1530,547,983,125,147,52,128,158,66,66,241
"Oglethorpe County, Georgia","13221",11648,2156,9492,2543,1146,1816,1332,1391,747,124,393,8757,1848,6909,2136,787,1150,1099,998,477,102,160,2534,202,2332,383,333,603,216,287,265,22,223,79,29,50,0,0,39,0,1,0,0,10,278,77,201,24,26,24,17,105,5,0,0
"Paulding County, Georgia","13223",100263,13963,86300,15698,6687,12788,12841,15729,10533,4479,7545,51739,7449,44290,9260,3902,6953,6426,7933,5062,1947,2807,42163,5380,36783,5464,2396,4778,5497,7024,5060,2355,4209,1586,148,1438,168,134,378,265,140,133,84,136,4775,986,3789,806,255,679,653,632,278,93,393
"Peach County, Georgia","13225",21704,4533,17171,4453,2071,3361,1870,2329,1443,509,1135,15100,3504,11596,3402,1372,2379,1258,1432,1026,264,463,5189,772,4417,945,460,617,508,771,346,194,576,282,48,234,24,0,92,16,16,47,7,32,1133,209,924,82,239,273,88,110,24,44,64
"Pickens County, Georgia","13227",23583,3627,19956,3772,2422,3765,2484,2758,1751,684,2320,14948,2482,12466,2503,1500,2422,1781,1842,1165,295,958,7734,965,6769,1208,735,1196,656,867,547,363,1197,124,33,91,12,0,0,0,29,11,13,26,777,147,630,49,187,147,47,20,28,13,139
"Pierce County, Georgia","13229",14379,1653,12726,3424,1696,2499,1831,1668,979,134,495,10039,1146,8893,2399,1090,1811,1237,1230,715,89,322,3859,444,3415,961,473,586,594,327,264,45,165,127,15,112,0,41,0,0,71,0,0,0,354,48,306,64,92,102,0,40,0,0,8
"Pike County, Georgia","13231",13491,2010,11481,2360,1389,1899,1815,1750,1145,355,768,9364,1464,7900,1806,1042,1197,1303,1224,763,182,383,3880,502,3378,523,305,695,470,505,362,151,367,91,21,70,31,0,7,0,14,8,10,0,156,23,133,0,42,0,42,7,12,12,18
"Polk County, Georgia","13233",31959,4834,27125,6585,3629,5704,3675,3558,2167,1010,797,23098,3179,19919,4845,2646,3792,2722,2759,1858,700,597,5856,902,4954,1285,602,1145,637,607,253,268,157,237,27,210,44,0,0,126,13,0,27,0,2768,726,2042,411,381,767,190,179,56,15,43
"Pulaski County, Georgia","13235",9834,2048,7786,1886,1588,1336,1261,822,524,129,240,7653,1475,6178,1531,1318,1069,979,541,474,89,177,2078,548,1530,347,234,267,248,281,50,40,63,22,8,14,0,14,0,0,0,0,0,0,81,17,64,8,22,0,34,0,0,0,0
"Putnam County, Georgia","13237",17252,2578,14674,3021,2122,2597,2225,1872,1114,568,1155,11358,1798,9560,2241,1481,1556,1373,1195,619,414,681,4904,431,4473,706,597,718,786,597,457,154,458,97,23,74,32,21,0,0,0,21,0,0,893,326,567,42,23,323,66,80,17,0,16
"Quitman County, Georgia","13239",2095,261,1834,732,284,337,205,178,64,18,16,1031,117,914,354,161,138,128,71,28,18,16,1055,144,911,369,123,199,77,107,36,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,9,0,0,0,0,0,0,0
"Rabun County, Georgia","13241",13423,1544,11879,2949,1549,2657,1487,1317,852,324,744,6772,776,5996,1482,838,1552,679,650,312,180,303,5716,494,5222,1275,591,958,701,578,534,144,441,95,29,66,0,7,11,21,27,0,0,0,840,245,595,192,113,136,86,62,6,0,0
"Randolph County, Georgia","13243",6397,932,5465,2075,930,966,620,362,212,78,222,5157,691,4466,1631,788,874,514,205,175,78,201,1087,206,881,386,128,92,106,132,37,0,0,7,0,7,7,0,0,0,0,0,0,0,146,35,111,51,14,0,0,25,0,0,21
"Richmond County, Georgia","13245",157333,23269,134064,34150,16417,23914,18752,18520,9226,4093,8992,85302,14591,70711,21307,8999,12852,9497,8626,4378,1711,3341,60601,6917,53684,10671,6081,9047,8015,8473,4291,2063,5043,4287,638,3649,766,423,700,430,638,347,92,253,7143,1123,6020,1406,914,1315,810,783,210,227,355
"Rockdale County, Georgia","13247",65081,8896,56185,11535,5471,9039,8064,8097,6481,2298,5200,28948,4452,24496,6032,2441,3901,3483,3280,2631,913,1815,26756,2883,23873,4152,1706,3418,3528,3956,3313,1142,2658,527,109,418,96,19,33,114,32,23,12,89,8850,1452,7398,1255,1305,1687,939,829,514,231,638
"Schley County, Georgia","13249",3551,627,2924,700,474,550,336,395,213,153,103,2593,504,2089,553,322,372,208,295,130,141,68,794,91,703,142,110,152,119,70,67,12,31,25,0,25,5,0,0,0,0,16,0,4,139,32,107,0,42,26,9,30,0,0,0
"Screven County, Georgia","13251",11872,2076,9796,3150,1304,1825,1443,855,579,179,461,9594,1772,7822,2631,1050,1447,1103,682,454,138,317,2111,261,1850,460,226,355,331,173,120,41,144,54,21,33,21,12,0,0,0,0,0,0,113,22,91,38,16,23,9,0,5,0,0
"Seminole County, Georgia","13253",7132,990,6142,2012,822,1182,644,710,335,131,306,5210,757,4453,1600,550,840,505,452,208,115,183,1814,211,1603,379,266,337,139,242,111,16,113,7,7,0,0,0,0,0,0,0,0,0,101,15,86,33,6,5,0,16,16,0,10
"Spalding County, Georgia","13255",49754,7464,42290,10851,4954,7766,6493,5451,3080,1149,2546,36564,5812,30752,8357,3698,5688,4497,4000,2102,804,1606,11005,1305,9700,2053,868,1816,1638,1289,859,322,855,469,28,441,36,112,32,88,99,26,23,25,1716,319,1397,405,276,230,270,63,93,0,60
"Stephens County, Georgia","13257",21009,2927,18082,5397,2515,3392,2619,1946,1043,241,929,13749,2057,11692,3374,1750,2350,1734,1267,641,151,425,6435,668,5767,1854,656,816,822,663,402,66,488,108,6,102,56,14,32,0,0,0,0,0,717,196,521,113,95,194,63,16,0,24,16
"Stewart County, Georgia","13259",4692,743,3949,1174,690,597,591,542,207,53,95,3619,566,3053,851,556,481,489,410,174,19,73,1035,157,878,311,134,116,102,126,33,34,22,12,0,12,6,0,0,0,6,0,0,0,26,20,6,6,0,0,0,0,0,0,0
"Sumter County, Georgia","13261",25750,3983,21767,6503,2802,4069,3219,2397,1289,528,960,19998,3242,16756,5340,2184,3228,2578,1618,953,287,568,4400,453,3947,944,454,551,545,627,314,160,352,156,45,111,32,10,19,32,12,0,6,0,1196,243,953,187,154,271,64,140,22,75,40
"Talbot County, Georgia","13263",5697,798,4899,1269,751,1036,583,737,222,102,199,4660,654,4006,1066,631,851,510,573,206,65,104,1010,144,866,188,119,185,67,159,16,37,95,10,0,10,10,0,0,0,0,0,0,0,17,0,17,5,1,0,6,5,0,0,0
"Taliaferro County, Georgia","13265",1713,421,1292,440,252,189,221,86,21,21,62,1329,292,1037,352,210,161,172,70,16,21,35,329,105,224,81,42,28,27,16,5,0,25,1,0,1,0,0,0,1,0,0,0,0,54,24,30,7,0,0,21,0,0,0,2
"Tattnall County, Georgia","13267",19889,4614,15275,4820,2024,2232,2369,1713,1108,405,604,13571,3106,10465,3037,1184,1495,1741,1335,835,321,517,4567,958,3609,1360,630,411,499,328,249,59,73,244,34,210,73,0,64,10,0,24,25,14,1507,516,991,350,210,262,119,50,0,0,0
"Taylor County, Georgia","13269",7045,1753,5292,1741,666,1101,557,641,288,101,197,6035,1553,4482,1442,604,946,442,538,285,88,137,853,144,709,285,62,102,103,81,3,13,60,62,48,14,14,0,0,0,0,0,0,0,95,8,87,0,0,53,12,22,0,0,0
"Telfair County, Georgia","13271",13401,3743,9658,3192,1538,1496,1576,1056,443,161,196,9604,2157,7447,2332,1220,1106,1331,847,342,118,151,1823,799,1024,397,86,149,156,110,67,24,35,27,18,9,0,9,0,0,0,0,0,0,1947,769,1178,463,223,241,89,99,34,19,10
"Terrell County, Georgia","13273",7601,1539,6062,1777,976,1289,697,617,370,93,243,6377,1323,5054,1531,901,1032,527,538,275,70,180,988,164,824,206,75,217,141,53,79,17,36,18,0,18,12,0,0,0,0,0,6,0,218,52,166,28,0,40,29,26,16,0,27
"Thomas County, Georgia","13275",35203,6149,29054,7654,3739,5433,3743,3672,1931,841,2041,23780,4314,19466,5358,2748,3863,2313,2319,1294,454,1117,10293,1638,8655,2093,863,1366,1248,1217,618,370,880,209,39,170,34,0,10,9,88,2,0,27,921,158,763,169,128,194,173,48,17,17,17
"Tift County, Georgia","13277",31089,4173,26916,7614,3181,5633,3253,3181,1859,724,1471,21273,2905,18368,5320,2346,3614,2387,2060,1235,438,968,7227,1036,6191,1694,553,1257,664,778,534,235,476,138,12,126,12,0,15,27,38,19,0,15,2451,220,2231,588,282,747,175,305,71,51,12
"Toombs County, Georgia","13279",20763,3167,17596,4883,2385,3152,2569,1890,1415,406,896,14902,1916,12986,3684,1717,2163,1889,1421,1085,374,653,4122,808,3314,885,473,606,351,397,327,32,243,216,90,126,17,0,59,47,0,3,0,0,1523,353,1170,297,195,324,282,72,0,0,0
"Towns County, Georgia","13281",9124,795,8329,2240,954,1785,1260,1042,548,105,395,4559,433,4126,1112,541,901,664,584,230,10,84,4319,325,3994,1037,365,848,594,458,286,95,311,40,0,40,23,15,0,2,0,0,0,0,206,37,169,68,33,36,0,0,32,0,0
"Treutlen County, Georgia","13283",5370,1197,4173,1075,632,630,792,452,315,85,192,4614,978,3636,984,483,554,674,411,260,85,185,665,219,446,74,149,76,66,41,33,0,7,45,0,45,17,0,0,28,0,0,0,0,46,0,46,0,0,0,24,0,22,0,0
"Troup County, Georgia","13285",51054,6558,44496,11784,5550,7933,5852,6245,3401,1207,2524,33383,4633,28750,7952,3595,5132,3912,3892,2368,602,1297,15280,1476,13804,3481,1605,2312,1705,2169,907,552,1073,322,30,292,53,17,43,21,23,26,50,59,2069,419,1650,298,333,446,214,161,100,3,95
"Turner County, Georgia","13287",6951,982,5969,1639,1155,1123,717,663,233,270,169,5959,797,5162,1419,1044,927,601,640,169,213,149,806,137,669,212,91,163,77,23,64,30,9,32,0,32,0,0,0,5,0,0,27,0,154,48,106,8,20,33,34,0,0,0,11
"Twiggs County, Georgia","13289",7767,1688,6079,1797,1035,1175,767,622,295,166,222,6689,1493,5196,1688,870,1049,564,519,201,135,170,984,195,789,98,165,108,185,60,94,31,48,11,0,11,11,0,0,0,0,0,0,0,83,0,83,0,0,18,18,43,0,0,4
"Union County, Georgia","13291",17976,1823,16153,3755,2439,2724,2461,2145,1105,266,1258,8759,1147,7612,1921,1147,1162,1085,1151,430,133,583,8514,676,7838,1687,1168,1484,1273,951,568,116,591,245,0,245,0,31,54,79,0,46,17,18,458,0,458,147,93,24,24,43,61,0,66
"Upson County, Georgia","13293",21920,2759,19161,5329,2696,3764,2654,2594,1145,293,686,18267,2298,15969,4589,2132,3142,2309,2176,935,173,513,3110,291,2819,639,429,570,320,404,196,113,148,23,13,10,8,0,0,2,0,0,0,0,520,157,363,93,135,52,23,14,14,7,25
"Walker County, Georgia","13295",54418,6970,47448,12129,6156,9028,7604,6047,3457,1163,1864,26288,3995,22293,6084,2770,4344,3589,2818,1556,481,651,27045,2870,24175,5851,3308,4462,3889,3041,1807,613,1204,358,8,350,76,2,66,42,93,57,8,6,727,97,630,118,76,156,84,95,37,61,3
"Walton County, Georgia","13297",63131,8156,54975,11157,5948,9791,7802,8784,5530,1900,4063,38929,5306,33623,7422,3749,6222,4768,5185,3009,1194,2074,20580,2203,18377,3213,1816,2781,2694,3178,2146,645,1904,661,106,555,185,13,77,87,118,52,0,23,2961,541,2420,337,370,711,253,303,323,61,62
"Ware County, Georgia","13299",28771,5006,23765,6392,3524,4183,3431,3125,1448,480,1182,21156,3600,17556,4604,2491,3357,2676,2317,960,340,811,6568,1218,5350,1597,916,698,599,746,394,119,281,96,28,68,27,6,11,2,0,22,0,0,951,160,791,164,111,117,154,62,72,21,90
"Warren County, Georgia","13301",4776,853,3923,1226,495,713,690,521,132,67,79,4240,801,3439,1087,462,604,616,444,114,51,61,518,52,466,134,30,99,74,77,18,16,18,15,0,15,5,0,10,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,0
"Washington County, Georgia","13303",16997,4382,12615,3655,1854,2287,1887,1316,882,331,403,14259,3510,10749,3169,1635,1925,1638,1102,730,220,330,2363,703,1660,426,205,294,243,191,128,111,62,120,19,101,28,14,38,0,10,5,0,6,255,150,105,32,0,30,6,13,19,0,5
"Wayne County, Georgia","13305",23502,3951,19551,5805,2238,3560,2368,2547,1412,517,1104,16184,2483,13701,4057,1352,2658,1703,1714,905,423,889,6011,1164,4847,1435,725,681,488,763,462,80,213,315,58,257,99,19,23,65,40,9,0,2,992,246,746,214,142,198,112,30,36,14,0
"Webster County, Georgia","13307",2170,366,1804,461,282,313,362,197,105,22,62,1785,308,1477,362,251,279,277,141,99,13,55,320,34,286,99,25,22,69,56,6,9,0,0,0,0,0,0,0,0,0,0,0,0,65,24,41,0,6,12,16,0,0,0,7
"Wheeler County, Georgia","13309",6093,3001,3092,766,522,618,450,457,235,44,0,5068,2277,2791,644,447,608,366,447,235,44,0,912,672,240,112,42,10,66,10,0,0,0,47,24,23,0,23,0,0,0,0,0,0,66,28,38,10,10,0,18,0,0,0,0
"White County, Georgia","13311",21660,2674,18986,4337,2306,3263,2630,2709,1652,798,1291,12907,1650,11257,2764,1420,1587,1796,1508,975,464,743,8132,899,7233,1435,833,1584,784,1108,664,334,491,117,0,117,65,20,0,0,1,13,0,18,504,125,379,73,33,92,50,92,0,0,39
"Whitfield County, Georgia","13313",75730,11452,64278,13941,8305,13715,10564,8164,4085,1403,4101,36704,5126,31578,7414,4122,5914,4558,4472,2287,722,2089,21347,2903,18444,4215,2090,3287,2788,2329,1451,622,1662,662,56,606,190,19,12,64,188,68,11,54,17017,3367,13650,2122,2074,4502,3154,1175,279,48,296
"Wilcox County, Georgia","13315",7551,2683,4868,1421,775,933,824,468,207,52,188,6102,2078,4024,1161,634,735,743,380,188,50,133,1336,515,821,254,141,184,81,88,16,2,55,54,40,14,0,0,14,0,0,0,0,0,59,50,9,6,0,0,0,0,3,0,0
"Wilkes County, Georgia","13317",8704,1322,7382,2360,1325,1225,775,777,536,196,188,6761,848,5913,1884,1058,951,648,695,397,145,135,1683,436,1247,476,183,214,120,74,93,34,53,108,18,90,0,20,0,7,0,46,17,0,152,20,132,0,64,60,0,8,0,0,0
"Wilkinson County, Georgia","13319",7660,1458,6202,1599,621,1257,1071,753,430,162,309,6611,1300,5311,1446,561,1064,892,621,378,125,224,905,113,792,148,60,153,148,109,52,37,85,59,17,42,5,0,0,21,16,0,0,0,85,28,57,0,0,40,10,7,0,0,0
"Worth County, Georgia","13321",17208,2463,14745,3942,2120,2564,2130,1941,1056,325,667,13535,1995,11540,3336,1688,2014,1609,1438,761,253,441,3366,402,2964,570,402,484,460,486,271,72,219,72,4,68,0,0,0,44,17,0,0,7,235,62,173,36,30,66,17,0,24,0,0
