"","GEOID","B06001_001","B06001_002","B06001_003","B06001_004","B06001_005","B06001_006","B06001_007","B06001_008","B06001_009","B06001_010","B06001_011","B06001_012","B06001_013","B06001_014","B06001_015","B06001_016","B06001_017","B06001_018","B06001_019","B06001_020","B06001_021","B06001_022","B06001_023","B06001_024","B06001_025","B06001_026","B06001_027","B06001_028","B06001_029","B06001_030","B06001_031","B06001_032","B06001_033","B06001_034","B06001_035","B06001_036","B06001_037","B06001_038","B06001_039","B06001_040","B06001_041","B06001_042","B06001_043","B06001_044","B06001_045","B06001_046","B06001_047","B06001_048","B06001_049","B06001_050","B06001_051","B06001_052","B06001_053","B06001_054","B06001_055","B06001_056","B06001_057","B06001_058","B06001_059","B06001_060"
"Bridgeton City School District, New Jersey","3402250",25271,2570,4466,3128,4990,4003,2697,970,256,312,1069,810,14882,2430,3524,1674,2175,2086,1373,470,117,152,554,327,3347,112,535,272,422,303,583,215,69,56,392,388,820,13,73,60,166,150,110,76,44,59,29,40,6222,15,334,1122,2227,1464,631,209,26,45,94,55
"Bridgewater-Raritan Regional School District, New Jersey","3402280",51775,2652,10213,3530,4375,7705,9951,3362,1050,1658,3426,3853,28784,2464,8245,2372,2053,3163,4323,1400,475,696,1540,2053,10452,134,1332,433,729,1413,2516,841,274,575,1073,1132,313,17,0,0,22,62,81,52,13,6,8,52,12226,37,636,725,1571,3067,3031,1069,288,381,805,616
"Brielle Borough School District, New Jersey","3402310",4782,118,1105,179,127,651,884,400,227,254,451,386,3348,118,952,138,84,397,565,300,210,112,234,238,1204,0,134,20,43,222,242,85,17,120,203,118,37,0,0,21,0,0,9,0,0,7,0,0,193,0,19,0,0,32,68,15,0,15,14,30
"Brigantine City School District, New Jersey","3402340",9480,362,979,794,1083,883,1472,945,264,518,1358,822,4321,362,746,547,585,358,676,320,87,167,245,228,4023,0,116,194,183,411,627,528,156,320,935,553,101,0,28,11,9,0,8,9,10,10,0,16,1035,0,89,42,306,114,161,88,11,21,178,25
"Brooklawn Borough School District, New Jersey","3402370",1750,86,282,188,132,365,259,105,68,69,108,88,1169,77,228,94,77,258,196,46,44,27,86,36,409,9,42,54,32,85,33,39,24,39,22,30,47,0,12,0,13,2,20,0,0,0,0,0,125,0,0,40,10,20,10,20,0,3,0,22
"Buena Regional School District, New Jersey","3402400",12196,687,1997,1048,1024,1812,2055,918,176,389,1120,970,8035,609,1781,774,713,1238,1230,306,83,200,511,590,2582,24,169,160,94,240,546,377,56,130,499,287,615,0,2,4,75,108,135,58,37,59,107,30,964,54,45,110,142,226,144,177,0,0,3,63
"Burlington City School District, New Jersey","3402430",9885,513,1541,973,1286,1172,1808,550,256,325,668,793,5953,405,1222,701,743,516,961,271,95,192,348,499,2879,100,239,136,358,496,583,262,130,55,269,251,179,8,28,10,16,29,51,0,8,14,9,6,874,0,52,126,169,131,213,17,23,64,42,37
"Burlington Township School District, New Jersey","3402460",22579,1414,4595,2159,2316,3142,3918,1486,384,748,957,1460,12522,1392,3749,1361,1086,1319,1645,609,84,288,333,656,6157,0,576,420,516,1211,1338,459,184,352,474,627,620,0,133,77,155,60,130,31,0,7,9,18,3280,22,137,301,559,552,805,387,116,101,141,159
"Butler Borough School District, New Jersey","3402520",7569,507,1057,558,1154,1227,1227,496,212,191,438,502,4924,482,889,333,694,680,717,340,90,112,282,305,1205,0,105,45,159,270,299,58,49,42,104,74,74,0,19,0,0,0,40,0,7,8,0,0,1366,25,44,180,301,277,171,98,66,29,52,123
"Caldwell-West Caldwell School District, New Jersey","3402580",18638,916,2824,1520,1867,2653,2964,1127,546,670,1528,2023,12776,893,2353,1208,1092,1677,1899,735,330,417,1061,1111,3227,23,273,136,408,538,648,231,118,158,268,426,219,0,56,37,50,0,7,0,51,0,8,10,2416,0,142,139,317,438,410,161,47,95,191,476
"Camden City School District, New Jersey","3402640",77356,6873,17175,9566,11912,9777,8860,4001,1363,1608,3989,2232,46050,6582,14825,6437,6282,4180,3787,1418,411,501,998,629,11869,133,1090,1336,1616,1689,1762,948,377,521,1361,1036,9323,124,649,572,1361,1757,1741,786,365,422,1164,382,10114,34,611,1221,2653,2151,1570,849,210,164,466,185
"Cape May Point Borough School District, New Jersey","3402760",170,0,0,0,0,0,14,33,7,16,52,48,29,0,0,0,0,0,4,2,0,2,11,10,139,0,0,0,0,0,10,31,7,14,39,38,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0
"Carteret Borough School District, New Jersey","3402820",23487,1628,4465,1864,3271,3592,3697,1414,671,397,1423,1065,11573,1305,3126,1078,1317,1250,1413,662,197,135,553,537,3566,308,747,198,373,336,599,201,122,98,262,322,1330,15,80,73,258,278,296,57,33,35,123,82,7018,0,512,515,1323,1728,1389,494,319,129,485,124
"Cedar Grove Township School District, New Jersey","3402850",12450,417,2124,678,924,1746,1930,896,443,429,1102,1761,8541,417,1964,567,674,993,1209,489,382,205,605,1036,1848,0,121,59,56,300,348,230,49,85,250,350,123,0,0,5,0,42,12,8,0,7,17,32,1938,0,39,47,194,411,361,169,12,132,230,343
"Cherry Hill Township School District, New Jersey","3403000",71094,3732,12183,5379,7220,9186,11328,4984,1940,2444,6066,6632,28777,2627,8381,3229,2855,3112,3371,1336,581,476,1168,1641,30123,997,3202,1693,2418,3903,5308,2656,912,1352,3797,3885,757,21,43,1,176,102,135,81,28,87,31,52,11437,87,557,456,1771,2069,2514,911,419,529,1070,1054
"Chesilhurst Borough School District, New Jersey","3403030",1746,67,214,134,217,230,289,114,45,55,223,158,978,54,168,108,128,121,151,64,16,36,87,45,571,13,46,15,41,51,107,40,26,16,109,107,30,0,0,0,8,18,0,4,0,0,0,0,167,0,0,11,40,40,31,6,3,3,27,6
"Cinnaminson Township School District, New Jersey","3403120",16041,1006,2379,1224,1186,2078,2727,1461,349,653,1445,1533,6334,714,1635,665,545,801,843,275,94,94,312,356,8342,264,673,514,516,1072,1673,996,194,450,985,1005,232,11,27,0,55,63,8,16,0,24,11,17,1133,17,44,45,70,142,203,174,61,85,137,155
"Clark Township School District, New Jersey","3403150",14882,672,2546,918,1659,1852,2568,1238,334,565,1033,1497,10736,595,2217,706,1315,1158,1633,871,250,325,644,1022,1835,77,218,144,189,232,284,112,39,48,186,306,219,0,55,27,66,9,45,9,0,0,0,8,2092,0,56,41,89,453,606,246,45,192,203,161
"Clayton Borough School District, New Jersey","3403180",8196,567,1574,670,970,1023,1185,521,299,397,690,300,5410,464,1357,566,703,646,725,225,101,234,257,132,2330,103,196,78,167,298,305,277,171,134,433,168,125,0,0,5,48,36,16,0,0,20,0,0,331,0,21,21,52,43,139,19,27,9,0,0
"Clementon Borough School District, New Jersey","3403240",4999,480,685,381,857,575,839,262,122,264,350,184,3273,465,585,337,678,349,420,114,13,52,207,53,1641,15,100,44,153,211,407,148,109,205,143,106,7,0,0,0,0,0,0,0,0,7,0,0,78,0,0,0,26,15,12,0,0,0,0,25
"Cliffside Park Borough School District, New Jersey","3403270",24110,1563,2774,1484,3532,3488,3874,1916,358,758,2036,2327,7638,1254,1693,707,883,676,787,256,127,118,385,752,5734,207,907,336,655,903,1029,262,101,126,690,518,885,0,11,23,159,136,256,134,0,30,31,105,9853,102,163,418,1835,1773,1802,1264,130,484,930,952
"Clifton City School District, New Jersey","3403300",84591,5417,13036,7605,13101,12221,11310,5747,2026,2590,6032,5506,41145,5017,9835,4613,5218,3908,3771,1911,772,987,2162,2951,9870,241,1076,1016,1892,1492,1161,712,292,248,843,897,2723,17,376,265,223,416,417,353,201,66,312,77,30853,142,1749,1711,5768,6405,5961,2771,761,1289,2715,1581
"Collingswood Borough School District, New Jersey","3403420",13914,795,2075,882,2225,2025,2096,1101,323,545,828,1019,7406,659,1448,528,1196,1148,1047,430,129,210,265,346,5373,123,559,163,771,675,825,637,194,288,529,609,182,13,11,0,85,21,18,12,0,10,0,12,953,0,57,191,173,181,206,22,0,37,34,52
"Commercial Township School District, New Jersey","3403480",5178,396,1093,336,544,785,856,401,104,229,243,191,3503,349,862,308,365,492,555,236,30,106,90,110,1467,47,231,27,147,259,251,136,74,69,153,73,140,0,0,0,32,34,41,5,0,28,0,0,68,0,0,1,0,0,9,24,0,26,0,8
"Corbin City School District, New Jersey","3403510",573,7,88,64,47,97,99,68,21,12,37,33,429,7,80,64,29,66,64,64,8,1,29,17,129,0,8,0,7,31,32,4,13,11,8,15,1,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,11,0,3,0,0,0,0,0
"Cranbury Township School District, New Jersey","3403540",3689,105,918,139,172,436,694,380,60,191,320,274,1965,63,745,110,86,217,297,143,0,100,91,113,1141,26,140,19,51,135,281,158,45,59,106,121,14,0,14,0,0,0,0,0,0,0,0,0,569,16,19,10,35,84,116,79,15,32,123,40
"Cranford Township School District, New Jersey","3403570",22846,1234,4083,1289,2552,3197,3755,1504,703,658,1833,2038,15637,1034,3522,1092,1562,1906,2390,910,394,378,1270,1179,5280,200,441,166,824,909,1006,342,179,212,387,614,167,0,19,0,0,14,93,0,0,0,10,31,1762,0,101,31,166,368,266,252,130,68,166,214
"Cresskill Borough School District, New Jersey","3403600",8605,393,1866,258,701,1129,1503,669,177,203,628,1078,3156,217,1208,195,359,272,298,103,42,51,190,221,3027,163,503,48,218,293,512,353,57,98,206,576,185,0,33,11,15,44,26,17,0,0,39,0,2237,13,122,4,109,520,667,196,78,54,193,281
"Deal Borough School District, New Jersey","3403630",883,23,83,126,81,46,102,85,22,59,105,151,347,11,55,43,38,25,30,24,12,32,29,48,385,9,24,74,17,10,60,43,10,20,51,67,18,3,0,0,4,0,0,0,0,0,2,9,133,0,4,9,22,11,12,18,0,7,23,27
"Delanco Township School District, New Jersey","3403690",4478,176,623,407,608,605,618,371,216,164,432,258,2800,135,482,325,418,258,426,218,135,121,163,119,1567,41,141,82,144,327,166,145,81,43,258,139,9,0,0,0,0,0,9,0,0,0,0,0,102,0,0,0,46,20,17,8,0,0,11,0
"Delran Township School District, New Jersey","3403780",16874,1026,2819,1145,2431,2413,2269,1192,490,708,1460,921,7889,903,2058,629,1426,981,688,281,157,198,335,233,5867,95,478,351,408,843,1248,609,167,398,771,499,393,12,13,33,64,28,66,0,38,30,109,0,2725,16,270,132,533,561,267,302,128,82,245,189
"Dennis Township School District, New Jersey","3403840",6418,315,1217,445,408,784,1368,546,302,195,409,429,4082,283,1086,332,281,389,753,355,121,44,241,197,2224,32,131,113,127,370,597,171,181,151,144,207,51,0,0,0,0,14,13,10,0,0,14,0,61,0,0,0,0,11,5,10,0,0,10,25
"Deptford Township School District, New Jersey","3403900",30565,1898,4466,2739,4374,3838,5230,1776,777,816,2479,2172,16364,1633,3244,1816,2461,1989,2295,717,236,285,936,752,11666,265,1157,604,1349,1500,2354,905,472,464,1293,1303,348,0,7,38,133,14,48,20,45,10,33,0,2187,0,58,281,431,335,533,134,24,57,217,117
"Dover Town School District, New Jersey","3403930",19931,1235,3373,2092,3491,3387,2686,924,420,422,1042,859,7316,1071,2011,945,778,614,636,353,140,192,256,320,1774,118,232,59,186,171,304,146,25,76,240,217,1344,17,42,158,111,256,299,125,63,28,126,119,9497,29,1088,930,2416,2346,1447,300,192,126,420,203
"Downe Township School District, New Jersey","3403960",1382,111,123,163,109,138,258,138,29,65,141,107,993,111,114,151,87,107,164,77,11,27,102,42,350,0,0,12,22,31,77,48,18,38,39,65,29,0,9,0,0,0,11,9,0,0,0,0,10,0,0,0,0,0,6,4,0,0,0,0
"Dumont Borough School District, New Jersey","3403990",17600,789,3049,1412,2041,2572,2874,1355,419,448,1373,1268,7936,678,1942,943,1061,1161,842,390,116,169,331,303,4369,57,674,248,318,628,803,386,108,131,448,568,218,0,30,0,0,12,64,17,56,0,0,39,5077,54,403,221,662,771,1165,562,139,148,594,358
"Dunellen Borough School District, New Jersey","3404020",7260,583,1175,584,1326,945,1232,373,135,249,369,289,4198,463,841,451,675,294,791,223,100,60,147,153,1658,120,264,47,274,298,186,115,20,100,98,136,25,0,25,0,0,0,0,0,0,0,0,0,1379,0,45,86,377,353,255,35,15,89,124,0
"East Brunswick Township School District, New Jersey","3404110",47736,1825,9498,3469,4254,6708,8563,3663,1273,1690,3666,3127,20527,1504,6602,1977,1631,2068,2490,1143,308,491,1290,1023,11779,261,1626,591,979,1493,2078,1367,448,639,1207,1090,471,0,57,59,23,101,49,22,15,49,32,64,14959,60,1213,842,1621,3046,3946,1131,502,511,1137,950
"East Newark Borough School District, New Jersey","3404200",2471,202,408,298,532,336,327,147,42,48,79,52,809,187,247,125,73,63,37,23,3,3,34,14,170,0,24,30,62,6,28,12,0,5,0,3,90,0,52,0,3,13,11,0,3,0,8,0,1402,15,85,143,394,254,251,112,36,40,37,35
"East Orange City School District, New Jersey","3404230",64351,4308,11160,6481,8730,8942,9200,4225,1370,1728,4769,3438,33481,3855,8246,4083,4304,4742,3742,1543,504,284,1183,995,14234,417,1838,968,1420,1357,1742,1180,487,821,2203,1801,1361,10,173,137,318,141,222,207,8,20,84,41,15275,26,903,1293,2688,2702,3494,1295,371,603,1299,601
"East Windsor Regional School District, New Jersey","3404320",32833,2239,4960,2768,5232,4863,4941,2146,753,1074,2374,1483,14165,2069,3980,1403,1569,1313,1398,793,250,153,641,596,8065,170,588,540,801,1148,1781,636,304,623,968,506,611,0,126,121,134,74,86,31,11,0,20,8,9992,0,266,704,2728,2328,1676,686,188,298,745,373
"Edgewater Borough School District, New Jersey","3404440",11706,856,1487,277,2507,2619,1631,417,192,431,765,524,2759,491,756,143,449,186,246,64,76,39,110,199,3604,236,419,62,1042,501,581,128,0,154,364,117,285,13,28,0,10,50,78,0,0,32,74,0,5058,116,284,72,1006,1882,726,225,116,206,217,208
"Edgewater Park Township School District, New Jersey","3404470",8868,688,1285,525,1075,1342,1451,556,357,202,853,534,4594,614,890,356,475,391,703,249,203,146,388,179,2489,46,273,47,118,512,450,189,73,56,391,334,292,13,28,20,11,31,139,38,12,0,0,0,1493,15,94,102,471,408,159,80,69,0,74,21
"Edison Township School District, New Jersey","3404500",100513,6801,15713,7339,15623,15266,14094,6925,2276,3383,6702,6391,40056,5669,10489,3858,4473,2925,4002,2173,703,1285,2076,2403,16211,623,2676,1353,1520,1654,2505,1394,433,626,1462,1965,1114,82,75,78,128,119,233,62,11,121,102,103,43132,427,2473,2050,9502,10568,7354,3296,1129,1351,3062,1920
"Egg Harbor Township School District, New Jersey","3404560",43403,2643,8839,3340,4389,6637,7227,2752,1391,1486,2644,2055,24620,2377,7076,2690,2413,2924,3041,1281,581,547,1009,681,11041,185,1481,332,904,1915,2340,892,541,558,1075,818,986,12,108,48,28,331,268,88,0,16,76,11,6756,69,174,270,1044,1467,1578,491,269,365,484,545
"Elizabeth City School District, New Jersey","3404590",125888,11118,23095,13216,20627,18392,16289,6653,2221,2677,6666,4934,47762,9824,15772,5702,5782,3555,2999,1263,378,456,895,1136,12819,941,2847,1068,2052,1237,1339,727,182,438,1232,756,5654,121,885,615,529,856,878,602,136,186,529,317,59653,232,3591,5831,12264,12744,11073,4061,1525,1597,4010,2725
"Elmer Borough School District, New Jersey","3404650",1322,72,220,101,115,236,199,75,46,56,89,113,1035,66,187,74,88,181,159,60,27,40,69,84,249,6,27,21,21,41,34,15,19,16,20,29,3,0,3,0,0,0,0,0,0,0,0,0,35,0,3,6,6,14,6,0,0,0,0,0
"Elmwood Park Borough School District, New Jersey","3404660",19685,1316,3221,1539,2738,2836,2573,1384,442,555,1667,1414,10658,1239,2565,1114,1335,1045,985,607,132,316,724,596,2492,48,440,187,357,385,254,139,53,90,230,309,264,29,13,32,17,0,40,13,19,20,68,13,6271,0,203,206,1029,1406,1294,625,238,129,645,496
"Elsinboro Township School District, New Jersey","3404680",1046,46,145,57,71,107,196,116,27,50,109,122,704,19,90,41,55,50,141,96,10,43,91,68,307,27,55,16,12,57,44,20,17,7,18,34,4,0,0,0,4,0,0,0,0,0,0,0,31,0,0,0,0,0,11,0,0,0,0,20
"Emerson Borough School District, New Jersey","3404710",7471,266,1453,423,574,1126,1388,534,91,180,626,810,4084,252,1232,318,312,573,538,215,0,48,231,365,2034,14,203,62,169,359,379,132,58,51,304,303,70,0,0,0,0,0,32,32,0,0,0,6,1283,0,18,43,93,194,439,155,33,81,91,136
"Englewood City School District, New Jersey","3404740",27308,2033,4179,2095,4224,4174,3518,1631,760,1057,2036,1601,7986,1639,2224,667,965,714,724,120,209,167,344,213,9632,371,1475,683,1187,1288,1083,914,310,429,931,961,542,5,92,61,180,94,8,34,10,0,32,26,9148,18,388,684,1892,2078,1703,563,231,461,729,401
"Englewood Cliffs Borough School District, New Jersey","3404770",5312,384,865,169,312,703,817,361,78,250,727,646,1527,275,534,16,142,99,132,98,22,19,66,124,1390,51,274,71,86,146,171,55,19,60,252,205,164,0,34,0,13,9,43,17,0,0,24,24,2231,58,23,82,71,449,471,191,37,171,385,293
"Estell Manor City School District, New Jersey","3404860",1708,66,327,153,145,197,283,217,70,72,109,69,1113,52,253,125,98,116,208,115,29,32,68,17,517,14,71,15,47,76,63,90,32,34,32,43,8,0,0,8,0,0,0,0,0,0,0,0,70,0,3,5,0,5,12,12,9,6,9,9
"Ewing Township School District, New Jersey","3404920",36125,1437,4007,7352,4386,4046,5139,2263,841,1283,2662,2709,22232,1340,3006,5034,2457,2335,2822,1340,527,613,1322,1436,9676,45,651,1920,1280,851,1473,622,270,482,1051,1031,361,13,31,13,50,48,104,50,0,12,21,19,3856,39,319,385,599,812,740,251,44,176,268,223
"Fair Lawn Borough School District, New Jersey","3404980",32659,1693,5424,2085,3929,4705,4700,2569,951,1546,2430,2627,13860,1327,3260,1169,1887,1418,1488,887,271,485,942,726,8451,306,1220,398,859,873,1514,834,233,472,681,1061,595,10,187,75,14,115,33,43,0,38,67,13,9753,50,757,443,1169,2299,1665,805,447,551,740,827
"Fairview Borough School District, New Jersey","3405070",13988,980,1362,1500,2700,1779,1989,1039,248,489,1033,869,4677,835,886,710,597,351,439,202,72,135,169,281,1684,104,260,169,231,279,221,89,97,41,100,93,279,41,25,36,12,46,0,19,0,8,63,29,7348,0,191,585,1860,1103,1329,729,79,305,701,466
"Florence Township School District, New Jersey","3405220",12243,622,2029,651,1562,1682,1875,1066,453,611,1002,690,8236,541,1639,578,1175,950,1049,724,261,268,577,474,2537,81,236,50,335,360,514,191,118,270,215,167,154,0,7,0,21,25,40,23,0,6,14,18,1316,0,147,23,31,347,272,128,74,67,196,31
"Folsom Borough School District, New Jersey","3405280",1813,64,309,160,195,232,299,168,66,93,129,98,1208,64,268,149,145,165,165,61,43,41,61,46,569,0,41,11,47,60,127,107,20,46,62,48,10,0,0,0,0,3,1,0,0,6,0,0,26,0,0,0,3,4,6,0,3,0,6,4
"Fort Lee Borough School District, New Jersey","3405310",35617,1682,3974,1977,4531,5583,4580,2693,1324,1361,3766,4146,6705,1065,1459,350,888,494,545,354,222,146,342,840,9942,494,1303,763,1099,1101,832,770,219,427,1256,1678,766,0,100,82,95,162,98,52,13,31,65,68,18204,123,1112,782,2449,3826,3105,1517,870,757,2103,1560
"Franklin Township School District, New Jersey","3405490",63274,4337,9161,4123,9732,9116,9210,4158,1552,2191,5280,4414,28929,3822,7219,2784,3359,2916,3004,1562,404,644,1657,1558,15036,321,1248,538,1957,1755,2600,1127,696,895,1923,1976,1089,55,124,90,92,197,82,250,7,35,132,25,18220,139,570,711,4324,4248,3524,1219,445,617,1568,855
"Garfield City School District, New Jersey","3405760",30748,2217,4687,3283,5075,3914,4968,1794,456,843,1583,1928,14073,1955,3766,1479,1708,1308,1295,446,161,323,538,1094,2744,209,339,137,498,254,450,199,36,84,269,269,648,10,66,119,46,111,140,55,13,0,51,37,13283,43,516,1548,2823,2241,3083,1094,246,436,725,528
"Garwood Borough School District, New Jersey","3405790",4239,195,682,283,730,704,748,141,120,126,241,269,2515,175,472,182,415,351,423,100,47,67,119,164,1018,20,149,36,159,214,194,33,37,37,62,77,10,0,0,0,0,10,0,0,0,0,0,0,696,0,61,65,156,129,131,8,36,22,60,28
"Glassboro Borough School District, New Jersey","3405880",18753,1018,2737,5157,1923,1958,2506,797,291,463,1007,896,12050,891,2116,4008,1305,974,1155,421,97,247,427,409,5420,111,609,872,423,758,1082,316,96,202,521,430,372,11,4,38,60,89,64,3,75,0,8,20,911,5,8,239,135,137,205,57,23,14,51,37
"Glen Ridge Borough School District, New Jersey","3405940",7561,383,2125,368,403,1242,1564,532,105,171,365,303,3820,254,1456,305,154,369,538,237,55,62,228,162,2674,129,607,50,77,634,651,189,37,93,107,100,223,0,62,0,0,52,61,38,0,0,0,10,844,0,0,13,172,187,314,68,13,16,30,31
"Glen Rock Borough School District, New Jersey","3405970",11699,648,2833,732,678,1703,2177,1038,214,283,640,753,5782,526,2010,456,425,523,673,519,26,97,289,238,4385,80,667,213,199,831,979,409,151,118,293,445,69,0,17,0,0,0,22,0,16,14,0,0,1463,42,139,63,54,349,503,110,21,54,58,70
"Gloucester City School District, New Jersey","3406000",11443,847,1912,953,1853,1263,1769,859,205,384,768,630,8006,763,1420,843,1263,687,1254,537,91,191,523,434,2697,84,448,66,402,345,460,269,114,151,166,192,51,0,0,21,0,18,12,0,0,0,0,0,689,0,44,23,188,213,43,53,0,42,79,4
"Green Township School District, New Jersey","3406090",3569,169,823,285,179,503,658,273,129,102,265,183,2521,169,708,245,122,403,291,118,85,56,186,138,786,0,90,13,57,53,303,117,38,37,42,36,92,0,15,9,0,0,23,34,0,0,11,0,170,0,10,18,0,47,41,4,6,9,26,9
"Green Brook Township School District, New Jersey","3406120",7222,217,1585,465,681,784,1496,480,150,306,543,515,4047,200,1358,410,301,359,678,196,94,74,207,170,1565,17,183,0,273,146,306,96,18,82,171,273,100,0,11,0,0,0,30,56,0,0,0,3,1510,0,33,55,107,279,482,132,38,150,165,69
"Greenwich Township School District (Gloucester County), New Jersey","3406180",4895,243,735,261,536,674,840,522,135,112,356,481,3176,221,462,190,483,302,594,322,118,60,225,199,1439,22,201,68,53,324,180,163,17,43,113,255,37,0,0,0,0,0,37,0,0,0,0,0,243,0,72,3,0,48,29,37,0,9,18,27
"Greenwich Township School District (Warren County), New Jersey","3406210",5654,266,1514,431,272,988,1207,264,121,144,312,135,3375,221,1120,296,149,454,672,136,50,51,187,39,1684,45,370,121,83,285,374,101,48,68,105,84,30,0,7,0,0,7,3,0,13,0,0,0,565,0,17,14,40,242,158,27,10,25,20,12
"Guttenberg Town School District, New Jersey","3406240",11270,717,1069,1074,1752,1927,1586,664,442,273,982,784,2790,693,773,308,289,192,137,123,18,25,104,128,1571,24,142,115,262,293,142,65,172,107,114,135,152,0,40,21,6,55,4,0,0,0,26,0,6757,0,114,630,1195,1387,1303,476,252,141,738,521
"Hackensack City School District, New Jersey","3406270",43466,2843,5160,3819,6900,6988,6342,3273,1028,1444,3000,2669,16055,2492,3585,1511,1679,2022,1592,739,403,366,804,862,9428,214,714,766,1311,1216,1392,918,235,522,1158,982,1074,30,96,160,103,159,276,144,31,15,15,45,16909,107,765,1382,3807,3591,3082,1472,359,541,1023,780
"Hackettstown Town School District, New Jersey","3406300",9671,537,1684,1113,1337,1422,1337,592,185,360,518,586,5875,485,1342,742,676,634,800,348,149,140,254,305,1681,52,61,226,182,255,286,158,18,101,145,197,173,0,0,0,42,23,11,0,0,34,34,29,1942,0,281,145,437,510,240,86,18,85,85,55
"Haddon Heights Borough School District, New Jersey","3406330",7457,398,1277,652,663,1020,1228,610,187,286,536,600,4119,346,898,475,448,517,517,282,53,169,241,173,3088,43,370,171,160,468,666,292,134,106,256,422,74,9,4,6,21,12,4,10,0,0,5,3,176,0,5,0,34,23,41,26,0,11,34,2
"Haddon Township School District, New Jersey","3406360",14681,942,2002,965,1934,2181,2192,1077,361,365,1457,1205,8709,810,1647,756,1046,1093,1166,472,207,92,788,632,5285,132,323,201,781,887,923,559,132,264,574,509,136,0,15,0,0,34,10,10,15,0,20,32,551,0,17,8,107,167,93,36,7,9,75,32
"Haddonfield Borough School District, New Jersey","3406390",11565,629,2601,610,891,1610,1823,860,264,557,988,732,5747,461,1423,348,470,829,883,368,141,207,359,258,5265,168,1094,227,344,720,820,450,123,325,581,413,168,0,7,35,40,16,52,10,0,0,0,8,385,0,77,0,37,45,68,32,0,25,48,53
"Hamilton Township School District, New Jersey","3406540",88648,4531,14051,6997,10279,11819,13965,6395,2510,3665,6846,7590,59722,4090,11703,5357,6100,7220,8304,3922,1805,2199,4351,4671,14789,401,1350,670,1652,1576,2952,1451,419,995,1677,1646,1881,26,137,175,394,304,411,147,30,58,95,104,12256,14,861,795,2133,2719,2298,875,256,413,723,1169
"Hammonton Town School District, New Jersey","3406570",14781,518,2447,1182,1743,2203,2358,1012,348,418,1370,1182,9829,480,2125,818,1178,1430,1348,559,181,222,841,647,2745,38,192,93,152,337,628,352,90,147,348,368,503,0,24,15,90,36,120,23,0,32,67,96,1704,0,106,256,323,400,262,78,77,17,114,71
"Harding Township School District, New Jersey","3406720",3837,163,789,240,160,506,539,276,123,183,465,393,2064,99,573,182,141,221,133,114,68,77,216,240,1403,54,173,42,0,222,353,105,38,76,213,127,32,0,14,0,0,0,0,0,0,11,7,0,338,10,29,16,19,63,53,57,17,19,29,26
"Harmony Township School District, New Jersey","3406810",2646,124,454,193,237,291,578,179,64,101,245,180,1851,100,348,155,205,186,382,126,42,54,124,129,730,20,101,38,28,100,191,44,22,43,102,41,8,0,0,0,4,0,0,0,0,0,4,0,57,4,5,0,0,5,5,9,0,4,15,10
"Harrison Town School District, New Jersey","3406870",14025,686,2026,1585,3086,1951,2123,808,183,403,652,522,4820,622,1393,710,684,329,473,186,74,79,166,104,1108,64,160,112,336,116,79,47,1,37,63,93,556,0,67,44,47,72,184,44,24,14,37,23,7541,0,406,719,2019,1434,1387,531,84,273,386,302
"Hasbrouck Heights Borough School District, New Jersey","3406930",11896,685,1820,725,1448,1586,1884,981,341,391,1072,963,6990,510,1504,503,884,673,923,492,151,207,540,603,2477,175,123,97,278,405,398,225,112,157,300,207,186,0,82,0,5,13,30,0,17,0,15,24,2243,0,111,125,281,495,533,264,61,27,217,129
"Hawthorne Borough School District, New Jersey","3406990",18868,1177,2985,1493,2217,2759,3291,1142,507,572,1221,1504,12598,1074,2727,1115,1442,1576,1783,670,244,384,654,929,2841,103,149,167,347,372,690,326,73,120,284,210,242,0,0,0,11,122,61,36,0,0,0,12,3187,0,109,211,417,689,757,110,190,68,283,353
"Hi-Nella Borough School District, New Jersey","3407080",878,74,118,106,144,87,163,39,17,19,64,47,493,60,82,88,75,45,86,5,0,10,16,26,290,14,32,7,44,32,65,28,17,9,21,21,3,0,0,0,0,3,0,0,0,0,0,0,92,0,4,11,25,7,12,6,0,0,27,0
"Highland Park Borough School District, New Jersey","3407170",14136,1079,2486,1117,2614,2066,1952,855,264,390,680,633,5653,965,1779,446,670,585,402,233,52,73,246,202,4438,88,455,245,1002,780,840,340,109,132,167,280,436,0,109,90,54,49,69,28,11,0,26,0,3609,26,143,336,888,652,641,254,92,185,241,151
"Hillsborough Township School District, New Jersey","3407230",39196,2260,7857,2817,4055,6023,7380,3067,900,1150,1978,1709,22537,2153,6339,2085,2200,2760,3362,1390,394,368,759,727,8815,73,1076,385,637,1077,2393,1155,336,430,747,506,540,4,118,0,22,112,98,17,0,55,37,77,7304,30,324,347,1196,2074,1527,505,170,297,435,399
"Hillside Township School District, New Jersey","3407290",21538,1263,4059,2263,2192,3353,3249,1173,661,645,1425,1255,12235,1145,3401,1772,1361,1928,1159,344,200,172,331,422,3119,79,349,186,185,347,444,386,195,172,433,343,473,7,80,0,33,95,105,0,23,6,100,24,5711,32,229,305,613,983,1541,443,243,295,561,466
