"","GEOID","B06010_001","B06010_002","B06010_003","B06010_004","B06010_005","B06010_006","B06010_007","B06010_008","B06010_009","B06010_010","B06010_011","B06010_012","B06010_013","B06010_014","B06010_015","B06010_016","B06010_017","B06010_018","B06010_019","B06010_020","B06010_021","B06010_022","B06010_023","B06010_024","B06010_025","B06010_026","B06010_027","B06010_028","B06010_029","B06010_030","B06010_031","B06010_032","B06010_033","B06010_034","B06010_035","B06010_036","B06010_037","B06010_038","B06010_039","B06010_040","B06010_041","B06010_042","B06010_043","B06010_044","B06010_045","B06010_046","B06010_047","B06010_048","B06010_049","B06010_050","B06010_051","B06010_052","B06010_053","B06010_054","B06010_055"
"Marlboro County, South Carolina","45069",23287,5669,17618,4841,2938,3550,2338,2045,969,295,642,16423,3416,13007,3735,2301,2504,1603,1556,667,212,429,6050,1726,4324,1035,615,998,699,428,287,83,179,191,105,86,25,9,22,12,0,1,0,17,623,422,201,46,13,26,24,61,14,0,17
"Newberry County, South Carolina","45071",30619,4677,25942,4805,3466,5378,4359,3581,1878,787,1688,22498,3242,19256,3813,2668,4013,3239,2635,1347,532,1009,6093,908,5185,836,633,927,714,753,526,255,541,153,39,114,12,0,46,51,5,0,0,0,1875,488,1387,144,165,392,355,188,5,0,138
"Oconee County, South Carolina","45073",62227,8386,53841,12190,7428,9921,7230,6880,4272,1580,4340,34512,5284,29228,6966,4054,6001,4441,3590,2009,762,1405,24695,2570,22125,4683,2817,3329,2530,3064,2176,787,2739,679,48,631,147,160,83,63,78,33,13,54,2341,484,1857,394,397,508,196,148,54,18,142
"Orangeburg County, South Carolina","45075",73400,13745,59655,16050,8340,11465,8816,6773,3929,1226,3056,55974,10201,45773,12477,6720,8858,6833,5186,2959,805,1935,15314,3002,12312,3184,1392,2292,1811,1454,904,347,928,300,85,215,89,42,25,8,17,0,16,18,1812,457,1355,300,186,290,164,116,66,58,175
"Pickens County, South Carolina","45077",100518,13555,86963,24810,10372,16010,10820,10623,5967,2211,6150,58798,8625,50173,14305,6574,9667,6700,6145,3189,1119,2474,36350,4193,32157,9245,3316,5341,3610,4023,2427,1005,3190,993,87,906,278,73,89,177,104,35,25,125,4377,650,3727,982,409,913,333,351,316,62,361
"Richland County, South Carolina","45079",324920,38790,286130,66726,30462,46839,38184,39319,24607,9941,30052,168690,23106,145584,35887,16522,25667,20263,19568,11457,4060,12160,129068,11894,117174,26041,11007,17012,14734,16606,11506,5136,15132,7273,730,6543,1528,664,756,823,1069,551,323,829,19889,3060,16829,3270,2269,3404,2364,2076,1093,422,1931
"Saluda County, South Carolina","45081",16214,2762,13452,2918,1836,2650,2043,1808,975,378,844,11872,1756,10116,2420,1335,1813,1566,1328,821,259,574,2421,412,2009,390,269,342,242,301,147,112,206,104,19,85,0,26,0,3,6,0,7,43,1817,575,1242,108,206,495,232,173,7,0,21
"Spartanburg County, South Carolina","45083",233782,32574,201208,43656,25268,38275,28395,26759,17487,5960,15408,138526,19969,118557,28060,16086,22800,16065,15495,10054,3162,6835,75022,8865,66157,12147,7440,11344,9480,9485,6634,2495,7132,2098,232,1866,273,174,385,347,242,128,25,292,18136,3508,14628,3176,1568,3746,2503,1537,671,278,1149
"Sumter County, South Carolina","45085",85345,13059,72286,16249,9259,13899,10262,10190,5342,2218,4867,52346,8408,43938,10895,6177,8706,6370,5796,2899,979,2116,28057,3763,24294,4306,2623,4212,3438,3949,2173,1182,2411,1467,227,1240,253,70,223,125,152,155,43,219,3475,661,2814,795,389,758,329,293,115,14,121
"Union County, South Carolina","45087",23133,2911,20222,4642,2900,4542,2966,2523,1508,446,695,18758,2435,16323,3899,2449,3525,2500,1984,1165,354,447,4149,438,3711,716,407,1003,411,519,334,92,229,40,0,40,4,0,0,32,0,4,0,0,186,38,148,23,44,14,23,20,5,0,19
"Williamsburg County, South Carolina","45089",27114,5608,21506,6456,3535,4126,2754,2237,1251,345,802,22304,3982,18322,5466,2782,3578,2448,1974,1072,297,705,4205,1395,2810,840,626,528,290,262,161,27,76,254,103,151,90,38,7,16,0,0,0,0,351,128,223,60,89,13,0,1,18,21,21
"York County, South Carolina","45091",190454,26165,164289,31999,16707,26316,21256,24441,15839,6061,21670,74246,10205,64041,14248,7911,11236,8355,10133,5484,1651,5023,103220,13740,89480,16103,8026,12908,11294,12809,9499,4076,14765,2377,295,2082,377,179,156,390,338,196,126,320,10611,1925,8686,1271,591,2016,1217,1161,660,208,1562
