"","GEOID","B06001_001","B06001_002","B06001_003","B06001_004","B06001_005","B06001_006","B06001_007","B06001_008","B06001_009","B06001_010","B06001_011","B06001_012","B06001_013","B06001_014","B06001_015","B06001_016","B06001_017","B06001_018","B06001_019","B06001_020","B06001_021","B06001_022","B06001_023","B06001_024","B06001_025","B06001_026","B06001_027","B06001_028","B06001_029","B06001_030","B06001_031","B06001_032","B06001_033","B06001_034","B06001_035","B06001_036","B06001_037","B06001_038","B06001_039","B06001_040","B06001_041","B06001_042","B06001_043","B06001_044","B06001_045","B06001_046","B06001_047","B06001_048","B06001_049","B06001_050","B06001_051","B06001_052","B06001_053","B06001_054","B06001_055","B06001_056","B06001_057","B06001_058","B06001_059","B06001_060"
"Maine","23",1331479,63941,191010,109959,157452,151647,191625,109241,43191,56761,151780,104872,833430,56871,151725,68670,98094,90747,108337,60986,22197,30387,79852,65564,431878,6230,34513,35278,50440,50501,72485,43179,19295,23078,62852,34027,15403,231,1073,1122,2266,1995,2805,1453,492,1091,1957,918,50768,609,3699,4889,6652,8404,7998,3623,1207,2205,7119,4363
"Maryland","24",6016447,362895,983257,547787,832284,765502,854684,421724,153324,218542,518401,358047,2865998,294660,700262,307531,377471,263288,314839,160549,56942,82678,180774,127004,2135239,56279,212162,162265,276697,274721,351939,183826,72084,103809,261111,180346,93340,3459,16703,8170,17133,15590,14288,6089,2155,3374,4255,2124,921870,8497,54130,69821,160983,211903,173618,71260,22143,28681,72261,48573
"Massachusetts","25",6811779,359774,1019173,705317,950957,826713,960054,481240,178535,255591,612922,461503,4150373,322296,817532,436398,503236,391216,515876,275813,103558,150299,352307,281842,1342766,24112,118465,150685,208194,176643,208160,108061,40011,59652,155414,93369,194758,3844,23395,23510,30370,33603,30581,13217,5920,6491,14954,8873,1123882,9522,59781,94724,209157,225251,205437,84149,29046,39149,90247,77419
"Michigan","26",9928300,571663,1619520,976715,1248301,1158269,1349140,729622,278441,387564,940210,668855,7578763,525525,1409207,776175,928703,847032,987663,547793,205797,286257,636451,428160,1608320,37041,149159,129483,191470,170425,239313,131010,54184,76692,240401,189142,78938,3362,14854,12224,13293,10318,9515,4751,1384,2250,3802,3185,662279,5735,46300,58833,114835,130494,112649,46068,17076,22365,59556,48368
"Minnesota","27",5519952,351080,937543,506046,744809,680392,727552,392973,144268,204954,471206,359129,3751342,313546,769289,350646,447588,388616,446452,255770,92952,133630,309835,243018,1276652,30477,122842,109947,187683,180088,205276,107749,41037,59074,134792,97687,39522,1279,6920,4720,6199,6032,6325,3488,805,1239,1088,1427,452436,5778,38492,40733,103339,105656,69499,25966,9474,11011,25491,16997
"Mississippi","28",2988726,186830,536323,308551,378612,374600,375436,195279,73151,110310,270109,179525,2138159,164781,428875,224487,259984,251467,242159,127044,49183,75057,184432,130690,772288,21201,100674,77326,102622,106828,119935,61745,22148,32916,80549,46344,19513,217,2938,2154,2821,2705,3683,1988,955,561,1182,309,58766,631,3836,4584,13185,13600,9659,4502,865,1776,3946,2182
"Missouri","29",6093000,371532,1018532,581922,799577,737255,792112,434237,163531,217323,560897,416082,4037437,325950,828335,404533,487861,441431,477266,267682,94846,130228,324846,254459,1763250,42448,165897,145900,252493,233289,265300,148209,62601,79260,217651,150202,43111,1213,6158,4766,9458,7014,6575,3233,886,1666,1535,607,249202,1921,18142,26723,49765,55521,42971,15113,5198,6169,16865,10814
"Montana","30",1042520,61143,167531,101230,126836,120268,127833,77803,30689,45306,109577,74304,570457,52648,123611,57027,64485,60274,56232,38906,14572,19080,47892,35730,441361,8100,40377,40102,58021,55640,66415,36399,15621,25288,59043,36355,8809,292,1813,991,1328,1128,1544,861,83,234,356,179,21893,103,1730,3110,3002,3226,3642,1637,413,704,2286,2040
"Nebraska","31",1907116,132157,341928,189211,255384,233281,228611,123171,50789,67294,158782,126508,1233106,115260,260581,120577,144790,131065,131306,74497,32187,40758,98633,83452,524893,14359,66635,52033,74249,70412,73267,40627,16117,23086,54324,39784,14980,815,2690,1721,2531,2674,1733,1368,671,397,315,65,134137,1723,12022,14880,33814,29130,22305,6679,1814,3053,5510,3207
"Nevada","32",2940058,183361,494141,251946,424305,390373,391041,186877,75347,100906,275928,165833,777124,148203,319442,98543,85932,45881,38534,15528,3915,4621,9909,6616,1525510,30657,143273,116200,230525,202801,223794,121882,53223,72257,207079,123819,50625,1761,6637,3612,8922,8356,7354,4468,1215,2832,3317,2151,586799,2740,24789,33591,98926,133335,121359,44999,16994,21196,55623,33247
"New Hampshire","33",1334795,64478,195363,127368,160594,152488,202258,110308,39387,55619,135174,91758,556747,50654,129419,62044,70220,54610,62500,30950,11714,15622,38773,30241,684400,12622,56600,58790,77008,81060,120939,71888,24844,36697,88597,55355,17339,268,2841,1320,1638,3939,3351,896,741,648,574,1123,76309,934,6503,5214,11728,12879,15468,6574,2088,2652,7230,5039
"New Jersey","34",8944469,520170,1464269,788858,1157062,1151388,1294506,643214,239602,313245,781146,591009,4667133,446655,1116350,520811,571435,452982,529775,276746,95627,125507,302489,228756,2047250,54811,227184,128596,217547,243149,335235,185714,74870,98693,263752,217699,214001,5774,25002,16351,24997,27065,34477,19178,8282,8931,27762,16182,2016085,12930,95733,123100,343083,428192,395019,161576,60823,80114,187143,128372
"New Mexico","35",2081015,125126,364388,200120,276979,249353,249585,139921,54622,78860,202780,139281,1101045,104869,268546,124540,148639,114418,106060,59926,22685,30834,70020,50508,757534,18447,81160,58739,95271,85947,102068,60725,26233,40634,113586,74724,24030,951,3033,2338,3127,5125,3583,2443,547,795,1439,649,198406,859,11649,14503,29942,43863,37874,16827,5157,6597,17735,13400
"New York","36",19745289,1159019,3020367,1912311,2886788,2460284,2708708,1342783,520098,704150,1715037,1315744,12385765,1067965,2560714,1342038,1596893,1213092,1490805,771094,299317,395179,932544,716124,2332917,52196,198836,247034,471521,314379,307675,154761,62430,86704,244759,192622,490492,14964,53635,36879,64337,57720,68284,32767,13458,22512,68618,57318,4536115,23894,207182,286360,754037,875093,841944,384161,144893,199755,469116,349680
"North Carolina","37",10146788,594593,1702301,972709,1321286,1304270,1385796,674152,254152,368938,944866,623725,5768146,511402,1276348,576471,640208,582566,634050,337651,130782,196120,514706,367842,3474472,72209,359501,316715,498893,500455,583634,281932,102915,151999,380556,225663,114532,3750,14507,11481,21475,19795,18885,8403,2942,3053,6203,4038,789638,7232,51945,68042,160710,201454,149227,46166,17513,17766,43401,26182
"North Dakota","38",757953,54898,119697,88343,116058,86296,87234,50726,18454,26396,58910,50941,473704,46478,83626,43201,59556,49827,49572,32176,12316,18807,39232,38913,252930,8058,33215,40577,46972,30681,33511,17348,5764,6907,18407,11490,6731,133,671,1103,2245,1539,658,47,106,124,105,0,24588,229,2185,3462,7285,4249,3493,1155,268,558,1166,538
"Ohio","39",11614373,692745,1916226,1083341,1500872,1380616,1546555,844210,324177,440717,1080660,804254,8711318,629093,1652867,835145,1100812,994244,1119691,617957,229893,311502,719913,500201,2294940,54983,217439,188188,276824,273642,332555,187977,80364,110490,310457,262021,94523,3235,12752,8996,17476,14295,14327,7539,1992,2513,6801,4597,513592,5434,33168,51012,105760,98435,79982,30737,11928,16212,43489,37435
"Oklahoma","40",3923561,264096,697860,389969,536769,477591,480811,257144,96072,134957,343384,244908,2407486,233306,542398,247824,309978,249940,238672,125926,48687,69826,186332,154597,1253025,27734,137943,113408,170806,170510,195214,112492,40980,58070,143618,82250,34636,1391,5063,3402,6714,4602,5925,3853,1273,1079,984,350,228414,1665,12456,25335,49271,52539,41000,14873,5132,5982,12450,7711
"Oregon","41",4093465,234582,633664,367267,573033,533772,514900,266668,110494,170197,416647,272241,1895097,205209,476730,204573,249883,203142,174818,89511,36745,60275,128080,66131,1759334,25326,133869,127140,243918,232610,257837,144461,61426,93686,256529,182532,44817,1129,5942,5900,6665,8508,5770,2762,1571,2385,2389,1796,394217,2918,17123,29654,72567,89512,76475,29934,10752,13851,29649,21782
"Pennsylvania","42",12784227,709743,1965102,1187407,1674043,1481365,1737627,942174,355536,509469,1239574,982187,9251423,633494,1590033,824837,1113617,968853,1184480,673562,256076,370987,891840,743644,2430969,61442,280715,262153,359394,304947,372889,192190,70657,98105,255351,173126,230922,5676,32707,26947,34994,37559,32885,17915,6334,8094,16465,11346,870913,9131,61647,73470,166038,170006,147373,58507,22469,32283,75918,54071
"Rhode Island","44",1056426,54144,154496,113741,142792,123033,146633,78904,28854,39774,97047,77008,595357,45884,120198,56203,70747,56045,73311,42190,14384,19411,52429,44555,289410,5681,22921,43980,43881,37934,40927,23211,8429,12479,29949,20018,23179,768,3623,2370,3852,3171,3499,1507,848,798,1763,980,148480,1811,7754,11188,24312,25883,28896,11996,5193,7086,12906,11455
"South Carolina","45",4961119,290012,809952,472679,646998,611528,643464,332488,135051,188800,514813,315334,2826337,239173,586223,276112,343984,308451,318218,169643,65479,100354,256285,162415,1845711,46905,201610,170542,248262,236892,281400,144567,61689,81171,234428,138245,51107,1768,6920,5496,8496,8851,7211,5107,1578,1430,3107,1143,237964,2166,15199,20529,46256,57334,36635,13171,6305,5845,20993,13531
"South Dakota","46",865454,60892,153009,85659,111536,98662,101899,60333,22636,33259,77216,60353,558293,53020,119106,48696,63919,55024,59449,36322,13618,22233,46112,40794,269633,6993,28549,32647,38914,35242,38252,22067,8285,10645,29951,18088,6602,115,1090,848,737,1817,690,556,0,94,501,154,30926,764,4264,3468,7966,6579,3508,1388,733,287,652,1317
"Tennessee","47",6651194,404168,1099084,620744,886029,837897,893927,444547,171777,247766,628370,416885,4071346,360367,862288,406850,483297,449606,453370,233935,91396,133673,350128,246436,2208092,38681,203126,178899,323502,303257,376630,189583,73302,104170,257969,158973,51735,1615,6707,6682,9918,7648,8264,4457,1316,1284,2585,1259,320021,3505,26963,28313,69312,77386,55663,16572,5763,8639,17688,10217
"Texas","48",27862596,2006911,5284783,2795622,4061590,3748838,3500664,1668559,610213,832573,2011707,1341136,16621571,1825425,4232162,1896759,2244741,1709559,1534985,779810,300449,408254,1000820,688607,6093970,122147,712202,492718,847598,888457,969818,512666,182416,261134,664242,440572,417135,20758,73794,45332,72561,65447,62163,29048,7968,12368,16728,10968,4729920,38581,266625,360813,896690,1085375,933698,347035,119380,150817,329917,200989
"Utah","49",3051217,253422,668425,346126,448034,410026,312852,153408,59330,80104,190291,129199,1892243,224291,532864,208239,244829,223981,147817,76469,29874,40278,95218,68383,875270,25830,116442,106743,144975,120664,115257,58301,22170,33330,80629,50929,31371,1548,4606,3673,6982,6263,3816,1987,432,604,1231,229,252333,1753,14513,27471,51248,59118,45962,16651,6854,5892,13213,9658
"Vermont","50",624594,30464,88220,66347,71885,70519,86724,49353,19676,27806,68975,44625,313645,25878,64322,30801,36019,31535,37292,20440,7592,11801,27887,20078,276563,4276,21356,31563,32091,32920,44456,26218,10605,14342,36876,21860,6163,95,680,890,510,1365,927,510,469,333,203,181,28223,215,1862,3093,3265,4699,4049,2185,1010,1330,4009,2506
"Virginia","51",8411808,503782,1363778,823075,1152326,1094657,1164976,572210,218707,290252,737489,490556,4155700,423567,982652,444004,501623,388820,436377,234697,87387,125367,311038,220168,3055265,65932,292770,279591,434118,436564,505412,251116,99209,129425,341755,219373,169674,5741,29018,17663,29583,28022,27447,12508,4010,4751,7503,3428,1031169,8542,59338,81817,187002,241251,195740,73889,28101,30709,77193,47587
"Washington","53",7288000,449944,1179117,662384,1074803,944034,951227,486384,189369,271925,654584,424229,3411198,383774,859825,372195,447207,336242,317856,175579,70804,100993,224445,122278,2728023,54645,240163,197650,396828,368360,429169,232310,88886,136083,344691,239238,128385,4131,18748,12867,23967,20983,20231,9693,4448,2962,6329,4026,1020394,7394,60381,79672,206801,218449,183971,68802,25231,31887,79119,58687
"West Virginia","54",1831102,101668,275215,162462,216104,222599,243424,135761,53333,76761,204039,139736,1261313,84001,206716,101168,138573,143429,149245,90098,35222,53558,146981,112322,528317,16985,65021,56512,69879,72769,87850,42407,17477,21752,52322,25343,9702,444,1702,1080,1963,981,1531,653,16,109,1169,54,31770,238,1776,3702,5689,5420,4798,2603,618,1342,3567,2017
"Wisconsin","55",5778709,334091,950900,560389,730022,685711,781660,429855,157975,220845,529223,398038,4131791,305776,793325,391472,484119,443532,511354,298516,108901,152240,358658,283898,1305598,24836,127199,134825,178744,171551,213278,110372,42834,58178,148506,95275,52776,1196,8997,6125,8575,7963,7391,3909,844,1704,3423,2649,288544,2283,21379,27967,58584,62665,49637,17058,5396,8723,18636,16216
"Wyoming","56",585501,37873,102987,53847,80974,72132,69086,39389,17602,24028,53643,33940,250041,30507,60596,25506,33215,26381,20763,12720,4578,8317,18043,9415,312442,7040,40641,26402,43194,41079,43131,25585,12409,15057,34173,23731,4162,140,361,324,741,406,1106,432,5,49,353,245,18856,186,1389,1615,3824,4266,4086,652,610,605,1074,549
"Alabama","01",4863300,286643,812874,463070,629565,598269,645623,340893,122089,180322,465669,318283,3380717,252415,650521,326346,407188,374826,407150,220207,81160,122643,312464,225797,1273889,31137,143447,117595,179627,174047,205642,106778,37683,52478,139922,85533,45065,1710,5640,5872,8149,7279,6749,4339,1108,935,2317,967,163629,1381,13266,13257,34601,42117,26082,9569,2138,4266,10966,5986
"Alaska","02",741894,52495,134801,75647,121629,92373,93124,54081,17945,23967,52097,23735,301971,42462,92756,38054,49495,28686,20129,9992,3569,4378,8458,3992,362971,8699,34420,31578,58038,50929,57901,36591,12699,16601,38907,16608,19588,934,3342,2127,4692,2813,2896,1061,283,425,803,212,57364,400,4283,3888,9404,9945,12198,6437,1394,2563,3929,2923
"Arizona","04",6931071,436322,1195100,673240,929487,849315,846513,414697,174681,241890,684376,485450,2734815,380245,895102,370139,385755,252396,179574,82168,27524,38864,76057,46991,3165430,45349,240514,228183,372277,385804,466699,254752,116807,165307,515523,374215,95943,4162,15335,8700,15619,14585,14642,7224,2574,3241,6331,3530,934883,6566,44149,66218,155836,196530,185598,70553,27776,34478,86465,60714
"Arkansas","05",2988248,188716,518644,290440,382578,364966,379035,195113,74403,108723,284288,201342,1829423,162306,402837,179531,220356,189255,199021,99433,39789,57788,160339,118768,1001413,24507,105125,94660,128724,136928,153986,84768,32613,46702,114386,79014,18820,511,2570,2583,3127,2086,3328,2349,687,550,722,307,138592,1392,8112,13666,30371,36697,22700,8563,1314,3683,8841,3253
"California","06",39250017,2482422,6610827,3852527,5902164,5168066,5198221,2481314,956568,1249469,3092039,2256400,21582633,2295574,5747759,2876863,3344406,2103567,1946612,944684,343080,446144,987149,546795,6452775,99242,384601,353806,792087,765423,922592,567786,238552,355549,1040838,932299,536946,25655,85168,54030,92081,71567,74421,42546,15945,17603,35296,22634,10677663,61951,393299,567828,1673590,2227509,2254596,926298,358991,430173,1028756,754672
"Colorado","08",5540545,335071,925441,534527,837560,745669,719910,371856,139778,187677,460219,282837,2373842,283188,679982,272919,310829,225067,213965,110107,38232,50926,111342,77285,2541971,43032,202331,209981,405878,371387,392392,221085,87915,118495,310883,178592,79999,2928,8693,9636,13935,14225,13326,7014,2321,2975,3422,1524,544733,5923,34435,41991,106918,134990,100227,33650,11310,15281,34572,25436
"Connecticut","09",3576452,185029,567133,356553,436596,424492,524729,265460,108071,131749,323635,253005,1975117,160805,433598,220758,237766,184856,249811,121927,51898,59161,144107,110430,955568,17772,94163,84145,101657,110228,155086,90525,35315,47864,121557,97256,131717,2122,12684,13696,17632,23411,21414,10243,3616,4780,14045,8074,514050,4330,26688,37954,79541,105997,98418,42765,17242,19944,43926,37245
"Delaware","10",952065,55241,148996,85281,128569,110018,125863,69814,23697,37912,100290,66384,428286,46608,105918,43191,55344,42405,47440,25805,7538,11154,25575,17308,417285,7480,37896,33046,50759,43618,61006,36653,14461,23669,65612,43085,17103,449,1596,1591,2740,2472,3404,1991,486,499,1454,421,89391,704,3586,7453,19726,21523,14013,5365,1212,2590,7649,5570
"District of Columbia","11",681170,43546,77236,80230,154662,98911,77605,35336,13683,20864,46167,32930,253314,34946,58553,24924,39150,25224,26562,12016,5117,8291,12766,5765,323546,6795,13567,44956,92008,50296,33648,16588,5917,9628,26643,23500,13679,682,1330,1291,3332,3294,2245,534,337,162,377,95,90631,1123,3786,9059,20172,20097,15150,6198,2312,2783,6381,3570
