"","GEOID","B06010_001","B06010_002","B06010_003","B06010_004","B06010_005","B06010_006","B06010_007","B06010_008","B06010_009","B06010_010","B06010_011","B06010_012","B06010_013","B06010_014","B06010_015","B06010_016","B06010_017","B06010_018","B06010_019","B06010_020","B06010_021","B06010_022","B06010_023","B06010_024","B06010_025","B06010_026","B06010_027","B06010_028","B06010_029","B06010_030","B06010_031","B06010_032","B06010_033","B06010_034","B06010_035","B06010_036","B06010_037","B06010_038","B06010_039","B06010_040","B06010_041","B06010_042","B06010_043","B06010_044","B06010_045","B06010_046","B06010_047","B06010_048","B06010_049","B06010_050","B06010_051","B06010_052","B06010_053","B06010_054","B06010_055"
"Hoboken City School District, New Jersey","3407350",46470,4894,41576,3418,1563,2768,2414,3566,5598,3262,18987,18769,2400,16369,1089,607,1335,942,1591,2878,1354,6573,17196,1417,15779,967,279,722,882,1401,2100,1398,8030,1932,210,1722,660,302,125,150,104,32,73,276,8573,867,7706,702,375,586,440,470,588,437,4108
"Holmdel Township School District, New Jersey","3407410",13597,2286,11311,1482,806,1498,573,1021,815,412,4704,4581,833,3748,540,374,536,261,357,360,120,1200,5255,813,4442,621,209,586,157,420,219,152,2078,157,0,157,40,12,38,0,18,41,0,8,3604,640,2964,281,211,338,155,226,195,140,1418
"Hopatcong Borough School District, New Jersey","3407440",12323,1517,10806,1268,925,1640,1262,1583,1208,561,2359,7736,968,6768,864,544,932,837,1156,817,323,1295,2846,186,2660,258,302,351,306,313,309,138,683,199,58,141,7,10,59,0,0,19,4,42,1542,305,1237,139,69,298,119,114,63,96,339
"Hope Township School District, New Jersey","3407470",1575,143,1432,210,80,172,172,204,157,88,349,1066,130,936,155,47,121,87,119,130,44,233,371,10,361,43,27,37,49,65,22,20,98,24,0,24,0,3,3,7,3,0,8,0,114,3,111,12,3,11,29,17,5,16,18
"Hopewell Valley Regional School District, New Jersey","3407530",18718,2201,16517,2888,836,1529,1015,1296,1628,956,6369,9215,1208,8007,1658,544,821,493,757,892,571,2271,7095,673,6422,933,184,571,377,406,566,302,3083,191,23,168,43,3,0,3,32,0,16,71,2217,297,1920,254,105,137,142,101,170,67,944
"Interlaken Borough School District, New Jersey","3407650",729,38,691,93,42,61,70,68,75,40,242,471,20,451,54,30,35,57,47,54,26,148,216,15,201,35,12,21,11,18,17,10,77,5,0,5,2,0,0,0,3,0,0,0,37,3,34,2,0,5,2,0,4,4,17
"Irvington Township School District, New Jersey","3407680",42798,8188,34610,7040,4048,6626,5615,4806,3500,994,1981,17179,4039,13140,3213,1366,2120,1893,1803,1532,390,823,8374,808,7566,1606,1049,1387,1061,859,725,339,540,1062,98,964,259,131,244,143,91,72,17,7,16183,3243,12940,1962,1502,2875,2518,2053,1171,248,611
"Jackson Township School District, New Jersey","3407740",46412,5011,41401,5797,3303,5707,5046,5410,5017,1703,9418,24962,3100,21862,3524,1815,2739,2744,3112,2706,785,4437,16134,1389,14745,1728,1083,2105,1673,1904,1881,721,3650,636,90,546,84,62,65,93,55,62,23,102,4680,432,4248,461,343,798,536,339,368,174,1229
"Jamesburg Borough School District, New Jersey","3407770",4441,659,3782,435,315,761,431,453,490,193,704,1971,361,1610,109,117,185,124,264,273,64,474,1150,155,995,174,72,231,204,118,112,0,84,79,1,78,0,0,0,46,0,2,0,30,1241,142,1099,152,126,345,57,71,103,129,116
"Jefferson Township School District, New Jersey","3407800",17726,2366,15360,2070,1081,1649,1530,1888,1949,925,4268,12328,1776,10552,1556,649,1124,1154,1279,1403,644,2743,3418,292,3126,336,297,374,204,358,416,175,966,94,29,65,33,0,0,3,17,0,0,12,1886,269,1617,145,135,151,169,234,130,106,547
"Jersey City School District, New Jersey","3407830",214597,37867,176730,31365,16153,26239,18272,19969,17638,9033,38061,60620,11893,48727,11157,4567,7671,5332,5913,5204,2117,6766,41857,4378,37479,5240,2660,4536,3489,4541,4644,2069,10300,9857,1375,8482,1893,1390,1223,875,887,796,337,1081,102263,20221,82042,13075,7536,12809,8576,8628,6994,4510,19914
"Keansburg Borough School District, New Jersey","3407860",8275,826,7449,2056,625,1013,944,936,858,265,752,4859,575,4284,1285,392,428,469,651,413,159,487,2098,123,1975,525,157,251,283,120,336,106,197,171,0,171,56,11,12,79,13,0,0,0,1147,128,1019,190,65,322,113,152,109,0,68
"Kearny Town School District, New Jersey","3407890",33956,6725,27231,4344,2734,4378,3627,4212,3148,1392,3396,13093,2761,10332,1755,901,1648,1041,1671,1241,559,1516,2829,481,2348,271,281,384,366,213,338,120,375,1063,139,924,270,116,56,138,75,70,102,97,16971,3344,13627,2048,1436,2290,2082,2253,1499,611,1408
"Kenilworth Borough School District, New Jersey","3407920",6697,792,5905,874,355,794,853,657,649,330,1393,4408,521,3887,750,239,500,447,427,442,279,803,754,33,721,38,45,137,100,152,0,13,236,68,0,68,0,0,0,40,0,16,0,12,1467,238,1229,86,71,157,266,78,191,38,342
"Keyport Borough School District, New Jersey","3407950",5809,565,5244,814,588,837,716,697,560,176,856,3223,310,2913,395,367,343,435,372,393,112,496,1279,71,1208,201,145,179,133,181,105,33,231,142,29,113,40,0,33,18,10,0,0,12,1165,155,1010,178,76,282,130,134,62,31,117
"Kinnelon Borough School District, New Jersey","3408040",8121,913,7208,897,476,442,794,747,751,334,2767,4649,591,4058,563,296,208,389,462,495,222,1423,2311,253,2058,265,113,157,266,117,154,83,903,119,0,119,23,22,0,15,22,0,16,21,1042,69,973,46,45,77,124,146,102,13,420
"Lacey Township School District, New Jersey","3408100",23812,2551,21261,3408,1925,3137,2424,2974,2426,1018,3949,17761,2147,15614,2791,1193,2418,1897,2006,1880,740,2689,4750,231,4519,411,578,559,505,725,445,278,1018,229,30,199,11,47,26,0,67,48,0,0,1072,143,929,195,107,134,22,176,53,0,242
"Lakehurst Borough School District, New Jersey","3408160",2034,307,1727,338,136,280,234,252,226,65,196,1180,167,1013,264,69,128,175,124,133,26,94,541,83,458,44,26,81,40,97,66,33,71,54,8,46,12,8,0,6,11,9,0,0,259,49,210,18,33,71,13,20,18,6,31
"Lakewood Township School District, New Jersey","3408220",56867,11567,45300,9630,5902,10106,5875,5242,3481,1187,3877,18099,4245,13854,3269,1821,2725,1925,1867,1037,302,908,23200,4459,18741,3766,2250,3296,2426,2405,1635,621,2342,2930,662,2268,604,337,558,347,144,158,6,114,12638,2201,10437,1991,1494,3527,1177,826,651,258,513
"Laurel Springs Borough School District, New Jersey","3408280",1634,154,1480,194,97,183,258,186,263,82,217,1000,96,904,127,67,118,170,114,158,47,103,542,33,509,67,30,61,73,42,91,35,110,4,0,4,0,0,4,0,0,0,0,0,88,25,63,0,0,0,15,30,14,0,4
"Lavallette Borough School District, New Jersey","3408310",1858,113,1745,320,135,262,172,226,197,79,354,1382,85,1297,210,102,205,129,166,156,65,264,386,24,362,82,29,47,18,50,36,14,86,0,0,0,0,0,0,0,0,0,0,0,90,4,86,28,4,10,25,10,5,0,4
"Lawnside Borough School District, New Jersey","3408340",2472,344,2128,471,258,244,165,339,296,138,217,1191,179,1012,278,115,138,88,155,122,46,70,1137,165,972,166,115,96,58,157,158,92,130,5,0,5,0,0,0,0,0,5,0,0,139,0,139,27,28,10,19,27,11,0,17
"Lawrence Township School District (Cumberland County), New Jersey","3408370",2616,294,2322,585,157,317,287,341,280,75,280,1898,228,1670,352,112,200,197,272,238,51,248,424,43,381,83,31,55,63,54,42,21,32,118,18,100,73,0,0,19,5,0,3,0,176,5,171,77,14,62,8,10,0,0,0
"Lawrence Township School District (Mercer County), New Jersey","3408400",27938,2761,25177,5036,1393,2554,2501,2918,2641,1510,6624,11086,1108,9978,2620,437,862,956,1234,1055,565,2249,8211,705,7506,1334,381,883,611,741,763,487,2306,382,0,382,93,19,0,68,70,45,0,87,8259,948,7311,989,556,809,866,873,778,458,1982
"Leonia Borough School District, New Jersey","3408520",7582,1363,6219,868,402,969,531,583,697,264,1905,1535,320,1215,266,72,159,138,77,119,48,336,2001,192,1809,215,50,361,133,160,207,59,624,107,13,94,15,0,0,0,0,32,0,47,3939,838,3101,372,280,449,260,346,339,157,898
"Lincoln Park Borough School District, New Jersey","3408580",8841,1064,7777,916,656,987,914,1146,1197,489,1472,5245,542,4703,537,222,720,585,623,819,284,913,1667,223,1444,140,161,103,102,294,199,180,265,199,40,159,83,0,16,2,47,0,11,0,1730,259,1471,156,273,148,225,182,179,14,294
"Linden City School District, New Jersey","3408610",34493,5046,29447,4957,2518,5149,4219,4081,3677,1549,3297,15102,2488,12614,2278,1133,2075,1647,1761,1602,724,1394,5244,624,4620,713,432,805,542,660,604,277,587,1001,175,826,190,75,171,110,98,39,46,97,13146,1759,11387,1776,878,2098,1920,1562,1432,502,1219
"Lindenwold Borough School District, New Jersey","3408640",14277,1621,12656,2308,1620,2994,1978,1649,1018,487,602,6419,837,5582,1222,712,1280,610,759,382,261,356,4434,178,4256,593,552,916,744,658,492,152,149,360,62,298,42,65,21,55,83,8,0,24,3064,544,2520,451,291,777,569,149,136,74,73
"Longport Borough School District, New Jersey","3408671",947,82,865,122,62,94,88,98,62,40,299,331,49,282,56,23,24,16,46,26,11,80,584,33,551,66,34,70,68,44,32,24,213,4,0,4,0,0,0,0,2,2,0,0,28,0,28,0,5,0,4,6,2,5,6
"Little Ferry Borough School District, New Jersey","3408760",9288,1822,7466,890,666,1022,1120,999,1044,418,1307,2764,382,2382,374,276,269,410,229,346,119,359,1370,273,1097,110,33,149,148,157,107,59,334,184,16,168,18,0,11,28,35,26,37,13,4970,1151,3819,388,357,593,534,578,565,203,601
"Livingston Township School District, New Jersey","3408820",23647,3521,20126,2771,907,2183,1333,1918,1878,995,8141,10215,1768,8447,1252,337,1080,620,1009,930,444,2775,6156,872,5284,645,329,465,278,397,409,197,2564,294,35,259,23,0,16,0,0,33,0,187,6982,846,6136,851,241,622,435,512,506,354,2615
"Lodi Borough School District, New Jersey","3408850",20222,2937,17285,3059,1850,2733,1940,2968,1900,664,2171,8536,1243,7293,1488,731,1078,714,1336,706,333,907,2695,293,2402,249,247,343,360,503,274,78,348,423,15,408,218,46,51,7,46,0,0,40,8568,1386,7182,1104,826,1261,859,1083,920,253,876
"Logan Township School District, New Jersey","3408880",4816,571,4245,727,207,313,486,364,700,278,1170,1704,142,1562,271,65,113,118,128,260,125,482,2681,386,2295,434,138,148,224,236,357,146,612,110,18,92,0,4,30,46,0,0,0,12,321,25,296,22,0,22,98,0,83,7,64
"Long Branch City School District, New Jersey","3408940",24536,3513,21023,3805,1807,4056,2801,2745,1847,737,3225,9838,1370,8468,1504,728,1613,929,986,746,466,1496,4816,440,4376,653,409,572,585,496,524,165,972,677,48,629,167,30,141,74,81,36,16,84,9205,1655,7550,1481,640,1730,1213,1182,541,90,673
"Lopatcong Township School District, New Jersey","3409000",6696,757,5939,1146,359,940,502,742,679,288,1283,3589,434,3155,666,236,525,237,303,380,201,607,2266,206,2060,364,102,259,204,393,201,72,465,143,13,130,15,0,0,46,31,38,0,0,698,104,594,101,21,156,15,15,60,15,211
"Lower Alloways Creek Township School District, New Jersey","3409030",1532,194,1338,206,116,234,148,167,178,46,243,1206,162,1044,171,83,181,121,149,148,22,169,318,32,286,34,32,49,27,18,28,24,74,2,0,2,0,0,0,0,0,2,0,0,6,0,6,1,1,4,0,0,0,0,0
"Pennsville Township School District, New Jersey","3409120",10797,1129,9668,1786,892,1369,1008,1588,1131,469,1425,6158,729,5429,1039,465,799,467,1008,529,214,908,4007,282,3725,645,383,449,426,560,546,251,465,147,54,93,6,8,42,19,0,18,0,0,485,64,421,96,36,79,96,20,38,4,52
"Lyndhurst Township School District, New Jersey","3409210",18359,2924,15435,2386,1429,1691,1814,2043,1940,759,3373,9684,1570,8114,1196,723,710,1029,1162,1256,456,1582,2439,164,2275,391,213,267,181,255,344,68,556,402,176,226,62,11,35,42,34,21,0,21,5834,1014,4820,737,482,679,562,592,319,235,1214
"Madison Borough School District, New Jersey","3409240",13038,1893,11145,2561,603,1006,834,929,871,392,3949,6189,1022,5167,1355,268,501,426,422,306,176,1713,4284,541,3743,746,195,248,228,236,288,177,1625,251,35,216,100,0,11,1,58,6,7,33,2314,295,2019,360,140,246,179,213,271,32,578
"Old Bridge Township School District, New Jersey","3409270",55642,7345,48297,5946,3824,6134,5739,6423,5863,2831,11537,21811,2948,18863,2768,1733,2441,2202,2583,2372,1156,3608,18113,1899,16214,1648,987,2013,1943,2221,2105,921,4376,1285,82,1203,155,57,65,177,322,115,59,253,14433,2416,12017,1375,1047,1615,1417,1297,1271,695,3300
"Mahwah Township School District, New Jersey","3409330",22565,2630,19935,4698,1256,1848,1653,1758,1725,948,6049,10034,1455,8579,3028,600,648,592,791,546,338,2036,7851,798,7053,1081,300,689,673,532,647,403,2728,242,6,236,64,6,84,16,37,9,0,20,4438,371,4067,525,350,427,372,398,523,207,1265
"Manasquan Borough School District, New Jersey","3409420",5100,405,4695,817,252,549,532,455,463,350,1277,3471,286,3185,623,198,288,307,287,365,245,872,1095,38,1057,117,9,125,117,168,89,105,327,34,0,34,8,11,15,0,0,0,0,0,500,81,419,69,34,121,108,0,9,0,78
"Manchester Township School District, New Jersey","3409450",39754,3072,36682,5292,4221,8660,5572,4568,3324,1233,3812,22940,2002,20938,3453,2380,4092,3270,2721,2272,577,2173,12419,833,11586,1328,1171,3245,1763,1452,791,582,1254,686,54,632,88,115,147,143,41,35,5,58,3709,183,3526,423,555,1176,396,354,226,69,327
"Mannington Township School District, New Jersey","3409480",1599,353,1246,208,145,238,163,150,119,75,148,1000,256,744,126,83,146,75,85,92,53,84,479,74,405,50,57,56,80,54,27,22,59,28,7,21,5,0,0,4,7,0,0,5,92,16,76,27,5,36,4,4,0,0,0
"Manville Borough School District, New Jersey","3409630",8739,851,7888,1279,607,1435,1327,1005,1044,457,734,5080,573,4507,802,399,601,755,607,641,296,406,1530,43,1487,177,87,385,188,147,168,135,200,84,10,74,16,11,36,0,0,0,0,11,2045,225,1820,284,110,413,384,251,235,26,117
"Maple Shade Township School District, New Jersey","3409660",15827,1485,14342,2095,1490,2284,1967,2160,1714,715,1917,7308,808,6500,1050,785,990,930,934,805,248,758,6548,402,6146,790,591,924,838,958,766,343,936,324,29,295,106,11,57,22,51,48,0,0,1647,246,1401,149,103,313,177,217,95,124,223
"Margate City School District, New Jersey","3409690",5752,339,5413,705,413,821,659,658,708,235,1214,2249,139,2110,289,182,310,244,282,350,100,353,3023,166,2857,331,186,424,389,347,321,123,736,74,5,69,33,8,0,0,10,0,0,18,406,29,377,52,37,87,26,19,37,12,107
"Matawan-Aberdeen Regional School District, New Jersey","3409750",22118,2560,19558,2466,1648,2349,2354,2616,2546,1162,4417,10390,1310,9080,1266,902,1110,1178,1090,1301,546,1687,7367,622,6745,832,449,691,644,839,903,443,1944,230,35,195,14,27,17,29,26,19,17,46,4131,593,3538,354,270,531,503,661,323,156,740
"Maurice River Township School District, New Jersey","3409780",7681,1604,6077,2764,623,901,629,489,319,108,244,5566,1208,4358,1951,459,635,419,369,234,74,217,1289,83,1206,599,93,134,189,68,62,34,27,441,183,258,110,16,66,18,28,20,0,0,385,130,255,104,55,66,3,24,3,0,0
"Maywood Borough School District, New Jersey","3409810",8170,1093,7077,1052,477,887,804,847,908,441,1661,3740,441,3299,593,147,364,369,366,518,178,764,1848,123,1725,186,153,236,146,216,150,130,508,157,50,107,11,1,23,25,6,17,0,24,2425,479,1946,262,176,264,264,259,223,133,365
"Merchantville Borough School District, New Jersey","3409960",2964,253,2711,437,269,398,249,260,304,181,613,1315,139,1176,234,115,157,128,161,135,81,165,1197,44,1153,143,86,220,58,73,131,95,347,119,8,111,0,58,0,19,0,0,0,34,333,62,271,60,10,21,44,26,38,5,67
"Metuchen Borough School District, New Jersey","3409990",10795,1172,9623,1139,394,871,799,1229,1164,488,3539,4970,655,4315,502,178,353,463,515,617,299,1388,2997,226,2771,247,109,265,190,387,291,124,1158,85,0,85,15,6,0,23,9,0,7,25,2743,291,2452,375,101,253,123,318,256,58,968
"Middle Township School District, New Jersey","3410020",15692,1103,14589,3141,1151,2253,1842,2214,1777,510,1701,8580,632,7948,1907,543,1221,1140,1214,880,204,839,6246,376,5870,939,563,890,654,894,841,295,794,132,0,132,84,5,6,16,21,0,0,0,734,95,639,211,40,136,32,85,56,11,68
"Middlesex Borough School District, New Jersey","3410050",11010,1294,9716,1326,806,1438,1487,1210,1015,551,1883,6012,710,5302,735,361,728,722,716,684,262,1094,2039,146,1893,279,203,272,133,224,184,108,490,120,31,89,21,0,0,0,38,0,17,13,2839,407,2432,291,242,438,632,232,147,164,286
"Middletown Township School District, New Jersey","3410110",54028,6624,47404,7611,3377,5495,4397,4927,5579,2211,13807,29852,3972,25880,4936,1969,2854,2400,2776,3137,1099,6709,19041,2078,16963,2040,1105,1933,1553,1672,1909,809,5942,608,156,452,41,50,95,37,20,142,0,67,4527,418,4109,594,253,613,407,459,391,303,1089
"Midland Park Borough School District, New Jersey","3410140",5776,461,5315,692,310,528,590,616,565,399,1615,3560,365,3195,384,116,311,343,464,309,233,1035,1512,48,1464,242,57,155,156,135,168,98,453,103,0,103,0,0,0,31,17,55,0,0,601,48,553,66,137,62,60,0,33,68,127
"Millburn Township School District, New Jersey","3410200",14781,2559,12222,1569,538,999,921,828,717,371,6279,4697,1023,3674,544,215,320,431,299,296,151,1418,5972,807,5165,650,177,380,247,269,264,104,3074,212,48,164,35,0,42,6,0,0,0,81,3900,681,3219,340,146,257,237,260,157,116,1706
"Millstone Township School District, New Jersey","3410230",8983,1365,7618,1445,433,704,597,605,729,358,2747,4424,761,3663,864,175,397,213,308,467,224,1015,3522,534,2988,494,173,195,302,236,236,112,1240,141,0,141,26,26,26,1,0,0,0,62,896,70,826,61,59,86,81,61,26,22,430
"Milltown Borough School District, New Jersey","3410290",5735,763,4972,784,282,266,459,639,724,370,1448,3774,483,3291,622,255,124,256,337,487,252,958,1170,94,1076,51,15,38,172,210,166,102,322,57,0,57,0,0,0,17,0,0,0,40,734,186,548,111,12,104,14,92,71,16,128
"Millville City School District, New Jersey","3410320",22275,2551,19724,3693,2418,3497,2667,2861,1697,763,2128,15246,1868,13378,2661,1356,2459,1641,1971,1356,576,1358,4944,508,4436,684,709,708,645,672,248,152,618,1161,66,1095,212,253,209,197,106,25,35,58,924,109,815,136,100,121,184,112,68,0,94
"Mine Hill Township School District, New Jersey","3410350",2902,457,2445,385,123,410,260,261,372,203,431,1767,332,1435,235,116,186,114,165,243,113,263,458,36,422,14,0,93,80,55,31,76,73,60,0,60,26,0,0,11,23,0,0,0,617,89,528,110,7,131,55,18,98,14,95
"Monroe Township School District (Gloucester County), New Jersey","3410470",29770,3801,25969,3710,2384,3838,2921,3327,3164,2041,4584,15303,2541,12762,2118,1251,1575,1579,1816,1498,950,1975,12364,1089,11275,1283,1075,1886,1219,1281,1513,893,2125,304,33,271,26,0,76,23,45,27,20,54,1799,138,1661,283,58,301,100,185,126,178,430
"Monroe Township School District (Middlesex County), New Jersey","3410500",36778,3855,32923,3958,2823,5702,3442,3664,3377,1829,8128,13249,2048,11201,1605,1175,1856,1017,1342,1305,694,2207,14737,777,13960,1512,1050,2763,1724,1725,1482,763,2941,338,52,286,24,42,94,0,15,40,0,71,8454,978,7476,817,556,989,701,582,550,372,2909
"Montague Township School District, New Jersey","3410530",3179,324,2855,489,271,563,363,343,290,76,460,2004,222,1782,298,226,392,260,194,116,30,266,1024,90,934,171,45,137,92,139,155,37,158,27,0,27,9,0,0,11,0,0,0,7,124,12,112,11,0,34,0,10,19,9,29
"Montclair Town School District, New Jersey","3410560",30197,4209,25988,3627,1570,2532,2255,2463,2606,1413,9522,12142,1969,10173,1779,730,985,935,1038,1118,574,3014,12833,1675,11158,1289,487,1000,744,927,1071,610,5030,319,24,295,38,11,25,21,7,19,11,163,4903,541,4362,521,342,522,555,491,398,218,1315
"Montgomery Township School District, New Jersey","3410590",18168,2792,15376,2233,797,975,1012,1266,1313,590,7190,5627,963,4664,1092,205,411,273,557,389,83,1654,6217,735,5482,663,321,250,448,536,518,276,2470,200,26,174,22,0,1,0,0,42,0,109,6124,1068,5056,456,271,313,291,173,364,231,2957
"Montville Township School District, New Jersey","3410650",17639,2237,15402,2066,900,1667,1187,1644,1351,734,5853,9134,1379,7755,1238,513,881,692,871,617,361,2582,4205,374,3831,426,210,444,307,327,195,226,1696,245,57,188,92,0,45,6,0,0,28,17,4055,427,3628,310,177,297,182,446,539,119,1558
"Moonachie Borough School District, New Jersey","3410680",2262,291,1971,421,219,262,265,219,199,114,272,934,86,848,196,38,121,92,101,91,92,117,279,55,224,32,44,8,48,31,10,6,45,65,0,65,11,0,8,29,0,5,4,8,984,150,834,182,137,125,96,87,93,12,102
"Moorestown Township School District, New Jersey","3410710",16545,2111,14434,2285,987,1370,1141,1497,1247,634,5273,6748,1031,5717,1161,438,612,460,589,606,326,1525,7819,838,6981,860,457,693,651,812,494,243,2771,222,57,165,26,26,12,0,0,26,0,75,1756,185,1571,238,66,53,30,96,121,65,902
"Morris Plains Borough School District, New Jersey","3410770",4646,447,4199,528,352,367,348,349,551,173,1531,2677,322,2355,391,202,222,165,169,350,85,771,1377,79,1298,66,73,92,114,126,149,76,602,68,0,68,0,0,0,6,4,25,0,33,524,46,478,71,77,53,63,50,27,12,125
"Morris Township School District, New Jersey","3410810",35075,3939,31136,3934,1855,4058,2694,3423,3385,1740,10047,15410,2111,13299,2008,730,1455,976,1525,1600,977,4028,10959,909,10050,943,590,963,652,1080,802,521,4499,552,56,496,100,25,111,135,17,31,0,77,8154,863,7291,883,510,1529,931,801,952,242,1443
"Mount Arlington Borough School District, New Jersey","3410860",4692,442,4250,658,156,481,383,579,490,180,1323,2896,385,2511,354,106,123,219,362,326,109,912,1175,16,1159,155,35,243,71,151,154,29,321,20,0,20,0,0,19,1,0,0,0,0,601,41,560,149,15,96,92,66,10,42,90
"Mount Ephraim Borough School District, New Jersey","3410890",3909,361,3548,709,350,591,495,414,352,232,405,2514,306,2208,458,159,416,335,220,207,144,269,1123,55,1068,222,115,139,101,194,121,74,102,11,0,11,2,0,0,9,0,0,0,0,261,0,261,27,76,36,50,0,24,14,34
"Mount Olive Township School District, New Jersey","3410980",22519,2800,19719,2668,1417,2172,2063,2341,2603,818,5637,11809,1555,10254,1576,832,942,1153,1226,1447,483,2595,5404,316,5088,396,266,775,411,586,750,167,1737,608,147,461,98,45,79,18,47,24,0,150,4698,782,3916,598,274,376,481,482,382,168,1155
"Mountain Lakes Borough School District, New Jersey","3411010",3325,637,2688,501,189,131,155,101,238,105,1268,1342,300,1042,192,82,62,60,53,147,50,396,1427,249,1178,254,66,69,37,35,43,55,619,12,12,0,0,0,0,0,0,0,0,0,544,76,468,55,41,0,58,13,48,0,253
"Mountainside Borough School District, New Jersey","3411040",5600,814,4786,662,297,616,456,303,514,272,1666,3150,615,2535,414,183,226,330,161,288,194,739,1408,136,1272,129,48,139,86,99,171,59,541,111,18,93,43,0,0,21,0,0,0,29,931,45,886,76,66,251,19,43,55,19,357
"Neptune City School District, New Jersey","3411130",3941,474,3467,605,273,655,466,491,350,131,496,2804,314,2490,452,179,395,369,391,211,100,393,713,72,641,118,33,119,71,100,82,15,103,74,0,74,0,0,74,0,0,0,0,0,350,88,262,35,61,67,26,0,57,16,0
"Neptune Township School District, New Jersey","3411160",23487,2577,20910,3786,2052,3118,2607,2745,2298,998,3306,13709,1608,12101,2426,1139,1538,1503,1626,1400,542,1927,5760,416,5344,706,557,967,641,675,593,290,915,460,17,443,68,31,46,59,69,63,46,61,3558,536,3022,586,325,567,404,375,242,120,403
"New Brunswick City School District, New Jersey","3411220",45081,14646,30435,8208,4212,6916,3963,2588,1732,859,1957,18309,10261,8048,2968,936,1173,895,624,522,292,638,5763,920,4843,1401,704,657,491,443,420,121,606,1267,115,1152,342,130,265,115,179,53,5,63,19742,3350,16392,3497,2442,4821,2462,1342,737,441,650
"New Hanover Township School District, New Jersey","3411250",1435,140,1295,263,91,205,142,201,175,62,156,770,65,705,186,31,93,102,103,96,46,48,416,27,389,56,20,52,22,80,69,15,75,17,0,17,0,0,3,0,0,5,0,9,232,48,184,21,40,57,18,18,5,1,24
"New Milford Borough School District, New Jersey","3411280",13940,2312,11628,1522,928,1458,1340,1469,1677,446,2788,4899,872,4027,710,331,424,458,626,585,143,750,3736,557,3179,366,197,474,481,325,451,77,808,297,0,297,8,54,10,17,73,57,14,64,5008,883,4125,438,346,550,384,445,584,212,1166
"New Providence Borough School District, New Jersey","3411310",9442,1474,7968,1121,517,466,588,555,602,388,3731,4510,753,3757,660,272,208,265,276,283,248,1545,3027,300,2727,316,142,139,197,176,194,92,1471,75,32,43,0,0,9,0,6,28,0,0,1830,389,1441,145,103,110,126,97,97,48,715
"Newark City School District, New Jersey","3411340",220846,46946,173900,46004,24373,33416,23534,19883,13034,4476,9180,95414,27372,68042,22263,7950,11167,8577,7868,5251,1690,3276,33796,5177,28619,7189,4902,4905,3752,2783,2148,981,1959,15530,2208,13322,4126,2418,2228,1625,1381,683,293,568,76106,12189,63917,12426,9103,15116,9580,7851,4952,1512,3377
"Newfield Elementary School District, New Jersey","3411370",1390,116,1274,189,101,224,196,173,129,70,192,987,99,888,149,81,165,127,132,85,45,104,324,14,310,34,15,45,46,23,44,22,81,43,0,43,0,0,10,20,13,0,0,0,36,3,33,6,5,4,3,5,0,3,7
"Newton Town School District, New Jersey","3411400",6818,975,5843,1114,759,1044,563,716,595,234,818,4355,543,3812,823,525,578,305,532,485,121,443,1260,144,1116,116,174,189,92,142,83,89,231,56,0,56,8,1,15,0,9,0,0,23,1147,288,859,167,59,262,166,33,27,24,121
"North Arlington Borough School District, New Jersey","3411430",13314,1858,11456,1386,1078,1368,1513,1644,1358,586,2523,6814,682,6132,760,444,876,819,871,769,441,1152,1179,18,1161,84,122,103,145,170,138,42,357,225,90,135,0,0,11,0,22,9,28,65,5096,1068,4028,542,512,378,549,581,442,75,949
"North Bergen Township School District, New Jersey","3411460",50946,9167,41779,8080,4450,6839,5216,6388,4357,1601,4848,10837,2669,8168,1869,740,1187,935,1215,841,289,1092,6619,1150,5469,762,342,584,718,804,742,306,1211,1912,192,1720,369,334,239,257,226,139,89,67,31578,5156,26422,5080,3034,4829,3306,4143,2635,917,2478
"North Brunswick Township School District, New Jersey","3411490",34576,6427,28149,4333,1898,3603,3013,3573,3237,1778,6714,13653,3346,10307,1910,799,1298,973,1327,1358,800,1842,6233,776,5457,581,296,605,690,842,597,407,1439,712,154,558,63,35,90,152,41,53,0,124,13978,2151,11827,1779,768,1610,1198,1363,1229,571,3309
"North Plainfield Borough School District, New Jersey","3411640",17819,1882,15937,2139,1641,2097,2819,2467,2044,657,2073,7295,889,6406,1044,455,614,1054,1073,980,210,976,2838,190,2648,265,202,431,276,304,448,188,534,751,120,631,91,70,81,106,97,67,11,108,6935,683,6252,739,914,971,1383,993,549,248,455
"North Wildwood City School District, New Jersey","3411670",3489,243,3246,485,275,578,507,645,292,121,343,981,13,968,188,97,150,239,125,91,16,62,2355,230,2125,210,178,402,268,507,201,78,281,0,0,0,0,0,0,0,0,0,0,0,153,0,153,87,0,26,0,13,0,27,0
"Nutley Town School District, New Jersey","3411880",23965,3191,20774,3116,1433,2614,1369,2385,2589,1306,5962,15187,1805,13382,2341,939,1680,735,1467,1864,895,3461,3731,363,3368,325,175,455,255,412,291,171,1284,465,96,369,61,53,34,82,25,48,17,49,4582,927,3655,389,266,445,297,481,386,223,1168
"Oaklyn Borough School District, New Jersey","3411940",3379,252,3127,391,305,355,405,592,443,184,452,1958,176,1782,255,162,220,226,314,272,112,221,1234,36,1198,121,139,121,132,257,148,72,208,22,0,22,8,0,0,4,4,6,0,0,165,40,125,7,4,14,43,17,17,0,23
