"","GEOID","B06001_001","B06001_002","B06001_003","B06001_004","B06001_005","B06001_006","B06001_007","B06001_008","B06001_009","B06001_010","B06001_011","B06001_012","B06001_013","B06001_014","B06001_015","B06001_016","B06001_017","B06001_018","B06001_019","B06001_020","B06001_021","B06001_022","B06001_023","B06001_024","B06001_025","B06001_026","B06001_027","B06001_028","B06001_029","B06001_030","B06001_031","B06001_032","B06001_033","B06001_034","B06001_035","B06001_036","B06001_037","B06001_038","B06001_039","B06001_040","B06001_041","B06001_042","B06001_043","B06001_044","B06001_045","B06001_046","B06001_047","B06001_048","B06001_049","B06001_050","B06001_051","B06001_052","B06001_053","B06001_054","B06001_055","B06001_056","B06001_057","B06001_058","B06001_059","B06001_060"
"Butler Borough School District, New Jersey","3402520",7773,497,1023,820,1190,1161,1105,486,167,207,647,470,4973,464,902,507,643,539,667,310,113,123,374,331,1280,0,69,84,208,263,222,76,20,40,159,139,92,0,10,26,9,0,40,7,0,0,0,0,1428,33,42,203,330,359,176,93,34,44,114,0
"Caldwell-West Caldwell School District, New Jersey","3402580",18812,915,2598,1717,1954,2475,3157,1111,600,640,1583,2062,12492,899,2261,1326,1144,1725,1807,647,353,378,916,1036,3591,16,239,222,462,417,728,245,130,152,399,581,208,0,0,36,46,9,43,9,38,8,11,8,2521,0,98,133,302,324,579,210,79,102,257,437
"Camden City School District, New Jersey","3402640",76005,7105,17067,9010,11848,9323,8167,4223,1245,1697,3998,2322,47504,6751,15139,6387,6934,4514,3269,1801,456,582,989,682,9825,149,835,1123,1277,1313,1402,1013,267,478,1184,784,8426,119,585,370,952,1365,1668,676,330,361,1367,633,10250,86,508,1130,2685,2131,1828,733,192,276,458,223
"Cape May Point Borough School District, New Jersey","3402760",214,0,2,5,0,2,16,14,7,11,58,99,56,0,0,5,0,1,5,0,0,3,18,24,154,0,2,0,0,1,11,14,7,8,39,72,1,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,3
"Carteret Borough School District, New Jersey","3402820",23966,1209,4266,2307,4058,2906,3655,1609,669,707,1350,1230,11621,1062,2768,1502,2146,1036,1092,666,254,216,430,449,3298,128,796,298,269,281,526,120,117,132,225,406,1446,0,298,58,242,176,283,124,0,96,58,111,7601,19,404,449,1401,1413,1754,699,298,263,637,264
"Cedar Grove Township School District, New Jersey","3402850",12545,500,1803,828,1022,1533,1999,772,403,473,1217,1995,8527,500,1642,749,652,813,1283,424,341,284,569,1270,1997,0,95,24,216,368,274,182,37,106,334,361,102,0,11,0,17,0,29,0,0,21,0,24,1919,0,55,55,137,352,413,166,25,62,314,340
"Cherry Hill Township School District, New Jersey","3403000",70976,3763,11796,5622,7975,8843,10704,5204,1752,2532,6067,6718,29491,2792,8347,3429,3450,2836,3063,1488,357,598,1280,1851,29129,956,2827,1858,2808,3797,5055,2552,881,1460,3439,3496,794,0,21,40,146,78,200,35,15,27,128,104,11562,15,601,295,1571,2132,2386,1129,499,447,1220,1267
"Chesilhurst Borough School District, New Jersey","3403030",1639,53,173,170,174,153,250,150,45,80,229,162,841,40,126,123,93,66,133,64,21,32,101,42,593,13,47,39,29,34,80,81,14,33,113,110,89,0,0,0,6,36,15,0,10,15,7,0,116,0,0,8,46,17,22,5,0,0,8,10
"Cinnaminson Township School District, New Jersey","3403120",16531,927,2406,1477,1829,1899,2537,1409,427,587,1532,1501,7571,685,1759,941,898,959,864,401,148,140,454,322,7781,224,595,493,805,731,1470,916,241,365,943,998,223,11,21,0,75,26,22,22,0,21,5,20,956,7,31,43,51,183,181,70,38,61,130,161
"Clark Township School District, New Jersey","3403150",15279,597,2407,1061,1854,1821,2714,1226,352,608,1169,1470,10821,544,2087,901,1388,1222,1692,828,245,326,749,839,1935,31,232,64,209,330,396,151,18,69,163,272,241,0,57,0,90,0,57,10,27,0,0,0,2282,22,31,96,167,269,569,237,62,213,257,359
"Clayton Borough School District, New Jersey","3403180",8386,484,1559,858,1017,952,1222,628,214,364,613,475,5795,413,1278,787,775,653,666,358,74,233,266,292,2173,71,281,71,108,283,386,270,124,131,303,145,144,0,0,0,32,0,58,0,16,0,0,38,274,0,0,0,102,16,112,0,0,0,44,0
"Clementon Borough School District, New Jersey","3403240",4924,288,839,355,910,693,632,311,168,165,409,154,3134,288,737,240,606,340,289,207,61,87,193,86,1287,0,73,72,181,257,233,85,88,64,166,68,91,0,0,0,0,0,53,19,19,0,0,0,412,0,29,43,123,96,57,0,0,14,50,0
"Cliffside Park Borough School District, New Jersey","3403270",24661,1359,2460,1535,3616,3573,3574,1718,627,1152,2636,2411,7663,1159,1476,739,915,776,760,340,87,272,500,639,4840,127,624,323,743,648,617,226,102,208,578,644,824,30,52,17,72,43,237,95,14,68,89,107,11334,43,308,456,1886,2106,1960,1057,424,604,1469,1021
"Clifton City School District, New Jersey","3403300",85578,5448,12829,8178,12327,12022,10974,6388,2285,3163,6494,5470,42713,4634,9980,5188,5810,4418,3614,2121,841,1051,2486,2570,10652,612,1604,1016,1153,1411,1422,906,233,461,897,937,2395,34,230,180,318,266,396,381,155,142,247,46,29818,168,1015,1794,5046,5927,5542,2980,1056,1509,2864,1917
"Collingswood Borough School District, New Jersey","3403420",13925,667,1956,987,2449,1878,1967,901,361,477,1355,927,7452,505,1362,840,1183,948,843,420,179,246,468,458,5668,162,563,129,1039,803,900,406,177,199,879,411,187,0,22,0,88,38,18,9,0,0,0,12,618,0,9,18,139,89,206,66,5,32,8,46
"Commercial Township School District, New Jersey","3403480",5105,470,921,416,444,827,705,297,184,205,392,244,4001,458,844,352,385,541,545,213,122,143,221,177,894,12,73,57,25,229,141,64,62,41,145,45,103,0,0,0,34,57,0,0,0,0,0,12,107,0,4,7,0,0,19,20,0,21,26,10
"Corbin City School District, New Jersey","3403510",484,24,69,37,55,95,67,35,16,14,57,15,385,24,69,36,48,67,50,22,13,4,42,10,94,0,0,0,5,27,17,13,3,10,15,4,3,0,0,1,0,1,0,0,0,0,0,1,2,0,0,0,2,0,0,0,0,0,0,0
"Cranbury Township School District, New Jersey","3403540",3803,46,819,257,100,436,814,380,89,118,419,325,1827,32,524,177,69,195,287,179,43,21,135,165,1417,14,268,38,20,121,374,136,39,64,189,154,28,0,5,7,0,0,0,16,0,0,0,0,531,0,22,35,11,120,153,49,7,33,95,6
"Cranford Township School District, New Jersey","3403570",23531,1128,3932,1604,2705,3287,3621,1879,727,671,2002,1975,15726,966,3374,1358,1791,1812,2173,1068,458,404,1258,1064,5241,151,371,121,625,918,1061,527,255,207,450,555,167,0,28,0,1,0,20,54,0,0,7,57,2397,11,159,125,288,557,367,230,14,60,287,299
"Cresskill Borough School District, New Jersey","3403600",8745,527,1826,294,775,1259,1478,617,288,180,602,899,3023,228,963,247,347,252,403,231,0,0,109,243,2696,287,534,44,230,181,369,171,170,95,197,418,197,0,23,0,23,52,34,17,0,0,48,0,2829,12,306,3,175,774,672,198,118,85,248,238
"Deal Borough School District, New Jersey","3403630",708,9,52,78,45,53,61,65,16,52,144,133,216,4,30,8,16,34,16,23,10,26,24,25,359,3,20,70,15,12,25,26,6,21,90,71,12,2,0,0,0,0,0,2,0,0,2,6,121,0,2,0,14,7,20,14,0,5,28,31
"Delanco Township School District, New Jersey","3403690",4513,168,657,336,611,527,646,398,212,125,550,283,2657,106,554,282,411,253,380,214,132,69,150,106,1656,62,89,37,171,227,224,176,80,36,377,177,21,0,14,0,0,0,7,0,0,0,0,0,179,0,0,17,29,47,35,8,0,20,23,0
"Delran Township School District, New Jersey","3403780",16810,956,2884,1197,2622,2340,2491,1208,336,505,1429,842,8733,801,2364,685,1540,1172,888,301,141,169,422,250,5433,154,306,373,438,730,1181,671,174,280,682,444,165,1,0,53,2,10,8,18,0,37,36,0,2479,0,214,86,642,428,414,218,21,19,289,148
"Dennis Township School District, New Jersey","3403840",6342,274,1095,486,495,640,1176,473,246,290,629,538,4243,267,935,398,342,440,649,299,99,151,400,263,1883,7,160,88,153,127,489,174,136,139,215,195,20,0,0,0,0,16,4,0,0,0,0,0,196,0,0,0,0,57,34,0,11,0,14,80
"Deptford Township School District, New Jersey","3403900",30590,1804,4361,2570,4610,3656,4576,2003,895,1144,2756,2215,16451,1598,3159,1686,2939,1876,2016,824,261,419,957,716,11111,206,1087,605,1221,1076,1873,1004,587,573,1521,1358,494,0,48,11,46,120,80,86,0,60,43,0,2534,0,67,268,404,584,607,89,47,92,235,141
"Dover Town School District, New Jersey","3403930",19940,1049,3323,1902,3226,3222,3224,1052,522,452,1049,919,7850,973,2564,991,786,659,718,309,143,125,304,278,1497,43,108,45,269,160,287,111,32,56,190,196,1640,8,196,111,244,182,355,133,64,23,177,147,8953,25,455,755,1927,2221,1864,499,283,248,378,298
"Downe Township School District, New Jersey","3403960",1209,82,162,64,115,147,199,121,49,64,105,101,908,82,153,54,96,118,144,77,26,47,71,40,259,0,4,6,15,29,49,26,23,14,32,61,17,0,5,0,0,0,0,9,0,3,0,0,25,0,0,4,4,0,6,9,0,0,2,0
"Dumont Borough School District, New Jersey","3403990",17788,947,2785,1331,2114,2345,2387,1645,505,653,1581,1495,8478,815,1967,790,1297,1050,665,720,147,217,437,373,4292,113,653,414,228,551,704,426,154,135,395,519,239,19,0,0,19,18,38,0,62,0,14,69,4779,0,165,127,570,726,980,499,142,301,735,534
"Dunellen Borough School District, New Jersey","3404020",7355,698,1205,540,1136,840,1049,569,242,271,409,396,4153,596,881,456,671,328,514,192,191,71,78,175,1269,102,232,38,232,60,246,112,35,16,127,69,194,0,36,0,50,0,56,52,0,0,0,0,1739,0,56,46,183,452,233,213,16,184,204,152
"East Brunswick Township School District, New Jersey","3404110",48404,1810,8904,3478,4668,6549,8018,3975,1768,1806,4222,3206,20043,1444,6177,2033,2122,1996,2145,1005,358,435,1321,1007,11709,172,1634,734,1050,1283,2090,1301,533,546,1432,934,507,0,53,77,46,26,104,38,0,26,55,82,16145,194,1040,634,1450,3244,3679,1631,877,799,1414,1183
"East Newark Borough School District, New Jersey","3404200",2717,142,517,210,558,404,389,174,75,58,104,86,922,142,330,89,129,64,57,24,10,5,37,35,185,0,39,18,52,45,18,7,0,0,3,3,82,0,34,0,12,11,8,7,0,0,10,0,1528,0,114,103,365,284,306,136,65,53,54,48
"East Orange City School District, New Jersey","3404230",64621,4186,10726,6539,8938,8715,8658,4848,1717,1909,4963,3422,34873,3709,8113,4344,4750,4680,4064,1704,648,508,1335,1018,12943,426,1735,854,1370,1171,1345,1345,451,560,2107,1579,787,23,160,127,87,131,103,38,5,30,78,5,16018,28,718,1214,2731,2733,3146,1761,613,811,1443,820
"East Windsor Regional School District, New Jersey","3404320",33025,2594,5511,2858,4713,5034,4289,1928,685,1098,2642,1673,14625,2389,4306,1433,1857,1283,1090,600,145,349,612,561,7647,205,729,522,806,910,1335,581,234,497,1312,516,619,0,136,43,106,83,35,75,44,0,13,84,10134,0,340,860,1944,2758,1829,672,262,252,705,512
"Edgewater Borough School District, New Jersey","3404440",11998,917,1516,469,2152,2594,1781,539,180,259,782,809,2748,545,710,172,320,266,267,38,65,76,91,198,3950,186,488,174,894,556,728,210,58,89,302,265,238,55,29,0,10,56,27,0,0,0,46,15,5062,131,289,123,928,1716,759,291,57,94,343,331
"Edgewater Park Township School District, New Jersey","3404470",8835,411,1250,797,1005,1214,1608,589,275,231,932,523,4807,331,935,498,396,584,850,206,173,143,481,210,2585,21,196,168,417,334,437,240,77,44,360,291,199,0,0,24,0,50,71,14,18,0,0,22,1244,59,119,107,192,246,250,129,7,44,91,0
"Edison Township School District, New Jersey","3404500",101868,6225,16382,5997,15723,15778,14167,6919,2964,3724,7783,6206,39272,4966,10863,3306,4484,2824,3974,2023,929,1220,2422,2261,14646,674,2495,880,1561,1257,1933,980,696,825,1686,1659,1256,97,170,58,112,111,183,111,18,99,183,114,46694,488,2854,1753,9566,11586,8077,3805,1321,1580,3492,2172
"Egg Harbor Township School District, New Jersey","3404560",43747,2868,8220,3650,4880,5254,6861,3546,1245,1891,3334,1998,25046,2585,6642,2901,2627,2654,2707,1598,638,727,1286,681,9933,177,1227,389,974,1022,1976,1112,383,700,1257,716,1293,53,94,121,270,88,317,129,17,44,74,86,7475,53,257,239,1009,1490,1861,707,207,420,717,515
"Elizabeth City School District, New Jersey","3404590",128042,10442,23825,13134,20360,17947,17342,7400,2030,3184,7343,5035,51277,9355,17625,6443,6691,3608,3020,1440,342,546,1193,1014,10303,621,2149,1039,1373,917,1300,802,233,356,1036,477,6244,179,869,496,848,674,1204,512,122,288,748,304,60218,287,3182,5156,11448,12748,11818,4646,1333,1994,4366,3240
"Elmer Borough School District, New Jersey","3404650",1408,45,291,109,163,199,211,95,32,64,118,81,1082,45,215,80,142,149,151,79,19,44,96,62,303,0,69,23,21,42,58,16,13,20,22,19,4,0,4,0,0,0,0,0,0,0,0,0,19,0,3,6,0,8,2,0,0,0,0,0
"Elmwood Park Borough School District, New Jersey","3404660",20135,983,3519,1731,2795,2879,3047,1120,372,634,1722,1333,10304,886,2864,1106,1339,931,1097,355,138,303,731,554,3225,68,575,236,668,521,368,161,33,118,227,250,344,29,15,11,52,0,59,43,24,23,59,29,6262,0,65,378,736,1427,1523,561,177,190,705,500
"Elsinboro Township School District, New Jersey","3404680",1131,65,160,101,111,141,159,112,14,26,143,99,741,29,82,50,73,86,105,100,8,15,131,62,384,36,78,51,36,55,54,12,6,11,12,33,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,2,0,0,0,0,0,0,4
"Emerson Borough School District, New Jersey","3404710",7621,401,1463,549,679,872,1453,421,208,194,600,781,4315,364,1103,515,371,338,840,171,37,60,218,298,2008,37,293,34,232,265,348,166,86,78,177,292,11,0,0,0,0,0,0,0,0,0,11,0,1287,0,67,0,76,269,265,84,85,56,194,191
"Englewood City School District, New Jersey","3404740",28184,1847,4235,1846,4413,4146,3916,1751,677,875,2435,2043,8452,1365,2400,656,1335,876,678,137,121,116,458,310,9998,439,1450,476,1407,1321,1223,866,377,480,931,1028,456,6,62,121,99,61,34,30,0,0,27,16,9278,37,323,593,1572,1888,1981,718,179,279,1019,689
"Englewood Cliffs Borough School District, New Jersey","3404770",5405,369,1023,150,318,771,714,481,87,186,618,688,1462,215,552,34,163,68,105,104,16,17,72,116,1412,76,412,66,84,209,77,78,7,41,142,220,174,0,30,0,0,46,38,34,0,0,16,10,2357,78,29,50,71,448,494,265,64,128,388,342
"Estell Manor City School District, New Jersey","3404860",1699,109,246,144,187,140,395,141,55,104,109,69,1199,109,211,135,129,105,261,80,25,54,65,25,441,0,27,5,58,35,120,61,19,39,42,35,0,0,0,0,0,0,0,0,0,0,0,0,59,0,8,4,0,0,14,0,11,11,2,9
"Ewing Township School District, New Jersey","3404920",36283,1788,4008,7156,3854,3801,4960,2480,988,1583,3029,2636,22542,1715,3347,4819,2296,2056,2529,1371,595,804,1586,1424,9174,73,522,1671,1051,711,1628,640,210,532,1174,962,538,0,11,56,68,45,134,65,26,19,50,64,4029,0,128,610,439,989,669,404,157,228,219,186
"Fair Lawn Borough School District, New Jersey","3404980",33205,1650,5527,2277,3974,4675,4773,2560,992,1541,2496,2740,15132,1183,3952,1509,2022,1338,1632,898,285,559,1044,710,8023,349,1232,538,889,872,1224,639,303,394,592,991,271,0,27,0,5,57,34,37,0,18,24,69,9779,118,316,230,1058,2408,1883,986,404,570,836,970
"Fairview Borough School District, New Jersey","3405070",14314,996,1455,1217,3117,1789,2034,1044,370,279,964,1049,4904,902,1037,636,907,256,478,91,101,24,198,274,1939,94,340,162,527,210,330,39,16,26,118,77,176,0,0,33,0,15,75,0,0,0,35,18,7295,0,78,386,1683,1308,1151,914,253,229,613,680
"Florence Township School District, New Jersey","3405220",12638,635,1964,821,1529,1753,1832,974,369,651,1393,717,8701,493,1698,736,1220,1036,1064,700,258,370,657,469,2897,142,226,58,247,425,487,178,85,219,630,200,174,0,7,0,14,31,75,24,0,7,0,16,866,0,33,27,48,261,206,72,26,55,106,32
"Folsom Borough School District, New Jersey","3405280",1859,140,289,159,184,207,308,156,43,76,179,118,1300,140,250,138,166,162,148,72,22,36,90,76,491,0,39,21,14,39,130,80,18,40,79,31,26,0,0,0,4,0,14,4,0,0,4,0,42,0,0,0,0,6,16,0,3,0,6,11
"Fort Lee Borough School District, New Jersey","3405310",36607,1893,4175,1971,4320,5645,4770,2610,1224,1412,4487,4100,7472,1321,1904,387,845,588,499,328,300,174,451,675,9003,427,1286,569,978,1029,840,464,137,307,1420,1546,793,0,184,53,154,56,42,71,9,24,163,37,19339,145,801,962,2343,3972,3389,1747,778,907,2453,1842
"Franklin Township School District, New Jersey","3405490",65374,3609,9767,4664,9333,9169,9355,4718,1641,2333,6012,4773,30383,3253,7814,2640,3658,3023,3374,2015,401,702,2194,1309,14588,168,1183,712,1841,1483,2309,1267,698,813,2014,2100,1148,43,141,175,97,192,197,54,0,58,144,47,19255,145,629,1137,3737,4471,3475,1382,542,760,1660,1317
"Garfield City School District, New Jersey","3405760",31456,2414,4954,2987,5082,4455,4426,1836,681,1118,1840,1663,14895,2180,3930,1719,1745,1325,1482,494,199,346,713,762,2768,118,423,156,373,349,468,158,27,177,224,295,657,28,67,74,120,137,117,36,14,7,16,41,13136,88,534,1038,2844,2644,2359,1148,441,588,887,565
"Garwood Borough School District, New Jersey","3405790",4315,250,633,347,657,600,759,186,195,174,250,264,2826,214,562,243,372,338,422,116,100,105,167,187,769,17,47,37,150,141,169,42,49,34,34,49,26,19,7,0,0,0,0,0,0,0,0,0,694,0,17,67,135,121,168,28,46,35,49,28
"Glassboro Borough School District, New Jersey","3405880",19195,812,2626,5045,2188,1928,2365,1075,361,482,1469,844,11464,624,1842,3941,1538,760,1047,549,136,245,440,342,6176,188,719,906,398,896,1002,406,182,208,887,384,326,0,7,11,63,13,96,14,1,0,79,42,1229,0,58,187,189,259,220,106,42,29,63,76
"Glen Ridge Borough School District, New Jersey","3405940",7615,354,2140,422,346,1175,1710,461,121,143,306,437,3608,255,1296,312,117,392,763,142,14,25,116,176,2971,99,794,54,115,521,547,263,107,93,136,242,128,0,35,0,0,32,35,14,0,12,0,0,908,0,15,56,114,230,365,42,0,13,54,19
"Glen Rock Borough School District, New Jersey","3405970",11887,723,2635,784,839,1611,1984,999,331,338,736,907,5745,555,1842,557,493,456,595,536,64,115,287,245,4663,112,718,179,290,816,927,344,196,162,364,555,153,0,0,0,25,8,42,18,13,0,47,0,1326,56,75,48,31,331,420,101,58,61,38,107
"Gloucester City School District, New Jersey","3406000",11357,930,2144,756,1710,1767,1322,729,334,408,640,617,8173,830,1815,643,1004,1137,890,415,223,292,490,434,2164,74,302,81,303,335,299,263,111,107,112,177,143,13,0,0,44,72,14,0,0,0,0,0,877,13,27,32,359,223,119,51,0,9,38,6
"Green Township School District, New Jersey","3406090",3524,127,781,360,270,389,721,228,141,99,293,115,2483,127,657,291,168,270,395,132,118,70,178,77,707,0,79,33,93,76,223,52,18,26,82,25,63,0,11,7,0,0,11,34,0,0,0,0,271,0,34,29,9,43,92,10,5,3,33,13
"Green Brook Township School District, New Jersey","3406120",7141,255,1285,524,620,958,1017,696,263,357,627,539,3800,223,950,474,330,408,525,223,160,150,178,179,1316,32,287,50,101,111,152,106,48,79,189,161,17,0,17,0,0,0,0,0,0,0,0,0,2008,0,31,0,189,439,340,367,55,128,260,199
"Greenwich Township School District (Gloucester County), New Jersey","3406180",4870,157,914,238,590,583,662,536,103,169,456,462,3273,145,710,171,452,297,427,322,51,92,328,278,1276,12,124,67,138,211,160,179,31,58,120,176,113,0,0,0,0,29,34,10,21,19,0,0,208,0,80,0,0,46,41,25,0,0,8,8
"Greenwich Township School District (Warren County), New Jersey","3406210",5567,311,1220,456,365,735,1132,446,131,212,338,221,3055,210,909,257,146,258,537,283,65,125,172,93,1682,101,257,161,160,206,318,114,47,77,133,108,15,0,5,0,0,7,3,0,0,0,0,0,815,0,49,38,59,264,274,49,19,10,33,20
"Guttenberg Town School District, New Jersey","3406240",11628,817,1371,1099,2229,1765,1647,617,352,422,780,529,3394,770,951,370,477,229,213,66,27,96,82,113,1616,47,263,160,319,174,153,123,39,117,127,94,159,0,0,0,50,16,19,6,0,9,59,0,6459,0,157,569,1383,1346,1262,422,286,200,512,322
"Hackensack City School District, New Jersey","3406270",44271,3329,4515,3480,7930,7081,6316,3093,1077,1409,3470,2571,16177,2721,3247,1613,2189,1618,1774,575,351,285,957,847,9095,308,625,602,1352,1469,1253,918,144,481,969,974,1130,24,80,45,240,190,166,117,65,68,77,58,17869,276,563,1220,4149,3804,3123,1483,517,575,1467,692
"Hackettstown Town School District, New Jersey","3406300",9585,611,1390,1291,1314,1295,1358,587,108,303,776,552,5576,551,1042,804,688,469,802,390,70,174,342,244,1853,60,210,207,189,357,215,92,19,108,187,209,108,0,20,12,9,21,14,0,0,0,24,8,2048,0,118,268,428,448,327,105,19,21,223,91
"Haddon Heights Borough School District, New Jersey","3406330",7506,351,1246,488,813,1055,1088,659,181,238,632,755,4496,290,907,376,552,652,527,352,65,111,324,340,2686,45,311,101,212,355,468,287,116,116,303,372,106,16,28,11,0,21,10,11,0,0,5,4,218,0,0,0,49,27,83,9,0,11,0,39
"Haddon Township School District, New Jersey","3406360",14607,787,2086,989,2136,1831,2115,1162,302,466,1450,1283,8085,668,1472,658,1065,867,1215,515,143,135,737,610,5851,119,604,311,956,775,760,588,149,301,684,604,84,0,0,0,9,24,16,7,10,0,0,18,587,0,10,20,106,165,124,52,0,30,29,51
"Haddonfield Borough School District, New Jersey","3406390",11453,749,2491,378,799,1754,1779,730,354,408,1256,755,5199,491,1314,232,442,721,758,292,201,143,402,203,5735,258,1099,135,277,970,909,394,153,257,784,499,131,0,16,0,28,15,35,17,0,1,3,16,388,0,62,11,52,48,77,27,0,7,67,37
"Hamilton Township School District, New Jersey","3406540",88829,4763,12525,8529,10972,10970,13269,6474,2551,3987,7894,6895,58254,4339,10086,6489,6289,6001,7647,4350,1854,2359,4475,4365,14475,313,1345,841,1277,1777,2900,1153,397,802,2171,1499,1989,93,172,248,353,271,302,174,27,123,94,132,14111,18,922,951,3053,2921,2420,797,273,703,1154,899
"Hammonton Town School District, New Jersey","3406570",14630,455,2745,1226,1487,2096,2420,912,249,395,1389,1256,10115,440,2406,893,1141,1364,1391,551,181,218,772,758,2451,0,125,194,127,175,579,202,37,154,465,393,391,15,55,58,44,41,98,29,0,10,12,29,1673,0,159,81,175,516,352,130,31,13,140,76
"Harding Township School District, New Jersey","3406720",3881,129,671,179,189,473,657,338,102,157,611,375,2058,119,473,131,152,211,270,94,44,112,258,194,1422,10,148,35,37,185,269,182,29,41,324,162,28,0,19,0,0,0,0,0,0,0,9,0,373,0,31,13,0,77,118,62,29,4,20,19
"Harmony Township School District, New Jersey","3406810",2559,93,365,271,233,288,458,284,74,105,216,172,1664,60,251,228,153,208,283,166,48,50,105,112,794,33,108,43,68,76,148,95,26,52,96,49,16,0,6,0,4,0,0,3,0,0,3,0,85,0,0,0,8,4,27,20,0,3,12,11
"Harrison Town School District, New Jersey","3406870",15007,877,2167,1375,3223,2259,2072,819,258,344,1003,610,5119,708,1519,556,608,449,375,282,97,93,248,184,1518,154,275,194,293,192,138,81,5,0,94,92,540,9,43,32,60,58,188,16,29,7,74,24,7830,6,330,593,2262,1560,1371,440,127,244,587,310
"Hasbrouck Heights Borough School District, New Jersey","3406930",12210,555,2021,1003,1336,1770,1674,1068,329,401,1192,861,6716,504,1616,607,791,615,767,571,186,117,506,436,2101,51,279,108,233,335,343,179,47,60,260,206,210,0,0,32,1,0,30,0,27,29,69,22,3183,0,126,256,311,820,534,318,69,195,357,197
"Hawthorne Borough School District, New Jersey","3406990",18950,1158,3110,1732,2272,2705,2838,1219,448,675,1509,1284,12445,1048,2741,1303,1686,1245,1461,801,292,278,807,783,3054,110,307,204,298,632,548,293,33,197,274,158,377,0,0,24,12,119,0,45,0,19,107,51,3074,0,62,201,276,709,829,80,123,181,321,292
"Hi-Nella Borough School District, New Jersey","3407080",895,76,110,108,155,100,162,55,7,13,82,27,530,56,81,85,90,75,75,37,2,4,16,9,273,20,27,20,37,19,57,16,5,9,45,18,0,0,0,0,0,0,0,0,0,0,0,0,92,0,2,3,28,6,30,2,0,0,21,0
"Highland Park Borough School District, New Jersey","3407170",14245,875,2610,1175,2651,2107,1943,785,243,342,797,717,5480,731,1768,482,627,392,676,249,50,103,259,143,4382,112,461,284,874,656,644,351,147,114,383,356,316,9,133,76,32,42,10,0,0,0,0,14,4067,23,248,333,1118,1017,613,185,46,125,155,204
"Hillsborough Township School District, New Jersey","3407230",40015,2642,7050,3217,3873,5841,7297,3141,1057,1445,2695,1757,24020,2551,6025,2383,2272,2744,3503,1554,423,572,1217,776,8432,81,685,547,792,979,1999,1031,413,516,780,609,448,0,94,5,19,124,77,8,0,49,29,43,7115,10,246,282,790,1994,1718,548,221,308,669,329
"Hillside Township School District, New Jersey","3407290",21800,1298,3397,2462,2984,2809,3448,1380,604,697,1698,1023,11910,1220,2733,1934,1741,1420,1421,408,175,194,352,312,3190,71,512,212,172,355,424,392,85,148,454,365,471,7,47,48,58,21,116,0,18,47,109,0,6229,0,105,268,1013,1013,1487,580,326,308,783,346
"Ho-Ho-Kus Borough School District, New Jersey","3407320",4139,188,986,261,303,473,652,382,89,100,391,314,2114,161,740,220,159,211,248,81,22,36,119,117,1470,17,213,29,118,142,297,188,40,57,206,163,24,10,0,0,0,0,0,0,0,0,0,14,531,0,33,12,26,120,107,113,27,7,66,20
"Hoboken City School District, New Jersey","3407350",53136,3709,3383,5187,20058,9849,4388,1896,676,726,1752,1512,22433,1820,2176,3040,8683,3165,1359,704,328,212,502,444,19897,1700,1074,1694,8235,3705,1862,602,212,164,390,259,2130,132,67,72,206,321,102,227,54,234,386,329,8676,57,66,381,2934,2658,1065,363,82,116,474,480
"Holmdel Township School District, New Jersey","3407410",16673,667,3197,976,1002,1685,3035,1761,432,875,1588,1455,6874,543,2284,528,561,554,532,518,90,197,582,485,5934,106,755,281,302,631,1467,758,185,483,519,447,191,18,34,16,10,0,28,0,0,42,11,32,3674,0,124,151,129,500,1008,485,157,153,476,491
"Hopatcong Borough School District, New Jersey","3407440",14633,561,2178,1069,1972,1969,2457,1413,556,535,1291,632,9862,508,2008,947,1435,1254,1465,727,272,256,630,360,2950,45,65,77,333,336,500,460,206,228,480,220,199,0,8,36,31,0,15,94,11,0,4,0,1622,8,97,9,173,379,477,132,67,51,177,52
"Hope Township School District, New Jersey","3407470",1870,47,324,130,136,210,317,213,54,75,239,125,1338,47,301,98,102,160,191,123,44,43,160,69,392,0,21,32,14,37,93,68,7,23,69,28,24,0,0,0,0,13,2,3,3,0,0,3,116,0,2,0,20,0,31,19,0,9,10,25
"Hopewell Valley Regional School District, New Jersey","3407530",22911,960,4265,1729,1805,2815,4015,2009,785,881,2184,1463,12361,764,3128,1273,1048,1147,1813,891,291,324,955,727,7978,182,940,386,508,1184,1715,876,387,433,888,479,244,9,66,0,9,7,70,37,13,0,33,0,2328,5,131,70,240,477,417,205,94,124,308,257
"Interlaken Borough School District, New Jersey","3407650",806,19,97,32,46,54,132,69,46,69,129,113,535,17,76,30,42,28,80,51,33,42,82,54,222,2,14,2,4,20,43,14,11,25,42,45,5,0,0,0,0,0,0,2,0,0,3,0,44,0,7,0,0,6,9,2,2,2,2,14
"Irvington Township School District, New Jersey","3407680",54303,4232,9468,5402,7837,8413,7394,3297,913,1542,3636,2169,26567,3700,7358,3326,3552,3064,2807,1118,220,313,682,427,9445,349,854,668,1047,878,1175,798,354,491,1594,1237,1226,0,204,137,236,117,108,58,28,72,217,49,17065,183,1052,1271,3002,4354,3304,1323,311,666,1143,456
