"","GEOID","B06010_001","B06010_002","B06010_003","B06010_004","B06010_005","B06010_006","B06010_007","B06010_008","B06010_009","B06010_010","B06010_011","B06010_012","B06010_013","B06010_014","B06010_015","B06010_016","B06010_017","B06010_018","B06010_019","B06010_020","B06010_021","B06010_022","B06010_023","B06010_024","B06010_025","B06010_026","B06010_027","B06010_028","B06010_029","B06010_030","B06010_031","B06010_032","B06010_033","B06010_034","B06010_035","B06010_036","B06010_037","B06010_038","B06010_039","B06010_040","B06010_041","B06010_042","B06010_043","B06010_044","B06010_045","B06010_046","B06010_047","B06010_048","B06010_049","B06010_050","B06010_051","B06010_052","B06010_053","B06010_054","B06010_055"
"Oconee County, South Carolina","45073",63217,7334,55883,11424,7962,10363,7793,6903,4196,1824,5418,34130,4652,29478,6358,4287,6123,4553,3559,1956,850,1792,25795,2256,23539,4476,3111,3539,2894,3094,2176,901,3348,707,49,658,139,179,100,61,97,5,8,69,2585,377,2208,451,385,601,285,153,59,65,209
"Barnwell County, South Carolina","45011",17357,3069,14288,3457,2310,2478,1842,1731,1167,463,840,12223,2079,10144,2537,1679,1751,1285,1391,723,259,519,4748,850,3898,882,630,673,498,327,415,190,283,108,30,78,11,0,0,22,0,9,6,30,278,110,168,27,1,54,37,13,20,8,8
"Berkeley County, South Carolina","45015",162928,22840,140088,23364,13799,24738,20908,21373,14789,5711,15406,72539,11980,60559,11767,6599,10561,9464,8838,6366,2213,4751,77144,8723,68421,9903,6371,11863,9225,10815,7676,2990,9578,2935,301,2634,489,169,416,433,505,194,166,262,10310,1836,8474,1205,660,1898,1786,1215,553,342,815
"Charleston County, South Carolina","45019",321836,37390,284446,49445,25512,44847,36048,40868,30095,11427,46204,150945,19595,131350,28286,13886,23786,18227,17298,11954,4135,13778,147811,14018,133793,18554,9400,17111,15682,20789,16340,6705,29212,4505,532,3973,731,376,527,390,563,434,120,832,18575,3245,15330,1874,1850,3423,1749,2218,1367,467,2382
"Darlington County, South Carolina","45031",54913,8022,46891,10983,6692,9472,6131,6046,3284,1142,3141,41572,6019,35553,8530,5310,7105,4776,4801,2282,778,1971,11919,1735,10184,2258,1207,2098,1206,1177,914,315,1009,267,25,242,47,80,0,18,25,24,14,34,1155,243,912,148,95,269,131,43,64,35,127
"Georgetown County, South Carolina","45043",51425,6022,45403,9086,6177,8499,5282,6537,3216,1565,5041,28980,3988,24992,6129,3675,5020,2711,3660,1447,554,1796,20528,1840,18688,2795,2241,3087,2292,2729,1612,968,2964,428,24,404,38,88,25,70,0,83,13,87,1489,170,1319,124,173,367,209,148,74,30,194
"Marlboro County, South Carolina","45069",23020,5383,17637,4470,2802,3652,2632,2201,912,384,584,16434,3179,13255,3406,2156,2616,2067,1764,584,262,400,5699,1664,4035,949,605,973,557,376,305,122,148,190,91,99,23,29,32,0,0,2,0,13,697,449,248,92,12,31,8,61,21,0,23
"York County, South Carolina","45091",200316,25863,174453,31281,17010,26907,22703,25111,18122,7199,26120,76380,9825,66555,13545,8099,11351,9068,10131,6255,2027,6079,109831,13639,96192,15804,7763,13494,12183,13478,10816,4710,17944,2488,423,2065,332,211,136,377,330,255,129,295,11617,1976,9641,1600,937,1926,1075,1172,796,333,1802
"Anderson County, South Carolina","45007",157056,19633,137423,26792,17386,25225,19989,19406,12171,4721,11733,99710,13285,86425,17323,11404,16464,12566,12502,7532,2662,5972,51272,5248,46024,8538,5349,7746,6526,6477,4307,1778,5303,1141,85,1056,169,151,230,205,98,44,110,49,4933,1015,3918,762,482,785,692,329,288,171,409
"Cherokee County, South Carolina","45021",45559,8066,37493,8216,5360,7769,5183,4944,2945,1030,2046,31158,5702,25456,5576,3823,5643,3313,3361,1967,704,1069,13034,1962,11072,2464,1379,1951,1719,1428,907,326,898,283,52,231,35,0,70,7,77,8,0,34,1084,350,734,141,158,105,144,78,63,0,45
"Chesterfield County, South Carolina","45025",37656,6014,31642,6785,4684,6937,4579,4281,2216,689,1471,23910,3427,20483,4625,3169,4417,2866,2684,1331,380,1011,12142,2265,9877,1930,1285,2321,1491,1434,726,264,426,131,7,124,80,0,15,8,13,8,0,0,1473,315,1158,150,230,184,214,150,151,45,34
"Greenwood County, South Carolina","45047",56606,7797,48809,10821,6758,9505,6203,6657,4119,1322,3424,39064,5613,33451,7959,4770,6655,4139,4743,2580,940,1665,14653,1726,12927,2168,1492,2270,1922,1716,1355,338,1666,356,55,301,130,52,22,10,0,23,44,20,2533,403,2130,564,444,558,132,198,161,0,73
"Jasper County, South Carolina","45053",22246,3177,19069,4320,2499,4073,3034,2582,1138,363,1060,9972,1657,8315,2214,1415,1696,1386,902,331,96,275,9895,977,8918,1991,903,1610,1262,1473,711,251,717,96,0,96,7,53,0,0,0,8,16,12,2283,543,1740,108,128,767,386,207,88,0,56
"Horry County, South Carolina","45051",261259,26926,234333,43250,31452,47171,35279,32950,19104,7104,18023,80230,10593,69637,15834,10769,13687,9518,9023,4954,1833,4019,159245,13510,145735,23864,18483,28172,22436,22153,13189,4700,12738,3160,268,2892,608,344,459,557,368,287,106,163,18624,2555,16069,2944,1856,4853,2768,1406,674,465,1103
"Kershaw County, South Carolina","45055",51444,8450,42994,7961,4946,7458,6271,7035,4469,1681,3173,32210,5551,26659,5463,3264,4985,3954,3997,2734,750,1512,17447,2594,14853,2187,1538,2203,2003,2844,1620,899,1559,483,76,407,61,29,54,86,49,87,8,33,1304,229,1075,250,115,216,228,145,28,24,69
"Lee County, South Carolina","45061",14727,3475,11252,3148,1721,2145,1567,1230,669,175,597,11995,2643,9352,2695,1520,1755,1301,990,474,128,489,2594,802,1792,453,173,381,216,227,192,47,103,42,9,33,0,9,0,11,8,0,0,5,96,21,75,0,19,9,39,5,3,0,0
"Orangeburg County, South Carolina","45075",72578,12781,59797,15545,8516,11308,7668,7691,4125,1464,3480,56418,9739,46679,12362,6919,8898,6131,6060,2998,1159,2152,14093,2462,11631,2773,1383,2217,1435,1450,1041,257,1075,311,102,209,43,42,20,36,24,13,31,0,1756,478,1278,367,172,173,66,157,73,17,253
"Spartanburg County, South Carolina","45083",239981,31626,208355,41576,24001,40638,28730,29919,18883,6455,18153,141694,19231,122463,26330,15161,24482,16813,17146,11011,3248,8272,77486,8887,68599,11779,7151,12150,9119,10485,6826,2779,8310,2353,305,2048,338,213,351,428,320,132,53,213,18448,3203,15245,3129,1476,3655,2370,1968,914,375,1358
"Abbeville County, South Carolina","45001",20495,2886,17609,4427,2567,3692,2282,2427,1074,429,711,15031,2179,12852,3009,1862,2746,1739,1914,795,306,481,5218,626,4592,1372,678,927,530,492,271,123,199,54,10,44,18,0,5,0,21,0,0,0,192,71,121,28,27,14,13,0,8,0,31
"Bamberg County, South Carolina","45009",12413,2355,10058,2305,1480,1823,1649,1318,578,261,644,9921,1682,8239,1890,1209,1492,1309,1130,448,217,544,2222,662,1560,391,234,310,255,174,71,44,81,14,6,8,3,2,0,3,0,0,0,0,256,5,251,21,35,21,82,14,59,0,19
"Beaufort County, South Carolina","45013",149458,14314,135144,21702,13234,23412,19636,19872,12464,5405,19419,33023,4371,28652,6933,3702,5581,4277,3688,1925,767,1779,99795,7854,91941,12508,8064,14770,12776,13926,9369,4382,16146,1977,169,1808,247,220,216,307,298,263,38,219,14663,1920,12743,2014,1248,2845,2276,1960,907,218,1275
"Calhoun County, South Carolina","45017",12406,1733,10673,2301,1208,1926,1367,1786,823,194,1068,8737,1185,7552,1740,951,1179,1048,1256,491,160,727,3213,473,2740,391,241,679,306,511,279,13,320,50,0,50,18,2,30,0,0,0,0,0,406,75,331,152,14,38,13,19,53,21,21
"Dillon County, South Carolina","45033",24341,4594,19747,5230,3264,4456,2380,2117,1312,386,602,18729,3483,15246,4020,2645,3453,1879,1513,989,342,405,4916,882,4034,1167,492,916,402,601,265,42,149,63,0,63,0,51,0,12,0,0,0,0,633,229,404,43,76,87,87,3,58,2,48
"Saluda County, South Carolina","45081",16450,2754,13696,2724,1992,2972,2161,1751,863,376,857,11542,1929,9613,2054,1356,1910,1562,1232,722,180,597,2949,447,2502,457,324,483,385,349,136,166,202,164,49,115,0,6,4,56,0,0,11,38,1795,329,1466,213,306,575,158,170,5,19,20
"Richland County, South Carolina","45079",331864,38547,293317,66139,29466,46107,38541,42320,26113,10667,33964,170295,21819,148476,35284,15828,24832,20028,21418,13077,4677,13332,133214,12272,120942,25975,10970,17198,15045,17639,11310,5235,17570,7233,653,6580,1425,714,861,928,1154,481,288,729,21122,3803,17319,3455,1954,3216,2540,2109,1245,467,2333
"Fairfield County, South Carolina","45039",19192,3367,15825,3384,2157,3396,2386,2032,975,427,1068,15442,2926,12516,3033,1717,2814,1924,1541,713,187,587,3277,317,2960,312,406,462,399,471,230,228,452,79,0,79,0,2,14,0,8,32,12,11,394,124,270,39,32,106,63,12,0,0,18
"Hampton County, South Carolina","45049",16392,2929,13463,2801,2028,3106,2343,1793,612,333,447,12680,2235,10445,1885,1642,2548,1903,1445,433,287,302,3113,506,2607,722,359,511,377,320,179,46,93,113,29,84,49,20,0,0,15,0,0,0,486,159,327,145,7,47,63,13,0,0,52
"Greenville County, South Carolina","45045",394237,52795,341442,63314,35777,57754,46761,47890,31775,13307,44864,183787,26471,157316,32565,18974,28497,21914,22509,13156,5583,14118,169075,17937,151138,25232,13814,21316,19549,21411,16343,6682,26791,5147,913,4234,708,263,549,764,827,332,122,669,36228,7474,28754,4809,2726,7392,4534,3143,1944,920,3286
"Lancaster County, South Carolina","45057",70767,10706,60061,10623,7363,10789,8604,8614,5504,2185,6379,35942,6538,29404,6012,4469,5501,4356,4291,2447,628,1700,30910,3553,27357,4064,2619,4586,3681,3958,2761,1501,4187,676,110,566,229,59,54,19,61,38,10,96,3239,505,2734,318,216,648,548,304,258,46,396
"Dorchester County, South Carolina","45035",120214,17348,102866,18592,9712,16093,13766,15317,12215,4319,12852,53103,9068,44035,9610,4986,7113,5691,6830,4633,1448,3724,58160,6860,51300,7425,4141,8037,6808,7450,6648,2540,8251,2242,216,2026,406,173,139,358,382,261,68,239,6709,1204,5505,1151,412,804,909,655,673,263,638
"Florence County, South Carolina","45041",110726,16601,94125,19854,11385,17792,13538,12916,7632,2942,8066,78674,12554,66120,14635,8819,12678,9634,9273,5121,1712,4248,27693,3360,24333,4416,2162,4377,3381,3383,2217,1099,3298,735,99,636,140,126,87,96,72,37,27,51,3624,588,3036,663,278,650,427,188,257,104,469
"Laurens County, South Carolina","45059",54241,6998,47243,10292,7144,10356,6204,6211,3812,1024,2200,38334,5069,33265,7594,5258,7033,4379,4359,2616,757,1269,13832,1607,12225,2265,1737,2820,1515,1646,1139,250,853,480,35,445,97,28,55,96,125,12,12,20,1595,287,1308,336,121,448,214,81,45,5,58
"McCormick County, South Carolina","45065",8723,1955,6768,1285,1184,1405,846,782,558,250,458,4653,1330,3323,709,623,892,393,269,236,88,113,3843,602,3241,558,524,439,436,498,306,147,333,72,18,54,3,14,5,4,15,0,8,5,155,5,150,15,23,69,13,0,16,7,7
"Pickens County, South Carolina","45077",102007,13067,88940,22782,10196,16532,11737,11166,6501,2329,7697,58169,8238,49931,12400,6326,9516,7230,6584,3473,1099,3303,38482,4001,34481,9338,3483,5893,3892,4094,2743,1104,3934,946,189,757,240,63,39,174,84,45,29,83,4410,639,3771,804,324,1084,441,404,240,97,377
"Union County, South Carolina","45087",22959,2553,20406,4440,3018,4189,2927,2746,1700,482,904,18718,2166,16552,3749,2452,3316,2368,2230,1421,362,654,3969,362,3607,634,551,830,458,507,275,120,232,48,0,48,10,0,0,34,0,4,0,0,224,25,199,47,15,43,67,9,0,0,18
"Williamsburg County, South Carolina","45089",26567,5293,21274,5722,3384,4122,3013,2643,1226,460,704,21496,3819,17677,4667,2831,3334,2567,2233,1023,395,627,4255,1163,3092,934,429,672,427,352,158,43,77,241,103,138,57,40,12,0,0,29,0,0,575,208,367,64,84,104,19,58,16,22,0
