"","GEOID","B06001_001","B06001_002","B06001_003","B06001_004","B06001_005","B06001_006","B06001_007","B06001_008","B06001_009","B06001_010","B06001_011","B06001_012","B06001_013","B06001_014","B06001_015","B06001_016","B06001_017","B06001_018","B06001_019","B06001_020","B06001_021","B06001_022","B06001_023","B06001_024","B06001_025","B06001_026","B06001_027","B06001_028","B06001_029","B06001_030","B06001_031","B06001_032","B06001_033","B06001_034","B06001_035","B06001_036","B06001_037","B06001_038","B06001_039","B06001_040","B06001_041","B06001_042","B06001_043","B06001_044","B06001_045","B06001_046","B06001_047","B06001_048","B06001_049","B06001_050","B06001_051","B06001_052","B06001_053","B06001_054","B06001_055","B06001_056","B06001_057","B06001_058","B06001_059","B06001_060"
"Cherokee County, South Carolina","45021",55707,3643,9843,5599,6341,7348,7843,3868,1515,1766,4759,3182,39710,3213,7573,4242,4235,4821,5184,2296,1001,1156,3482,2507,14483,430,2184,1135,1821,2162,2364,1447,481,590,1200,669,325,0,22,37,56,16,170,24,0,0,0,0,1189,0,64,185,229,349,125,101,33,20,77,6
"Chester County, South Carolina","45023",32708,2040,5651,2820,3588,3936,4839,2488,836,1366,3075,2069,24802,1853,4620,2412,2756,2606,3288,1717,600,1015,2234,1701,7537,187,1021,408,777,1281,1486,763,236,327,692,359,52,0,10,0,0,0,24,1,0,4,13,0,317,0,0,0,55,49,41,7,0,20,136,9
"Chesterfield County, South Carolina","45025",46333,2784,8193,4092,5022,6085,6894,3375,1056,1959,4187,2686,30911,2091,5807,2420,3027,3573,4398,2338,674,1490,3098,1995,14331,682,2328,1525,1713,2214,2281,1037,378,445,1041,687,55,11,0,12,12,10,8,0,0,0,2,0,1036,0,58,135,270,288,207,0,4,24,46,4
"Clarendon County, South Carolina","45027",34439,1841,5477,3561,3639,3689,4747,2389,1225,1551,3922,2398,26403,1674,4838,2809,2890,2757,3264,1619,924,1176,2745,1707,7398,167,580,697,637,785,1311,736,290,371,1145,679,95,0,7,0,12,17,26,8,11,0,9,5,543,0,52,55,100,130,146,26,0,4,23,7
"Colleton County, South Carolina","45029",38247,2380,6671,3277,4116,4345,5433,2799,953,1729,3947,2597,28954,2200,5946,2596,3162,3177,3667,1857,707,1182,2544,1916,8300,180,607,373,748,1025,1680,927,231,535,1332,662,155,0,46,60,0,0,42,7,0,0,0,0,838,0,72,248,206,143,44,8,15,12,71,19
"Darlington County, South Carolina","45031",68161,4126,11902,6279,7283,8491,9683,4810,2282,2831,6267,4207,53945,3827,10541,4917,5812,5999,7262,3578,1697,2260,4845,3207,12503,253,1238,1112,1204,2239,2178,1087,518,447,1391,836,421,46,37,31,13,136,61,30,29,18,11,9,1292,0,86,219,254,117,182,115,38,106,20,155
"Dillon County, South Carolina","45033",31529,2257,5982,2881,3747,3848,4328,2147,863,1045,2618,1813,25077,2106,4992,2304,2853,2748,3270,1779,721,828,2028,1448,5437,119,896,478,581,757,928,364,142,217,590,365,52,0,0,23,0,29,0,0,0,0,0,0,963,32,94,76,313,314,130,4,0,0,0,0
"Dorchester County, South Carolina","45035",142772,9655,27930,12390,19666,19875,21216,8962,3344,4299,9816,5619,72950,7971,18894,6971,9147,8493,8234,3449,1295,1835,3894,2767,60625,1464,8394,4585,8668,9822,11189,4916,1789,2273,5110,2415,3089,183,293,390,667,285,739,186,15,31,240,60,6108,37,349,444,1184,1275,1054,411,245,160,572,377
"Edgefield County, South Carolina","45037",26573,1259,4139,2239,3448,3645,4136,1738,887,1243,2398,1441,12056,622,1908,975,1332,1444,1690,822,449,596,1277,941,13085,637,2188,1194,1650,1834,2238,832,391,598,1041,482,226,0,10,11,32,54,67,19,15,5,13,0,1206,0,33,59,434,313,141,65,32,44,67,18
"Fairfield County, South Carolina","45039",23382,1248,3752,1752,2573,2782,3638,1972,855,987,2288,1535,18579,1155,3260,1562,1901,2040,2618,1645,703,743,1772,1180,4168,93,439,138,421,621,889,302,152,244,514,355,124,0,0,33,17,13,36,25,0,0,0,0,511,0,53,19,234,108,95,0,0,0,2,0
"Florence County, South Carolina","45041",138058,9104,24515,13393,17221,17625,18825,9027,3514,5571,11448,7815,103212,8501,20672,10062,12712,11759,12550,6210,2669,4019,8463,5595,30578,575,3546,2905,3658,4891,5682,2428,749,1272,2776,2096,768,15,86,83,238,153,56,68,11,42,16,0,3500,13,211,343,613,822,537,321,85,238,193,124
"Georgetown County, South Carolina","45043",60389,3103,9366,4322,5719,6399,8097,4821,1737,3428,8319,5078,36845,2874,7025,3186,3540,3475,5182,3035,943,1780,3558,2247,21624,229,2136,1053,1775,2675,2615,1723,783,1405,4566,2664,441,0,50,0,105,60,101,11,0,24,37,53,1479,0,155,83,299,189,199,52,11,219,158,114
"Greenville County, South Carolina","45045",467087,31032,80188,44108,62870,63489,65780,31064,10755,14732,36764,26305,247569,27062,55937,22677,29899,27263,27311,14382,5156,6862,16726,14294,177839,3502,20965,17175,23797,26898,30989,14298,4858,6921,17438,10998,5267,140,518,720,919,961,1153,322,136,103,218,77,36412,328,2768,3536,8255,8367,6327,2062,605,846,2382,936
"Greenwood County, South Carolina","45047",69708,4631,11669,7375,8413,8598,9276,4140,2033,2407,6095,5071,50883,4299,9478,5627,6164,5620,6166,3097,1299,1702,4057,3374,15336,262,1744,1329,1498,2167,2704,962,625,557,1912,1576,702,18,121,62,34,230,54,10,26,99,0,48,2787,52,326,357,717,581,352,71,83,49,126,73
"Hampton County, South Carolina","45049",20670,1196,3580,1872,2543,2751,2946,1210,595,921,1853,1203,15703,1055,3188,1422,1670,1702,2256,955,517,667,1316,955,4431,141,364,442,718,887,611,205,78,245,497,243,107,0,0,0,33,22,48,0,0,4,0,0,429,0,28,8,122,140,31,50,0,5,40,5
"Horry County, South Carolina","45051",283280,15475,40438,25668,35012,34245,37788,19213,8487,13779,33625,19550,110217,13478,26123,11592,12482,10762,11725,5809,2541,3509,7357,4839,151569,1809,12899,12095,16962,19042,23109,12274,5357,9687,24500,13835,2553,17,168,288,664,396,523,136,71,76,152,62,18941,171,1248,1693,4904,4045,2431,994,518,507,1616,814
"Jasper County, South Carolina","45053",26042,1749,4235,2637,3717,3529,3375,1892,725,762,2157,1264,14515,1448,2929,1401,1625,1564,1828,937,367,301,1212,903,9115,301,1187,960,1390,1218,1363,820,212,402,921,341,83,0,0,0,15,13,10,0,38,7,0,0,2329,0,119,276,687,734,174,135,108,52,24,20
"Kershaw County, South Carolina","45055",62342,3892,11033,4949,6854,7807,9206,4481,2019,2493,5641,3967,41774,3580,8983,3206,4617,4366,5407,2629,1097,1665,3651,2573,18397,229,1848,1621,1933,3027,3331,1635,890,788,1861,1234,701,50,159,32,92,71,220,45,0,0,32,0,1470,33,43,90,212,343,248,172,32,40,97,160
"Lancaster County, South Carolina","45057",79515,4920,12955,6319,9366,10588,11052,5237,2110,3198,8558,5212,46732,3420,8507,4172,5017,6198,6247,2978,1316,1698,4206,2973,29584,1475,4192,1845,3674,3798,4451,2019,733,1410,4109,1878,676,25,89,64,108,31,16,143,22,0,0,178,2523,0,167,238,567,561,338,97,39,90,243,183
"Laurens County, South Carolina","45059",66390,4130,10960,6702,7280,8096,9691,4458,1682,2904,6050,4437,50915,3989,9912,5038,5386,5850,6828,2976,1183,2115,4401,3237,13400,141,882,1378,1333,1848,2412,1370,487,767,1608,1174,294,0,11,46,50,53,63,23,12,0,19,17,1781,0,155,240,511,345,388,89,0,22,22,9
"Lee County, South Carolina","45061",18708,1031,3054,1986,2387,2105,2734,1451,411,782,1584,1183,15300,991,2706,1682,1901,1491,1986,1244,323,662,1248,1066,3215,40,348,239,476,559,685,207,88,120,336,117,36,0,0,0,0,30,6,0,0,0,0,0,157,0,0,65,10,25,57,0,0,0,0,0
"Lexington County, South Carolina","45063",270263,17194,47609,23021,35557,36739,39714,18532,6910,9273,21397,14317,164483,15752,36578,15128,20095,18693,20352,9673,3516,5377,11403,7916,89192,1284,9929,6136,11514,14567,16317,7781,3145,3632,9096,5791,3132,44,301,377,358,576,860,385,72,67,62,30,13456,114,801,1380,3590,2903,2185,693,177,197,836,580
"McCormick County, South Carolina","45065",10003,299,1037,643,1122,1138,1305,791,392,539,1843,894,5770,197,798,379,721,734,840,481,188,259,800,373,4049,99,236,264,396,397,423,276,181,255,1021,501,48,3,3,0,0,7,6,24,0,0,0,5,136,0,0,0,5,0,36,10,23,25,22,15
"Marion County, South Carolina","45067",32411,2124,5630,2789,3697,3848,4343,2373,1208,1312,3051,2036,26552,2034,4843,2348,2801,3052,3224,1951,989,1128,2435,1747,5155,90,737,394,782,503,1062,407,148,157,605,270,63,0,3,13,0,2,0,0,32,13,0,0,641,0,47,34,114,291,57,15,39,14,11,19
"Marlboro County, South Carolina","45069",28294,1570,4391,2417,3910,4013,4163,1987,699,1058,2529,1557,20096,1073,3334,1851,2496,2438,3148,1435,542,828,1720,1231,7492,495,1040,524,1232,1278,960,534,157,216,758,298,175,0,0,6,59,41,22,5,0,2,20,20,531,2,17,36,123,256,33,13,0,12,31,8
"Newberry County, South Carolina","45071",37593,2308,6081,3815,4116,4556,5121,2610,1212,1419,3707,2648,28777,2226,5243,2862,2930,3063,3832,1924,854,924,2895,2024,6562,82,708,678,639,768,999,591,321,395,771,610,270,0,2,27,18,77,110,30,0,6,0,0,1984,0,128,248,529,648,180,65,37,94,41,14
"Oconee County, South Carolina","45073",74656,4108,11334,6162,8131,8515,10134,5739,2030,3394,9167,5942,45039,3594,8671,4191,4952,4865,5420,3073,1033,1914,4247,3079,26590,496,2361,1845,2322,3283,4199,2486,907,1348,4667,2676,619,18,51,59,60,47,161,56,72,0,45,50,2408,0,251,67,797,320,354,124,18,132,208,137
"Orangeburg County, South Carolina","45075",91262,5850,14952,10855,10612,9582,12428,6397,2226,3757,8546,6057,71551,5520,13118,7893,7985,6881,9375,4863,1622,3039,6458,4797,17388,330,1739,2760,2004,2280,2609,1310,532,667,1984,1173,323,0,40,14,106,38,53,38,11,0,19,4,2000,0,55,188,517,383,391,186,61,51,85,83
"Pickens County, South Carolina","45077",119577,6137,17711,22117,13510,13539,15404,7396,2947,3728,9918,7170,75545,5344,14833,12165,8109,7890,8802,4118,1638,2287,5691,4668,38241,688,2537,8882,3902,4603,6028,2854,1162,1332,3897,2356,1057,65,75,195,136,169,153,73,55,21,107,8,4734,40,266,875,1363,877,421,351,92,88,223,138
"Richland County, South Carolina","45079",393707,24099,63662,62504,58487,49580,50589,23110,8060,12155,24397,17064,224075,20371,46245,30096,29279,25876,26165,13007,4391,6514,12807,9324,139715,3264,15071,27975,22249,18814,19561,8376,3118,4877,9838,6572,8236,207,852,1495,1657,1243,1538,453,232,208,236,115,21681,257,1494,2938,5302,3647,3325,1274,319,556,1516,1053
"Saluda County, South Carolina","45081",19973,1353,3180,1702,2430,2393,2792,1538,548,633,2006,1398,15300,1265,2749,1208,1439,1797,2106,1088,412,532,1595,1109,2721,88,371,170,243,213,421,357,117,93,362,286,118,0,11,18,0,37,39,0,0,8,5,0,1834,0,49,306,748,346,226,93,19,0,44,3
"Spartanburg County, South Carolina","45083",288728,18745,50495,28647,34907,37500,40895,19572,7352,9484,24336,16795,185127,16838,39199,18846,21178,20874,21495,11405,4347,5503,14632,10810,82680,1557,9668,7645,9104,12364,15741,6599,2621,3372,8691,5318,2457,236,164,216,384,210,575,294,42,92,219,25,18464,114,1464,1940,4241,4052,3084,1274,342,517,794,642
"Sumter County, South Carolina","45085",107782,7708,19196,11889,14372,12485,14627,6488,2786,3557,8386,6288,69877,6395,15026,7217,7929,6688,8592,3927,1980,2479,5388,4256,32330,1179,3553,4053,5206,4654,5134,2309,767,980,2686,1809,1778,97,296,413,258,311,289,63,10,13,4,24,3797,37,321,206,979,832,612,189,29,85,308,199
"Union County, South Carolina","45087",28329,1577,4759,2248,2941,3483,4238,1961,977,1169,2811,2165,23524,1572,4258,1979,2301,2593,3303,1686,793,956,2340,1743,4547,5,485,269,621,790,901,275,172,203,458,368,49,0,14,0,7,0,13,0,0,0,0,15,209,0,2,0,12,100,21,0,12,10,13,39
"Williamsburg County, South Carolina","45089",33560,1885,5735,2909,3896,4033,4593,2548,1035,1463,3235,2228,27996,1852,5025,2169,3064,2837,3734,2115,945,1310,2853,2092,4987,33,663,692,659,1043,789,399,90,153,336,130,139,0,0,34,29,33,37,6,0,0,0,0,438,0,47,14,144,120,33,28,0,0,46,6
"York County, South Carolina","45091",235285,15427,43683,21401,28607,33746,34969,15318,5412,8018,17609,11095,97474,8884,18798,10800,11670,11174,12479,5787,1974,3547,7175,5186,124790,6406,23891,9564,14004,19463,20132,8866,2976,4174,9766,5548,2266,9,276,228,482,407,566,68,46,50,104,30,10755,128,718,809,2451,2702,1792,597,416,247,564,331
