"","GEOID","B06001_001","B06001_002","B06001_003","B06001_004","B06001_005","B06001_006","B06001_007","B06001_008","B06001_009","B06001_010","B06001_011","B06001_012","B06001_013","B06001_014","B06001_015","B06001_016","B06001_017","B06001_018","B06001_019","B06001_020","B06001_021","B06001_022","B06001_023","B06001_024","B06001_025","B06001_026","B06001_027","B06001_028","B06001_029","B06001_030","B06001_031","B06001_032","B06001_033","B06001_034","B06001_035","B06001_036","B06001_037","B06001_038","B06001_039","B06001_040","B06001_041","B06001_042","B06001_043","B06001_044","B06001_045","B06001_046","B06001_047","B06001_048","B06001_049","B06001_050","B06001_051","B06001_052","B06001_053","B06001_054","B06001_055","B06001_056","B06001_057","B06001_058","B06001_059","B06001_060"
"Bamberg School District 1, South Carolina","4500930",8368,328,1711,571,594,1176,1384,575,179,267,825,758,6450,328,1360,419,508,896,994,350,127,252,639,577,1745,0,351,152,80,179,362,225,52,1,162,181,19,0,0,0,0,0,19,0,0,0,0,0,154,0,0,0,6,101,9,0,0,14,24,0
"Bamberg School District 2, South Carolina","4500960",7693,623,970,1498,921,473,1049,653,270,254,656,326,6253,423,927,1095,694,429,880,538,246,211,534,276,1340,200,43,378,162,44,159,115,24,43,122,50,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,25,65,0,10,0,0,0,0,0
"Barnwell School District 19, South Carolina","4501020",5875,359,1026,649,670,666,881,461,178,119,466,400,4782,320,837,570,513,574,636,376,144,100,380,332,885,39,189,11,103,44,216,85,34,19,86,59,4,0,0,4,0,0,0,0,0,0,0,0,204,0,0,64,54,48,29,0,0,0,0,9
"Barnwell School District 29, South Carolina","4501050",5253,431,976,410,656,607,858,371,214,122,279,329,3972,205,780,344,482,440,709,302,177,84,200,249,1281,226,196,66,174,167,149,69,37,38,79,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Barnwell School District 45, South Carolina","4501080",11510,679,2336,969,1163,1556,1666,746,363,357,1033,642,8494,536,1961,742,906,1070,1175,484,216,210,715,479,2825,143,350,215,257,442,482,257,147,133,236,163,129,0,25,12,0,32,0,0,0,0,60,0,62,0,0,0,0,12,9,5,0,14,22,0
"Beaufort County School District, South Carolina","4501110",157412,10443,23058,15229,19301,17414,18416,9821,4706,7277,19270,12477,44200,8269,11397,3305,4693,3512,4483,2107,840,899,2814,1881,94684,2030,9851,9477,9883,10131,11879,6947,3719,5898,15198,9671,1939,49,232,280,399,247,371,149,26,76,18,92,16589,95,1578,2167,4326,3524,1683,618,121,404,1240,833
"Berkeley County School District, South Carolina","4501170",174679,12764,31400,18715,25831,24934,24397,10282,4340,4815,11023,6178,91274,10683,21542,9843,10535,10700,10215,4889,2125,2229,5223,3290,69917,1861,8504,7471,12053,11116,12298,4760,2034,2188,5019,2613,2896,181,597,220,635,622,354,127,27,77,56,0,10592,39,757,1181,2608,2496,1530,506,154,321,725,275
"Calhoun County School District, South Carolina","4501250",15198,898,2473,1211,1478,1956,2433,1302,397,640,1449,961,12015,844,2202,1057,1183,1324,1794,1043,307,459,1048,754,2948,54,268,123,254,589,567,244,90,173,379,207,11,0,3,0,8,0,0,0,0,0,0,0,224,0,0,31,33,43,72,15,0,8,22,0
"Charleston County School District, South Carolina","4501440",346981,22737,50255,42202,54479,43839,47968,21953,9065,10840,24093,19550,184745,19878,37728,21459,22694,18036,23089,10972,4154,5088,11549,10098,139016,2378,10804,18041,25487,21328,21873,9771,4449,5287,11085,8513,3796,145,397,404,667,1016,548,215,108,135,107,54,19424,336,1326,2298,5631,3459,2458,995,354,330,1352,885
"Cherokee County School District, South Carolina","4501500",52859,3538,9614,5066,6195,7515,7307,3751,1274,1534,4085,2980,38105,3270,7789,3711,4107,4934,4626,2417,973,1092,3056,2130,13038,257,1703,1090,1742,2112,2413,1213,284,434,974,816,296,0,0,35,50,68,106,35,0,0,0,2,1420,11,122,230,296,401,162,86,17,8,55,32
"Chester County School District, South Carolina","4501530",33190,2105,6030,2746,3619,4428,5005,2569,872,1008,2792,2016,25512,1855,5092,2242,2651,3087,3543,1852,555,809,2305,1521,7235,239,889,501,905,1235,1403,685,317,179,409,473,107,0,49,3,2,10,43,0,0,0,0,0,336,11,0,0,61,96,16,32,0,20,78,22
"Chesterfield County School District, South Carolina","4501560",46378,2869,8763,3963,5161,6465,6902,2798,1387,1867,3632,2571,30962,1946,5857,2433,3502,4041,4273,1915,997,1436,2615,1947,14145,901,2735,1381,1303,2104,2505,865,381,405,1005,560,98,22,8,9,0,39,18,0,0,0,2,0,1173,0,163,140,356,281,106,18,9,26,10,64
"Clarendon School District 1, South Carolina","4501740",9421,330,1293,795,707,892,1366,786,489,608,1392,763,6779,316,936,611,460,684,1047,583,303,428,910,501,2494,14,333,172,240,146,314,203,175,180,455,262,18,0,0,0,0,0,0,0,11,0,7,0,130,0,24,12,7,62,5,0,0,0,20,0
"Clarendon School District 2, South Carolina","4501770",18890,1354,3574,1658,1952,2134,2815,1231,493,756,1846,1077,13399,1165,2776,1264,1483,1260,1884,945,408,498,1013,703,5041,189,787,312,421,802,789,286,85,241,755,374,95,0,0,20,0,43,32,0,0,0,0,0,355,0,11,62,48,29,110,0,0,17,78,0
"Clarendon School District 3, South Carolina","4501800",6435,335,986,1121,947,897,807,354,192,153,270,373,5591,323,928,973,800,785,659,273,133,124,253,340,725,12,37,122,114,87,134,81,59,29,17,33,38,0,21,0,17,0,0,0,0,0,0,0,81,0,0,26,16,25,14,0,0,0,0,0
"Colleton County School District, South Carolina","4501830",38833,2498,7152,3341,4111,4867,5633,2929,999,1424,3479,2400,28697,2278,6113,2458,3012,3215,4006,1960,709,999,2091,1856,9093,220,931,578,878,1431,1553,937,288,422,1323,532,163,0,36,55,7,12,41,0,0,0,12,0,880,0,72,250,214,209,33,32,2,3,53,12
"Darlington County School District, South Carolina","4501860",68581,4382,12432,5982,7691,9057,10089,4761,2072,2505,5607,4003,56692,4176,11396,4709,6457,6868,7931,3838,1696,2023,4343,3255,10584,194,940,1128,1002,1837,1972,830,359,429,1206,687,166,12,0,6,0,82,38,12,0,5,0,11,1139,0,96,139,232,270,148,81,17,48,58,50
"Dillon School District 1, South Carolina","4501890",5164,392,920,432,555,490,662,410,104,290,558,351,4252,370,770,342,484,391,542,371,85,189,416,292,850,22,150,57,71,99,91,39,19,101,142,59,16,0,0,10,0,0,6,0,0,0,0,0,46,0,0,23,0,0,23,0,0,0,0,0
"Dillon School District 2, South Carolina","4501920",18866,1417,3688,1903,2173,2688,2624,1020,357,645,1274,1077,15023,1178,3187,1596,1464,2038,2035,825,293,517,977,913,3267,226,483,280,534,449,460,182,64,128,297,164,37,0,0,0,0,25,12,0,0,0,0,0,539,13,18,27,175,176,117,13,0,0,0,0
"Dillon School District 3, South Carolina","4501950",7715,604,1492,558,1004,950,1246,592,188,194,518,369,6612,562,1325,539,811,805,1085,513,145,169,336,322,1051,42,163,12,174,131,161,79,43,25,178,43,17,0,0,7,0,10,0,0,0,0,0,0,35,0,4,0,19,4,0,0,0,0,4,4
"Dorchester School District 2, South Carolina","4502010",117252,8813,24009,10079,15982,18087,16551,6990,2457,3487,6598,4199,54727,7054,15100,4809,6284,7169,5701,2691,781,1152,2253,1733,54955,1567,8070,4356,8303,9420,9627,3796,1564,2142,3767,2343,2247,127,420,316,359,322,376,39,7,39,231,11,5323,65,419,598,1036,1176,847,464,105,154,347,112
"Edgefield County School District, South Carolina","4502070",26782,1425,4351,2260,3478,3913,4243,1658,923,1075,2098,1358,12431,670,1972,1107,1418,1487,1798,798,455,486,1249,991,12988,755,2290,1072,1611,2132,2248,768,426,518,815,353,172,0,24,10,11,44,65,0,6,12,0,0,1191,0,65,71,438,250,132,92,36,59,34,14
"Fairfield County School District, South Carolina","4502100",23916,1438,4105,1941,2526,2981,3842,1980,693,899,2027,1484,19529,1358,3806,1692,2122,2248,2982,1541,539,559,1485,1197,4084,80,278,229,369,691,752,411,154,326,530,264,110,0,0,0,0,18,60,28,0,0,0,4,193,0,21,20,35,24,48,0,0,14,12,19
"Florence School District 1, South Carolina","4502130",96223,6401,16915,9933,12041,12663,13794,6829,2218,3022,7193,5214,68163,5825,13845,7170,8511,8021,8612,4660,1482,1895,4747,3395,24781,548,2847,2398,2934,3851,4527,2020,694,966,2325,1671,543,0,17,53,138,181,80,45,0,29,0,0,2736,28,206,312,458,610,575,104,42,132,121,148
"Florence School District 2, South Carolina","4502160",7040,425,1095,588,960,772,1033,466,280,305,695,421,6104,417,1027,435,830,531,901,416,274,286,602,385,655,8,65,73,42,166,129,32,6,19,84,31,3,0,0,0,0,0,3,0,0,0,0,0,278,0,3,80,88,75,0,18,0,0,9,5
"Florence School District 3, South Carolina","4502190",20016,1644,3320,1780,2601,2681,2717,1442,577,617,1550,1087,17632,1569,3002,1540,2232,2248,2364,1287,515,561,1360,954,2095,67,273,227,286,368,320,136,62,56,185,115,82,0,12,6,0,12,33,19,0,0,0,0,207,8,33,7,83,53,0,0,0,0,5,18
"Florence School District 4, South Carolina","4502220",6903,390,1489,357,1051,807,1065,592,142,136,424,450,5670,375,1279,346,766,612,843,536,112,101,354,346,801,15,126,11,16,186,163,53,26,35,66,104,22,0,6,0,5,7,0,0,0,0,4,0,410,0,78,0,264,2,59,3,4,0,0,0
"Florence School District 5, South Carolina","4502250",5786,385,1549,406,664,864,739,345,129,135,293,277,5160,368,1406,387,498,813,604,302,124,127,280,251,618,17,143,19,166,51,135,40,5,6,10,26,3,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,2,3,0
"Georgetown County School District, South Carolina","4502280",60280,3392,9765,4270,5747,6839,8767,4781,1916,3112,7136,4555,37878,3110,7772,2951,3725,3872,5480,2894,944,1507,3231,2392,20508,242,1704,1064,1813,2743,2905,1775,960,1391,3815,2096,319,0,82,30,0,37,85,65,0,0,0,20,1575,40,207,225,209,187,297,47,12,214,90,47
"Greenville County School District, South Carolina","4502310",460525,31761,79562,43666,62276,65227,66410,29246,9932,14098,32832,25515,248612,27472,55073,22167,29033,28723,29964,14124,4665,6651,16186,14554,169753,3736,20902,15989,23138,27211,29766,13172,4509,6625,14527,10178,5054,187,591,621,934,1040,1198,124,78,45,161,75,37106,366,2996,4889,9171,8253,5482,1826,680,777,1958,708
"Greenwood School District 50, South Carolina","4502340",58181,3996,10147,6486,7220,7503,7727,3283,1667,1695,4276,4181,42706,3702,8554,4701,5034,5087,5077,2384,1239,1198,3031,2699,12390,241,1316,1302,1442,1803,2196,803,322,412,1127,1426,395,0,49,34,21,57,106,0,29,85,14,0,2690,53,228,449,723,556,348,96,77,0,104,56
"Greenwood School District 51, South Carolina","4502370",7604,453,1425,693,805,878,1130,438,226,320,740,496,5872,403,1092,596,658,560,805,345,186,242,563,422,1493,50,241,87,102,280,288,87,40,78,166,74,30,0,0,0,0,0,30,0,0,0,0,0,209,0,92,10,45,38,7,6,0,0,11,0
"Greenwood School District 52, South Carolina","4502400",7449,414,1149,619,734,950,1134,603,217,402,763,464,5563,354,868,488,617,772,804,438,119,254,564,285,1769,60,264,127,117,144,293,144,98,148,199,175,38,0,0,4,0,31,3,0,0,0,0,0,79,0,17,0,0,3,34,21,0,0,0,4
"Hampton School District 1, South Carolina","4502430",13059,828,2384,1052,1492,1642,2008,847,322,532,1178,774,10195,819,2031,767,979,1194,1609,648,279,382,870,617,2769,9,353,285,465,448,395,160,43,146,308,157,10,0,0,0,6,0,4,0,0,0,0,0,85,0,0,0,42,0,0,39,0,4,0,0
"Hampton School District 2, South Carolina","4502460",8061,568,1378,821,1176,1266,1074,470,160,270,468,410,5229,427,1096,512,480,685,686,380,118,175,314,356,2326,132,261,220,563,441,307,76,42,95,139,50,68,9,10,0,28,15,6,0,0,0,0,0,438,0,11,89,105,125,75,14,0,0,15,4
"Horry County School District, South Carolina","4502490",265139,15127,38623,25243,33474,33849,36467,19284,7769,11003,27167,17133,105429,12749,23471,11178,12516,10793,12072,6308,2186,2694,6608,4854,140202,2063,13332,11517,15789,19470,22148,12250,5109,7818,19182,11524,2019,0,280,388,338,456,423,40,10,0,64,20,17489,315,1540,2160,4831,3130,1824,686,464,491,1313,735
"Jasper County School District, South Carolina","4502520",24195,1915,4148,2731,3264,3370,3261,1367,735,643,1674,1087,14759,1578,2703,1628,1485,1594,2049,860,498,334,1166,864,6998,331,1194,745,906,1092,1159,472,148,246,482,223,93,0,0,0,9,13,0,0,65,6,0,0,2345,6,251,358,864,671,53,35,24,57,26,0
"Kershaw County School District, South Carolina","4502550",61010,4118,10915,4856,6755,8161,9397,4435,1803,2009,4915,3646,41784,3876,9128,3318,4511,4661,5304,2974,1098,1498,3182,2234,16630,242,1468,1344,1824,2832,3613,1289,702,502,1522,1292,647,0,128,23,102,142,193,12,0,0,13,34,1949,0,191,171,318,526,287,160,3,9,198,86
"Lancaster County School District, South Carolina","4502580",74500,5021,12465,5931,9028,10687,10323,4602,2170,2937,6830,4506,45470,3593,8315,3657,4600,6243,6461,2861,1138,1491,3985,3126,26249,1412,3992,1960,3621,3798,3641,1620,944,1327,2706,1228,404,0,39,27,119,40,31,48,6,0,16,78,2377,16,119,287,688,606,190,73,82,119,123,74
"Laurens School District 55, South Carolina","4502610",37545,2440,6482,2988,3907,5457,5956,2558,944,1443,3006,2364,28449,2282,5888,2460,2726,4058,4175,1588,525,996,2225,1526,7912,158,476,478,865,1251,1463,862,369,393,769,828,174,0,10,0,38,81,28,17,0,0,0,0,1010,0,108,50,278,67,290,91,50,54,12,10
"Laurens School District 56, South Carolina","4502640",19785,1399,3066,2630,2330,2023,2509,1154,600,901,1753,1420,15404,1343,2747,1645,1797,1586,1817,913,372,632,1476,1076,3890,56,300,888,431,337,571,241,221,254,247,344,85,0,7,24,11,15,21,0,7,0,0,0,406,0,12,73,91,85,100,0,0,15,30,0
"Lee County School District, South Carolina","4502670",19412,1123,3297,2041,2492,2365,3031,1460,441,576,1432,1154,16507,1107,3151,1626,1977,1855,2369,1378,355,493,1211,985,2576,16,132,288,488,450,575,82,86,83,207,169,60,0,14,0,3,26,17,0,0,0,0,0,269,0,0,127,24,34,70,0,0,0,14,0
"Lexington School District 1, South Carolina","4502700",116063,7667,23719,8263,15673,18283,18148,6968,2533,3516,6787,4506,69666,6743,17175,5571,8509,9058,9291,3666,1422,2012,3747,2472,40203,874,5631,2416,5871,7736,7667,2902,1051,1377,2860,1818,1705,13,205,125,253,446,492,134,0,37,0,0,4489,37,708,151,1040,1043,698,266,60,90,180,216
"Lexington School District 2, South Carolina","4502730",62871,4171,8839,7840,9224,7930,8317,3874,1399,2164,4813,4300,40211,3880,7164,4385,5172,4059,4772,2418,964,1343,3388,2666,16674,220,1373,2163,2181,2784,2894,1146,424,694,1264,1531,604,23,9,60,108,94,219,48,11,18,8,6,5382,48,293,1232,1763,993,432,262,0,109,153,97
"Lexington School District 3, South Carolina","4502760",13519,903,2616,860,1342,1636,2005,918,533,502,1144,1060,10847,883,2381,655,1074,1189,1337,668,483,472,776,929,2247,20,200,187,127,397,561,250,47,30,297,131,58,0,0,0,19,0,39,0,0,0,0,0,367,0,35,18,122,50,68,0,3,0,71,0
"Lexington School District 4, South Carolina","4502790",17709,1163,3028,1822,2172,2852,2721,1109,579,442,1332,489,11846,1128,2536,1265,1334,1770,1585,513,251,331,767,366,4862,22,492,344,659,839,931,474,328,98,552,123,133,0,0,0,16,99,0,5,0,13,0,0,868,13,0,213,163,144,205,117,0,0,13,0
"Lexington School District 5, South Carolina","4502820",90837,6317,17607,6331,10426,13209,14390,6789,1984,3118,6472,4194,48236,5083,12103,3886,4989,5768,6265,3307,846,1473,2791,1725,37997,1107,4830,2133,4660,6305,7379,3265,1014,1558,3395,2351,1122,30,239,146,75,213,339,22,11,7,31,9,3482,97,435,166,702,923,407,195,113,80,255,109
"Marion School District 1, South Carolina","4502850",15240,1235,2610,1353,1843,1906,2295,991,507,535,1139,826,11744,1041,2269,1047,1336,1241,1733,820,418,384,798,657,3135,152,341,306,432,497,553,158,73,137,317,169,0,0,0,0,0,0,0,0,0,0,0,0,361,42,0,0,75,168,9,13,16,14,24,0
"Marion School District 2, South Carolina","4502880",11540,680,2058,952,1202,1464,1611,987,401,389,1058,738,9728,647,1854,814,1038,1151,1172,808,373,328,943,600,1685,33,192,89,159,309,422,179,5,61,104,132,51,0,12,30,5,4,0,0,0,0,0,0,76,0,0,19,0,0,17,0,23,0,11,6
"Marlboro County School District, South Carolina","4502970",28977,1651,4724,2494,4145,4109,4390,2035,836,790,2280,1523,20615,1128,3766,1889,2654,2614,3044,1511,596,574,1651,1188,7770,523,929,579,1352,1222,1300,496,240,216,594,319,129,0,11,7,34,76,1,0,0,0,0,0,463,0,18,19,105,197,45,28,0,0,35,16
"McCormick County School District, South Carolina","4503000",10178,364,1138,724,1163,1236,1377,804,330,690,1569,783,6238,321,890,576,766,688,931,517,116,374,725,334,3749,43,243,148,378,535,413,270,180,307,810,422,40,0,0,0,0,7,14,12,0,0,0,7,151,0,5,0,19,6,19,5,34,9,34,20
"Newberry County School District, South Carolina","4503030",37395,2453,6097,3698,4268,4788,5278,2590,1127,1225,3266,2605,28458,2284,5081,2878,2949,3379,3833,1958,837,911,2389,1959,6691,140,756,564,649,840,1153,582,254,262,845,646,175,0,0,5,10,47,88,18,0,7,0,0,2071,29,260,251,660,522,204,32,36,45,32,0
"Oconee County School District, South Carolina","4503060",73629,4177,11413,6058,7964,9207,10371,5230,2355,3240,8159,5455,44426,3555,8717,4026,4720,5128,5646,2678,1337,1621,4228,2770,26337,594,2472,1799,2480,3524,4341,2333,960,1513,3777,2544,344,20,28,49,34,76,106,13,0,0,18,0,2522,8,196,184,730,479,278,206,58,106,136,141
"Orangeburg School District 3, South Carolina","4503150",21173,1193,4024,1745,2523,2163,3198,1758,446,699,1984,1440,17083,1101,3591,1323,2040,1529,2633,1389,382,565,1401,1129,3786,82,433,375,438,556,506,356,64,120,556,300,63,10,0,0,19,10,6,13,0,0,0,5,241,0,0,47,26,68,53,0,0,14,27,6
"Orangeburg School District 4, South Carolina","4503180",20585,1632,3529,1740,2141,3056,3107,1464,433,834,1497,1152,16511,1586,3093,1340,1573,2351,2329,1040,322,673,1270,934,3672,46,338,397,417,659,714,416,104,147,227,207,42,0,0,0,10,0,20,0,0,12,0,0,360,0,98,3,141,46,44,8,7,2,0,11
"Orangeburg School District 5, South Carolina","4503210",50745,3448,7803,7956,5698,5329,6714,3297,1222,1814,4273,3191,39443,3259,6619,5298,4394,3713,5226,2427,987,1550,3434,2536,9739,189,1050,2247,982,1330,1272,764,235,245,783,642,390,0,38,136,78,49,75,14,0,0,0,0,1173,0,96,275,244,237,141,92,0,19,56,13
"Pickens County School District, South Carolina","4503330",118617,6506,17819,21982,13391,14427,15549,6706,2950,3682,8877,6728,73912,5922,13798,12263,7434,8220,8817,3985,1653,2068,5541,4211,39005,443,3400,8708,4536,5140,6151,2463,1164,1496,3095,2409,930,109,119,311,102,139,122,0,12,0,16,0,4770,32,502,700,1319,928,459,258,121,118,225,108
"Richland School District 1, South Carolina","4503360",203263,12212,28125,37101,32291,23504,26268,12135,4520,5357,11385,10365,131677,10839,22743,20763,18353,14414,16674,7917,2711,3265,7364,6634,60214,1272,4273,14169,10612,7576,8374,3896,1485,1850,3505,3202,2927,37,391,638,778,401,339,104,46,30,48,115,8445,64,718,1531,2548,1113,881,218,278,212,468,414
"Richland School District 2, South Carolina","4503390",120853,8658,24381,9307,17588,18940,17906,6744,2761,3451,6589,4528,59823,6701,14992,4977,7694,7992,7743,2785,1194,1376,2545,1824,48177,1769,8070,2993,7028,8661,8038,3145,1245,1711,3331,2186,2871,49,398,468,579,314,486,191,141,88,84,73,9982,139,921,869,2287,1973,1639,623,181,276,629,445
"Saluda County School District, South Carolina","4503460",14491,1122,2320,1442,1574,1728,2002,879,561,437,1545,881,11175,1037,2004,945,862,1450,1520,664,397,398,1177,721,1932,85,216,123,240,111,321,193,136,39,308,160,73,0,15,9,49,0,0,0,0,0,0,0,1311,0,85,365,423,167,161,22,28,0,60,0
"Spartanburg School District 1, South Carolina","4503480",30575,1831,5770,2250,3436,3935,4362,2386,856,1060,2712,1977,19280,1644,4459,1380,2083,2296,2238,1295,472,695,1401,1317,9927,184,1167,660,1080,1362,1939,973,361,349,1255,597,173,3,0,33,0,52,17,14,6,16,9,23,1195,0,144,177,273,225,168,104,17,0,47,40
"Spartanburg School District 2, South Carolina","4503510",55326,4217,9861,5589,6892,7723,7713,3643,1433,1708,4264,2283,35164,3428,7522,3754,3835,4277,3821,2260,797,1180,2695,1595,15594,659,1784,1469,1818,2755,3063,1172,407,480,1388,599,329,77,51,10,42,91,43,15,0,0,0,0,4239,53,504,356,1197,600,786,196,229,48,181,89
"Spartanburg School District 3, South Carolina","4503540",16173,722,2671,1311,1439,2260,2756,1129,473,643,1466,1303,12296,657,2283,998,925,1730,1844,777,391,547,1136,1008,3606,59,388,271,367,478,901,339,82,96,330,295,24,0,0,0,0,14,0,10,0,0,0,0,247,6,0,42,147,38,11,3,0,0,0,0
"Spartanburg School District 4, South Carolina","4503570",17951,790,3247,1504,2048,2679,2767,1389,498,543,1538,948,13176,765,2850,1122,1440,1664,1840,959,287,436,1123,690,4414,25,387,377,548,889,866,415,202,107,340,258,47,0,0,0,23,8,16,0,0,0,0,0,314,0,10,5,37,118,45,15,9,0,75,0
"Spartanburg School District 5, South Carolina","4503600",41128,2640,8516,2707,5278,6385,6022,2160,1308,1372,2916,1824,25829,2400,6251,1759,2953,3639,2981,1204,715,742,2017,1168,12590,236,1962,714,1903,2221,2385,834,503,529,771,532,360,0,39,28,44,71,129,6,0,43,0,0,2349,4,264,206,378,454,527,116,90,58,128,124
"Spartanburg School District 6, South Carolina","4503630",59040,4289,10781,6029,7649,8687,8696,3707,1391,1397,3865,2549,36326,3748,7714,3906,4130,4440,4801,1969,873,820,2329,1596,17231,504,2531,1515,2003,2906,3185,1381,437,508,1419,842,367,19,12,60,67,100,61,22,18,0,0,8,5116,18,524,548,1449,1241,649,335,63,69,117,103
"Spartanburg School District 7, South Carolina","4503660",55115,4039,8310,6817,6240,6651,7550,3725,1257,1693,4156,4677,38141,3786,6414,5042,4066,4159,4851,2484,728,1090,2648,2873,14475,241,1740,1469,1584,1944,2330,1067,492,522,1344,1742,309,12,12,42,66,17,114,46,0,0,0,0,2190,0,144,264,524,531,255,128,37,81,164,62
"Sumter School District 17, South Carolina","4503690",50925,3505,9136,5590,6056,6030,7671,3180,1091,1578,3987,3101,33416,3091,7184,3582,3394,3196,4863,1883,591,1060,2638,1934,14835,385,1746,1607,2145,2225,2435,1215,467,450,1119,1041,882,0,143,201,98,148,237,27,20,8,0,0,1792,29,63,200,419,461,136,55,13,60,230,126
"Sumter School District 2, South Carolina","4503720",55974,4353,10414,5974,7857,7302,7442,3334,1385,1400,3746,2767,36439,3736,7665,3315,4367,4028,4624,2092,1144,1002,2388,2078,16729,588,2375,2247,2941,2651,2417,1054,220,331,1262,643,983,29,170,223,91,257,134,58,0,0,0,21,1823,0,204,189,458,366,267,130,21,67,96,25
"Union County School District, South Carolina","4503750",28982,1739,4879,2297,2872,3936,4568,2039,878,1044,2642,2088,24148,1635,4488,1973,2162,3129,3635,1670,731,882,2184,1659,4484,98,357,288,674,696,885,360,127,145,450,404,163,6,34,36,19,45,16,7,0,0,0,0,187,0,0,0,17,66,32,2,20,17,8,25
"Williamsburg County School District, South Carolina","4503780",34719,2121,6180,2971,3997,4388,5097,2598,1002,1355,2849,2161,28832,2003,5391,1964,2907,3233,4350,2317,955,1212,2503,1997,5401,118,781,936,924,978,696,278,47,143,343,157,95,0,0,37,34,21,0,3,0,0,0,0,391,0,8,34,132,156,51,0,0,0,3,7
