"","GEOID","B06010_001","B06010_002","B06010_003","B06010_004","B06010_005","B06010_006","B06010_007","B06010_008","B06010_009","B06010_010","B06010_011","B06010_012","B06010_013","B06010_014","B06010_015","B06010_016","B06010_017","B06010_018","B06010_019","B06010_020","B06010_021","B06010_022","B06010_023","B06010_024","B06010_025","B06010_026","B06010_027","B06010_028","B06010_029","B06010_030","B06010_031","B06010_032","B06010_033","B06010_034","B06010_035","B06010_036","B06010_037","B06010_038","B06010_039","B06010_040","B06010_041","B06010_042","B06010_043","B06010_044","B06010_045","B06010_046","B06010_047","B06010_048","B06010_049","B06010_050","B06010_051","B06010_052","B06010_053","B06010_054","B06010_055"
"Bamberg School District 1, South Carolina","4500930",6879,1043,5836,1799,669,971,915,620,476,177,209,5102,601,4501,1299,565,705,708,511,400,154,159,1604,442,1162,422,90,224,207,90,76,23,30,19,0,19,0,0,0,0,19,0,0,0,154,0,154,78,14,42,0,0,0,0,20
"Bamberg School District 2, South Carolina","4500960",6270,1749,4521,1612,600,806,436,625,138,176,128,5061,1438,3623,1181,517,640,373,537,91,176,108,1109,305,804,412,83,124,40,88,37,0,20,0,0,0,0,0,0,0,0,0,0,0,100,6,94,19,0,42,23,0,10,0,0
"Barnwell School District 19, South Carolina","4501020",4826,1040,3786,1046,529,773,581,537,146,54,120,3885,864,3021,763,471,559,524,454,113,50,87,733,163,570,171,25,173,57,74,33,4,33,4,0,4,0,4,0,0,0,0,0,0,204,13,191,112,29,41,0,9,0,0,0
"Barnwell School District 29, South Carolina","4501050",4044,832,3212,725,503,657,476,401,196,138,116,3142,626,2516,555,381,515,364,358,146,121,76,902,206,696,170,122,142,112,43,50,17,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Barnwell School District 45, South Carolina","4501080",9090,1846,7244,1853,902,1181,911,984,691,159,563,6471,1405,5066,1410,672,844,627,543,469,124,377,2443,419,2024,406,200,332,284,371,210,35,186,114,22,92,30,30,0,0,32,0,0,0,62,0,62,7,0,5,0,38,12,0,0
"Beaufort County School District, South Carolina","4501110",129094,12378,116716,21828,11682,19087,15370,16586,11121,4618,16424,26857,3586,23271,6566,2940,3904,3091,2698,1750,619,1703,85094,6550,78544,12593,6503,11534,10199,12019,8526,3687,13483,1718,173,1545,323,97,353,230,182,112,109,139,15425,2069,13356,2346,2142,3296,1850,1687,733,203,1099
"Berkeley County School District, South Carolina","4501170",137937,18534,119403,24270,11930,21839,18270,17718,11384,4336,9656,63641,10054,53587,12512,5724,10009,8868,7632,4570,1416,2856,61961,6269,55692,9668,4634,9601,8274,8873,5860,2661,6121,2317,481,1836,331,140,214,316,293,211,91,240,10018,1730,8288,1759,1432,2015,812,920,743,168,439
"Calhoun County School District, South Carolina","4501250",12442,1535,10907,2552,1445,1833,1649,1518,881,261,768,9458,1252,8206,2084,1068,1376,1250,1018,657,221,532,2752,270,2482,438,333,422,399,412,204,40,234,8,0,8,0,8,0,0,0,0,0,0,224,13,211,30,36,35,0,88,20,0,2
"Charleston County School District, South Carolina","4501440",285717,33875,251842,52869,25031,41285,35428,35523,22700,8494,30512,135526,18917,116609,30356,14091,20551,16523,14905,8429,2917,8837,128698,11755,116943,19592,8336,16578,16474,18455,12792,5008,19708,3285,448,2837,386,185,501,394,561,275,108,427,18208,2755,15453,2535,2419,3655,2037,1602,1204,461,1540
"Cherokee County School District, South Carolina","4501500",41907,5855,36052,9580,4666,7254,5507,4541,2376,851,1277,28696,4029,24667,7049,3207,4990,3622,2834,1604,570,791,11618,1626,9992,2107,1365,2004,1686,1432,706,253,439,296,23,273,108,0,24,44,89,8,0,0,1297,177,1120,316,94,236,155,186,58,28,47
"Chester County School District, South Carolina","4501530",26642,4640,22002,5743,3194,4312,3063,2880,1354,463,993,19853,3606,16247,4459,2489,3056,2356,2150,886,317,534,6390,1007,5383,1200,686,1196,622,710,439,111,419,74,16,58,3,0,2,12,19,10,0,12,325,11,314,81,19,58,73,1,19,35,28
"Chesterfield County School District, South Carolina","4501560",36858,5642,31216,7896,4349,6359,4956,4023,1843,548,1242,24565,4039,20526,5035,3159,4171,3322,2617,1101,372,749,11139,1444,9695,2641,1156,1792,1504,1293,698,144,467,68,2,66,32,0,16,18,0,0,0,0,1086,157,929,188,34,380,112,113,44,32,26
"Clarendon School District 1, South Carolina","4501740",8199,1161,7038,2550,924,1328,731,671,497,55,282,5842,904,4938,1782,722,1029,554,361,290,33,167,2209,203,2006,710,197,285,167,310,200,22,115,18,11,7,0,0,0,0,0,7,0,0,130,43,87,58,5,14,10,0,0,0,0
"Clarendon School District 2, South Carolina","4501770",14885,2088,12797,3737,1791,2401,1897,1622,524,237,588,10237,1621,8616,2457,1252,1607,1361,1124,276,155,384,4209,464,3745,1170,486,696,456,451,233,49,204,95,0,95,44,8,28,0,0,15,0,0,344,3,341,66,45,70,80,47,0,33,0
"Clarendon School District 3, South Carolina","4501800",5342,1559,3783,1062,575,846,464,379,216,97,144,4556,1198,3358,953,509,740,393,353,204,97,109,682,319,363,99,66,78,62,11,12,0,35,23,23,0,0,0,0,0,0,0,0,0,81,19,62,10,0,28,9,15,0,0,0
"Colleton County School District, South Carolina","4501830",30928,4511,26417,7381,3562,5413,3438,3195,1686,492,1250,21679,3325,18354,5246,2349,3798,2393,2405,1086,270,807,8223,949,7274,1957,1120,1405,920,690,549,212,421,163,36,127,26,31,20,14,17,0,7,12,863,201,662,152,62,190,111,83,51,3,10
"Darlington County School District, South Carolina","4501860",54864,7925,46939,11506,5846,8995,7178,5868,3619,937,2990,43963,6528,37435,9293,4744,7072,5998,4573,2900,781,2074,9677,1099,8578,2099,914,1623,1116,1176,696,156,798,154,70,84,6,17,57,0,0,4,0,0,1070,228,842,108,171,243,64,119,19,0,118
"Dillon School District 1, South Carolina","4501890",3980,548,3432,994,646,667,551,255,149,47,123,3226,468,2758,778,518,586,407,214,110,41,104,692,57,635,216,95,81,138,41,39,6,19,16,0,16,0,10,0,6,0,0,0,0,46,23,23,0,23,0,0,0,0,0,0
"Dillon School District 2, South Carolina","4501920",14745,2657,12088,3706,2339,2816,1440,923,429,195,240,11488,2145,9343,2585,2028,2200,1134,723,404,125,144,2712,440,2272,785,298,521,306,175,25,70,92,37,0,37,12,0,0,0,25,0,0,0,508,72,436,324,13,95,0,0,0,0,4
"Dillon School District 3, South Carolina","4501950",5951,1003,4948,1528,610,1153,790,425,291,68,83,5048,853,4195,1378,482,1006,646,331,247,55,50,855,132,723,146,124,135,144,84,44,13,33,17,0,17,0,0,7,0,10,0,0,0,31,18,13,4,4,5,0,0,0,0,0
"Dorchester School District 2, South Carolina","4502010",90343,10981,79362,14677,7225,12194,10934,13506,9333,3124,8369,35927,5346,30581,6402,3280,4990,4687,5078,2931,915,2298,47589,4529,43060,7138,3347,6031,5674,7591,5719,2034,5526,1880,219,1661,482,52,214,152,307,275,83,96,4947,887,4060,655,546,959,421,530,408,92,449
"Edgefield County School District, South Carolina","4502070",22138,4572,17566,4405,1959,3211,2294,2406,1135,697,1459,10293,2010,8283,2026,1082,1725,1152,1031,513,290,464,10544,2009,8535,2139,830,1279,1009,1323,622,407,926,148,40,108,17,0,20,16,16,0,0,39,1153,513,640,223,47,187,117,36,0,0,30
"Fairfield County School District, South Carolina","4502100",19426,3119,16307,4223,2081,3277,2243,2151,1001,365,966,15340,2713,12627,3437,1725,2462,1918,1643,645,255,542,3783,365,3418,723,352,788,305,460,331,98,361,110,0,110,4,0,0,8,46,25,0,27,193,41,152,59,4,27,12,2,0,12,36
"Florence School District 1, South Carolina","4502130",77210,9614,67596,15414,7876,11448,9478,10217,5386,1940,5837,51996,6824,45172,11547,5347,8093,6388,6806,3042,1238,2711,22136,2277,19859,3575,2293,2866,2567,3140,2077,616,2725,535,70,465,85,0,109,141,62,11,24,33,2543,443,2100,207,236,380,382,209,256,62,368
"Florence School District 2, South Carolina","4502160",5801,816,4985,1056,937,1117,923,506,236,84,126,4892,707,4185,876,782,900,800,426,207,75,119,628,106,522,138,107,107,66,77,11,9,7,3,0,3,0,0,0,0,3,0,0,0,278,3,275,42,48,110,57,0,18,0,0
"Florence School District 3, South Carolina","4502190",15716,2374,13342,4030,1964,2419,2015,1498,657,330,429,13626,2012,11614,3418,1728,2174,1785,1290,532,330,357,1845,342,1503,554,222,203,223,150,81,0,70,79,9,70,18,0,7,7,12,26,0,0,166,11,155,40,14,35,0,46,18,0,2
"Florence School District 4, South Carolina","4502220",5379,981,4398,1202,654,905,633,567,255,50,132,4344,822,3522,1031,471,667,569,436,189,50,109,670,81,589,144,97,107,59,108,64,0,10,19,7,12,0,7,0,5,0,0,0,0,346,71,275,27,79,131,0,23,2,0,13
"Florence School District 5, South Carolina","4502250",4067,569,3498,1006,437,615,570,492,211,89,78,3591,482,3109,944,416,564,433,443,158,83,68,468,87,381,56,19,51,137,49,53,6,10,3,0,3,3,0,0,0,0,0,0,0,5,0,5,3,2,0,0,0,0,0,0
"Georgetown County School District, South Carolina","4502280",49544,7169,42375,10797,5171,8215,5039,4994,3181,1273,3705,28847,4819,24028,7030,3327,5131,2710,2414,1422,551,1443,19077,1954,17123,3479,1646,2756,2210,2502,1759,652,2119,249,55,194,60,0,20,56,17,0,13,28,1371,341,1030,228,198,308,63,61,0,57,115
"Greenville County School District, South Carolina","4502310",367731,48620,319111,68094,35044,55603,43546,43579,26836,10869,35540,177794,24534,153260,36227,18759,27310,22517,20616,11567,4717,11547,150914,16672,134242,25564,12077,20450,16976,19642,13510,5252,20771,4419,345,4074,923,236,751,417,723,410,95,519,34604,7069,27535,5380,3972,7092,3636,2598,1349,805,2703
"Greenwood School District 50, South Carolina","4502340",46462,6342,40120,9228,5221,7302,6047,5505,3150,942,2725,32368,4457,27911,6478,3933,5056,4209,3835,2212,655,1533,11290,1263,10027,2284,1080,1692,1390,1441,807,249,1084,346,23,323,19,15,36,69,141,15,18,10,2458,599,1859,447,193,518,379,88,116,20,98
"Greenwood School District 51, South Carolina","4502370",6133,1039,5094,1192,882,1244,655,624,227,111,159,4679,869,3810,944,649,955,458,391,213,64,136,1279,154,1125,214,206,270,136,215,14,47,23,30,0,30,0,0,0,19,11,0,0,0,145,16,129,34,27,19,42,7,0,0,0
"Greenwood School District 52, South Carolina","4502400",6158,660,5498,1298,642,1064,854,787,445,147,261,4501,500,4001,907,507,778,690,545,309,111,154,1557,157,1400,311,125,282,161,242,136,36,107,38,0,38,31,3,4,0,0,0,0,0,62,3,59,49,7,0,3,0,0,0,0
"Hampton School District 1, South Carolina","4502430",10443,1602,8841,2024,1453,1443,1332,1409,645,243,292,7842,1235,6607,1715,993,988,1037,989,524,177,184,2506,328,2178,309,428,455,287,420,105,66,108,10,4,6,0,0,0,0,0,6,0,0,85,35,50,0,32,0,8,0,10,0,0
"Hampton School District 2, South Carolina","4502460",6544,1481,5063,1889,516,1056,675,433,289,39,166,4067,864,3203,1092,336,730,463,246,236,27,73,1996,470,1526,694,149,228,156,169,38,12,80,54,21,33,27,0,0,0,6,0,0,0,427,126,301,76,31,98,56,12,15,0,13
"Horry County School District, South Carolina","4502490",220497,22301,198196,41244,24789,40353,29186,28550,14796,5415,13863,73900,9134,64766,16639,8785,13246,9386,7520,4156,1452,3582,128695,10361,118334,21316,13750,22872,17844,19390,9782,3768,9612,1852,305,1547,268,181,323,185,430,96,37,27,16050,2501,13549,3021,2073,3912,1771,1210,762,158,642
"Jasper County School District, South Carolina","4502520",19111,3452,15659,3826,2454,3147,2015,2378,852,248,739,11157,2276,8881,2225,1485,1674,1032,1449,597,114,305,5698,753,4945,1068,839,962,594,789,176,118,399,93,11,82,3,5,56,3,6,0,0,9,2163,412,1751,530,125,455,386,134,79,16,26
"Kershaw County School District, South Carolina","4502550",48606,6682,41924,8612,4816,8185,6334,6146,3895,1219,2717,30916,4827,26089,5904,3141,4890,4182,3577,2331,669,1395,15354,1407,13947,2343,1497,2725,1971,2293,1398,513,1207,529,16,513,66,46,125,27,116,87,13,33,1807,432,1375,299,132,445,154,160,79,24,82
"Lancaster County School District, South Carolina","4502580",59921,10397,49524,10738,6812,9311,7173,6801,4182,1611,2896,35590,6785,28805,6743,4680,5519,4106,3602,2557,584,1014,21708,3074,18634,3525,1851,3409,2692,2958,1502,924,1773,367,118,249,141,35,38,19,8,8,0,0,2256,420,1836,329,246,345,356,233,115,103,109
"Laurens School District 55, South Carolina","4502610",30340,3891,26449,6518,3291,4876,3996,3643,2089,727,1309,21821,2943,18878,4563,2248,3541,3102,2727,1327,453,917,7401,791,6610,1684,990,1078,802,826,584,261,385,164,0,164,0,0,11,23,48,69,13,0,954,157,797,271,53,246,69,42,109,0,7
"Laurens School District 56, South Carolina","4502640",16111,1715,14396,4211,1905,3108,1861,1731,836,251,493,12000,1216,10784,3067,1467,2324,1534,1456,499,189,248,3627,407,3220,1053,380,657,297,239,295,55,244,85,31,54,25,0,0,8,7,7,7,0,399,61,338,66,58,127,22,29,35,0,1
"Lee County School District, South Carolina","4502670",15792,3574,12218,3942,1726,2599,1650,1036,791,156,318,13021,2844,10177,3490,1345,2016,1374,871,715,142,224,2456,668,1788,441,349,424,276,165,76,14,43,46,29,17,11,0,6,0,0,0,0,0,269,33,236,0,32,153,0,0,0,0,51
"Lexington School District 1, South Carolina","4502700",90141,10234,79907,13327,7125,11858,11157,15185,8398,3524,9333,49491,6045,43446,7646,4076,5922,6539,8613,4404,1785,4461,35098,3275,31823,4969,2534,4771,3926,6080,3501,1617,4425,1594,300,1294,161,107,280,123,209,234,107,73,3958,614,3344,551,408,885,569,283,259,15,374
"Lexington School District 2, South Carolina","4502730",51751,5430,46321,8587,4795,10112,7020,7371,4199,1224,3013,30670,3292,27378,5735,2690,5646,4101,4302,2499,664,1741,15395,1362,14033,2265,1536,2317,2245,2504,1546,529,1091,572,29,543,50,36,94,101,116,60,31,55,5114,747,4367,537,533,2055,573,449,94,0,126
"Lexington School District 3, South Carolina","4502760",10494,1152,9342,2012,1322,1974,1193,1303,733,208,597,8034,867,7167,1383,1073,1552,956,959,576,191,477,2062,189,1873,567,142,373,234,310,127,0,120,58,22,36,0,19,0,0,0,0,17,0,340,74,266,62,88,49,3,34,30,0,0
"Lexington School District 4, South Carolina","4502790",14436,2193,12243,2515,1555,2460,2112,1823,1009,363,406,8870,1468,7402,1729,1068,1230,1208,1101,549,270,247,4578,658,3920,608,473,875,814,662,256,93,139,133,0,133,58,0,0,52,18,5,0,0,855,67,788,120,14,355,38,42,199,0,20
"Lexington School District 5, South Carolina","4502820",71288,7527,63761,9899,4911,8606,8740,10683,7396,3018,10508,33742,3896,29846,5297,2294,4291,4018,5136,3478,1229,4103,33606,2965,30641,4121,2363,3842,4417,4851,3456,1727,5864,882,47,835,106,62,40,67,204,148,43,165,3058,619,2439,375,192,433,238,492,314,19,376
"Marion School District 1, South Carolina","4502850",11949,1792,10157,2821,1840,1960,1212,1072,632,188,432,8913,1301,7612,2408,1337,1463,862,801,390,70,281,2717,451,2266,391,473,354,330,231,218,118,151,0,0,0,0,0,0,0,0,0,0,0,319,40,279,22,30,143,20,40,24,0,0
"Marion School District 2, South Carolina","4502880",9319,1407,7912,2093,1487,1539,1174,826,360,83,350,7672,1103,6569,1680,1293,1284,954,723,260,75,300,1526,249,1277,413,156,244,220,103,100,0,41,45,36,9,0,9,0,0,0,0,0,0,76,19,57,0,29,11,0,0,0,8,9
"Marlboro County School District, South Carolina","4502970",23808,5795,18013,5376,3124,3710,2371,1952,741,276,463,16726,3895,12831,4025,2250,2820,1728,1240,393,161,214,6519,1619,4900,1230,797,876,625,696,343,115,218,118,49,69,17,31,0,10,11,0,0,0,445,232,213,104,46,14,8,5,5,0,31
"McCormick County School District, South Carolina","4503000",8960,1727,7233,1783,838,1535,1112,843,642,108,372,5265,1184,4081,1165,610,935,689,312,223,37,110,3509,521,2988,542,221,586,403,515,408,71,242,40,3,37,4,7,11,12,0,0,0,3,146,19,127,72,0,3,8,16,11,0,17
"Newberry County School District, South Carolina","4503030",30256,3741,26515,5790,3122,4875,4168,4465,2014,556,1525,22207,2433,19774,4506,2525,3585,3165,3150,1491,417,935,5975,594,5381,1192,464,861,734,1018,471,139,502,175,26,149,0,0,42,41,56,0,0,10,1899,688,1211,92,133,387,228,241,52,0,78
"Oconee County School District, South Carolina","4503060",60823,7542,53281,12550,7117,9321,7205,7058,4336,1535,4159,34225,4707,29518,7472,4475,5205,4247,3670,2212,748,1489,23907,2414,21493,4685,2275,3615,2524,3125,1994,716,2559,302,61,241,41,69,74,33,0,0,11,13,2389,360,2029,352,298,427,401,263,130,60,98
"Orangeburg School District 3, South Carolina","4503150",17065,2933,14132,4903,1687,2789,2028,1216,632,435,442,13355,2334,11021,3905,1337,2200,1615,841,515,302,306,3416,585,2831,940,322,508,383,309,104,129,136,53,0,53,33,3,0,3,10,0,4,0,241,14,227,25,25,81,27,56,13,0,0
"Orangeburg School District 4, South Carolina","4503180",16310,2717,13593,3084,1563,2784,1874,1958,1154,343,833,12576,2096,10480,2613,1170,1972,1556,1479,816,225,649,3388,496,2892,454,370,659,305,464,338,118,184,42,0,42,15,0,14,13,0,0,0,0,304,125,179,2,23,139,0,15,0,0,0
"Orangeburg School District 5, South Carolina","4503210",41460,7351,34109,10310,4332,6011,4453,3801,2576,871,1755,30972,4945,26027,7997,3346,4750,3332,2983,1872,632,1115,9014,2136,6878,1976,875,1049,987,673,578,239,501,362,32,330,150,19,14,44,24,53,0,26,1112,238,874,187,92,198,90,121,73,0,113
"Pickens County School District, South Carolina","4503330",98602,12115,86487,26116,10301,15021,10429,10596,6276,2355,5393,57378,7473,49905,15039,6526,8743,6609,6050,3233,1395,2310,36242,3711,32531,10046,3263,5282,3262,4151,2802,891,2834,702,130,572,155,76,125,132,13,22,12,37,4280,801,3479,876,436,871,426,382,219,57,212
"Richland School District 1, South Carolina","4503360",170888,22796,148092,42658,16757,24441,20031,18846,9786,3801,11772,104246,15183,89063,26265,10851,15453,12499,11032,5361,1903,5699,56133,6251,49882,13995,4813,7053,6317,6856,3961,1644,5243,2599,315,2284,602,277,367,304,307,150,60,217,7910,1047,6863,1796,816,1568,911,651,314,194,613
"Richland School District 2, South Carolina","4503390",92825,9543,83282,14876,6234,11401,12852,13154,9362,3606,11797,41258,4138,37120,7211,2748,5434,6197,5787,3822,1485,4436,39954,3879,36075,5667,2270,4099,5490,5906,4801,1658,6184,2481,232,2249,575,183,291,178,480,227,63,252,9132,1294,7838,1423,1033,1577,987,981,512,400,925
"Saluda County School District, South Carolina","4503460",11578,1481,10097,2545,1334,2074,1419,1165,708,310,542,8589,1036,7553,1999,922,1374,1066,942,640,221,389,1705,207,1498,357,205,346,192,104,68,89,137,58,0,58,0,0,58,0,0,0,0,0,1226,238,988,189,207,296,161,119,0,0,16
"Spartanburg School District 1, South Carolina","4503480",24333,3241,21092,5046,2526,3853,2889,3266,1589,617,1306,14190,2235,11955,2805,1504,2369,1753,1868,808,260,588,8868,829,8039,1786,830,1395,993,1269,744,332,690,170,28,142,21,29,14,0,67,0,11,0,1105,149,956,434,163,75,143,62,37,14,28
"Spartanburg School District 2, South Carolina","4503510",43694,5292,38402,8487,4135,7430,5151,6086,3145,1066,2902,26048,3194,22854,5361,2452,4552,3191,3590,1863,613,1232,13601,1282,12319,2496,1285,2028,1424,2077,1126,392,1491,215,15,200,25,19,10,46,15,14,27,44,3830,801,3029,605,379,840,490,404,142,34,135
"Spartanburg School District 3, South Carolina","4503540",13418,1564,11854,2868,2134,2138,1537,1513,924,209,531,9892,1129,8763,2363,1554,1509,1060,1112,650,135,380,3261,394,2867,475,563,567,443,357,250,74,138,24,0,24,0,0,0,0,0,24,0,0,241,41,200,30,17,62,34,44,0,0,13
"Spartanburg School District 4, South Carolina","4503570",14579,3038,11541,2509,1700,2633,1547,1721,726,214,491,10160,2257,7903,1717,1327,1860,860,1192,478,139,330,4068,746,3322,681,335,688,630,529,233,75,151,47,8,39,0,16,21,2,0,0,0,0,304,27,277,111,22,64,55,0,15,0,10
"Spartanburg School District 5, South Carolina","4503600",32016,4310,27706,5320,2700,4669,4408,4457,2601,873,2678,18599,2620,15979,3229,1709,2953,2419,2585,1447,452,1185,10867,1316,9551,1581,808,1153,1684,1610,1028,397,1290,321,0,321,146,7,59,23,53,12,0,21,2229,374,1855,364,176,504,282,209,114,24,182
"Spartanburg School District 6, South Carolina","4503630",46737,6350,40387,9291,4550,6908,5756,5651,3406,1372,3453,26565,3479,23086,5677,2712,4151,3119,3311,1933,765,1418,15061,1940,13121,2937,1195,1858,1719,2038,1203,509,1662,336,24,312,51,38,56,69,16,48,4,30,4775,907,3868,626,605,843,849,286,222,94,343
"Spartanburg School District 7, South Carolina","4503660",44853,5474,39379,11210,5108,7190,4983,4633,2720,689,2846,29473,3703,25770,8001,3498,4931,3056,3046,1672,385,1181,13003,1409,11594,2812,1424,1758,1408,1445,944,304,1499,293,0,293,118,70,33,33,17,0,0,22,2084,362,1722,279,116,468,486,125,104,0,144
"Sumter School District 17, South Carolina","4503690",40507,6643,33864,7579,4543,6026,5056,4436,2761,1000,2463,24872,4430,20442,5044,3427,3932,2928,2712,1140,360,899,13123,1560,11563,1992,936,1628,1900,1511,1493,630,1473,812,237,575,101,67,150,51,65,101,0,40,1700,416,1284,442,113,316,177,148,27,10,51
"Sumter School District 2, South Carolina","4503720",43602,7396,36206,8765,4806,6720,5399,5337,2452,887,1840,26901,4847,22054,6100,3374,4124,3257,2886,1156,531,626,14199,2074,12125,2179,1251,2123,1897,2193,1148,297,1037,836,114,722,119,88,164,52,97,74,44,84,1666,361,1305,367,93,309,193,161,74,15,93
"Union County School District, South Carolina","4503750",23604,2864,20740,5061,3066,4223,3141,2667,1335,489,758,19165,2232,16933,4280,2578,3310,2725,2108,1024,345,563,4112,580,3532,743,411,798,402,538,303,144,193,140,43,97,18,18,54,7,0,0,0,0,187,9,178,20,59,61,7,21,8,0,2
"Williamsburg County School District, South Carolina","4503780",28016,6078,21938,7411,3622,4329,2479,2041,1148,335,573,22694,4313,18381,6009,3121,3577,2050,1874,943,299,508,4836,1533,3303,1269,488,734,366,167,205,36,38,95,35,60,42,0,18,0,0,0,0,0,391,197,194,91,13,0,63,0,0,0,27
"York School District 1, South Carolina","4503810",24404,3707,20697,4472,2629,4002,3373,2701,1796,412,1312,12728,1786,10942,2456,1468,2227,1829,1291,822,210,639,10507,1705,8802,1797,1022,1655,1386,1298,904,147,593,59,8,51,9,0,23,10,9,0,0,0,1110,208,902,210,139,97,148,103,70,55,80
"York School District 2, South Carolina","4503840",26057,3107,22950,4435,2211,3240,2943,3585,2202,924,3410,6207,680,5527,1001,648,959,872,871,380,181,615,18668,2127,16541,3293,1427,2181,1891,2643,1632,733,2741,419,134,285,82,16,26,41,10,110,0,0,763,166,597,59,120,74,139,61,80,10,54
"York School District 3, South Carolina","4503870",87526,10105,77421,17242,8473,13288,10997,11516,6900,2768,6237,45607,6029,39578,9151,4761,7459,5604,5962,3317,1033,2291,36992,3422,33570,7289,3251,4448,5045,5120,3113,1568,3736,644,14,630,100,85,100,64,90,144,47,0,4283,640,3643,702,376,1281,284,344,326,120,210
"York School District 4, South Carolina","4503900",36357,4616,31741,4706,1916,4322,3429,5270,3787,1375,6936,6744,776,5968,1009,495,845,624,1112,717,379,787,26179,3344,22835,3352,1224,2763,2522,3771,2823,899,5481,595,88,507,23,39,53,47,88,41,17,199,2839,408,2431,322,158,661,236,299,206,80,469
"School District Not Defined, South Carolina","4599997",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Remainder of South Carolina, South Carolina","4599999",13770,466,13304,5004,1751,3198,1524,1119,176,155,377,978,228,750,223,120,132,84,18,31,0,142,11234,173,11061,4297,1334,2791,1260,903,126,146,204,657,11,646,241,152,126,67,41,19,0,0,901,54,847,243,145,149,113,157,0,9,31
