"","GEOID","B06001_001","B06001_002","B06001_003","B06001_004","B06001_005","B06001_006","B06001_007","B06001_008","B06001_009","B06001_010","B06001_011","B06001_012","B06001_013","B06001_014","B06001_015","B06001_016","B06001_017","B06001_018","B06001_019","B06001_020","B06001_021","B06001_022","B06001_023","B06001_024","B06001_025","B06001_026","B06001_027","B06001_028","B06001_029","B06001_030","B06001_031","B06001_032","B06001_033","B06001_034","B06001_035","B06001_036","B06001_037","B06001_038","B06001_039","B06001_040","B06001_041","B06001_042","B06001_043","B06001_044","B06001_045","B06001_046","B06001_047","B06001_048","B06001_049","B06001_050","B06001_051","B06001_052","B06001_053","B06001_054","B06001_055","B06001_056","B06001_057","B06001_058","B06001_059","B06001_060"
"Lexington County, South Carolina","45063",257756,17147,46274,22267,33602,36880,38910,16877,6108,8588,18081,13022,156507,15023,34897,13675,18471,18870,20159,9252,3466,5106,10266,7322,85193,1905,9856,6582,11212,14579,16252,6669,2477,3169,7193,5299,2912,66,272,260,416,712,855,193,22,75,26,15,13144,153,1249,1750,3503,2719,1644,763,143,238,596,386
"McCormick County, South Carolina","45065",10178,364,1138,724,1163,1236,1377,804,330,690,1569,783,6238,321,890,576,766,688,931,517,116,374,725,334,3749,43,243,148,378,535,413,270,180,307,810,422,40,0,0,0,0,7,14,12,0,0,0,7,151,0,5,0,19,6,19,5,34,9,34,20
"Marion County, South Carolina","45067",33335,2250,5802,2960,3906,4046,4842,2482,1078,1169,2790,2010,26564,2000,4927,2260,3013,2880,3584,2063,934,957,2266,1680,5832,208,863,419,671,982,1185,406,87,198,489,324,69,0,12,30,5,4,0,0,18,0,0,0,870,42,0,251,217,180,73,13,39,14,35,6
"Marlboro County, South Carolina","45069",28977,1651,4724,2494,4145,4109,4390,2035,836,790,2280,1523,20615,1128,3766,1889,2654,2614,3044,1511,596,574,1651,1188,7770,523,929,579,1352,1222,1300,496,240,216,594,319,129,0,11,7,34,76,1,0,0,0,0,0,463,0,18,19,105,197,45,28,0,0,35,16
"Newberry County, South Carolina","45071",37395,2453,6097,3698,4268,4788,5278,2590,1127,1225,3266,2605,28458,2284,5081,2878,2949,3379,3833,1958,837,911,2389,1959,6691,140,756,564,649,840,1153,582,254,262,845,646,175,0,0,5,10,47,88,18,0,7,0,0,2071,29,260,251,660,522,204,32,36,45,32,0
"Oconee County, South Carolina","45073",73629,4177,11413,6058,7964,9207,10371,5230,2355,3240,8159,5455,44426,3555,8717,4026,4720,5128,5646,2678,1337,1621,4228,2770,26337,594,2472,1799,2480,3524,4341,2333,960,1513,3777,2544,344,20,28,49,34,76,106,13,0,0,18,0,2522,8,196,184,730,479,278,206,58,106,136,141
"Orangeburg County, South Carolina","45075",92503,6273,15356,11441,10362,10548,13019,6519,2101,3347,7754,5783,73037,5946,13303,7961,8007,7593,10188,4856,1691,2788,6105,4599,17197,317,1821,3019,1837,2545,2492,1536,403,512,1566,1149,495,10,38,136,107,59,101,27,0,12,0,5,1774,0,194,325,411,351,238,100,7,35,83,30
"Pickens County, South Carolina","45077",118617,6506,17819,21982,13391,14427,15549,6706,2950,3682,8877,6728,73912,5922,13798,12263,7434,8220,8817,3985,1653,2068,5541,4211,39005,443,3400,8708,4536,5140,6151,2463,1164,1496,3095,2409,930,109,119,311,102,139,122,0,12,0,16,0,4770,32,502,700,1319,928,459,258,121,118,225,108
"Richland County, South Carolina","45079",378989,24285,62751,57061,56936,50236,51004,21673,8166,10010,20481,16386,215419,20281,43955,28080,28576,25186,27464,12045,4339,5170,11086,9237,135637,3609,15865,24760,21388,20467,19719,8345,3148,4193,8077,6066,7272,150,1070,1528,1641,875,1059,311,187,118,145,188,20661,245,1861,2693,5331,3708,2762,972,492,529,1173,895
"Saluda County, South Carolina","45081",19681,1386,3216,1747,2395,2447,2820,1304,671,557,1809,1329,15155,1207,2744,1184,1358,2000,2188,988,481,492,1407,1106,2817,179,304,176,429,240,403,294,162,65,342,223,73,0,15,9,49,0,0,0,0,0,0,0,1636,0,153,378,559,207,229,22,28,0,60,0
"Spartanburg County, South Carolina","45083",281777,19005,50085,27123,34113,39117,40569,18444,7368,8502,21410,16041,184086,16909,38112,18467,19712,22600,22972,11149,4335,5592,13674,10564,79210,1882,10219,6644,9588,12782,14677,6254,2549,2595,7020,5000,1744,133,125,173,242,374,435,113,24,59,9,57,16737,81,1629,1839,4571,3361,2485,928,460,256,707,420
"Sumter County, South Carolina","45085",106899,7858,19550,11564,13913,13332,15113,6514,2476,2978,7733,5868,69855,6827,14849,6897,7761,7224,9487,3975,1735,2062,5026,4012,31564,973,4121,3854,5086,4876,4852,2269,687,781,2381,1684,1865,29,313,424,189,405,371,85,20,8,0,21,3615,29,267,389,877,827,403,185,34,127,326,151
"Union County, South Carolina","45087",28982,1739,4879,2297,2872,3936,4568,2039,878,1044,2642,2088,24148,1635,4488,1973,2162,3129,3635,1670,731,882,2184,1659,4484,98,357,288,674,696,885,360,127,145,450,404,163,6,34,36,19,45,16,7,0,0,0,0,187,0,0,0,17,66,32,2,20,17,8,25
"Williamsburg County, South Carolina","45089",34719,2121,6180,2971,3997,4388,5097,2598,1002,1355,2849,2161,28832,2003,5391,1964,2907,3233,4350,2317,955,1212,2503,1997,5401,118,781,936,924,978,696,278,47,143,343,157,95,0,0,37,34,21,0,3,0,0,0,0,391,0,8,34,132,156,51,0,0,0,3,7
"York County, South Carolina","45091",221441,15340,41421,19971,27783,33598,33037,13607,5318,6621,14668,10077,93796,8673,17890,9788,11595,11263,12514,5627,2101,2786,6458,5101,116350,6546,22660,9340,13503,19655,18531,7205,3029,3596,7577,4708,1854,31,272,69,371,526,435,59,11,22,22,36,9441,90,599,774,2314,2154,1557,716,177,217,611,232
"Abbeville County, South Carolina","45001",25515,1567,4387,2443,2490,3164,3687,1922,666,1031,2319,1839,20218,1522,4031,1906,1935,2185,2683,1397,466,802,1859,1432,4812,45,313,497,474,883,947,441,195,200,419,398,112,0,0,0,14,27,55,0,5,0,11,0,373,0,43,40,67,69,2,84,0,29,30,9
"Aiken County, South Carolina","45003",158253,9727,26830,14173,18975,19689,23965,11370,3963,5530,13630,10401,68045,5087,11898,5688,7830,8192,10446,4959,1613,2360,5192,4780,83573,4597,14251,7901,9783,10197,12363,6059,2242,2970,7901,5309,1530,23,276,132,272,236,350,70,0,64,46,61,5105,20,405,452,1090,1064,806,282,108,136,491,251
"Allendale County, South Carolina","45005",10548,612,1763,964,1466,1408,1540,663,425,322,784,601,8610,561,1496,852,1011,1086,1237,605,367,285,610,500,1809,51,267,111,351,318,283,58,58,37,174,101,18,0,0,1,13,4,0,0,0,0,0,0,111,0,0,0,91,0,20,0,0,0,0,0
"Anderson County, South Carolina","45007",185675,11918,32759,15572,21588,25136,27280,12150,4825,6724,15658,12065,128804,11059,26667,11259,14122,15874,16273,8033,3213,4163,10007,8134,50463,746,5648,3654,6107,7919,9807,3766,1480,2342,5294,3700,1522,0,105,147,238,341,367,145,0,72,31,76,4886,113,339,512,1121,1002,833,206,132,147,326,155
"Bamberg County, South Carolina","45009",16061,951,2681,2069,1515,1649,2433,1228,449,521,1481,1084,12703,751,2287,1514,1202,1325,1874,888,373,463,1173,853,3085,200,394,530,242,223,521,340,76,44,284,231,19,0,0,0,0,0,19,0,0,0,0,0,254,0,0,25,71,101,19,0,0,14,24,0
"Barnwell County, South Carolina","45011",22638,1469,4338,2028,2489,2829,3405,1578,755,598,1778,1371,17248,1061,3578,1656,1901,2084,2520,1162,537,394,1295,1060,4991,408,735,292,534,653,847,411,218,190,401,302,133,0,25,16,0,32,0,0,0,0,60,0,266,0,0,64,54,60,38,5,0,14,22,9
"Beaufort County, South Carolina","45013",159048,10521,23074,16406,19559,17468,18424,9823,4719,7277,19270,12507,44324,8290,11402,3321,4718,3529,4488,2109,853,899,2814,1901,96137,2087,9858,10585,10114,10168,11882,6947,3719,5898,15198,9681,1959,49,236,294,401,247,371,149,26,76,18,92,16628,95,1578,2206,4326,3524,1683,618,121,404,1240,833
"Berkeley County, South Carolina","45015",174679,12764,31400,18715,25831,24934,24397,10282,4340,4815,11023,6178,91274,10683,21542,9843,10535,10700,10215,4889,2125,2229,5223,3290,69917,1861,8504,7471,12053,11116,12298,4760,2034,2188,5019,2613,2896,181,597,220,635,622,354,127,27,77,56,0,10592,39,757,1181,2608,2496,1530,506,154,321,725,275
"Calhoun County, South Carolina","45017",15198,898,2473,1211,1478,1956,2433,1302,397,640,1449,961,12015,844,2202,1057,1183,1324,1794,1043,307,459,1048,754,2948,54,268,123,254,589,567,244,90,173,379,207,11,0,3,0,8,0,0,0,0,0,0,0,224,0,0,31,33,43,72,15,0,8,22,0
"Charleston County, South Carolina","45019",346981,22737,50255,42202,54479,43839,47968,21953,9065,10840,24093,19550,184745,19878,37728,21459,22694,18036,23089,10972,4154,5088,11549,10098,139016,2378,10804,18041,25487,21328,21873,9771,4449,5287,11085,8513,3796,145,397,404,667,1016,548,215,108,135,107,54,19424,336,1326,2298,5631,3459,2458,995,354,330,1352,885
"Cherokee County, South Carolina","45021",55111,3657,9904,5206,6440,7811,7790,3953,1321,1694,4250,3085,39521,3341,8045,3795,4281,5088,4941,2534,1002,1151,3134,2209,13843,305,1737,1146,1808,2248,2581,1298,302,535,1056,827,297,0,0,35,50,69,106,35,0,0,0,2,1450,11,122,230,301,406,162,86,17,8,60,47
"Chester County, South Carolina","45023",33190,2105,6030,2746,3619,4428,5005,2569,872,1008,2792,2016,25512,1855,5092,2242,2651,3087,3543,1852,555,809,2305,1521,7235,239,889,501,905,1235,1403,685,317,179,409,473,107,0,49,3,2,10,43,0,0,0,0,0,336,11,0,0,61,96,16,32,0,20,78,22
"Chesterfield County, South Carolina","45025",46378,2869,8763,3963,5161,6465,6902,2798,1387,1867,3632,2571,30962,1946,5857,2433,3502,4041,4273,1915,997,1436,2615,1947,14145,901,2735,1381,1303,2104,2505,865,381,405,1005,560,98,22,8,9,0,39,18,0,0,0,2,0,1173,0,163,140,356,281,106,18,9,26,10,64
"Clarendon County, South Carolina","45027",34746,2019,5853,3574,3606,3923,4988,2371,1174,1517,3508,2213,25769,1804,4640,2848,2743,2729,3590,1801,844,1050,2176,1544,8260,215,1157,606,775,1035,1237,570,319,450,1227,669,151,0,21,20,17,43,32,0,11,0,7,0,566,0,35,100,71,116,129,0,0,17,98,0
"Colleton County, South Carolina","45029",38833,2498,7152,3341,4111,4867,5633,2929,999,1424,3479,2400,28697,2278,6113,2458,3012,3215,4006,1960,709,999,2091,1856,9093,220,931,578,878,1431,1553,937,288,422,1323,532,163,0,36,55,7,12,41,0,0,0,12,0,880,0,72,250,214,209,33,32,2,3,53,12
"Darlington County, South Carolina","45031",68581,4382,12432,5982,7691,9057,10089,4761,2072,2505,5607,4003,56692,4176,11396,4709,6457,6868,7931,3838,1696,2023,4343,3255,10584,194,940,1128,1002,1837,1972,830,359,429,1206,687,166,12,0,6,0,82,38,12,0,5,0,11,1139,0,96,139,232,270,148,81,17,48,58,50
"Dillon County, South Carolina","45033",31745,2413,6100,2893,3732,4128,4532,2022,649,1129,2350,1797,25887,2110,5282,2477,2759,3234,3662,1709,523,875,1729,1527,5168,290,796,349,779,679,712,300,126,254,617,266,70,0,0,17,0,35,18,0,0,0,0,0,620,13,22,50,194,180,140,13,0,0,4,4
"Dorchester County, South Carolina","45035",133796,9608,26610,11404,17979,20098,19667,7952,2900,4172,8347,5059,67132,7758,17080,5998,7876,8480,7757,3402,1140,1715,3467,2459,58871,1658,8676,4492,8658,10076,10603,4036,1648,2264,4295,2465,2302,127,420,316,359,322,420,50,7,39,231,11,5491,65,434,598,1086,1220,887,464,105,154,354,124
"Edgefield County, South Carolina","45037",26782,1425,4351,2260,3478,3913,4243,1658,923,1075,2098,1358,12431,670,1972,1107,1418,1487,1798,798,455,486,1249,991,12988,755,2290,1072,1611,2132,2248,768,426,518,815,353,172,0,24,10,11,44,65,0,6,12,0,0,1191,0,65,71,438,250,132,92,36,59,34,14
"Fairfield County, South Carolina","45039",23916,1438,4105,1941,2526,2981,3842,1980,693,899,2027,1484,19529,1358,3806,1692,2122,2248,2982,1541,539,559,1485,1197,4084,80,278,229,369,691,752,411,154,326,530,264,110,0,0,0,0,18,60,28,0,0,0,4,193,0,21,20,35,24,48,0,0,14,12,19
"Florence County, South Carolina","45041",135968,9245,24368,13064,17317,17787,19348,9674,3346,4215,10155,7449,102729,8554,20559,9878,12837,12225,13324,7201,2507,2970,7343,5331,28950,655,3454,2728,3444,4622,5274,2281,793,1082,2670,1947,653,0,35,59,143,200,116,67,0,29,4,0,3636,36,320,399,893,740,634,125,46,134,138,171
