"","GEOID","B06010_001","B06010_002","B06010_003","B06010_004","B06010_005","B06010_006","B06010_007","B06010_008","B06010_009","B06010_010","B06010_011","B06010_012","B06010_013","B06010_014","B06010_015","B06010_016","B06010_017","B06010_018","B06010_019","B06010_020","B06010_021","B06010_022","B06010_023","B06010_024","B06010_025","B06010_026","B06010_027","B06010_028","B06010_029","B06010_030","B06010_031","B06010_032","B06010_033","B06010_034","B06010_035","B06010_036","B06010_037","B06010_038","B06010_039","B06010_040","B06010_041","B06010_042","B06010_043","B06010_044","B06010_045","B06010_046","B06010_047","B06010_048","B06010_049","B06010_050","B06010_051","B06010_052","B06010_053","B06010_054","B06010_055"
"Georgia","13",7426345,1114212,6312133,1377600,665062,1051005,859591,885277,567831,224366,681401,3644037,596614,3047423,782888,358452,525987,425252,415949,243737,87669,207489,2839057,336618,2502439,452774,211723,350865,324108,378854,270267,115749,398099,95395,15414,79981,16992,6684,11211,11025,12307,7619,3439,10704,847856,165566,682290,124946,88203,162942,99206,78167,46208,17509,65109
"Hawaii","15",1085378,121638,963740,171615,84673,153615,145468,154503,101945,40615,111306,540858,64926,475932,88093,42173,73060,72600,81414,52199,19393,47000,288275,23772,264503,38746,19096,38196,35508,40507,31786,14406,46258,31592,4412,27180,4860,2033,4278,4139,4672,2639,1251,3308,224653,28528,196125,39916,21371,38081,33221,27910,15321,5565,14740
"Idaho","16",1177238,123088,1054150,254083,118183,188668,155257,143721,82497,31869,79872,455633,49417,406216,106012,44345,70790,60726,57403,30893,11120,24927,627408,58130,569278,129381,63041,99151,81183,78421,48101,19436,50564,12009,1538,10471,2681,1332,1812,1420,1393,754,250,829,82188,14003,68185,16009,9465,16915,11928,6504,2749,1063,3552
"Illinois","17",10152245,1305704,8846541,1827921,838290,1409839,1139234,1245386,865162,369386,1151323,6257642,813154,5444488,1199536,499585,823129,700991,791057,551231,229734,649225,2132849,195143,1937706,365967,179088,277706,224275,261988,194339,87742,346601,108898,14652,94246,22654,10110,14426,11258,13406,8671,3654,10067,1652856,282755,1370101,239764,149507,294578,202710,178935,110921,48256,145430
"Indiana","18",5090318,576341,4513977,1008932,465438,786823,667335,661995,398447,150855,374152,3272530,367094,2905436,655081,295597,502624,444596,442503,260841,95459,208735,1524379,153547,1370832,303212,141410,229009,189108,192826,122958,48850,143459,32523,4191,28332,6780,2617,3953,3799,4283,2358,1250,3292,260886,51509,209377,43859,25814,51237,29832,22383,12290,5296,18666
"Iowa","19",2419931,170957,2248974,490085,227746,389574,343344,359347,200398,66890,171590,1693869,107988,1585881,331754,161435,274653,249943,266244,144336,46120,111396,599601,43788,555813,133417,55426,91295,73866,80460,49925,18026,53398,12071,1005,11066,2927,1060,1796,1866,1405,986,369,657,114390,18176,96214,21987,9825,21830,17669,11238,5151,2375,6139
"Kansas","20",2215328,203331,2011997,441520,199884,340787,290471,304919,176295,67494,190627,1196858,102277,1094581,251736,110786,187470,161500,173090,94834,34005,81160,835514,70263,765251,156235,72022,119853,103073,113967,72524,29407,98170,19113,2134,16979,3972,1430,2657,2444,2453,1482,705,1836,163843,28657,135186,29577,15646,30807,23454,15409,7455,3377,9461
"Kentucky","21",3442642,398008,3044634,784929,353762,536322,419776,409167,235444,87474,217760,2345823,268019,2077804,554014,251800,368949,289533,280191,155013,56857,121447,954898,106002,848896,203407,87870,141234,113965,116766,73090,27680,84884,23528,2994,20534,4646,2026,3395,3462,2762,1922,591,1730,118393,20993,97400,22862,12066,22744,12816,9448,5419,2346,9699
"Louisiana","22",3518574,498890,3019684,752657,356762,523099,385571,395752,241363,93034,271446,2680332,394646,2285686,597453,279617,399236,289285,293122,177533,67156,182284,666643,76609,590034,123891,61343,93660,75920,83467,53367,21940,76446,22369,2604,19765,4324,1752,3076,2704,3280,1785,867,1977,149230,25031,124199,26989,14050,27127,17662,15883,8678,3071,10739
"Maine","23",1100923,80869,1020054,232905,111421,183470,151113,145945,88456,29918,76826,667131,51275,615856,147633,72696,115452,94536,87544,49609,15508,32878,381686,24856,356830,74142,32975,58710,50520,52541,34865,13151,39926,11672,793,10879,2197,1208,2048,1490,1675,1127,245,889,40434,3945,36489,8933,4542,7260,4567,4185,2855,1014,3133
"Maryland","24",4583583,500252,4083331,738634,306508,522715,495186,602714,453506,205858,758210,1886324,240059,1646265,371700,139165,228457,219975,249806,171312,69345,196505,1928381,155982,1772399,256934,111731,184650,186644,256386,217488,107640,450926,61580,7099,54481,9974,3445,5631,5488,7449,6609,3460,12425,707298,97112,610186,100026,52167,103977,83079,89073,58097,25413,98354
"Massachusetts","25",5311242,515255,4795987,975519,424221,654268,564173,675466,508376,227562,766402,3103854,292558,2811296,573388,254371,384611,332364,411450,316709,139681,398722,1172851,92154,1080697,203367,76184,117227,110528,142760,119580,57583,253468,137463,17369,120094,40419,15624,18806,13014,12694,7546,2949,9042,897074,113174,783900,158345,78042,133624,108267,108562,64541,27349,105170
"Michigan","26",7985109,981393,7003716,1661855,725402,1137967,930454,957236,615299,262760,712743,5824887,721991,5102896,1227729,521453,823697,691430,720309,459210,191979,467089,1560623,148738,1411885,319301,151344,229568,181522,183057,121320,52453,173320,51184,7052,44132,11361,4313,6950,5445,6010,3525,1503,5025,548415,103612,444803,103464,48292,77752,52057,47860,31244,16825,67309
"Minnesota","27",4185517,330647,3854870,772484,349354,578602,525081,618271,402853,160469,447756,2711430,199643,2511787,507624,231286,376018,351516,421026,269595,102346,252376,1115878,78320,1037558,194562,86133,142542,128157,158838,111828,49540,165958,25607,2650,22957,4996,1916,3545,2961,3293,2344,900,3002,332602,50034,282568,65302,30019,56497,42447,35114,19086,7683,26420
"Mississippi","28",2317878,341192,1976686,536035,261628,355974,266909,246720,133399,48309,127712,1595319,237800,1357519,391961,190730,249138,180663,160878,83824,28672,71653,651405,90484,560921,131888,62004,93849,77892,78825,46293,18353,51817,12482,1629,10853,1985,1131,2102,1636,1814,928,338,919,58672,11279,47393,10201,7763,10885,6718,5203,2354,946,3323
"Missouri","29",4748613,482263,4266350,973457,458733,748865,621549,612309,357387,132592,361458,2948554,304747,2643807,623303,286871,466221,392495,384380,218573,79193,192771,1569976,138403,1431573,307933,151417,242774,202548,204636,125790,47729,148746,31564,3555,28009,6133,2815,4322,3705,4436,2664,732,3202,198519,35558,162961,36088,17630,35548,22801,18857,10360,4938,16739
"Montana","30",791961,66706,725255,169357,84094,135637,105949,101371,56737,20268,51842,388608,34368,354240,85641,41726,65931,53204,49923,25991,9482,22342,379164,28751,350413,78435,39801,65433,49760,48924,29361,10404,28295,6431,561,5870,1380,668,1160,827,975,406,149,305,17758,3026,14732,3901,1899,3113,2158,1549,979,233,900
"Nebraska","31",1422950,108026,1314924,285914,133706,227099,205592,199949,112460,40858,109346,877686,58475,819211,181317,84655,140860,128692,129225,70326,24449,59687,437890,31820,406070,84789,39525,64848,58690,61018,37779,14604,44817,10582,976,9606,2047,978,1519,1332,1433,957,481,859,96792,16755,80037,17761,8548,19872,16878,8273,3398,1324,3983
"Nevada","32",2086369,280445,1805924,307423,164566,308414,289772,278909,175876,74102,206862,258013,58368,199645,53162,17152,29791,26672,28245,18479,7449,18695,1313522,139526,1173996,184516,104605,183276,172311,190881,127241,54359,156807,34112,4334,29778,4621,2050,5022,5139,4945,2886,1224,3891,480722,78217,402505,65124,40759,90325,85650,54838,27270,11070,27469
"New Hampshire","33",1075157,92666,982491,184941,85395,146306,136194,152493,103559,40701,132902,386994,36211,350783,77565,33976,55994,54054,55708,34094,11957,27435,611160,46089,565071,95317,45749,79091,72650,87792,63955,25808,94709,12349,1369,10980,2259,830,1744,1717,1421,1164,494,1351,64654,8997,55657,9800,4840,9477,7773,7572,4346,2442,9407
"New Jersey","34",7017217,918310,6098907,1087507,513091,866791,703882,835951,652351,290587,1148747,3200306,441635,2758671,563377,220355,355500,311765,397583,311953,136956,461182,1934705,181263,1753442,261825,136239,217025,183550,233242,197342,92049,432170,190102,27314,162788,39892,18414,28530,21696,21026,13440,4749,15041,1692104,268098,1424006,222413,138083,265736,186871,184100,129616,56833,240354
"New Mexico","35",1591099,219454,1371645,335647,156628,241115,179792,181203,108643,43964,124653,711465,113096,598369,169792,70739,104560,83316,76036,42851,15680,35395,678833,67480,611353,122588,62021,99156,76857,89438,57214,25093,78986,18361,2478,15883,3621,1617,2400,1888,2270,1555,568,1964,182440,36400,146040,39646,22251,34999,17731,13459,7023,2623,8308
"New York","36",15661792,2168205,13493587,2852411,1273234,2049164,1679382,1854124,1297116,553235,1934921,9146911,1268138,7878773,1658287,694831,1123728,974110,1121088,804206,344373,1158150,2066670,181217,1885453,368734,162711,249156,210845,250321,190674,83757,369255,425994,54536,371458,123908,48441,55513,39575,42734,23914,9521,27852,4022217,664314,3357903,701482,367251,620767,454852,439981,278322,115584,379664
"North Carolina","37",7414212,873958,6540254,1466635,729653,1150705,948800,932426,526195,197299,588541,3990205,475149,3515056,872272,431484,632405,525586,489369,259917,88772,215251,2717903,274005,2443898,473341,218848,374888,342416,381714,233463,95465,323763,76817,10170,66647,15084,6228,10011,9367,9932,6680,2257,7088,629287,114634,514653,105938,73093,133401,71431,51411,26135,10805,42439
"North Dakota","38",538799,34266,504533,115814,52498,86660,77788,76789,41785,14794,38405,361815,21497,340318,76458,36317,57913,53262,53303,28050,9432,25583,159012,10150,148862,35040,14222,25975,22594,21612,12789,4960,11670,3492,382,3110,781,359,499,501,517,178,123,152,14480,2237,12243,3535,1600,2273,1431,1357,768,279,1000
"Ohio","39",9247083,1010569,8236514,1867119,851320,1402095,1165296,1193433,733537,286419,737295,6620971,741653,5879318,1357021,600654,994485,855758,879869,533479,199420,458632,2149054,193302,1955752,421019,207938,329603,258304,267621,169630,73910,227727,68898,8890,60008,16342,6926,10469,7944,6846,4203,2027,5251,408160,66724,341436,72737,35802,67538,43290,39097,26225,11062,45685
"Oklahoma","40",2918118,350133,2567985,612449,295647,469814,363507,352561,200747,74048,199212,1639183,199169,1440014,364006,169521,257948,206479,198684,107989,38451,96936,1071269,112418,958851,211331,103487,168184,132894,136020,83253,31892,91790,28008,3593,24415,5511,2230,4386,3536,3508,2235,914,2095,179658,34953,144705,31601,20409,39296,20598,14349,7270,2791,8391
"Oregon","41",3051544,338070,2713474,590203,289054,474658,370702,380097,239315,96529,272916,1153978,147375,1006603,246792,99218,162969,137431,149717,89111,35816,85549,1524413,131432,1392981,274040,150117,239419,188561,195722,132511,53448,159163,32563,3897,28666,5767,2868,4349,3698,4675,2811,1247,3251,340590,55366,285224,63604,36851,67921,41012,29983,14882,6018,24953
"Pennsylvania","42",10323284,1058397,9264887,2087485,951001,1537542,1276299,1324905,832699,322380,932576,7464315,727489,6736826,1491579,707579,1148459,963240,1000583,611515,230484,583387,2035830,205213,1830617,423759,167680,261321,221672,244217,171148,71490,269330,164492,20906,143586,49063,17940,24415,17171,15495,8160,2900,8442,658647,104789,553858,123084,57802,103347,74216,64610,41876,17506,71417
"Rhode Island","44",869682,85386,784296,172157,80279,119366,100248,110316,75586,33625,92719,471816,44361,427455,88496,46469,65532,55917,63286,43584,18530,45641,252689,21706,230983,53248,18553,28748,26014,30662,23210,12054,38494,18115,2873,15242,5121,1731,3072,1566,1614,838,308,992,127062,16446,110616,25292,13526,22014,16751,14754,7954,2733,7592
"South Carolina","45",3630415,462520,3167895,739355,361730,575306,451547,440098,253827,91383,254649,2005755,284240,1721515,447603,216908,323925,251608,227167,121185,40877,92242,1390664,140167,1250497,252608,120009,201725,172710,190726,120129,45723,146867,37447,4956,32491,6869,2772,5794,4596,5200,3041,1149,3070,196549,33157,163392,32275,22041,43862,22633,17005,9472,3634,12470
"South Dakota","46",634715,44037,590678,138400,60004,104411,98999,90259,44465,14749,39391,393235,27420,365815,86992,37808,64881,61625,56089,27008,8643,22769,220989,13859,207130,47392,20380,35804,33423,32218,16446,5794,15673,3667,358,3309,765,359,610,616,513,159,83,204,16824,2400,14424,3251,1457,3116,3335,1439,852,229,745
"Tennessee","47",5006211,615826,4390385,1049019,510776,784516,631027,596590,338483,125031,354943,2846193,365465,2480728,640282,304994,453995,363633,330744,177001,61297,148782,1869063,196956,1672107,357779,175761,275128,232888,241254,147307,57782,184208,40097,5974,34123,7742,3433,5706,5016,4325,3055,1235,3611,250858,47431,203427,43216,26588,49687,29490,20267,11120,4717,18342
"Texas","48",18750388,2908083,15842305,3545151,1703028,2707389,2057758,2153296,1351719,530105,1793859,10053320,1573330,8479990,2098825,914864,1384257,1120593,1187526,722158,266850,784917,4787220,519155,4268065,735938,369477,602301,521148,635900,452575,193515,757211,239472,32977,206495,42045,17791,29778,26496,32087,20502,8443,29353,3670376,782621,2887755,668343,400896,691053,389521,297783,156484,61297,222378
"Utah","49",1950703,241379,1709324,411156,163668,274745,230949,243370,153099,59728,172609,1070808,131776,939032,238062,87363,144363,127588,135543,85310,32503,88300,655897,72191,583706,131490,53921,86005,74439,83992,57089,23358,73412,22759,2751,20008,4501,1812,2933,2982,2950,1997,593,2240,201239,34661,166578,37103,20572,41444,25940,20885,8703,3274,8657
"Vermont","50",518129,33888,484241,106699,48011,81280,71329,74012,44169,16338,42403,244134,17169,226965,51902,24983,42121,35804,36006,18350,5789,12010,245774,13937,231837,48899,20126,34665,31981,34602,23735,9830,27999,4973,193,4780,1206,565,596,676,797,458,155,327,23248,2589,20659,4692,2337,3898,2868,2607,1626,564,2067
"Virginia","51",6324652,692124,5632528,1111508,495845,828630,714173,808142,537512,232093,904625,2794154,334820,2459334,594698,264673,408079,348827,356545,204988,76520,205004,2623179,226625,2396554,385572,166442,287418,260258,342392,261279,123792,569401,107267,12679,94588,18140,6159,10786,9805,14404,10261,5009,20024,800052,118000,682052,113098,58571,122347,95283,94801,60984,26772,110196
"Washington","53",5278422,587647,4690775,957167,413542,705461,606143,689614,473502,206517,638829,2090392,262623,1827769,428270,161160,263397,236207,273037,185415,77485,202798,2320649,195614,2125035,367970,180329,301384,268485,324513,231750,106171,344433,90291,11167,79124,15680,6077,11883,10125,12598,8175,3360,11226,777090,118243,658847,145247,65976,128797,91326,79466,48162,19501,80372
"West Virginia","54",1521664,193739,1327925,351773,165181,253274,180770,165218,93970,35608,82131,1068426,131645,936781,249626,118987,186604,130913,114938,63093,23848,48772,424602,56964,367638,96226,43643,62704,47377,47820,28920,10858,30090,6307,1075,5232,1493,492,863,687,666,443,154,434,22329,4055,18274,4428,2059,3103,1793,1794,1514,748,2835
"Wisconsin","55",4537754,373471,4164283,861148,412649,693298,612111,661599,411024,149314,363140,3118335,238611,2879724,584935,280734,477225,436493,481520,293178,102454,223185,1149995,94139,1055856,226259,104942,166457,140855,152708,103339,40829,120467,32521,3769,28752,7395,3165,5159,4041,3694,2139,794,2365,236903,36952,199951,42559,23808,44457,30722,23677,12368,5237,17123
"Wyoming","56",437076,32350,404726,82969,38960,66133,57468,58521,40705,17736,42234,157635,12114,145521,33888,13851,23656,20929,20781,13680,5714,13022,260776,17916,242860,45351,23344,39307,33615,36019,25787,11608,27829,3256,230,3026,643,248,409,610,359,194,107,456,15409,2090,13319,3087,1517,2761,2314,1362,1044,307,927
