"","GEOID","B06010_001","B06010_002","B06010_003","B06010_004","B06010_005","B06010_006","B06010_007","B06010_008","B06010_009","B06010_010","B06010_011","B06010_012","B06010_013","B06010_014","B06010_015","B06010_016","B06010_017","B06010_018","B06010_019","B06010_020","B06010_021","B06010_022","B06010_023","B06010_024","B06010_025","B06010_026","B06010_027","B06010_028","B06010_029","B06010_030","B06010_031","B06010_032","B06010_033","B06010_034","B06010_035","B06010_036","B06010_037","B06010_038","B06010_039","B06010_040","B06010_041","B06010_042","B06010_043","B06010_044","B06010_045","B06010_046","B06010_047","B06010_048","B06010_049","B06010_050","B06010_051","B06010_052","B06010_053","B06010_054","B06010_055"
"Nevada","32",2287984,353813,1934171,336982,206662,353906,289071,287511,177359,74449,208231,328366,87242,241124,63855,24711,37512,29828,33282,20956,10787,20193,1381877,164667,1217210,193794,128282,210036,170024,187876,120807,51402,154989,42899,6524,36375,6809,4889,6289,5735,4237,2904,1363,4149,534842,95380,439462,72524,48780,100069,83484,62116,32692,10897,28900
"New Hampshire","33",1111188,96453,1014735,174842,97215,146775,130097,151026,106966,45464,162350,410612,42030,368582,75444,40332,59197,48543,57942,36790,13309,37025,613318,43522,569796,85588,49451,75749,71678,82926,63004,29431,111969,11942,909,11033,2171,923,1577,1549,1546,914,520,1833,75316,9992,65324,11639,6509,10252,8327,8612,6258,2204,11523
"New Jersey","34",7282046,1039556,6242490,1070948,530139,921526,688036,782468,644984,300750,1303639,3372142,524156,2847986,555269,239629,381282,309563,371389,321691,140719,528444,1828317,178794,1649523,228281,121049,217851,164824,202700,175472,88162,451184,192066,27341,164725,38112,20423,28186,20972,18026,13795,5448,19763,1889521,309265,1580256,249286,149038,294207,192677,190353,134026,66421,304248
"New Mexico","35",1667854,266575,1401279,330382,166485,247976,169860,174430,116757,47841,147548,775398,142885,632513,172881,76722,116239,76661,75250,48836,18176,47748,675253,78009,597244,111450,67192,97534,70133,82738,56267,26069,85861,20146,3151,16995,3167,2571,1697,1885,3054,894,1121,2606,197057,42530,154527,42884,20000,32506,21181,13388,10760,2475,11333
"New York","36",16248072,2432519,13815553,2729682,1336018,2090348,1607801,1807976,1354811,588048,2300869,9399833,1409651,7990182,1588109,731549,1146367,936365,1082121,826915,359614,1319142,2091955,199350,1892605,311899,157426,243217,191141,243319,201907,92533,451163,440227,63281,376946,111628,46315,62111,36242,40801,26484,11133,42232,4316057,760237,3555820,718046,400728,638653,444053,441735,299505,124768,488332
"North Carolina","37",8029973,1109771,6920202,1415710,805939,1246518,973718,968011,582652,213843,713811,4179868,614909,3564959,821361,467925,660655,507299,493843,279639,90429,243808,3029142,342780,2686362,461666,255352,429122,367192,402264,264406,108628,397732,99336,11441,87895,19190,8545,14764,11786,13759,6638,1635,11578,721627,140641,580986,113493,74117,141977,87441,58145,31969,13151,60693
"North Dakota","38",598037,44252,553785,100887,48902,82953,75826,91104,57047,21113,75953,368268,25724,342544,60468,30359,50618,46681,56943,37168,12662,47645,203005,14856,188149,34481,16395,29043,25705,31122,18061,7962,25380,4167,425,3742,647,481,879,219,747,443,78,248,22597,3247,19350,5291,1667,2413,3221,2292,1375,411,2680
"Ohio","39",9422595,1066897,8355698,1757547,862862,1427801,1125378,1187091,796986,318076,879957,6783094,782401,6000693,1280547,615561,1022418,828721,888900,585312,231240,547994,2106998,194521,1912477,381714,203285,323658,238616,251165,179218,70792,264029,78520,10240,68280,16973,7367,12644,8930,6980,5399,2267,7720,453983,79735,374248,78313,36649,69081,49111,40046,27057,13777,60214
"Oklahoma","40",3080740,423005,2657735,551146,293057,469747,375270,381371,233521,90055,263568,1713798,235943,1477855,321769,166629,259076,206422,214408,131236,47873,130442,1118913,136144,982769,192879,101909,165993,132415,143751,89564,37474,118784,33478,5537,27941,4313,2690,4477,4315,5014,2662,752,3718,214551,45381,169170,32185,21829,40201,32118,18198,10059,3956,10624
"Oregon","41",3258094,379669,2878425,617969,302077,507608,375925,379057,254446,101495,339848,1259961,179799,1080162,263988,108663,181802,135941,146020,100984,36254,106510,1583226,136100,1447126,275702,153462,250464,187170,194297,132752,56185,197094,39944,6212,33732,8493,3130,5343,3461,4307,2826,1357,4815,374963,57558,317405,69786,36822,69999,49353,34433,17884,7699,31429
"Pennsylvania","42",10562571,1224621,9337950,1898184,944239,1528073,1224681,1327523,919436,368617,1127197,7492273,823992,6668281,1333671,689294,1122423,894406,988815,671443,261396,706833,2106212,234916,1871296,374665,168410,267979,226131,249049,188600,81020,315442,187900,26855,161045,53808,19124,23966,19127,17240,9478,4288,14014,776186,138858,637328,136040,67411,113705,85017,72419,49915,21913,90908
"Rhode Island","44",882072,98268,783804,162897,79106,122008,98499,104965,74901,32699,108729,474364,54512,419852,82901,43509,65592,52972,59701,41378,18739,55060,251558,22600,228958,48201,18110,32791,24363,25236,25358,10944,43955,20777,3040,17737,6305,2841,2437,1679,2199,659,412,1205,135373,18116,117257,25490,14646,21188,19485,17829,7506,2604,8509
"South Carolina","45",3929135,536160,3392975,722570,413651,628376,458976,463051,292227,97893,316231,2090329,311151,1779178,424234,241343,344745,241303,240434,137575,39195,110349,1573112,177037,1396075,258688,145355,231370,186131,198354,140334,52353,183490,49296,7362,41934,7849,5018,6206,6957,5537,3550,2074,4743,216398,40610,175788,31799,21935,46055,24585,18726,10768,4271,17649
"South Dakota","46",675764,47983,627781,124357,61732,104119,100714,105637,55773,20035,55414,412444,28195,384249,77138,39098,61036,60348,65591,36787,12324,31927,237536,17101,220435,40957,20755,38582,35877,36916,17628,7350,22370,4438,192,4246,1016,281,828,901,448,371,82,319,21346,2495,18851,5246,1598,3673,3588,2682,987,279,798
"Tennessee","47",5309334,707705,4601629,1025072,558804,827933,625200,623670,376753,141599,422598,2964433,415954,2548479,616890,332194,466070,348097,343298,196011,71429,174490,1997290,223787,1773503,354207,191729,296527,239512,248503,162186,62390,218449,47685,5040,42645,8814,3897,7181,5747,6657,3442,1802,5105,299926,62924,237002,45161,30984,58155,31844,25212,15114,5978,24554
"Texas","48",21001527,3475691,17525836,3568636,1848098,2973526,2172285,2328032,1607678,642536,2385045,11155348,1914832,9240516,2076921,986945,1526660,1151719,1268849,852517,327260,1049645,5225159,596580,4628579,733544,414810,664338,533898,638478,502113,212704,928694,304639,42814,261825,47321,22024,44739,33770,36343,27490,9817,40321,4316381,921465,3394916,710850,424319,737789,452898,384362,225558,92755,366385
"Utah","49",2178253,311636,1866617,418453,182982,301864,236696,243784,178139,76162,228537,1188478,177382,1011096,242316,96457,159529,125335,130283,100633,41620,114923,727196,86540,640656,131892,64845,97151,73589,83642,63330,29649,96558,23275,3190,20085,3588,2110,2857,2591,3181,2282,945,2531,239304,44524,194780,40657,19570,42327,35181,26678,11894,3948,14525
"Vermont","50",528064,39608,488456,99802,48637,82105,67695,73973,46221,17669,52354,252514,20908,231606,46568,26050,41448,34822,37933,21218,7503,16064,245436,15617,229819,46369,19430,35323,29275,33862,23120,9743,32697,5821,286,5535,1099,375,1159,1137,539,36,232,958,24293,2797,21496,5766,2782,4175,2461,1639,1847,191,2635
"Virginia","51",6772134,836684,5935450,1084574,554002,859787,706594,809033,576751,248842,1095867,2914565,396340,2518225,562844,287543,410679,332752,362623,223433,83063,255288,2776840,269204,2507636,374399,186554,308150,254476,328650,264283,128212,662912,127926,16559,111367,18002,7439,12867,11137,14809,12654,6899,27560,952803,154581,798222,129329,72466,128091,108229,102951,76381,30668,150107
"Washington","53",5722255,716481,5005774,939592,438404,787791,614051,693938,489524,223373,819101,2312609,331279,1981330,429236,182861,302855,240477,283180,198120,85922,258679,2404697,221948,2182749,350523,181995,323301,261817,303465,229464,109273,422911,105568,13117,92451,18171,8432,13534,10954,11314,9613,4180,16253,899381,150137,749244,141662,65116,148101,100803,95979,52327,23998,121258
"West Virginia","54",1532355,216581,1315774,314481,151361,250592,177753,177045,104705,37035,102802,1052299,143459,908840,216272,106867,181338,128974,119200,70030,25018,61141,448644,66678,381966,91345,42350,64284,46175,55799,32519,10863,38631,7466,1019,6447,1809,421,852,461,612,605,609,1078,23946,5425,18521,5055,1723,4118,2143,1434,1551,545,1952
"Wisconsin","55",4682400,418713,4263687,799747,428682,726395,586247,674974,443032,167659,436951,3177369,267045,2910324,533059,285943,493923,409759,482466,315614,116126,273434,1199780,100883,1098897,214715,113676,179556,138187,159553,109237,44687,139286,41270,6135,35135,8125,4921,6847,3410,5485,2392,1143,2812,263981,44650,219331,43848,24142,46069,34891,27470,15789,5703,21419
"Wyoming","56",469219,41982,427237,75475,41016,70734,56370,61631,47080,18203,56728,162448,16136,146312,30851,13052,25380,19068,20481,14771,5507,17202,280423,22038,258385,39333,25459,41685,33510,38897,31054,11802,36645,4658,296,4362,763,229,864,368,625,292,362,859,21690,3512,18178,4528,2276,2805,3424,1628,963,532,2022
