"","GEOID","B06001_001","B06001_002","B06001_003","B06001_004","B06001_005","B06001_006","B06001_007","B06001_008","B06001_009","B06001_010","B06001_011","B06001_012","B06001_013","B06001_014","B06001_015","B06001_016","B06001_017","B06001_018","B06001_019","B06001_020","B06001_021","B06001_022","B06001_023","B06001_024","B06001_025","B06001_026","B06001_027","B06001_028","B06001_029","B06001_030","B06001_031","B06001_032","B06001_033","B06001_034","B06001_035","B06001_036","B06001_037","B06001_038","B06001_039","B06001_040","B06001_041","B06001_042","B06001_043","B06001_044","B06001_045","B06001_046","B06001_047","B06001_048","B06001_049","B06001_050","B06001_051","B06001_052","B06001_053","B06001_054","B06001_055","B06001_056","B06001_057","B06001_058","B06001_059","B06001_060"
"Middletown Township School District, New Jersey","3410110",65952,3573,11421,5166,5873,8208,11194,5192,1690,2719,6115,4801,39463,3064,9010,4138,3685,4477,5322,2624,829,1272,2898,2144,21178,509,2160,909,1689,2894,4733,2143,646,1033,2523,1939,610,0,55,24,12,92,93,34,11,51,153,85,4701,0,196,95,487,745,1046,391,204,363,541,633
"Midland Park Borough School District, New Jersey","3410140",7336,558,1189,438,731,1021,1323,335,196,296,701,548,5016,526,1120,415,434,631,827,138,105,170,341,309,1575,32,69,23,214,116,299,171,57,107,317,170,79,0,0,0,0,0,63,0,0,0,2,14,666,0,0,0,83,274,134,26,34,19,41,55
"Millburn Township School District, New Jersey","3410200",20387,1397,5239,858,1169,2961,3752,1477,400,642,1597,895,7584,873,2733,510,552,673,822,402,81,199,460,279,7967,492,2008,250,283,984,1777,665,207,312,620,369,255,32,77,0,18,37,22,54,0,0,15,0,4581,0,421,98,316,1267,1131,356,112,131,502,247
"Millville City School District, New Jersey","3410320",28235,1539,5512,2405,3537,3092,3796,2458,503,1078,2249,2066,20480,1454,4752,1994,2676,1953,2770,1600,330,610,1143,1198,5470,85,524,133,596,699,756,591,137,326,923,700,1354,0,236,19,183,359,113,221,22,89,77,35,931,0,0,259,82,81,157,46,14,53,106,133
"Monroe Township School District (Gloucester County), New Jersey","3410470",36779,1823,6997,2779,4272,4870,5530,2489,1052,1235,3196,2536,21588,1686,5847,1950,2710,2868,2656,943,495,388,1271,774,12917,113,1126,699,1222,1501,2435,1302,451,741,1687,1640,250,0,0,12,21,47,69,10,14,21,14,42,2024,24,24,118,319,454,370,234,92,85,224,80
"Monroe Township School District (Middlesex County), New Jersey","3410500",43796,1613,6319,1615,2375,4582,5116,3172,1149,1966,7883,8006,18088,1511,4868,1177,1010,1260,1944,1290,385,736,2061,1846,16089,75,1291,298,370,994,1702,1096,317,743,4283,4920,292,0,14,0,25,10,27,12,11,4,125,64,9327,27,146,140,970,2318,1443,774,436,483,1414,1176
"Montclair Town School District, New Jersey","3410560",38572,2394,7478,2719,4561,5299,6207,2809,1282,1145,2942,1736,16897,1602,4154,1589,2533,1702,1799,922,486,369,1092,649,15907,718,2821,968,1334,2397,3187,1517,519,560,1162,724,559,25,191,41,42,26,117,53,51,0,13,0,5209,49,312,121,652,1174,1104,317,226,216,675,363
"Montgomery Township School District, New Jersey","3410590",23681,938,5656,1577,1292,3133,4795,2103,475,735,1684,1293,9062,707,3413,908,593,534,1151,608,190,225,475,258,7594,210,1686,372,374,712,1364,803,177,352,769,775,228,0,52,18,2,38,86,22,2,8,0,0,6797,21,505,279,323,1849,2194,670,106,150,440,260
"Montville Township School District, New Jersey","3410650",21739,1002,4226,1567,1810,2490,3940,1755,632,796,2160,1361,12577,928,3354,1317,766,1095,1942,871,236,402,1098,568,4408,28,527,211,291,471,1003,410,204,244,645,374,402,29,155,0,16,27,13,61,0,0,90,11,4352,17,190,39,737,897,982,413,192,150,327,408
"Moorestown Township School District, New Jersey","3410710",20568,618,4435,1574,1413,2361,3478,1857,581,634,1670,1947,9586,472,2921,1055,884,998,1275,540,177,235,575,454,9043,130,1411,473,439,1050,1644,1081,294,340,940,1241,270,16,56,14,28,51,40,32,12,0,12,9,1669,0,47,32,62,262,519,204,98,59,143,243
"Morris Township School District, New Jersey","3410810",41331,1828,5889,3108,6576,5482,6062,2837,995,1603,4099,2852,19706,1570,4499,2019,2754,1969,2295,911,397,680,1637,975,11970,190,759,633,1961,1384,2123,927,419,746,1567,1261,677,6,98,73,176,90,66,33,0,0,68,67,8978,62,533,383,1685,2039,1578,966,179,177,827,549
"Mount Olive Township School District, New Jersey","3410980",29010,1530,5729,2271,3906,4300,4695,1956,664,629,2224,1106,17393,1451,4640,1674,2236,2128,2272,955,271,304,938,524,5828,14,750,263,760,681,1110,537,242,151,983,337,721,65,53,117,87,111,180,1,0,77,30,0,5068,0,286,217,823,1380,1133,463,151,97,273,245
"Mountain Lakes Borough School District, New Jersey","3411010",4309,179,1182,251,111,561,844,319,178,159,401,124,1943,122,742,165,40,262,252,102,54,50,103,51,1644,39,310,79,63,141,363,170,71,78,275,55,29,0,15,0,0,0,14,0,0,0,0,0,693,18,115,7,8,158,215,47,53,31,23,18
"New Providence Borough School District, New Jersey","3411310",12716,917,2563,813,1213,1816,2055,889,261,384,804,1001,6768,723,1725,592,475,762,971,404,137,154,369,456,3784,148,630,150,375,553,657,402,78,154,304,333,136,0,51,9,19,39,0,0,0,6,0,12,2028,46,157,62,344,462,427,83,46,70,131,200
"Neptune Township School District, New Jersey","3411160",27728,1158,3797,2266,3363,3340,4236,2503,936,1166,2586,2377,17775,1058,3383,1795,2208,1927,2533,1340,434,698,1429,970,6156,79,207,190,572,573,1016,832,354,295,933,1105,443,9,0,25,89,67,90,126,0,17,0,20,3354,12,207,256,494,773,597,205,148,156,224,282
"New Brunswick City School District, New Jersey","3411220",56792,4176,9222,16898,8997,6574,4796,1607,658,710,1685,1469,28666,3853,7334,12190,2193,854,749,386,185,142,337,443,6675,94,582,2069,1298,464,547,338,126,292,510,355,1509,73,163,167,154,181,239,162,16,113,147,94,19942,156,1143,2472,5352,5075,3261,721,331,163,691,577
"New Milford Borough School District, New Jersey","3411280",16760,860,2352,1677,2196,2223,2193,1137,521,875,1471,1255,7099,672,1589,999,882,805,601,290,180,283,424,374,4376,172,642,336,543,281,549,477,196,211,437,532,279,16,0,22,66,39,65,0,0,10,48,13,5006,0,121,320,705,1098,978,370,145,371,562,336
"Newark City School District, New Jersey","3411340",282803,21115,48994,30880,46284,41071,38496,15411,5693,7518,16653,10688,145901,19231,38719,19826,22166,16915,14832,5151,1706,1978,3048,2329,36782,1129,4314,3278,4771,4039,5001,2751,1062,1413,5222,3802,16971,275,1297,1127,2263,1996,2872,1906,515,1055,2353,1312,83149,480,4664,6649,17084,18121,15791,5603,2410,3072,6030,3245
"Newton Town School District, New Jersey","3411400",7937,399,939,842,1248,838,1152,690,132,284,567,846,5052,365,757,506,669,417,791,530,58,174,295,490,1466,34,78,116,233,147,188,100,53,71,165,281,77,0,0,16,0,9,0,21,0,14,17,0,1342,0,104,204,346,265,173,39,21,25,90,75
"North Arlington Borough School District, New Jersey","3411430",15877,798,2180,1454,2007,2270,2247,1224,559,511,1521,1106,8917,676,1890,987,1025,1034,935,595,191,338,670,576,1435,109,169,83,222,195,214,37,59,26,152,169,231,13,34,0,35,29,65,0,11,0,24,20,5294,0,87,384,725,1012,1033,592,298,147,675,341
"North Bergen Township School District, New Jersey","3411460",63438,4005,9484,5223,9914,9629,8643,3708,2213,1959,4310,4350,20352,3258,6444,2206,3024,1995,1277,436,277,272,436,727,7916,531,1415,818,1849,946,731,469,188,151,433,385,2023,13,28,215,178,196,269,152,229,236,297,210,33147,203,1597,1984,4863,6492,6366,2651,1519,1300,3144,3028
"North Brunswick Township School District, New Jersey","3411490",42591,3096,6240,4641,6560,7075,5705,2642,862,1013,2476,2281,20701,2610,5183,3528,2222,1683,2357,969,278,313,857,701,6708,351,567,370,1100,1091,978,507,157,236,603,748,710,19,59,47,249,79,111,44,0,10,53,39,14472,116,431,696,2989,4222,2259,1122,427,454,963,793
"North Plainfield Borough School District, New Jersey","3411640",22092,1654,3826,2078,3069,3600,3330,1444,391,717,1238,745,11007,1508,3065,1555,1289,952,963,584,136,225,470,260,3005,0,305,156,168,715,515,222,90,227,414,193,789,71,78,55,32,114,176,108,34,37,71,13,7291,75,378,312,1580,1819,1676,530,131,228,283,279
"Nutley Town School District, New Jersey","3411880",28829,1634,4302,2127,3886,3994,4131,2134,707,1104,2587,2223,18551,1414,3525,1762,2017,2156,2487,1179,408,619,1580,1404,4328,166,657,195,615,541,637,495,133,179,390,320,583,14,41,33,63,63,115,30,33,9,90,92,5367,40,79,137,1191,1234,892,430,133,297,527,407
"Oaklyn Borough School District, New Jersey","3411940",4009,225,522,233,750,462,672,393,110,159,294,189,2524,156,461,171,450,283,387,209,92,100,122,93,1312,69,61,35,261,157,252,155,18,51,157,96,21,0,0,0,0,0,5,16,0,0,0,0,152,0,0,27,39,22,28,13,0,8,15,0
"Ocean City School District, New Jersey","3411970",11328,679,1489,576,874,1132,1156,966,444,692,1757,1563,4628,602,1073,390,236,406,345,352,157,240,502,325,5692,32,380,110,314,446,747,569,261,449,1205,1179,188,45,0,29,54,4,0,24,26,0,0,6,820,0,36,47,270,276,64,21,0,3,50,53
"Palmyra Borough School District, New Jersey","3412390",7296,329,983,653,1063,803,1280,585,265,228,715,392,3504,225,697,395,567,272,564,226,51,93,239,175,2861,72,195,216,331,267,569,314,162,113,434,188,324,32,64,34,12,95,63,0,14,10,0,0,607,0,27,8,153,169,84,45,38,12,42,29
"Orange City Township School District, New Jersey","3412270",30731,2420,5085,2667,5195,3797,3710,2088,780,828,2172,1989,14388,2195,3814,1458,1972,1259,1329,650,190,249,709,563,4384,112,568,488,674,202,426,230,183,194,508,799,678,0,139,68,57,83,57,121,20,41,75,17,11281,113,564,653,2492,2253,1898,1087,387,344,880,610
"Palisades Park Borough School District, New Jersey","3412360",20716,802,2167,1837,4103,3498,2669,1645,426,622,1675,1272,4466,617,1365,722,458,377,209,126,55,65,238,234,2800,123,454,348,754,411,155,68,27,59,164,237,271,49,16,18,20,74,31,10,0,0,12,41,13179,13,332,749,2871,2636,2274,1441,344,498,1261,760
"Paramus Borough School District, New Jersey","3412420",26919,1113,4126,2152,2254,3166,4034,1854,774,1271,2542,3633,12680,882,3175,1261,1176,1075,1247,725,295,534,861,1449,5441,182,567,327,416,404,783,494,220,286,640,1122,605,49,39,82,99,54,46,26,0,48,51,111,8193,0,345,482,563,1633,1958,609,259,403,990,951
"Park Ridge Borough School District, New Jersey","3412450",8905,447,1614,533,830,1044,1487,493,309,376,814,958,5009,436,1383,410,437,527,683,276,150,125,258,324,2751,11,210,32,242,238,575,192,119,202,416,514,47,0,0,0,11,0,17,0,0,0,7,12,1098,0,21,91,140,279,212,25,40,49,133,108
"Parsippany-Troy Hills Township School District, New Jersey","3412480",53444,2661,7451,4503,7695,7292,7900,4226,1296,2120,4644,3656,23978,2104,5635,3226,3022,2172,2254,1322,354,699,1792,1398,9047,268,803,464,1010,966,1796,913,234,533,1102,958,586,0,3,13,158,56,156,57,3,6,75,59,19833,289,1010,800,3505,4098,3694,1934,705,882,1675,1241
"Passaic City School District, New Jersey","3412540",71057,6941,16486,7120,10606,9998,7326,3635,1311,1720,3585,2329,30796,6220,12406,4070,2874,1851,1134,631,127,246,673,564,7558,387,1615,768,996,927,985,381,128,250,668,453,4665,169,752,353,551,549,626,302,240,179,700,244,28038,165,1713,1929,6185,6671,4581,2321,816,1045,1544,1068
"Paterson City School District, New Jersey","3412690",147890,11483,27801,16187,22171,18999,20429,8198,2597,4334,9209,6482,69648,10186,21157,9901,10155,5968,5977,1875,670,840,1546,1373,12588,580,2067,989,943,1385,1924,800,290,580,1636,1394,11331,154,822,680,1486,1393,1815,1080,380,783,1751,987,54323,563,3755,4617,9587,10253,10713,4443,1257,2131,4276,2728
"Paulsboro Borough School District, New Jersey","3412720",5970,283,1217,595,501,952,892,328,298,215,333,356,4137,283,856,401,395,522,713,262,85,158,187,275,1513,0,361,106,95,320,179,60,122,43,146,81,35,0,0,0,0,21,0,0,0,14,0,0,285,0,0,88,11,89,0,6,91,0,0,0
"Pequannock Township School District, New Jersey","3412900",15499,445,2423,1256,1269,1452,2802,1081,449,453,1095,2774,10782,417,2310,1052,890,1074,1930,737,276,288,550,1258,3292,28,60,105,317,148,555,236,144,133,272,1294,300,0,53,76,19,0,46,16,14,0,39,37,1125,0,0,23,43,230,271,92,15,32,234,185
"Pemberton Township School District, New Jersey","3412810",26905,1462,4394,2992,3592,3052,3933,1829,779,932,2376,1564,14843,1246,3394,1956,2070,1633,1799,727,312,365,909,432,8549,203,708,881,989,894,1539,831,322,361,1018,803,1365,13,243,36,264,106,222,196,25,104,121,35,2148,0,49,119,269,419,373,75,120,102,328,294
"Penns Grove-Carneys Point Regional School District, New Jersey","3412840",12711,888,1936,1339,1786,1479,1841,707,294,455,1098,888,7254,784,1455,637,797,621,1018,381,162,180,614,605,3546,104,427,440,485,324,598,233,115,159,399,262,566,0,16,172,63,122,59,27,17,64,26,0,1345,0,38,90,441,412,166,66,0,52,59,21
"Pennsauken Township School District, New Jersey","3412870",35863,2424,5577,3254,4679,4610,5307,2965,932,1222,2847,2046,17689,2059,3948,1828,2620,1853,1852,844,425,405,1097,758,10456,325,964,892,1131,1145,1879,1423,314,515,1074,794,2384,0,317,278,261,452,445,276,63,55,143,94,5334,40,348,256,667,1160,1131,422,130,247,533,400
"Perth Amboy City School District, New Jersey","3412930",52563,4105,10294,5470,8320,7314,6819,2743,842,1113,3237,2306,21146,3709,7288,2493,2768,1640,1381,490,228,186,493,470,4566,111,868,355,907,716,615,246,54,164,292,238,4883,56,392,324,441,686,722,581,211,213,846,411,21968,229,1746,2298,4204,4272,4101,1426,349,550,1606,1187
"Phillipsburg Town School District, New Jersey","3412960",14540,705,2464,1340,1876,1755,2044,1200,301,709,1130,1016,8153,342,1771,891,801,874,1267,635,128,306,695,443,4695,363,635,387,629,478,516,397,165,315,342,468,175,0,10,0,35,41,42,34,0,0,13,0,1517,0,48,62,411,362,219,134,8,88,80,105
"Pine Hill Borough School District, New Jersey","3412990",10517,721,1781,892,1567,1300,1696,665,329,421,593,552,6689,697,1527,621,954,853,914,352,156,182,182,251,3171,24,231,223,521,368,601,214,103,239,378,269,388,0,23,36,65,0,123,57,44,0,20,20,269,0,0,12,27,79,58,42,26,0,13,12
"Riverside Township School District, New Jersey","3414010",7969,443,1215,872,1144,1089,1399,549,115,255,449,439,4552,395,985,557,579,486,655,265,91,114,143,282,2076,48,197,194,219,303,467,180,18,68,254,128,143,0,5,22,37,32,20,0,0,20,7,0,1198,0,28,99,309,268,257,104,6,53,45,29
"Randolph Township School District, New Jersey","3413650",25918,1435,4824,2166,2610,3220,4653,2191,736,811,1875,1397,13958,1317,3894,1639,1097,1338,1874,921,223,317,811,527,6406,64,590,250,307,830,1652,850,326,295,743,499,416,0,86,41,81,49,78,34,17,0,0,30,5138,54,254,236,1125,1003,1049,386,170,199,321,341
"Ridgefield Borough School District, New Jersey","3413770",11369,483,1645,1444,1466,1210,2160,960,296,370,799,536,4374,381,1212,822,450,268,531,191,89,77,156,197,1419,38,89,256,271,147,235,91,27,34,106,125,160,34,12,29,9,0,28,28,0,0,8,12,5416,30,332,337,736,795,1366,650,180,259,529,202
"Ridgewood Village School District, New Jersey","3413830",25554,1270,6490,1394,1799,3425,4531,1785,610,710,2087,1453,9298,801,3456,738,881,783,1054,423,158,210,450,344,10131,423,2201,422,552,1430,2080,866,277,293,1002,585,523,5,302,1,15,45,33,44,23,0,22,33,5602,41,531,233,351,1167,1364,452,152,207,613,491
"Ridgefield Park Township School District, New Jersey","3413800",13070,568,2413,1029,2000,1812,1895,940,418,531,775,689,5389,448,1387,673,763,517,577,213,143,182,256,230,2932,87,759,241,414,429,425,73,108,85,181,130,209,7,43,0,30,41,42,23,0,0,8,15,4540,26,224,115,793,825,851,631,167,264,330,314
"Hazlet Township School District, New Jersey","3413680",20082,1007,3324,1705,2120,2484,3658,1399,466,591,2033,1295,11712,768,2677,1437,1280,1327,1796,598,293,284,763,489,6180,176,594,193,673,865,1302,685,73,237,857,525,175,8,0,14,29,5,29,11,0,23,32,24,2015,55,53,61,138,287,531,105,100,47,381,257
"Rockleigh Borough School District, New Jersey","3414160",599,10,92,10,16,26,59,29,2,34,88,233,236,10,71,10,15,16,21,13,1,18,25,36,279,0,21,0,0,4,32,13,0,13,51,145,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,1,6,6,3,1,3,12,52
"Roselle Borough School District, New Jersey","3414280",21746,1035,3721,2385,2138,3449,2837,1630,456,681,2251,1163,11263,916,3084,1776,1129,1270,1078,586,150,318,585,371,3776,49,389,283,312,368,558,218,126,136,873,464,579,25,36,63,27,188,114,102,0,0,12,12,6128,45,212,263,670,1623,1087,724,180,227,781,316
"Roselle Park Borough School District, New Jersey","3414310",13709,875,2309,1330,1821,1979,2084,1058,314,469,828,642,7452,830,1545,983,859,713,690,561,103,282,546,340,2114,45,619,111,239,362,348,153,72,74,29,62,332,0,48,22,99,32,58,40,0,0,33,0,3811,0,97,214,624,872,988,304,139,113,220,240
"Salem City School District, New Jersey","3414550",4877,478,1031,319,586,686,506,247,137,237,419,231,3570,436,826,282,440,465,412,158,86,85,281,99,1112,42,202,37,114,177,62,66,34,126,120,132,137,0,0,0,25,28,23,23,0,20,18,0,58,0,3,0,7,16,9,0,17,6,0,0
"Roxbury Township School District, New Jersey","3414340",23458,1214,3945,2059,2332,2646,3660,1937,765,830,2442,1628,15407,1170,3542,1825,1395,1614,2057,979,471,354,1227,773,4730,8,306,190,415,376,1088,591,208,262,793,493,392,11,50,0,98,16,47,91,47,0,0,32,2929,25,47,44,424,640,468,276,39,214,422,330
"Rutherford Borough School District, New Jersey","3414460",18622,944,2885,1612,2347,2902,2809,1571,619,507,1440,986,9298,836,1982,1140,1324,772,961,595,275,243,729,441,4154,108,597,245,428,605,674,500,148,186,361,302,195,0,14,17,41,22,79,4,0,0,18,0,4975,0,292,210,554,1503,1095,472,196,78,332,243
"Saddle Brook Township School District, New Jersey","3414490",14076,646,1690,1090,2767,1222,1980,1234,273,630,1251,1293,8134,552,1392,729,1655,683,781,797,205,358,608,374,2223,72,192,152,472,169,400,145,22,102,214,283,220,0,0,18,95,0,64,0,0,19,0,24,3499,22,106,191,545,370,735,292,46,151,429,612
"Pine Valley Borough School District, New Jersey","3413020",4,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Piscataway Township School District, New Jersey","3413050",57695,2701,6998,13646,8612,6815,6487,3150,1297,1703,3768,2518,30920,2423,5207,11449,3296,1929,2440,1277,375,469,1249,806,7681,106,794,1226,1116,628,753,584,286,356,1103,729,581,8,89,130,41,78,82,29,22,14,78,10,18513,164,908,841,4159,4180,3212,1260,614,864,1338,973
"Pitman Borough School District, New Jersey","3413080",8886,451,1399,956,961,1007,1137,680,323,496,877,599,5866,407,1200,710,695,711,696,366,185,242,383,271,2664,25,183,221,219,289,412,268,97,224,456,270,33,0,6,16,0,0,0,0,11,0,0,0,323,19,10,9,47,7,29,46,30,30,38,58
"Pittsgrove Township School District, New Jersey","3413110",9009,428,1392,714,879,971,1347,1108,238,437,835,660,6430,397,1262,493,772,708,872,671,137,268,468,382,2177,31,127,173,82,204,416,426,91,100,324,203,120,0,0,0,3,36,32,0,0,28,19,2,282,0,3,48,22,23,27,11,10,41,24,73
"Plainfield City School District, New Jersey","3413140",51097,3782,8914,5363,8174,7380,6780,3110,1042,1032,3105,2415,22800,3348,6713,2280,2249,1966,2526,1293,300,464,1038,623,7361,174,968,298,597,602,1055,658,343,264,1210,1192,1090,45,131,66,156,172,220,53,71,48,52,76,19846,215,1102,2719,5172,4640,2979,1106,328,256,805,524
"Pleasantville City School District, New Jersey","3413200",20568,1655,3448,2086,3073,2874,2345,1475,528,530,1434,1120,11230,1637,2692,1640,1422,974,1069,618,143,151,563,321,3319,0,287,208,361,416,291,354,189,92,560,561,1105,18,81,13,172,149,292,184,13,109,51,23,4914,0,388,225,1118,1335,693,319,183,178,260,215
"Pompton Lakes Borough School District, New Jersey","3413350",11205,560,1607,963,1408,1812,1900,774,210,438,945,588,6917,508,1370,693,915,979,1074,336,127,226,445,244,1728,52,95,149,193,197,259,210,70,100,192,211,90,0,10,9,30,22,0,0,0,0,0,19,2470,0,132,112,270,614,567,228,13,112,308,114
"Plumsted Township School District, New Jersey","3413230",8509,458,1619,716,791,996,1740,575,209,351,681,373,6684,404,1569,642,590,746,1276,409,173,210,425,240,1443,54,21,49,199,188,411,123,36,100,143,119,60,0,0,25,0,0,17,0,0,0,18,0,322,0,29,0,2,62,36,43,0,41,95,14
"Point Pleasant Borough School District, New Jersey","3413290",18519,1065,2774,1745,2241,1943,3055,1458,640,730,1695,1173,14964,974,2456,1629,1803,1474,2352,1110,423,496,1294,953,2645,91,288,62,150,340,594,296,146,222,291,165,61,0,0,0,0,43,8,10,0,0,0,0,849,0,30,54,288,86,101,42,71,12,110,55
"Point Pleasant Beach Borough School District, New Jersey","3413320",4871,114,761,353,488,321,696,609,220,262,640,407,3474,78,606,286,369,239,476,385,118,174,444,299,924,36,86,47,50,59,131,180,92,28,129,86,90,0,33,10,12,15,0,8,0,0,12,0,383,0,36,10,57,8,89,36,10,60,55,22
"Ramsey Borough School District, New Jersey","3413590",15121,718,2958,1013,910,1999,3048,1292,306,494,1647,736,7879,516,2325,752,556,701,1460,417,116,231,584,221,5130,193,542,180,218,803,1059,699,153,209,742,332,138,0,26,0,28,0,39,17,0,14,14,0,1974,9,65,81,108,495,490,159,37,40,307,183
"Lawnside Borough School District, New Jersey","3408340",2917,130,405,230,254,283,643,139,102,58,275,398,1646,124,379,178,191,142,289,49,51,27,89,127,1155,6,26,51,42,128,322,90,51,31,164,244,10,0,0,1,0,0,9,0,0,0,0,0,106,0,0,0,21,13,23,0,0,0,22,27
"Rahway City School District, New Jersey","3413530",29443,2120,4405,2503,4438,4547,4146,1837,563,1209,1810,1865,16182,1905,3446,1692,2148,1641,1988,814,246,516,871,915,5068,121,578,402,789,633,707,436,168,375,355,504,800,0,52,17,49,225,136,157,8,27,70,59,7393,94,329,392,1452,2048,1315,430,141,291,514,387
"South Hunterdon Regional School District, New Jersey","3400769",7321,296,1011,461,642,890,1090,750,323,373,1060,425,4084,276,825,251,396,442,492,444,192,51,460,255,2736,20,135,182,200,394,478,268,124,285,505,145,85,0,2,16,3,10,5,11,0,17,21,0,416,0,49,12,43,44,115,27,7,20,74,25
"Princeton Public Schools, New Jersey","3413410",30722,1137,4345,6844,3320,2836,3804,1991,630,739,2844,2232,8242,865,2146,1714,541,414,654,622,157,144,543,442,13768,188,1491,3440,1269,992,1784,909,391,397,1528,1379,691,0,135,156,88,79,103,28,0,28,19,55,8021,84,573,1534,1422,1351,1263,432,82,170,754,356
"Joint Base McGuire-Dix-Lakehurst, New Jersey","3434001",13429,1255,2007,1870,3420,2885,1199,426,65,110,178,14,2131,656,266,265,458,266,181,36,0,3,0,0,9230,508,1539,1476,2494,2076,657,214,44,80,128,14,788,91,183,38,161,177,77,34,0,13,14,0,1280,0,19,91,307,366,284,142,21,14,36,0
"Lakehurst Borough School District, New Jersey","3408160",2687,189,603,181,402,424,260,226,74,59,180,89,1666,128,419,136,275,196,152,112,74,26,112,36,632,51,139,23,95,127,57,87,0,7,34,12,94,10,21,4,24,0,7,14,0,7,0,7,295,0,24,18,8,101,44,13,0,19,34,34
"Laurel Springs Borough School District, New Jersey","3408280",1917,103,285,207,237,263,307,120,62,44,179,110,1252,93,250,167,180,150,168,68,39,11,83,43,572,10,35,37,20,100,123,52,23,33,79,60,4,0,0,0,0,0,0,0,0,0,0,4,89,0,0,3,37,13,16,0,0,0,17,3
