"","GEOID","B06009_001","B06009_002","B06009_003","B06009_004","B06009_005","B06009_006","B06009_007","B06009_008","B06009_009","B06009_010","B06009_011","B06009_012","B06009_013","B06009_014","B06009_015","B06009_016","B06009_017","B06009_018","B06009_019","B06009_020","B06009_021","B06009_022","B06009_023","B06009_024","B06009_025","B06009_026","B06009_027","B06009_028","B06009_029","B06009_030"
"New Hampshire","33",919883,75297,270690,256005,201804,116087,303524,33236,114008,85339,52902,18039,547983,30393,139563,156699,135314,86014,9753,1024,2396,2793,2225,1315,58623,10644,14723,11174,11363,10719
"New Jersey","34",6049352,709751,1737574,1409844,1359609,832574,2554531,202280,857899,672779,553935,267638,1683856,112053,424287,406643,435350,305523,163999,54809,46442,33976,18233,10539,1646966,340609,408946,296446,352091,248874
"New Mexico","35",1360330,211788,360327,432927,202552,152736,584433,88245,192215,197572,70363,36038,597653,44990,131905,202980,115818,101960,16958,1802,3118,7169,2877,1992,161286,76751,33089,25206,13494,12746
"New York","36",13309761,1954719,3579976,3331304,2531374,1912388,7328018,633429,2174675,2141651,1351063,1027200,1741736,140955,331072,386674,484272,398763,369127,128006,98935,71054,41587,29545,3870880,1052329,975294,731925,654452,456880
"North Carolina","37",6489883,962451,1760704,1990870,1170056,605802,3316272,553987,1072838,1044585,462146,182716,2496642,182638,547662,815281,603937,347124,67909,6466,14713,22663,15825,8242,609060,219360,125491,108341,88148,67720
"North Dakota","38",457904,37965,128310,163754,89629,38246,301712,27625,88707,107968,56860,20552,138543,7928,36092,50940,29562,14021,3732,83,1250,1586,270,543,13917,2329,2261,3260,2937,3130
"Ohio","39",7770716,871251,2687397,2250756,1240747,720565,5462785,545644,2042035,1654167,819462,401477,1875370,242015,549211,506394,339143,238607,60092,13027,16129,16573,8295,6068,372469,70565,80022,73622,73847,74413
"Oklahoma","40",2487456,331560,786275,778314,393930,197377,1339004,158739,452117,422591,212332,93225,951682,99001,289107,321533,154794,87247,25128,2836,7115,7358,5390,2429,171642,70984,37936,26832,21414,14476
"Oregon","41",2671772,270612,670179,931527,497130,302324,919588,67266,268417,361466,155359,67080,1414100,105103,331031,497363,287699,192904,28935,1375,4887,10090,7784,4799,309149,96868,65844,62608,46288,37541
"Pennsylvania","42",8756317,969349,3220877,2130557,1484305,951229,6205571,633291,2543268,1525664,965731,537617,1756194,143161,482621,457903,384985,287524,154009,51438,46400,29927,16648,9596,640543,141459,148588,117063,116941,116492
"Rhode Island","44",712271,98769,198539,191220,132903,90840,376359,41509,122083,112217,65208,35342,206327,13821,43242,52632,53975,42657,13823,5290,3565,3081,941,946,115762,38149,29649,23290,12779,11895
"South Carolina","45",3151616,477291,937798,945505,504036,286986,1642981,313619,561323,463544,198839,105656,1289535,107244,323541,434374,268543,155833,35126,2952,7829,13831,7195,3319,183974,53476,45105,33756,29459,22178
"South Dakota","46",544292,51516,178006,171819,98719,44232,325874,31927,114117,103514,56614,19702,199254,14186,59234,64321,40131,21382,3175,149,846,947,782,451,15989,5254,3809,3037,1192,2697
"Tennessee","47",4336473,644220,1433642,1205807,680286,372518,2355035,395253,887166,627939,300080,144597,1710259,177315,482912,522974,335992,191066,36504,2700,8322,14744,6608,4130,234675,68952,55242,40150,37606,32725
"Texas","48",16390379,3042296,4124497,4839506,2903294,1480786,8185901,1133266,2421883,2691173,1368515,571064,4388007,316138,963565,1489389,1033704,585211,226391,28163,40572,82046,50827,24783,3590080,1564729,698477,576898,450248,299728
"Utah","49",1641335,147511,378463,610840,333947,170574,849776,51024,220835,340987,164708,72222,581361,32926,113523,219834,136847,78231,17293,913,3619,6218,4124,2419,192905,62648,40486,43801,28268,17702
"Vermont","50",434948,36269,132522,110652,95120,60385,200518,21669,83884,54014,30060,10891,208960,10729,43519,50974,59195,44543,4705,312,1040,871,1188,1294,20765,3559,4079,4793,4677,3657
"Virginia","51",5504766,666208,1392291,1494763,1132326,819178,2221179,366607,748662,629294,318779,157837,2389937,136100,467911,675077,612582,498267,93148,5223,16002,26318,27119,18486,800502,158278,159716,164074,173846,144588
"Washington","53",4645859,446094,1101227,1627023,944631,526884,1690140,116163,474337,654676,313784,131180,2103292,127738,452947,762989,469444,290174,87020,5331,18547,32178,20541,10423,765407,196862,155396,177180,140862,95107
"West Virginia","54",1296201,200806,526232,327479,147257,94427,890776,151627,387945,209335,90860,51009,379135,45508,134095,110544,51818,37170,5596,806,1284,2141,788,577,20694,2865,2908,5459,3791,5671
"Wisconsin","55",3854170,356531,1248011,1203475,688002,358151,2598566,195736,935192,837402,446073,184163,1006239,86907,254178,317896,208669,138589,30725,5805,7040,10153,4120,3607,218640,68083,51601,38024,29140,31792
"Wyoming","56",380942,31654,115631,139379,64409,29869,124415,8521,39997,49760,18685,7452,238022,18530,69502,86063,42859,21068,3179,50,1261,874,762,232,15326,4553,4871,2682,2103,1117
"Alabama","01",3209646,514457,1003543,944487,472037,275122,2117853,380494,721173,611370,262554,142262,934551,94662,243153,300790,183500,112446,27235,1937,6510,10003,5340,3445,130007,37364,32707,22324,20643,16969
"Alaska","02",464594,37186,130277,167007,79559,50565,118599,15367,41790,42972,13028,5442,293956,13075,72896,108813,58284,40888,9758,284,2278,4394,1908,894,42281,8460,13313,10828,6339,3341
"Arizona","04",4280464,611490,1038170,1460218,735758,434828,937921,137082,257520,363481,123782,56056,2537842,183721,600230,936468,508376,309047,54568,6014,11056,21363,9379,6756,750133,284673,169364,138906,94221,62969
"Arkansas","05",1949382,297252,685949,557072,269141,139968,1088532,164038,416664,299576,142123,66131,745465,90347,240181,239359,113904,61674,12527,809,3617,3706,2801,1594,102858,42058,25487,14431,10313,10569
