"","GEOID","B06010_001","B06010_002","B06010_003","B06010_004","B06010_005","B06010_006","B06010_007","B06010_008","B06010_009","B06010_010","B06010_011","B06010_012","B06010_013","B06010_014","B06010_015","B06010_016","B06010_017","B06010_018","B06010_019","B06010_020","B06010_021","B06010_022","B06010_023","B06010_024","B06010_025","B06010_026","B06010_027","B06010_028","B06010_029","B06010_030","B06010_031","B06010_032","B06010_033","B06010_034","B06010_035","B06010_036","B06010_037","B06010_038","B06010_039","B06010_040","B06010_041","B06010_042","B06010_043","B06010_044","B06010_045","B06010_046","B06010_047","B06010_048","B06010_049","B06010_050","B06010_051","B06010_052","B06010_053","B06010_054","B06010_055"
"Minnesota","27",4315429,357318,3958111,757752,361926,602503,513505,622840,423683,168587,507315,2794058,217599,2576459,492491,238948,393654,341279,425409,286781,108836,289061,1135006,82558,1052448,186278,92082,149540,128057,156732,112446,48700,178613,27106,3527,23579,4895,2583,3608,2797,2879,2385,1123,3309,359259,53634,305625,74088,28313,55701,41372,37820,22071,9928,36332
"Mississippi","28",2359979,391053,1968926,521583,258559,365256,252329,242353,146852,44727,137267,1627748,273745,1354003,379476,188319,254305,174717,158415,93118,26902,78751,661536,99445,562091,131225,63432,97923,71457,77985,49404,16389,54276,14092,2165,11927,2595,1097,2119,1521,1322,1189,719,1365,56603,15698,40905,8287,5711,10909,4634,4631,3141,717,2875
"Missouri","29",4856639,547209,4309430,963344,486265,769449,613441,599176,361080,136320,380355,3035134,349982,2685152,619776,309534,480957,390921,373628,224449,81594,204293,1573020,149957,1423063,301411,153208,248073,194894,203179,122152,48970,151176,35506,4703,30803,6271,4001,5214,3866,4205,2203,1000,4043,212979,42567,170412,35886,19522,35205,23760,18164,12276,4756,20843
"Montana","30",821687,79391,742296,167178,80208,140053,104971,102422,58762,24507,64195,393371,41436,351935,80952,38644,64527,51910,49696,28355,10621,27230,403863,34702,369161,81443,39255,71248,49997,50097,28689,13335,35097,7032,885,6147,1196,359,918,1271,735,736,124,808,17421,2368,15053,3587,1950,3360,1793,1894,982,427,1060
"Nebraska","31",1465286,123785,1341501,268695,146383,221874,188948,212753,128121,46994,127733,894254,64846,829408,166402,91456,134242,116236,135912,81764,29346,74050,450196,34863,415333,82787,43058,65328,56085,63344,41553,15351,47827,11607,1501,10106,1650,1046,1834,1478,1716,611,231,1540,109229,22575,86654,17856,10823,20470,15149,11781,4193,2066,4316
"Nevada","32",2204567,348048,1856519,344870,189934,348740,267911,277073,170652,69034,188305,302166,80774,221392,59293,23628,36190,27282,30789,19284,7605,17321,1347308,162696,1184612,205143,119461,209571,157956,180311,119505,50455,142210,42108,7438,34670,5672,3763,7374,4350,5561,3503,1168,3279,512985,97140,415845,74762,43082,95605,78323,60412,28360,9806,25495
"New Hampshire","33",1098030,103609,994421,182519,93144,149437,125650,152521,105853,43921,141376,397292,43263,354029,76215,40789,56044,47981,57413,33635,11980,29972,623664,49190,574474,96546,46420,80647,67945,87338,66561,29820,99197,11497,1192,10305,1688,1098,1641,1155,1881,1157,310,1375,65577,9964,55613,8070,4837,11105,8569,5889,4500,1811,10832
"New Jersey","34",7196853,1051666,6145187,1088751,538967,899093,688684,775828,646043,292631,1215190,3333551,524597,2808954,572628,234167,373143,311283,365980,316205,143010,492538,1873166,195602,1677564,238826,129928,225968,174294,210654,180360,88216,429318,183195,25262,157933,39519,20493,28735,18622,16958,11850,6019,15737,1806941,306205,1500736,237778,154379,271247,184485,182236,137628,55386,277597
"New Mexico","35",1654214,270931,1383283,326946,162121,247404,174676,176420,113752,44019,137945,772454,148890,623564,172758,75709,109834,78135,78587,46282,19200,43059,680389,79747,600642,114216,64704,100706,76495,80828,56798,21006,85889,20387,2461,17926,3575,1260,3287,2248,3654,1507,484,1911,180984,39833,141151,36397,20448,33577,17798,13351,9165,3329,7086
"New York","36",16062969,2448608,13614361,2761800,1320307,2113897,1595162,1768759,1347136,588879,2118421,9330116,1415671,7914445,1606252,725154,1148284,934167,1080735,825714,359697,1234442,2046484,208178,1838306,319461,155410,242479,200163,225949,196248,90600,407996,414599,58850,355749,109938,47492,59032,37655,37168,22081,9595,32788,4271770,765909,3505861,726149,392251,664102,423177,424907,303093,128987,443195
"North Carolina","37",7840375,1108493,6731882,1470056,795551,1198669,935957,925919,557633,203601,644496,4126453,606238,3520215,862381,463877,634026,500519,477556,265416,88881,227559,2925242,344595,2580647,485534,245192,411664,348330,381615,253066,100948,354298,84492,13621,70871,14225,8752,10262,8695,9879,7304,2226,9528,704188,144039,560149,107916,77730,142717,78413,56869,31847,11546,53111
"North Dakota","38",569837,41178,528659,101332,47569,82055,76261,87556,55426,19285,59175,366509,25003,341506,62679,31549,52023,49104,56468,38487,12587,38609,181239,13468,167771,33862,14244,26513,24739,28422,15357,5933,18701,4795,204,4591,582,546,1052,476,918,292,55,670,17294,2503,14791,4209,1230,2467,1942,1748,1290,710,1195
"Ohio","39",9351828,1107855,8243973,1830783,885179,1431236,1117457,1156745,744768,288091,789714,6717238,818656,5898582,1332254,622423,1024751,829590,854811,540719,203173,490861,2137456,206685,1930771,405713,218623,328016,237019,254153,172952,70658,243637,72993,8872,64121,17955,8007,11001,8294,7417,3613,1690,6144,424141,73642,350499,74861,36126,67468,42554,40364,27484,12570,49072
"Oklahoma","40",3026600,398500,2628100,584229,296675,490342,362085,370539,213641,81413,229176,1681320,226886,1454434,339728,167178,265465,198546,206679,118016,44455,114367,1115578,128322,987256,207728,105216,175922,134597,142388,85599,34339,101467,29199,3468,25731,5405,2176,5072,3048,3247,2244,928,3611,200503,39824,160679,31368,22105,43883,25894,18225,7782,1691,9731
"Oregon","41",3185235,396727,2788508,621696,307686,487144,357051,369368,249200,101605,294758,1218665,184768,1033897,264945,106279,164850,134566,141497,95594,38462,87704,1578229,151739,1426490,285357,159445,253914,178496,189244,131019,55033,173982,35568,4710,30858,6964,2459,3539,4215,5451,2993,1228,4009,352773,55510,297263,64430,39503,64841,39774,33176,19594,6882,29063
"Pennsylvania","42",10519780,1214637,9305143,1989403,962177,1568089,1223898,1303604,891272,344088,1022612,7503849,820080,6683769,1409388,702026,1151071,899762,977216,655844,242545,645917,2109929,239102,1870827,401887,175573,278013,222383,247047,181694,80231,283999,178012,25539,152473,50306,19597,26760,18662,14892,9092,3797,9367,727990,129916,598074,127822,64981,112245,83091,64449,44642,17515,83329
"Rhode Island","44",872769,93153,779616,160793,82286,123675,96314,106245,75677,36210,98416,464223,47604,416619,81584,44062,66750,51438,60654,44463,20484,47184,257054,22218,234836,50579,22590,30877,26086,28564,22997,11915,41228,17349,2884,14465,6451,1587,1690,1805,1292,429,121,1090,134143,20447,113696,22179,14047,24358,16985,15735,7788,3690,8914
"South Carolina","45",3818052,545221,3272831,745931,411644,590664,435878,443265,265511,94975,284963,2053573,320857,1732716,439591,241725,330808,237399,222602,119715,40517,100359,1510487,178966,1331521,264366,143874,211672,170372,195959,131519,48525,165234,43472,4861,38611,8357,4830,5014,5959,5138,3540,1725,4048,210520,40537,169983,33617,21215,43170,22148,19566,10737,4208,15322
"South Dakota","46",662015,52536,609479,134361,57355,104131,94980,98287,54036,16286,50043,398348,29859,368489,83268,36665,62652,57683,58469,31764,9160,28828,238461,18137,220324,45613,19168,37907,33574,36838,21178,6637,19409,4162,445,3717,843,221,582,574,628,394,0,475,21044,4095,16949,4637,1301,2990,3149,2352,700,489,1331
"Tennessee","47",5216402,729944,4486458,1021206,551312,807052,621039,626891,354403,124010,380545,2935222,437154,2498068,623355,324738,458624,346823,343142,183223,63428,154735,1964392,231029,1733363,349749,191885,288487,239576,255615,154159,54384,199508,46256,5815,40441,7966,4605,7119,5385,6331,4118,931,3986,270532,55946,214586,40136,30084,52822,29255,21803,12903,5267,22316
"Texas","48",20202653,3406605,16796048,3626801,1815342,2894295,2096202,2210683,1490073,593467,2069185,10822406,1878227,8944179,2092928,977510,1498015,1141087,1222254,803856,297920,910609,5040064,600252,4439812,767621,388222,631474,508306,624895,472964,211476,834854,279848,42395,237453,49240,20860,34054,33083,32533,21928,10177,35578,4060335,885731,3174604,717012,428750,730752,413726,331001,191325,73894,288144
"Utah","49",2100869,297636,1803233,424692,178106,297590,222411,248095,168711,69310,194318,1138136,165653,972483,240576,89029,156887,117964,139290,92737,38089,97911,713624,80956,632668,139034,65019,92281,75387,87289,64806,26484,82368,23562,3769,19793,4418,1509,4682,1692,2956,1988,717,1831,225547,47258,178289,40664,22549,43740,27368,18560,9180,4020,12208
"Vermont","50",525211,35419,489792,101408,52694,80292,69141,73645,48498,15730,48384,246908,19875,227033,48210,27223,39473,33802,36819,19652,6515,15339,248673,13212,235461,48154,21433,35203,32355,34004,25966,8382,29964,5620,232,5388,870,850,738,341,758,771,257,803,24010,2100,21910,4174,3188,4878,2643,2064,2109,576,2278
"Virginia","51",6642567,856289,5786278,1125024,523379,863579,692297,796695,556998,237362,990944,2871304,417978,2453326,588982,273785,404512,325474,349496,209519,81361,220197,2754480,268896,2485584,391039,177964,311399,259974,334122,273201,123388,614497,116894,17127,99767,18229,7177,10448,10050,14714,9502,4548,25099,899889,152288,747601,126774,64453,137220,96799,98363,64776,28065,131151
"Washington","53",5576731,725309,4851422,954152,442189,770858,601119,668057,484692,208228,722127,2238139,339475,1898664,430946,170223,288052,239834,269072,195501,76727,228309,2361300,225393,2135907,359399,188336,323635,253580,301592,229421,102269,377675,105384,13620,91764,15694,6670,13048,11548,13643,11159,4530,15472,871908,146821,725087,148113,76960,146123,96157,83750,48611,24702,100671
"West Virginia","54",1535612,216414,1319198,326212,157532,252345,177824,168009,100737,37237,99302,1046894,142040,904854,218742,113124,184013,125507,114507,69126,23825,56010,457159,68258,388901,100978,41636,64270,49928,51235,30048,12220,38586,7391,1034,6357,1763,640,1197,969,929,254,0,605,24168,5082,19086,4729,2132,2865,1420,1338,1309,1192,4101
"Wisconsin","55",4634334,425443,4208891,848771,431769,706409,586018,663222,423866,160409,388427,3162897,271578,2891319,577783,289787,479774,408498,480230,306519,110888,237840,1179605,108152,1071453,219303,114344,170278,140885,153624,101091,42400,129528,37966,4611,33355,7891,3092,7926,3862,4727,2373,589,2895,253866,41102,212764,43794,24546,48431,32773,24641,13883,6532,18164
"Wyoming","56",461254,38036,423218,87063,40967,71821,52736,57257,43041,18299,52034,161266,15232,146034,36039,14005,21727,17455,19270,15058,5913,16567,278050,19571,258479,47154,25315,46013,32343,34958,26668,11993,34035,4075,320,3755,561,117,600,898,857,291,59,372,17863,2913,14950,3309,1530,3481,2040,2172,1024,334,1060
"Alabama","01",3886060,576261,3309799,795929,424690,583412,420805,421871,268933,104058,290101,2604722,392026,2212696,555961,300758,405249,287931,281071,173304,60049,148373,1097732,146533,951199,210638,102705,142507,113694,127907,86191,39427,128130,32986,5670,27316,5614,2273,5203,4150,2743,2605,1371,3357,150620,32032,118588,23716,18954,30453,15030,10150,6833,3211,10241
"Alaska","02",574398,25056,549342,124075,45287,73966,63876,71131,53588,26365,91054,179670,7575,172095,61768,17099,24079,16604,17650,12650,6840,15405,334229,13959,320270,49452,22981,40296,38299,44019,35988,18412,70823,12725,898,11827,2144,1305,1370,1565,1907,1077,423,2036,47774,2624,45150,10711,3902,8221,7408,7555,3873,690,2790
"Arizona","04",5203019,872641,4330378,885144,489738,768888,576233,608449,382649,142758,476519,1448398,353825,1094573,306038,125018,179900,146688,150779,81603,30353,74194,2849736,305286,2544450,429498,268286,432015,332785,380666,259986,98925,342289,64277,9917,54360,11519,5178,9298,8521,7121,4028,1036,7659,840608,203613,636995,138089,91256,147675,88239,69883,37032,12444,52377
"Arkansas","05",2353968,333368,2020600,468549,266007,393502,265718,268658,154370,55282,148514,1341313,189822,1151491,277388,158043,219298,149511,156778,86674,30396,73403,874955,114231,760724,173141,94325,142853,98289,100526,61140,22200,68250,15176,1847,13329,2175,1435,2731,1703,1654,1873,935,823,122524,27468,95056,15845,12204,28620,16215,9700,4683,1751,6038
