"","GEOID","B06010_001","B06010_002","B06010_003","B06010_004","B06010_005","B06010_006","B06010_007","B06010_008","B06010_009","B06010_010","B06010_011","B06010_012","B06010_013","B06010_014","B06010_015","B06010_016","B06010_017","B06010_018","B06010_019","B06010_020","B06010_021","B06010_022","B06010_023","B06010_024","B06010_025","B06010_026","B06010_027","B06010_028","B06010_029","B06010_030","B06010_031","B06010_032","B06010_033","B06010_034","B06010_035","B06010_036","B06010_037","B06010_038","B06010_039","B06010_040","B06010_041","B06010_042","B06010_043","B06010_044","B06010_045","B06010_046","B06010_047","B06010_048","B06010_049","B06010_050","B06010_051","B06010_052","B06010_053","B06010_054","B06010_055"
"Jersey City School District, New Jersey","3407830",199342,32496,166846,31078,15515,26619,20158,22269,16806,6825,27576,59479,11423,48056,13022,4499,7429,5345,6532,4785,1698,4746,40799,3591,37208,4591,3052,4687,4312,5519,4452,1852,8743,9621,1218,8403,2058,977,1384,1160,1217,715,139,753,89443,16264,73179,11407,6987,13119,9341,9001,6854,3136,13334
"Keansburg Borough School District, New Jersey","3407860",7641,722,6919,1513,800,1078,1214,958,708,183,465,4521,370,4151,968,441,683,735,513,450,104,257,2303,288,2015,416,220,295,246,352,233,71,182,162,10,152,55,51,9,37,0,0,0,0,655,54,601,74,88,91,196,93,25,8,26
"Kearny Town School District, New Jersey","3407890",33215,6313,26902,4458,2501,4438,3627,4554,3274,1301,2749,12812,2326,10486,1963,813,1163,1478,1708,1278,567,1516,3253,609,2644,431,219,331,289,573,319,229,253,1510,248,1262,187,166,210,216,186,226,39,32,15640,3130,12510,1877,1303,2734,1644,2087,1451,466,948
"Kenilworth Borough School District, New Jersey","3407920",6574,1109,5465,713,483,732,655,825,770,354,933,4147,759,3388,498,273,510,322,508,583,223,471,896,226,670,72,41,99,60,85,49,62,202,135,30,105,30,0,34,0,26,0,0,15,1396,94,1302,113,169,89,273,206,138,69,245
"Keyport Borough School District, New Jersey","3407950",6195,633,5562,1048,626,829,852,631,628,254,694,3368,318,3050,737,275,341,576,320,302,187,312,1656,97,1559,129,252,250,170,209,235,31,283,158,44,114,8,13,33,41,10,0,9,0,1013,174,839,174,86,205,65,92,91,27,99
"Kinnelon Borough School District, New Jersey","3408040",7843,1069,6774,849,374,621,463,711,727,283,2746,4245,621,3624,617,227,312,198,425,450,142,1253,2425,326,2099,149,63,193,172,191,190,72,1069,50,0,50,0,0,14,0,0,0,13,23,1123,122,1001,83,84,102,93,95,87,56,401
"Lacey Township School District, New Jersey","3408100",22495,2312,20183,3600,1741,2777,2328,3083,2646,1101,2907,15796,1776,14020,2697,1136,1783,1727,2087,1865,639,2086,5245,376,4869,713,392,733,546,765,658,363,699,215,0,215,30,17,15,43,14,55,11,30,1239,160,1079,160,196,246,12,217,68,88,92
"Lakewood Township School District, New Jersey","3408220",55470,9754,45716,10397,5851,9375,6055,5744,3450,1242,3602,17673,3185,14488,3599,1774,2724,1972,1924,1111,481,903,23494,4571,18923,4039,2111,3495,2468,2412,1748,584,2066,2407,575,1832,492,226,365,428,78,156,40,47,11896,1423,10473,2267,1740,2791,1187,1330,435,137,586
"Lawrence Township School District, New Jersey","3408400",27108,2911,24197,4682,1805,2182,2508,3213,2922,1223,5662,11075,1114,9961,2364,555,883,1116,1596,1294,448,1705,8290,468,7822,1401,626,610,641,955,879,401,2309,243,66,177,71,25,13,39,15,14,0,0,7500,1263,6237,846,599,676,712,647,735,374,1648
"Leonia Borough School District, New Jersey","3408520",7122,1271,5851,886,394,824,597,745,677,314,1414,1343,284,1059,217,87,175,82,102,166,71,159,2322,162,2160,335,140,194,171,244,181,138,757,179,0,179,35,8,56,5,55,0,0,20,3278,825,2453,299,159,399,339,344,330,105,478
"Linden City School District, New Jersey","3408610",33479,3682,29797,5410,3023,4809,4166,5013,3238,1247,2891,15017,1582,13435,2632,1228,2223,1446,2282,1553,654,1417,4954,296,4658,875,475,763,699,696,561,139,450,1279,180,1099,186,83,204,142,255,106,0,123,12229,1624,10605,1717,1237,1619,1879,1780,1018,454,901
"Lindenwold Borough School District, New Jersey","3408640",14386,1388,12998,1975,1376,2960,2174,2158,1247,511,597,5902,697,5205,1134,422,1114,719,891,443,234,248,5101,273,4828,402,560,831,915,977,628,233,282,418,24,394,100,17,46,135,50,44,0,2,2965,394,2571,339,377,969,405,240,132,44,65
"Longport Borough School District, New Jersey","3408671",967,78,889,120,76,107,99,81,107,42,257,267,26,241,36,19,29,34,27,35,20,41,673,52,621,76,49,74,65,54,68,22,213,3,0,3,0,0,0,0,0,0,0,3,24,0,24,8,8,4,0,0,4,0,0
"Livingston Township School District, New Jersey","3408820",22223,3092,19131,3048,954,1755,1533,1753,1820,878,7390,9968,1384,8584,1793,429,915,707,880,824,348,2688,6205,827,5378,792,266,288,419,401,547,212,2453,115,14,101,18,0,10,12,12,11,0,38,5935,867,5068,445,259,542,395,460,438,318,2211
"Lodi Borough School District, New Jersey","3408850",19296,2838,16458,2582,1788,2635,2390,2578,2259,534,1692,8854,1230,7624,1527,736,1018,1057,1115,1199,280,692,2583,390,2193,278,329,278,193,452,262,96,305,259,16,243,73,0,82,0,11,70,0,7,7600,1202,6398,704,723,1257,1140,1000,728,158,688
"Long Branch City School District, New Jersey","3408940",25785,2645,23140,4456,2567,4886,3250,2528,2167,646,2640,10323,929,9394,2207,1002,1617,1130,1037,817,343,1241,5115,408,4707,663,457,706,602,690,567,122,900,1265,154,1111,319,160,264,149,107,52,0,60,9082,1154,7928,1267,948,2299,1369,694,731,181,439
"Pennsville Township School District, New Jersey","3409120",10987,1156,9831,1476,766,1496,1298,1906,1264,652,973,6463,773,5690,838,357,816,796,1126,789,434,534,3997,383,3614,470,294,613,427,753,406,218,433,184,0,184,57,46,28,26,27,0,0,0,343,0,343,111,69,39,49,0,69,0,6
"Lyndhurst Township School District, New Jersey","3409210",17231,2187,15044,1905,1012,2008,1838,3132,2147,609,2393,9890,1188,8702,1194,564,992,1153,1602,1330,374,1493,2490,123,2367,241,231,330,282,583,333,66,301,240,32,208,66,0,29,14,54,20,0,25,4611,844,3767,404,217,657,389,893,464,169,574
"Madison Borough School District, New Jersey","3409240",12718,1548,11170,2556,577,1082,923,966,1002,468,3596,5888,742,5146,1300,329,527,498,566,511,215,1200,4349,545,3804,710,120,329,214,213,278,153,1787,135,35,100,23,0,11,20,0,0,0,46,2346,226,2120,523,128,215,191,187,213,100,563
"Old Bridge Township School District, New Jersey","3409270",51915,6973,44942,6272,3420,6318,4601,6083,5418,2581,10249,20224,2654,17570,2550,1570,2774,1851,2928,1846,931,3120,16781,1948,14833,1895,930,1739,1364,1745,2101,1021,4038,1316,124,1192,244,182,152,35,139,201,39,200,13594,2247,11347,1583,738,1653,1351,1271,1270,590,2891
"Mahwah Township School District, New Jersey","3409330",21087,2386,18701,3573,967,1959,1550,2037,2280,1097,5238,9309,994,8315,2085,394,738,603,999,938,512,2046,8148,592,7556,1007,385,894,599,662,998,456,2555,270,71,199,42,17,30,14,57,39,0,0,3360,729,2631,439,171,297,334,319,305,129,637
"Manasquan Borough School District, New Jersey","3409420",4892,456,4436,740,181,489,516,598,430,232,1250,3698,373,3325,655,109,284,341,421,314,190,1011,992,62,930,85,45,169,158,146,104,42,181,44,0,44,0,0,13,17,0,0,0,14,158,21,137,0,27,23,0,31,12,0,44
"Manchester Township School District, New Jersey","3409450",39118,2174,36944,6805,4678,7828,5900,5168,2695,1142,2728,20790,1281,19509,3442,2321,4102,2955,2916,1447,677,1649,14948,537,14411,2757,1863,3113,2338,1942,1062,404,932,437,70,367,21,104,59,75,34,27,10,37,2943,286,2657,585,390,554,532,276,159,51,110
"Manville Borough School District, New Jersey","3409630",8742,884,7858,1345,725,1497,998,1383,994,252,664,5333,526,4807,828,430,756,526,903,707,183,474,1578,80,1498,203,199,264,318,200,128,41,145,50,0,50,35,0,0,0,0,15,0,0,1781,278,1503,279,96,477,154,280,144,28,45
"Maple Shade Township School District, New Jersey","3409660",16052,1355,14697,2336,1456,2160,2328,2751,1717,620,1329,6685,569,6116,1310,501,782,822,1290,737,252,422,7337,534,6803,703,696,985,1222,1257,754,355,831,204,7,197,20,0,20,44,41,30,0,42,1826,245,1581,303,259,373,240,163,196,13,34
"Matawan-Aberdeen Regional School District, New Jersey","3409750",22036,2326,19710,2791,1553,2536,2035,2705,2610,1185,4295,10058,895,9163,1631,684,1077,909,1236,1385,547,1694,7681,770,6911,893,427,802,614,898,937,452,1888,311,27,284,58,0,12,44,91,55,0,24,3986,634,3352,209,442,645,468,480,233,186,689
"Maywood Borough School District, New Jersey","3409810",7925,726,7199,971,463,1019,723,1256,903,528,1336,3677,553,3124,537,304,331,289,633,300,229,501,2049,79,1970,230,83,318,140,252,245,231,471,139,25,114,8,0,33,11,0,8,0,54,2060,69,1991,196,76,337,283,371,350,68,310
"Metuchen Borough School District, New Jersey","3409990",10703,1085,9618,953,490,1031,1184,1272,1077,608,3003,5150,502,4648,554,317,567,680,670,519,199,1142,3414,284,3130,191,147,280,235,400,366,215,1296,60,0,60,0,0,0,26,0,22,0,12,2079,299,1780,208,26,184,243,202,170,194,553
"Middle Township School District, New Jersey","3410020",14805,1147,13658,2425,1424,1919,1690,2352,1718,758,1372,7413,669,6744,1421,650,848,859,1229,698,423,616,6460,382,6078,901,662,923,717,1041,858,335,641,177,3,174,58,22,61,14,11,8,0,0,755,93,662,45,90,87,100,71,154,0,115
"Middlesex Borough School District, New Jersey","3410050",11432,1583,9849,1464,720,1431,898,1886,1114,501,1835,6364,1116,5248,944,352,673,531,901,709,364,774,2548,47,2501,262,237,319,157,511,247,116,652,106,0,106,56,0,21,0,0,15,0,14,2414,420,1994,202,131,418,210,474,143,21,395
"Middletown Township School District, New Jersey","3410110",52912,5822,47090,8180,3270,5362,4435,6131,5054,2394,12264,28376,3457,24919,4904,1788,2811,2424,3642,2753,1303,5294,19614,1812,17802,2608,1126,2035,1757,1852,1656,889,5879,524,39,485,96,76,24,19,147,41,3,79,4398,514,3884,572,280,492,235,490,604,199,1012
"Midland Park Borough School District, New Jersey","3410140",5556,542,5014,943,247,488,540,735,541,241,1279,3082,361,2721,588,90,233,298,384,322,92,714,1647,61,1586,168,140,89,184,264,172,104,465,97,0,97,14,0,37,16,0,14,16,0,730,120,610,173,17,129,42,87,33,29,100
"Millburn Township School District, New Jersey","3410200",14692,2122,12570,1795,588,920,687,1085,1067,623,5805,5033,822,4211,814,216,272,273,449,459,257,1471,6065,782,5283,661,176,366,210,449,423,217,2781,177,18,159,18,0,12,9,0,25,0,95,3417,500,2917,302,196,270,195,187,160,149,1458
"Millville City School District, New Jersey","3410320",22332,2743,19589,4083,2493,3296,2879,2795,1717,788,1538,15203,1947,13256,2953,1486,2127,2030,2103,1082,554,921,4957,542,4415,838,619,783,562,509,486,152,466,997,119,878,184,233,99,210,33,74,0,45,1175,135,1040,108,155,287,77,150,75,82,106
"Monroe Township School District (Gloucester County), New Jersey","3410470",27722,3177,24545,4649,2395,3589,2790,3415,2608,1460,3639,13858,1768,12090,2739,1047,1766,1274,1768,1241,721,1534,12166,980,11186,1706,1216,1572,1465,1552,1158,633,1884,259,68,191,14,12,21,0,0,71,44,29,1439,361,1078,190,120,230,51,95,138,62,192
"Monroe Township School District (Middlesex County), New Jersey","3410500",31634,3362,28272,3887,2621,4179,2733,3478,3050,1468,6856,11294,1616,9678,1320,1039,1406,811,1281,1112,610,2099,14510,1097,13413,1787,1154,2105,1478,1664,1481,652,3092,417,14,403,37,46,96,25,9,67,0,123,5413,635,4778,743,382,572,419,524,390,206,1542
"Montclair Town School District, New Jersey","3410560",29222,3699,25523,3098,1667,2349,2223,2891,3030,1488,8777,12135,1807,10328,1341,768,1061,898,1494,1364,598,2804,12561,1257,11304,1354,581,876,954,977,1214,610,4738,490,59,431,60,5,37,0,19,78,88,144,4036,576,3460,343,313,375,371,401,374,192,1091
"Montgomery Township School District, New Jersey","3410590",16484,2938,13546,2145,511,782,911,1258,1051,677,6211,5803,1141,4662,1068,155,260,303,380,423,240,1833,5990,994,4996,583,183,375,255,640,367,299,2294,128,0,128,32,3,0,0,0,35,0,58,4563,803,3760,462,170,147,353,238,226,138,2026
"Montville Township School District, New Jersey","3410650",16736,2345,14391,2419,861,1110,1048,1631,1347,564,5411,8629,1292,7337,1459,553,588,660,777,554,319,2427,4145,549,3596,491,167,279,229,433,393,121,1483,91,13,78,21,13,10,26,0,0,0,8,3871,491,3380,448,128,233,133,421,400,124,1493
"Moorestown Township School District, New Jersey","3410710",16141,2203,13938,2031,947,1451,1213,1614,1022,528,5132,6748,1174,5574,966,442,742,448,772,397,135,1672,7791,820,6971,909,436,617,660,750,507,314,2778,125,20,105,0,11,0,12,10,0,4,68,1477,189,1288,156,58,92,93,82,118,75,614
"Morris Township School District, New Jersey","3410810",33477,3366,30111,4197,2270,3774,2687,3870,2845,1408,9060,14053,1655,12398,1920,744,1205,1023,1986,1236,663,3621,10664,634,10030,1138,643,1025,652,831,1123,451,4167,562,47,515,114,128,76,23,10,19,42,103,8198,1030,7168,1025,755,1468,989,1043,467,252,1169
"Mount Olive Township School District, New Jersey","3410980",21079,2031,19048,2866,1139,2073,1812,2792,2480,1162,4724,10636,1118,9518,1802,644,965,917,1402,1299,500,1989,5701,378,5323,679,345,486,334,808,760,377,1534,582,37,545,108,23,36,56,111,55,21,135,4160,498,3662,277,127,586,505,471,366,264,1066
"Mountain Lakes Borough School District, New Jersey","3411010",3093,503,2590,478,147,221,160,167,196,94,1127,1241,281,960,262,60,68,35,75,56,9,395,1301,156,1145,118,87,80,109,79,117,38,517,30,9,21,0,0,12,0,0,0,0,9,521,57,464,98,0,61,16,13,23,47,206
"Neptune Township School District, New Jersey","3411160",22615,2606,20009,3231,1896,2884,2624,2833,2408,1080,3053,12974,1584,11390,2080,916,1554,1321,1738,1462,568,1751,6555,534,6021,782,727,949,765,673,681,451,993,304,24,280,13,24,10,71,80,45,0,37,2782,464,2318,356,229,371,467,342,220,61,272
"New Brunswick City School District, New Jersey","3411220",43629,10818,32811,9661,3536,7475,4069,3704,1917,596,1853,17343,5719,11624,5268,1220,1564,1080,934,600,232,726,5730,856,4874,1323,504,789,311,663,556,151,577,2027,383,1644,377,192,290,271,426,78,10,0,18529,3860,14669,2693,1620,4832,2407,1681,683,203,550
"New Milford Borough School District, New Jersey","3411280",13135,1703,11432,1639,747,1163,1317,1639,1819,611,2497,4318,705,3613,564,310,236,366,644,485,221,787,4067,320,3747,635,224,451,371,510,647,235,674,146,21,125,11,28,45,0,0,7,10,24,4604,657,3947,429,185,431,580,485,680,145,1012
"New Providence Borough School District, New Jersey","3411310",9224,1065,8159,1130,540,827,630,1010,752,364,2906,4104,488,3616,747,163,419,253,421,290,242,1081,2923,206,2717,241,218,201,210,344,350,81,1072,93,44,49,0,0,0,15,11,0,0,23,2104,327,1777,142,159,207,152,234,112,41,730
"Newark City School District, New Jersey","3411340",216748,42747,174001,47055,19910,32698,26375,21566,13694,3955,8748,92271,24210,68061,21931,6460,10177,9970,8622,5621,1568,3712,39153,5628,33525,9391,4458,5402,4116,4422,2581,888,2267,16820,2356,14464,5205,1753,2485,2206,1419,734,242,420,68504,10553,57951,10528,7239,14634,10083,7103,4758,1257,2349
"Newton Town School District, New Jersey","3411400",6219,602,5617,1079,575,880,793,811,508,335,636,4006,321,3685,767,374,577,490,678,314,238,247,1316,79,1237,218,162,172,161,74,158,52,240,140,0,140,0,0,45,13,19,24,0,39,757,202,555,94,39,86,129,40,12,45,110
"North Arlington Borough School District, New Jersey","3411430",12812,1624,11188,1506,805,1616,1381,1798,1560,655,1867,7090,808,6282,895,528,842,741,900,1038,349,989,1499,137,1362,152,77,241,207,280,165,59,181,227,61,166,27,0,70,0,51,0,18,0,3996,618,3378,432,200,463,433,567,357,229,697
"North Bergen Township School District, New Jersey","3411460",48669,7232,41437,7810,4578,7786,5547,5696,3902,1642,4476,11694,2531,9163,2076,884,1633,1012,1284,880,531,863,6921,731,6190,1328,519,980,499,715,717,291,1141,1766,113,1653,328,316,248,196,89,233,73,170,28288,3857,24431,4078,2859,4925,3840,3608,2072,747,2302
"North Brunswick Township School District, New Jersey","3411490",32135,4678,27457,4949,2002,3646,2591,3644,3517,1396,5712,12008,1576,10432,2247,821,1080,939,1639,1441,475,1790,6459,594,5865,872,352,759,562,709,987,299,1325,572,142,430,170,44,75,70,10,6,0,55,13096,2366,10730,1660,785,1732,1020,1286,1083,622,2542
"North Plainfield Borough School District, New Jersey","3411640",17430,2108,15322,2123,1522,2736,2176,2398,1743,780,1844,6795,777,6018,913,457,760,830,1074,843,373,768,2839,218,2621,213,277,331,352,313,299,188,648,458,78,380,47,9,9,23,172,70,0,50,7338,1035,6303,950,779,1636,971,839,531,219,378
"Nutley Town School District, New Jersey","3411880",23134,2500,20634,3045,1794,2825,2070,2840,2506,961,4593,14044,1547,12497,1848,1088,1638,1370,1779,1675,612,2487,3540,313,3227,424,250,347,258,492,386,130,940,296,34,262,37,63,37,7,16,31,0,71,5254,606,4648,736,393,803,435,553,414,219,1095
"Oaklyn Borough School District, New Jersey","3411940",3373,243,3130,475,259,460,346,582,496,112,400,1951,119,1832,250,176,244,232,323,254,75,278,1221,64,1157,210,68,199,102,220,212,24,122,69,21,48,0,0,17,0,31,0,0,0,132,39,93,15,15,0,12,8,30,13,0
"Ocean City School District, New Jersey","3411970",10837,536,10301,2003,1013,1367,1236,1378,1073,368,1863,3546,276,3270,979,319,316,374,461,299,125,397,6788,225,6563,961,625,858,851,897,756,226,1389,64,0,64,0,46,12,6,0,0,0,0,439,35,404,63,23,181,5,20,18,17,77
"Ocean Township School District, New Jersey","3412060",22310,2219,20091,3131,1443,2840,2361,2276,2342,1107,4591,11963,1173,10790,1864,811,1408,1076,1354,1438,567,2272,6300,582,5718,782,387,721,653,491,548,364,1772,246,11,235,20,11,85,67,0,39,8,5,3801,453,3348,465,234,626,565,431,317,168,542
"Orange City Township School District, New Jersey","3412270",23502,3386,20116,4406,2059,4145,3294,2954,1572,543,1143,8761,1674,7087,1681,735,1017,1049,1333,715,234,323,3839,347,3492,1053,305,654,304,460,264,79,373,673,74,599,137,13,110,188,58,43,50,0,10229,1291,8938,1535,1006,2364,1753,1103,550,180,447
"Palisades Park Borough School District, New Jersey","3412360",16727,3868,12859,1542,1522,1957,1922,1858,1363,499,2196,2251,275,1976,245,255,258,218,255,219,181,345,1736,254,1482,132,104,184,275,124,317,51,295,206,49,157,36,0,17,0,14,33,0,57,12534,3290,9244,1129,1163,1498,1429,1465,794,267,1499
"Palmyra Borough School District, New Jersey","3412390",6018,426,5592,845,377,1095,621,885,711,183,875,2615,222,2393,455,173,601,319,302,205,46,292,2977,183,2794,317,145,424,289,533,464,126,496,39,0,39,9,0,0,0,10,9,11,0,387,21,366,64,59,70,13,40,33,0,87
"Paramus Borough School District, New Jersey","3412420",21575,3097,18478,3131,1485,2403,1899,2181,1727,896,4756,8955,1346,7609,1723,565,903,833,899,735,304,1647,5695,564,5131,805,510,716,543,504,512,212,1329,205,19,186,20,12,0,15,31,10,11,87,6720,1168,5552,583,398,784,508,747,470,369,1693
"Park Ridge Borough School District, New Jersey","3412450",6682,594,6088,773,382,781,493,732,620,594,1713,3025,265,2760,457,148,294,229,351,198,313,770,2626,249,2377,190,132,326,148,286,337,253,705,41,0,41,11,0,0,20,10,0,0,0,990,80,910,115,102,161,96,85,85,28,238
"Parsippany-Troy Hills Township School District, New Jersey","3412480",43696,4913,38783,5341,2241,5073,4417,5245,4585,2305,9576,17792,1629,16163,2632,922,1860,1960,2381,2221,945,3242,8176,560,7616,732,532,1064,806,1088,643,452,2299,447,48,399,41,98,50,24,73,18,13,82,17281,2676,14605,1936,689,2099,1627,1703,1703,895,3953
"Passaic City School District, New Jersey","3412540",49814,12572,37242,8291,5733,9921,4819,3859,1929,713,1977,11537,4098,7439,2105,796,1136,1136,1101,576,191,398,5684,1001,4683,1147,541,564,532,567,421,130,781,3742,751,2991,1000,425,597,360,257,166,88,98,28851,6722,22129,4039,3971,7624,2791,1934,766,304,700
"Paterson City School District, New Jersey","3412690",112337,25577,86760,21700,11173,18045,13978,11206,5510,2065,3083,40136,10811,29325,8393,3139,4639,4496,4338,2374,735,1211,14730,2659,12071,2967,1584,1914,1846,1965,800,342,653,17053,4283,12770,3555,2093,3169,1841,1231,467,107,307,40418,7824,32594,6785,4357,8323,5795,3672,1869,881,912
"Paulsboro Borough School District, New Jersey","3412720",4880,782,4098,1202,378,751,239,527,505,109,387,3503,636,2867,793,281,498,108,353,418,109,307,982,146,836,247,63,175,91,143,87,0,30,206,0,206,77,34,39,0,31,0,0,25,189,0,189,85,0,39,40,0,0,0,25
"Pemberton Township School District, New Jersey","3412810",23707,3074,20633,3708,1706,3069,2727,3573,2638,1208,2004,10725,1838,8887,1980,754,1468,1127,1528,856,424,750,9415,686,8729,990,694,1147,1187,1441,1542,719,1009,1288,147,1141,271,158,116,143,273,112,0,68,2279,403,1876,467,100,338,270,331,128,65,177
"Penns Grove-Carneys Point Regional School District, New Jersey","3412840",10326,1527,8799,1886,886,1662,1146,1590,738,193,698,5513,775,4738,1180,474,811,663,762,261,150,437,3495,553,2942,598,232,666,331,445,436,43,191,360,98,262,28,104,60,0,29,30,0,11,958,101,857,80,76,125,152,354,11,0,59
"Pennsauken Township School District, New Jersey","3412870",28986,3455,25531,4833,2432,3824,3853,4419,2718,940,2512,12040,1732,10308,2341,931,1418,1471,1814,960,360,1013,10247,696,9551,1497,867,1482,1197,1686,1194,391,1237,2175,294,1881,382,186,315,426,203,236,46,87,4524,733,3791,613,448,609,759,716,328,143,175
"Pequannock Township School District, New Jersey","3412900",12775,944,11831,1919,857,1549,1151,1773,1047,654,2881,8096,688,7408,1448,499,825,587,1316,509,454,1770,3119,140,2979,282,253,449,428,328,336,139,764,76,9,67,17,14,0,0,11,11,0,14,1484,107,1377,172,91,275,136,118,191,61,333
"Perth Amboy City School District, New Jersey","3412930",39076,7499,31577,6419,3700,6262,4424,4605,2861,1088,2218,11968,2626,9342,2056,1048,1277,1197,1508,1040,438,778,3895,408,3487,838,297,414,529,572,343,123,371,5543,839,4704,1072,569,761,725,556,516,268,237,17670,3626,14044,2453,1786,3810,1973,1969,962,259,832
"Phillipsburg Town School District, New Jersey","3412960",11824,1275,10549,2331,1124,2171,1426,1398,1078,353,668,7494,758,6736,1543,675,1372,806,975,634,274,457,3372,413,2959,526,362,544,509,367,379,79,193,278,21,257,145,0,31,58,23,0,0,0,680,83,597,117,87,224,53,33,65,0,18
"Pine Hill Borough School District, New Jersey","3412990",8170,901,7269,1178,843,1154,1070,1338,863,302,521,4399,524,3875,744,437,594,625,642,447,152,234,3184,240,2944,401,348,446,388,598,332,150,281,93,31,62,0,12,0,0,20,30,0,0,494,106,388,33,46,114,57,78,54,0,6
"Pine Valley Borough School District, New Jersey","3413020",13,0,13,6,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,13,0,13,6,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Piscataway Township School District, New Jersey","3413050",46293,8057,38236,8298,2379,3946,4305,5532,4714,1910,7152,20084,3993,16091,5019,1073,1298,1805,2378,1733,679,2106,8704,973,7731,1469,385,758,744,1122,1103,444,1706,633,110,523,84,36,141,54,53,95,0,60,16872,2981,13891,1726,885,1749,1702,1979,1783,787,3280
"Pitman Borough School District, New Jersey","3413080",7335,558,6777,1215,480,962,777,1128,900,414,901,4240,342,3898,799,290,592,351,526,576,250,514,2850,204,2646,404,180,335,389,512,299,164,363,48,0,48,7,0,0,6,26,0,0,9,197,12,185,5,10,35,31,64,25,0,15
"Pittsgrove Township School District, New Jersey","3413110",7684,761,6923,1432,592,887,818,980,1097,243,874,5293,585,4708,1008,379,606,619,635,848,162,451,2187,149,2038,368,213,207,199,334,243,62,412,146,27,119,21,0,62,0,11,6,19,0,58,0,58,35,0,12,0,0,0,0,11
"Plainfield City School District, New Jersey","3413140",38791,4403,34388,7257,3821,7021,4744,4238,2969,1015,3323,13768,1949,11819,2773,1020,2013,1518,1407,1250,445,1393,8306,373,7933,1581,637,1056,1052,1103,1021,307,1176,1051,85,966,242,120,151,140,150,36,0,127,15666,1996,13670,2661,2044,3801,2034,1578,662,263,627
"Pleasantville City School District, New Jersey","3413200",15774,1894,13880,3134,1555,2919,2295,2242,980,244,511,6308,812,5496,1477,716,967,974,740,395,104,123,3649,328,3321,632,444,574,319,710,297,96,249,1036,91,945,207,82,317,197,70,45,0,27,4781,663,4118,818,313,1061,805,722,243,44,112
"Plumsted Township School District, New Jersey","3413230",6354,493,5861,881,503,757,617,1067,756,409,871,4500,346,4154,644,357,554,480,782,516,249,572,1407,89,1318,221,65,156,123,202,147,139,265,116,0,116,0,0,0,0,69,35,0,12,331,58,273,16,81,47,14,14,58,21,22
"Point Pleasant Borough School District, New Jersey","3413290",15270,1312,13958,2566,826,1789,1262,2216,1510,887,2902,11692,1014,10678,2046,643,1251,992,1670,1236,691,2149,3075,194,2881,493,183,368,237,461,249,188,702,98,56,42,0,0,0,19,13,0,0,10,405,48,357,27,0,170,14,72,25,8,41
"Point Pleasant Beach Borough School District, New Jersey","3413320",4706,485,4221,835,369,507,366,627,503,127,887,3405,436,2969,731,334,291,166,393,400,110,544,893,49,844,104,22,43,143,216,64,17,235,28,0,28,0,0,12,3,0,0,0,13,380,0,380,0,13,161,54,18,39,0,95
"Pompton Lakes Borough School District, New Jersey","3413350",8555,668,7887,1195,559,963,921,1141,1165,559,1384,5320,401,4919,727,287,489,606,812,848,374,776,1550,82,1468,244,134,86,190,182,179,105,348,63,0,63,10,0,0,0,19,15,0,19,1622,185,1437,214,138,388,125,128,123,80,241
"Princeton Regional School District, New Jersey","3413410",24629,2767,21862,6186,1225,2540,1419,1794,1318,827,6553,4662,477,4185,1286,175,559,196,495,187,88,1199,12604,1204,11400,3512,538,990,737,686,664,498,3775,507,78,429,236,39,7,0,41,18,14,74,6856,1008,5848,1152,473,984,486,572,449,227,1505
"Rahway City School District, New Jersey","3413530",22144,2940,19204,3721,1652,2831,2319,2500,2671,961,2549,11543,1609,9934,1962,926,1348,954,1368,1620,549,1207,4276,255,4021,870,371,514,642,489,441,176,518,503,23,480,49,19,129,90,19,39,53,82,5822,1053,4769,840,336,840,633,624,571,183,742
"Ramsey Borough School District, New Jersey","3413590",11091,1198,9893,1414,453,1035,846,852,1113,540,3640,4764,629,4135,718,177,378,369,446,545,167,1335,4402,286,4116,494,194,397,343,286,475,290,1637,142,10,132,30,0,31,20,12,0,0,39,1783,273,1510,172,82,229,114,108,93,83,629
"Randolph Township School District, New Jersey","3413650",19999,2549,17450,2947,742,1494,1385,1949,1448,1041,6444,9354,1082,8272,1881,322,619,667,969,655,409,2750,6113,708,5405,668,228,460,346,590,541,323,2249,89,14,75,0,0,0,38,0,0,10,27,4443,745,3698,398,192,415,334,390,252,299,1418
"Hazlet Township School District, New Jersey","3413680",16685,1779,14906,2478,1246,2111,1350,1971,1986,760,3004,8733,955,7778,1476,696,1029,780,1074,1053,398,1272,6216,541,5675,804,338,857,459,747,716,296,1458,284,25,259,44,69,32,39,35,27,13,0,1452,258,1194,154,143,193,72,115,190,53,274
"Ridgefield Borough School District, New Jersey","3413770",8889,1505,7384,1101,687,1284,1007,1084,948,282,991,3012,468,2544,354,334,441,259,341,263,140,412,1371,166,1205,199,56,239,177,122,190,71,151,111,0,111,11,20,7,0,13,15,16,29,4395,871,3524,537,277,597,571,608,480,55,399
