"","GEOID","B06010_001","B06010_002","B06010_003","B06010_004","B06010_005","B06010_006","B06010_007","B06010_008","B06010_009","B06010_010","B06010_011","B06010_012","B06010_013","B06010_014","B06010_015","B06010_016","B06010_017","B06010_018","B06010_019","B06010_020","B06010_021","B06010_022","B06010_023","B06010_024","B06010_025","B06010_026","B06010_027","B06010_028","B06010_029","B06010_030","B06010_031","B06010_032","B06010_033","B06010_034","B06010_035","B06010_036","B06010_037","B06010_038","B06010_039","B06010_040","B06010_041","B06010_042","B06010_043","B06010_044","B06010_045","B06010_046","B06010_047","B06010_048","B06010_049","B06010_050","B06010_051","B06010_052","B06010_053","B06010_054","B06010_055"
"Chesterfield County, South Carolina","45025",36516,5176,31340,8534,4431,5977,4768,4065,1876,623,1066,24180,3557,20623,5587,3131,3906,3287,2572,1104,424,612,11143,1496,9647,2747,1230,1636,1345,1358,734,187,410,65,0,65,29,0,19,17,0,0,0,0,1128,123,1005,171,70,416,119,135,38,12,44
"Clarendon County, South Carolina","45027",28240,4899,23341,6650,3399,5045,3189,2572,1137,440,909,20898,3979,16919,4868,2527,3697,2483,1726,759,323,536,6689,824,5865,1639,787,1137,658,808,365,98,373,100,28,72,39,0,33,0,0,0,0,0,553,68,485,104,85,178,48,38,13,19,0
"Colleton County, South Carolina","45029",30850,4273,26577,7217,3495,5654,3755,3201,1571,552,1132,21744,3274,18470,5336,2200,3932,2587,2348,1023,319,725,8120,782,7338,1706,1139,1550,1097,733,529,206,378,210,35,175,70,37,18,14,0,0,24,12,776,182,594,105,119,154,57,120,19,3,17
"Darlington County, South Carolina","45031",54660,7949,46711,11728,5915,8972,7200,6015,3190,842,2849,44060,6708,37352,9447,4701,7066,6056,4875,2559,677,1971,9366,963,8403,2134,990,1641,1087,1030,604,165,752,189,41,148,45,16,71,0,0,16,0,0,1045,237,808,102,208,194,57,110,11,0,126
"Dillon County, South Carolina","45033",24605,3780,20825,6443,3269,4647,2862,1920,848,291,545,20128,3223,16905,5349,2823,3592,2311,1552,681,254,343,3901,452,3449,1048,402,754,541,368,167,37,132,32,0,32,12,10,0,10,0,0,0,0,544,105,439,34,34,301,0,0,0,0,70
"Dorchester County, South Carolina","45035",100842,12442,88400,17568,7860,14225,13419,14307,9237,3480,8304,43969,6515,37454,8595,4021,6753,5917,5550,3073,1100,2445,50531,4857,45674,7994,3265,6477,6864,8059,5465,2225,5325,1536,199,1337,290,45,167,153,231,275,33,143,4806,871,3935,689,529,828,485,467,424,122,391
"Edgefield County, South Carolina","45037",21988,4455,17533,4466,2423,3008,2322,2205,1032,729,1348,10256,1989,8267,2350,1099,1625,970,988,482,306,447,10533,2140,8393,1848,1178,1182,1212,1183,550,406,834,142,23,119,15,30,25,12,0,0,17,20,1057,303,754,253,116,176,128,34,0,0,47
"Fairfield County, South Carolina","45039",19422,3482,15940,3844,1966,3455,2376,2112,927,271,989,15727,3165,12562,3220,1720,2645,2042,1670,589,167,509,3492,285,3207,564,246,810,313,425,330,94,425,50,0,50,0,0,0,9,17,8,0,16,153,32,121,60,0,0,12,0,0,10,39
"Florence County, South Carolina","45041",107258,13644,93614,22561,11754,16865,14087,13015,6613,2408,6311,77645,10426,67219,17800,8356,12666,10307,9144,4086,1670,3190,25731,2544,23187,4333,3084,3389,3377,3456,2268,595,2685,557,79,478,95,0,115,132,64,33,14,25,3325,595,2730,333,314,695,271,351,226,129,411
"Georgetown County, South Carolina","45043",49335,6804,42531,10935,4818,8291,5482,4956,3281,1162,3606,28703,4622,24081,7220,3014,4958,2957,2599,1576,431,1326,18833,1789,17044,3367,1564,3039,2365,2258,1638,670,2143,211,30,181,52,0,14,60,20,0,13,22,1588,363,1225,296,240,280,100,79,67,48,115
"Greenville County, South Carolina","45045",348301,43203,305098,66977,33888,54012,40678,42055,25226,10203,32059,166677,21582,145095,35222,17618,26695,20655,19814,10997,4274,9820,145623,15118,130505,26275,12028,19747,15735,19374,12648,5222,19476,3998,449,3549,785,324,662,444,592,251,105,386,32003,6054,25949,4695,3918,6908,3844,2275,1330,602,2377
"Greenwood County, South Carolina","45047",55321,6893,48428,11624,6113,9131,7767,6116,3501,1105,3071,38045,4686,33359,8309,4377,6176,5123,4420,2445,736,1773,14198,1572,12626,2797,1417,2315,2144,1558,894,338,1163,336,44,292,34,36,38,75,34,46,14,15,2742,591,2151,484,283,602,425,104,116,17,120
"Hampton County, South Carolina","45049",16902,3071,13831,3660,2100,2773,1957,1829,855,257,400,12172,2215,9957,2747,1537,1885,1383,1285,699,172,249,4088,664,3424,795,492,791,485,505,134,71,151,79,32,47,32,0,0,0,9,6,0,0,563,160,403,86,71,97,89,30,16,14,0
"Horry County, South Carolina","45051",214564,19728,194836,41448,23014,39666,29756,27903,14396,5171,13482,71562,7888,63674,16063,8300,13423,9141,7943,4036,1273,3495,125108,9086,116022,21658,12549,22255,18498,18546,9534,3686,9296,2178,352,1826,348,250,358,381,291,74,55,69,15716,2402,13314,3379,1915,3630,1736,1123,752,157,622
"Jasper County, South Carolina","45053",18692,3354,15338,3704,2390,3243,1959,2297,698,274,773,10696,1930,8766,2168,1463,1880,958,1509,332,141,315,5961,993,4968,1243,821,844,536,671,311,115,427,87,17,70,0,6,51,2,0,0,0,11,1948,414,1534,293,100,468,463,117,55,18,20
"Kershaw County, South Carolina","45055",47874,6577,41297,8929,4798,7949,6081,5858,3865,1209,2608,30295,4728,25567,6146,3055,4826,3995,3316,2232,697,1300,15278,1445,13833,2371,1580,2594,1869,2271,1488,456,1204,605,29,576,102,33,140,51,147,68,14,21,1696,375,1321,310,130,389,166,124,77,42,83
"Lancaster County, South Carolina","45057",58064,10123,47941,10574,6649,9203,7179,6609,3849,1380,2498,36591,6902,29689,6926,4659,5783,4619,3794,2315,675,918,18873,2738,16135,3201,1667,2942,2225,2597,1442,640,1421,319,40,279,98,36,38,26,3,13,0,65,2281,443,1838,349,287,440,309,215,79,65,94
"Laurens County, South Carolina","45059",54265,6396,47869,12789,6263,9964,7079,5755,3059,972,1988,38711,4770,33941,9343,4209,7207,5384,3940,1871,681,1306,13304,1256,12048,2907,1799,2285,1387,1688,1090,271,621,279,40,239,69,0,0,61,66,23,20,0,1971,330,1641,470,255,472,247,61,75,0,61
"Lee County, South Carolina","45061",15855,4071,11784,3978,1864,2378,1584,895,690,171,224,13176,3351,9825,3451,1518,1951,1246,807,596,116,140,2411,656,1755,499,334,342,338,88,94,16,44,52,24,28,28,0,0,0,0,0,0,0,216,40,176,0,12,85,0,0,0,39,40
"Lexington County, South Carolina","45063",200962,21853,179109,31448,17175,31338,26522,30856,17957,6385,17428,112518,13142,99376,19021,9904,17014,15551,16921,9950,2845,8170,74524,6711,67813,10654,5867,10397,9420,12444,7315,3321,8395,2595,270,2325,351,233,458,282,413,188,178,222,11325,1730,9595,1422,1171,3469,1269,1078,504,41,641
"McCormick County, South Carolina","45065",8964,1659,7305,2088,902,1368,1193,849,492,108,305,5321,1082,4239,1450,618,760,753,367,174,35,82,3443,528,2915,563,284,583,429,460,318,73,205,59,9,50,14,0,20,7,0,0,0,9,141,40,101,61,0,5,4,22,0,0,9
"Marion County, South Carolina","45067",26831,3966,22865,6553,3990,4707,2957,2163,1235,337,923,20964,2942,18022,5524,3191,3609,2186,1687,885,201,739,5128,917,4211,1027,701,764,661,421,333,128,176,43,36,7,0,7,0,0,0,0,0,0,696,71,625,2,91,334,110,55,17,8,8
"Marlboro County, South Carolina","45069",23785,5359,18426,5714,3052,4094,2428,1711,853,209,365,17039,3694,13345,4321,2374,2971,1815,1117,482,124,141,6219,1417,4802,1286,631,1107,574,578,364,85,177,90,33,57,22,0,0,26,9,0,0,0,437,215,222,85,47,16,13,7,7,0,47
"Newberry County, South Carolina","45071",30059,3562,26497,6236,3178,4871,4007,4314,1766,679,1446,21993,2310,19683,4904,2523,3726,3051,2896,1225,510,848,6151,666,5485,1181,530,737,753,1115,460,153,556,178,14,164,27,0,29,37,53,12,0,6,1737,572,1165,124,125,379,166,250,69,16,36
"Oconee County, South Carolina","45073",60218,6708,53510,12967,6770,9532,7858,6862,4070,1557,3894,34288,4214,30074,7863,4431,5304,4710,3570,2013,805,1378,23363,2125,21238,4721,2084,3641,2762,2974,1948,697,2411,344,64,280,39,96,66,30,39,10,0,0,2223,305,1918,344,159,521,356,279,99,55,105
"Orangeburg County, South Carolina","45075",74580,12069,62511,20238,7297,11345,8694,6653,4183,1393,2708,57185,9172,48013,16121,5657,8637,6791,4891,3075,1071,1770,15399,2452,12947,3690,1494,2355,1750,1566,996,319,777,334,15,319,108,18,28,85,9,59,3,9,1662,430,1232,319,128,325,68,187,53,0,152
"Pickens County, South Carolina","45077",97766,11243,86523,26411,10128,15419,10706,10557,6022,2303,4977,57203,6913,50290,15919,6230,8948,6616,5950,3187,1293,2147,35565,3324,32241,9575,3401,5328,3576,4244,2627,917,2573,678,148,530,113,69,152,118,25,23,10,20,4320,858,3462,804,428,991,396,338,185,83,237
"Richland County, South Carolina","45079",301880,33598,268282,65083,25860,43661,37701,38576,22113,8408,26880,160646,20700,139946,35898,14399,24327,20671,20002,10238,3672,10739,116805,9825,106980,24267,8768,15181,14644,15800,10423,3912,13985,6321,633,5688,1413,529,875,626,923,539,281,502,18108,2440,15668,3505,2164,3278,1760,1851,913,543,1654
"Saluda County, South Carolina","45081",15727,1881,13846,3548,1840,3024,2047,1431,1003,209,744,11692,1539,10153,2636,1370,2053,1473,1122,785,169,545,2381,186,2195,671,233,452,250,193,177,40,179,100,0,100,0,0,67,21,12,0,0,0,1554,156,1398,241,237,452,303,104,41,0,20
"Spartanburg County, South Carolina","45083",221817,28168,193649,46068,23072,35560,28444,26731,15058,5282,13434,138926,18424,120502,30390,15412,23176,17287,16637,8764,3008,5828,66671,7050,59621,12727,6252,9104,8364,8874,5562,2102,6636,1506,140,1366,481,106,192,177,174,137,0,99,14714,2554,12160,2470,1302,3088,2616,1046,595,172,871
"Sumter County, South Carolina","45085",83813,13786,70027,17257,8713,13751,10098,9844,4786,1822,3756,51457,9229,42228,11892,6273,8270,5936,5511,2034,948,1364,27426,3411,24015,4519,2023,4444,3693,3790,2578,811,2157,1565,311,1254,199,189,334,100,180,111,0,141,3365,835,2530,647,228,703,369,363,63,63,94
"Union County, South Carolina","45087",23647,2844,20803,5623,3071,4012,2895,2684,1434,361,723,19666,2212,17454,4924,2597,3315,2473,2236,1076,316,517,3720,576,3144,665,443,602,414,421,350,45,204,124,44,80,17,20,35,8,0,0,0,0,137,12,125,17,11,60,0,27,8,0,2
"Williamsburg County, South Carolina","45089",27985,5972,22013,7535,3583,4445,2161,2428,998,317,546,23041,4442,18599,6105,3089,3651,1896,2178,900,300,480,4542,1355,3187,1294,480,791,224,250,98,17,33,98,16,82,49,0,0,0,0,0,0,33,304,159,145,87,14,3,41,0,0,0,0
"York County, South Carolina","45091",169010,18983,150027,31208,14643,24986,21540,22509,14194,5019,15928,70715,8493,62222,14533,7405,11495,9139,9039,5130,1671,3810,88372,8961,79411,15116,6371,11394,11503,12504,8206,2968,11349,1675,295,1380,182,133,223,183,202,236,79,142,8248,1234,7014,1377,734,1874,715,764,622,301,627
