"","GEOID","B06010_001","B06010_002","B06010_003","B06010_004","B06010_005","B06010_006","B06010_007","B06010_008","B06010_009","B06010_010","B06010_011","B06010_012","B06010_013","B06010_014","B06010_015","B06010_016","B06010_017","B06010_018","B06010_019","B06010_020","B06010_021","B06010_022","B06010_023","B06010_024","B06010_025","B06010_026","B06010_027","B06010_028","B06010_029","B06010_030","B06010_031","B06010_032","B06010_033","B06010_034","B06010_035","B06010_036","B06010_037","B06010_038","B06010_039","B06010_040","B06010_041","B06010_042","B06010_043","B06010_044","B06010_045","B06010_046","B06010_047","B06010_048","B06010_049","B06010_050","B06010_051","B06010_052","B06010_053","B06010_054","B06010_055"
"Sumter County Consolidated School District, South Carolina","4503902",85166,14246,70920,15668,9227,14236,9713,9923,5357,1969,4827,51861,9214,42647,10483,6184,9064,5889,5711,2674,715,1927,28296,3997,24299,4084,2570,4231,3366,3844,2442,1201,2561,1460,304,1156,257,89,201,122,124,115,44,204,3549,731,2818,844,384,740,336,244,126,9,135
"Marion School District 10, South Carolina","4503908",26023,4477,21546,5796,3664,4459,2735,2312,1351,338,891,20797,3621,17176,4712,2939,3517,2126,1917,1032,225,708,4525,729,3796,1002,563,761,557,360,319,75,159,60,0,60,45,13,2,0,0,0,0,0,641,127,514,37,149,179,52,35,0,38,24
"Remainder of South Carolina, South Carolina","4599999",14282,525,13757,5848,1741,2952,1404,865,348,148,451,1000,148,852,265,109,218,112,18,15,25,90,11696,344,11352,5008,1462,2442,1049,718,272,120,281,645,23,622,268,45,159,131,16,0,3,0,941,10,931,307,125,133,112,113,61,0,80
"Dorchester School District 4, South Carolina","4500002",13661,3225,10436,2541,1473,1964,1760,1257,818,273,350,10211,2403,7808,1884,1171,1502,1363,945,572,153,218,3164,799,2365,550,302,404,377,253,242,120,117,47,0,47,0,0,14,0,18,0,0,15,239,23,216,107,0,44,20,41,4,0,0
"Abbeville County School District, South Carolina","4500690",19507,2739,16768,4017,2506,3568,2496,2026,1208,382,565,14588,1947,12641,2902,1957,2673,1969,1620,933,247,340,4606,728,3878,1057,535,873,495,382,242,123,171,114,0,114,15,0,5,10,10,29,0,45,199,64,135,43,14,17,22,14,4,12,9
"Aiken County School District, South Carolina","4500720",135141,19941,115200,24448,13421,20824,15181,14769,9632,4366,12559,55409,8440,46969,11147,5550,9457,6520,5819,3397,1484,3595,72435,10192,62243,12184,7017,10239,7872,8217,5770,2713,8231,1509,138,1371,370,186,101,174,107,138,91,204,5788,1171,4617,747,668,1027,615,626,327,78,529
"Allendale County School District, South Carolina","4500750",8277,2636,5641,1437,1280,1301,676,420,281,163,83,6681,2213,4468,1213,1087,958,571,286,207,89,57,1402,389,1013,214,182,280,47,117,74,74,25,36,3,33,1,0,11,21,0,0,0,0,158,31,127,9,11,52,37,17,0,0,1
"Anderson School District 1, South Carolina","4500780",38930,5637,33293,6216,3627,5589,4512,5261,3420,1574,3094,24588,3894,20694,4035,2405,3556,2715,3361,2052,977,1593,13346,1605,11741,2137,1167,1881,1552,1770,1228,546,1460,233,12,221,17,52,26,49,19,7,51,0,763,126,637,27,3,126,196,111,133,0,41
"Anderson School District 2, South Carolina","4500810",19437,3426,16011,3241,2566,3114,2298,2086,1352,411,943,14478,2547,11931,2564,1867,2335,1703,1642,961,313,546,4665,811,3854,623,646,762,548,431,378,98,368,60,0,60,5,0,0,31,0,13,0,11,234,68,166,49,53,17,16,13,0,0,18
"Anderson School District 3, South Carolina","4500840",11858,1618,10240,2559,1779,2404,1552,1076,507,179,184,8834,1369,7465,1928,1179,1885,1200,672,371,126,104,2931,249,2682,615,591,504,317,386,136,53,80,36,0,36,0,0,0,18,18,0,0,0,57,0,57,16,9,15,17,0,0,0,0
"Anderson School District 4, South Carolina","4500870",18116,1595,16521,3023,2414,2982,2035,2732,1457,644,1234,11429,1119,10310,2074,1334,1960,1429,1715,800,381,617,5890,346,5544,823,1001,958,496,869,579,263,555,97,9,88,28,19,0,16,18,7,0,0,700,121,579,98,60,64,94,130,71,0,62
"Anderson School District 5, South Carolina","4500900",64590,8740,55850,12771,7058,10855,8691,6730,4273,1576,3896,40811,5750,35061,8301,5098,6854,5299,4174,2607,855,1873,20345,2413,17932,3899,1637,3233,2951,2287,1452,667,1806,989,51,938,288,49,164,225,65,96,0,51,2445,526,1919,283,274,604,216,204,118,54,166
"Bamberg School District 1, South Carolina","4500930",7133,1297,5836,1470,663,974,1030,940,356,112,291,5545,877,4668,1031,594,756,807,796,335,90,259,1384,420,964,383,36,164,207,124,21,18,11,38,0,38,18,0,0,0,20,0,0,0,166,0,166,38,33,54,16,0,0,4,21
"Bamberg School District 2, South Carolina","4500960",5825,1505,4320,1412,674,776,442,297,285,194,240,4503,988,3515,1122,576,588,393,252,210,189,185,1235,517,718,290,98,148,35,45,47,0,55,0,0,0,0,0,0,0,0,0,0,0,87,0,87,0,0,40,14,0,28,5,0
"Barnwell School District 19, South Carolina","4501020",4213,795,3418,1005,474,733,372,461,151,88,134,3394,601,2793,824,380,617,310,390,99,71,102,656,132,524,144,94,89,41,64,43,17,32,9,0,9,0,0,0,0,0,9,0,0,154,62,92,37,0,27,21,7,0,0,0
"Barnwell School District 29, South Carolina","4501050",4186,963,3223,702,619,480,500,489,241,72,120,3332,795,2537,564,560,367,356,423,132,48,87,822,152,670,138,59,97,144,66,109,24,33,0,0,0,0,0,0,0,0,0,0,0,32,16,16,0,0,16,0,0,0,0,0
"Barnwell School District 45, South Carolina","4501080",9203,1728,7475,1797,863,1357,1059,882,653,183,681,6711,1334,5377,1414,598,1001,810,587,514,132,321,2258,390,1868,365,265,352,247,238,120,51,230,127,0,127,0,0,4,0,24,0,0,99,107,4,103,18,0,0,2,33,19,0,31
"Beaufort County School District, South Carolina","4501110",138243,14838,123405,21274,13880,20914,17332,16072,11574,4635,17724,28958,4487,24471,6378,3684,4123,3518,2766,1741,769,1492,91504,7941,83563,12435,7778,12948,11498,11667,8827,3590,14820,2205,267,1938,416,252,254,260,253,165,102,236,15576,2143,13433,2045,2166,3589,2056,1386,841,174,1176
"Berkeley County School District, South Carolina","4501170",149578,21052,128526,25612,13079,22839,18383,19166,12929,4821,11697,69371,11179,58192,13598,6879,10310,8066,8240,5689,1699,3711,68072,7561,60511,10187,5367,10042,9083,9536,6470,2700,7126,2328,424,1904,250,176,427,247,270,187,91,256,9807,1888,7919,1577,657,2060,987,1120,583,331,604
"Calhoun County School District, South Carolina","4501250",12466,1719,10747,2289,1350,2100,1546,1529,879,236,818,9199,1373,7826,1817,935,1578,1145,1153,506,182,510,2846,288,2558,310,403,475,401,312,322,54,281,41,0,41,13,6,13,0,0,0,0,9,380,58,322,149,6,34,0,64,51,0,18
"Charleston County School District, South Carolina","4501440",301903,34984,266919,55438,25425,43001,35867,37399,24263,9165,36361,140658,18067,122591,31417,14263,21664,17246,15230,9034,3197,10540,139075,13434,125641,21418,9126,16745,15936,19822,13786,5379,23429,4172,519,3653,552,408,538,426,648,339,154,588,17998,2964,15034,2051,1628,4054,2259,1699,1104,435,1804
"Cherokee County School District, South Carolina","4501500",42724,6552,36172,9489,4948,7476,4572,4855,2405,805,1622,29400,4584,24816,6645,3676,5011,3061,3376,1421,578,1048,11874,1663,10211,2560,1151,2208,1289,1311,940,227,525,325,68,257,89,0,27,53,72,16,0,0,1125,237,888,195,121,230,169,96,28,0,49
"Chester County School District, South Carolina","4501530",26395,4534,21861,5836,3199,4207,2817,2797,1400,558,1047,19382,3393,15989,4440,2526,3173,1988,2046,920,310,586,6654,1136,5518,1310,639,1000,757,726,462,225,399,42,0,42,13,0,0,8,10,10,0,1,317,5,312,73,34,34,64,15,8,23,61
"Chesterfield County School District, South Carolina","4501560",37351,6508,30843,7077,4915,7129,4301,4093,1516,490,1322,24294,3957,20337,4397,3409,4821,2872,2588,962,335,953,12008,2357,9651,2433,1358,2088,1320,1388,554,141,369,44,2,42,24,0,10,7,1,0,0,0,1005,192,813,223,148,210,102,116,0,14,0
"Clarendon School District 1, South Carolina","4501740",8046,1065,6981,2349,1243,999,868,609,417,135,361,5514,711,4803,1667,957,624,630,444,189,97,195,2462,336,2126,673,283,369,223,155,219,38,166,38,11,27,0,0,0,8,10,9,0,0,32,7,25,9,3,6,7,0,0,0,0
"Clarendon School District 2, South Carolina","4501770",14890,2288,12602,3505,2003,2321,1987,1366,769,120,531,10989,1706,9283,2794,1489,1752,1284,945,567,78,374,3611,498,3113,649,464,560,660,404,177,42,157,50,0,50,14,19,0,0,0,17,0,0,240,84,156,48,31,9,43,17,8,0,0
"Clarendon School District 3, South Carolina","4501800",5547,1798,3749,1055,565,620,583,423,258,66,179,4605,1456,3149,827,491,530,495,359,246,52,149,700,319,381,97,61,65,72,30,12,14,30,0,0,0,0,0,0,0,0,0,0,0,242,23,219,131,13,25,16,34,0,0,0
"Colleton County School District, South Carolina","4501830",30794,4815,25979,6797,3808,5305,3413,3321,1575,330,1430,22122,3651,18471,4924,2752,3719,2455,2536,1044,206,835,7711,919,6792,1701,971,1369,838,718,494,122,579,138,86,52,18,17,0,0,17,0,0,0,823,159,664,154,68,217,120,50,37,2,16
"Darlington County School District, South Carolina","4501860",54952,8982,45970,11620,6729,8612,6597,5219,3092,1221,2880,41901,6720,35181,9225,5412,6477,5141,3962,2106,918,1940,11467,1872,9595,2145,1077,1814,1332,1168,913,286,860,338,105,233,45,54,41,0,42,10,17,24,1246,285,961,205,186,280,124,47,63,0,56
"Dillon School District 4, South Carolina","4501920",18549,3364,15185,4338,2814,3504,1964,1139,778,177,471,14180,2663,11517,3113,2264,2575,1611,858,622,133,341,3652,514,3138,981,504,754,340,267,154,44,94,27,0,27,0,13,0,0,14,0,0,0,690,187,503,244,33,175,13,0,2,0,36
"Dillon School District 3, South Carolina","4501950",6032,1066,4966,1394,873,1066,522,491,339,113,168,4837,880,3957,1219,661,873,436,307,281,70,110,1023,173,850,175,198,182,74,105,58,0,58,25,0,25,0,0,10,0,15,0,0,0,147,13,134,0,14,1,12,64,0,43,0
"Dorchester School District 2, South Carolina","4502010",97954,13158,84796,15043,8408,13646,11809,13242,9451,3741,9456,39925,6612,33313,6663,4236,5595,4888,5177,2872,1328,2554,49770,5308,44462,6904,3528,6847,5950,6780,5900,2211,6342,2711,264,2447,647,227,142,409,475,342,88,117,5548,974,4574,829,417,1062,562,810,337,114,443
"Edgefield County School District, South Carolina","4502070",22210,4591,17619,4295,2069,3364,2076,2431,1447,539,1398,9995,1896,8099,1806,1033,1778,1248,1158,469,195,412,10793,2048,8745,2256,982,1292,774,1231,941,344,925,216,61,155,68,9,25,10,12,16,0,15,1206,586,620,165,45,269,44,30,21,0,46
"Fairfield County School District, South Carolina","4502100",19275,3213,16062,3826,2296,3217,2280,1919,1003,587,934,14900,2601,12299,3063,1908,2678,1940,1328,597,357,428,3740,436,3304,695,326,471,258,511,365,230,448,124,0,124,33,2,0,1,53,17,0,18,511,176,335,35,60,68,81,27,24,0,40
"Florence School District 1, South Carolina","4502130",80102,11247,68855,15667,8258,11653,9125,10027,5681,2143,6301,53355,7678,45677,11665,5987,7580,6163,6679,3495,1185,2923,23503,3001,20502,3668,2056,3585,2445,3158,1920,851,2819,603,109,494,103,48,38,131,27,31,44,72,2641,459,2182,231,167,450,386,163,235,63,487
"Florence School District 2, South Carolina","4502160",5489,806,4683,929,776,883,839,733,317,77,129,4747,687,4060,803,747,736,721,607,262,60,124,490,78,412,63,29,93,86,82,37,17,5,6,0,6,0,0,0,6,0,0,0,0,246,41,205,63,0,54,26,44,18,0,0
"Florence School District 3, South Carolina","4502190",15455,2644,12811,3579,1789,2697,1871,1383,779,225,488,12965,2219,10746,2934,1461,2215,1659,1173,631,215,458,2204,333,1871,635,291,381,191,203,130,10,30,37,9,28,0,0,0,10,0,18,0,0,249,83,166,10,37,101,11,7,0,0,0
"Florence School District 4, South Carolina","4502220",4901,876,4025,1116,520,784,611,480,207,84,223,3990,769,3221,947,441,710,511,270,146,60,136,802,78,724,137,61,51,93,210,61,24,87,27,14,13,0,6,0,7,0,0,0,0,82,15,67,32,12,23,0,0,0,0,0
"Florence School District 5, South Carolina","4502250",3990,593,3397,906,484,491,484,406,332,140,154,3455,505,2950,836,374,426,430,397,243,124,120,428,68,360,51,101,54,42,9,69,16,18,13,0,13,7,6,0,0,0,0,0,0,94,20,74,12,3,11,12,0,20,0,16
"Georgetown County School District, South Carolina","4502280",50210,6845,43365,9940,5792,7850,5696,6039,3007,1161,3880,28599,4338,24261,6730,3583,4588,3243,2981,1297,445,1394,19827,2258,17569,3069,1915,2916,2168,2935,1611,671,2284,400,38,362,0,38,19,159,43,30,45,28,1384,211,1173,141,256,327,126,80,69,0,174
"Greenville County School District, South Carolina","4502310",385904,56527,329377,65763,36909,59488,43752,44210,28713,10677,39865,182562,28859,153703,33914,19461,29138,21227,20928,12781,4374,11880,162695,20007,142688,25736,13524,21925,17905,20059,13964,5500,24075,4937,506,4431,1016,304,853,536,506,363,124,729,35710,7155,28555,5097,3620,7572,4084,2717,1605,679,3181
"Greenwood School District 50, South Carolina","4502340",47164,6763,40401,9808,5775,7729,4954,5352,3245,956,2582,33256,4760,28496,6885,4291,5521,3472,4059,2242,651,1375,10977,1400,9577,2262,1106,1624,1222,1152,808,268,1135,529,89,440,148,47,25,51,26,117,21,5,2402,514,1888,513,331,559,209,115,78,16,67
"Greenwood School District 51, South Carolina","4502370",5957,1072,4885,1034,677,1099,764,631,372,120,188,4531,842,3689,726,510,864,571,496,302,61,159,1276,179,1097,271,145,235,165,123,70,59,29,21,0,21,0,0,0,9,12,0,0,0,129,51,78,37,22,0,19,0,0,0,0
"Greenwood School District 52, South Carolina","4502400",6100,847,5253,996,635,1034,809,858,408,154,359,3946,585,3361,621,409,699,570,610,223,100,129,2103,256,1847,348,222,331,236,241,185,54,230,22,0,22,18,0,4,0,0,0,0,0,29,6,23,9,4,0,3,7,0,0,0
"Hampton School District 1, South Carolina","4502430",10563,1480,9083,2079,1311,1770,1307,1277,692,132,515,8307,1194,7113,1664,1020,1404,1047,1055,466,90,367,2152,256,1896,415,276,357,225,222,215,38,148,31,0,31,0,0,4,23,0,0,4,0,73,30,43,0,15,5,12,0,11,0,0
"Hampton School District 2, South Carolina","4502460",6292,1404,4888,1544,782,841,818,491,232,47,133,3976,690,3286,843,620,533,571,393,202,41,83,1912,529,1383,637,133,209,236,98,30,6,34,76,49,27,27,0,0,0,0,0,0,0,328,136,192,37,29,99,11,0,0,0,16
"Horry County School District, South Carolina","4502490",236585,25837,210748,43809,28040,43501,30468,29846,15841,5166,14077,75553,10361,65192,17153,9261,12548,8853,7923,4206,1669,3579,140716,12762,127954,23042,16307,25540,18852,20474,10855,3231,9653,2390,192,2198,474,232,353,529,318,150,48,94,17926,2522,15404,3140,2240,5060,2234,1131,630,218,751
"Jasper County School District, South Carolina","4502520",21005,3072,17933,4572,2566,4142,2439,2052,1246,262,654,10813,2013,8800,2508,1275,1831,1218,1025,609,104,230,7869,794,7075,1617,988,1473,1030,934,494,148,391,83,0,83,1,25,38,0,9,0,10,0,2240,265,1975,446,278,800,191,84,143,0,33
"Kershaw County School District, South Carolina","4502550",49981,7627,42354,8753,5576,7778,6269,6179,3341,1322,3136,31254,5057,26197,5897,3551,5180,4129,3555,1732,607,1546,16753,2161,14592,2567,1911,2090,1923,2366,1526,695,1514,568,74,494,94,54,108,109,63,27,4,35,1406,335,1071,195,60,400,108,195,56,16,41
"Lancaster County School District, South Carolina","4502580",64517,10987,53530,11715,6899,9525,7583,7930,3984,1586,4308,36783,7151,29632,6980,4709,5780,3875,4006,2016,585,1681,24751,3273,21478,4086,1894,3334,3397,3665,1717,989,2396,595,207,388,184,68,49,15,9,22,12,29,2388,356,2032,465,228,362,296,250,229,0,202
"Laurens School District 55, South Carolina","4502610",29881,4328,25553,5629,3314,5769,3612,3377,1882,694,1276,21841,3202,18639,4526,2469,3903,2701,2499,1327,435,779,6700,841,5859,1007,767,1316,799,819,456,223,472,137,6,131,9,16,19,9,22,56,0,0,1203,279,924,87,62,531,103,37,43,36,25
"Laurens School District 56, South Carolina","4502640",17092,2028,15064,4034,2276,3232,1983,1781,1064,185,509,12506,1448,11058,2903,1791,2417,1435,1323,747,122,320,4136,516,3620,912,453,768,521,431,291,59,185,140,29,111,64,0,23,0,8,12,4,0,310,35,275,155,32,24,27,19,14,0,4
"Lee County School District, South Carolina","4502670",15288,3407,11881,3519,1889,2584,1536,1179,588,171,415,12199,2608,9591,3034,1545,1969,1297,837,451,147,311,2896,750,2146,485,344,519,229,337,137,24,71,36,15,21,0,0,6,10,5,0,0,0,157,34,123,0,0,90,0,0,0,0,33
"Lexington School District 1, South Carolina","4502700",99365,13164,86201,14627,7330,13181,11450,14839,10219,3920,10635,54029,7521,46508,8668,4059,7002,6521,8439,5318,1901,4600,39046,4536,34510,5156,2714,4928,4281,5711,4357,1896,5467,1555,186,1369,223,68,196,172,234,290,22,164,4735,921,3814,580,489,1055,476,455,254,101,404
"Lexington School District 2, South Carolina","4502730",52354,6049,46305,8266,5907,9450,7577,6597,3803,1467,3238,30990,3801,27189,5166,3591,5468,4542,4014,2070,707,1631,15530,1409,14121,2394,1766,2243,2206,2057,1510,594,1351,774,143,631,67,54,85,138,137,37,51,62,5060,696,4364,639,496,1654,691,389,186,115,194
"Lexington School District 3, South Carolina","4502760",10291,1361,8930,2010,1226,1838,1216,1083,689,285,583,7943,1010,6933,1621,950,1489,937,824,527,168,417,1957,227,1730,329,222,272,237,247,153,117,153,7,0,7,0,0,0,0,7,0,0,0,384,124,260,60,54,77,42,5,9,0,13
"Lexington School District 4, South Carolina","4502790",14661,2445,12216,2857,1670,2556,1962,1611,1022,269,269,9287,1664,7623,1932,1128,1520,1204,986,575,165,113,4578,509,4069,769,520,932,695,587,346,104,116,23,0,23,5,0,0,0,14,4,0,0,773,272,501,151,22,104,63,24,97,0,40
"Lexington School District 5, South Carolina","4502820",74712,7928,66784,9489,5146,9306,9461,11126,8301,3102,10853,35444,4219,31225,4957,2161,4592,4344,5564,3653,1510,4444,34684,3086,31598,3995,2564,4214,4662,4988,4100,1428,5647,1039,128,911,143,78,81,77,114,159,62,197,3545,495,3050,394,343,419,378,460,389,102,565
"Marlboro County School District, South Carolina","4502970",23379,6190,17189,4833,2820,3615,2263,1805,958,280,615,16518,4026,12492,3691,2154,2593,1553,1335,623,188,355,6173,1724,4449,1085,622,980,675,443,318,92,234,175,97,78,23,7,20,9,0,2,0,17,513,343,170,34,37,22,26,27,15,0,9
"McCormick County School District, South Carolina","4503000",8921,2076,6845,1469,1125,1401,811,955,411,258,415,4987,1365,3622,842,668,827,477,397,176,144,91,3756,678,3078,624,422,553,314,548,215,108,294,42,0,42,0,7,0,13,5,6,6,5,136,33,103,3,28,21,7,5,14,0,25
"Newberry County School District, South Carolina","4503030",30498,4444,26054,4862,3352,5262,4171,3925,1968,766,1748,22345,3010,19335,3877,2584,3992,3062,2812,1450,514,1044,5996,835,5161,808,687,843,655,831,502,252,583,268,48,220,10,0,30,64,116,0,0,0,1889,551,1338,167,81,397,390,166,16,0,121
"Oconee County School District, South Carolina","4503060",61764,8379,53385,11598,7401,10515,6821,6958,4231,1624,4237,34736,5315,29421,6774,4265,6285,4189,3830,1953,756,1369,24276,2558,21718,4327,2729,3649,2378,2921,2197,830,2687,564,62,502,98,158,58,78,37,30,0,43,2188,444,1744,399,249,523,176,170,51,38,138
"Orangeburg School District 3, South Carolina","4503150",16390,2831,13559,4156,2190,2704,1689,1225,717,397,481,12117,2131,9986,3188,1674,2123,1201,758,503,239,300,3892,671,3221,894,457,507,418,447,205,125,168,63,10,53,46,3,4,0,0,0,0,0,318,19,299,28,56,70,70,20,9,33,13
"Orangeburg School District 4, South Carolina","4503180",15886,2840,13046,3561,1480,2575,2095,1669,863,174,629,12804,2325,10479,2949,1267,2116,1635,1249,675,130,458,2825,456,2369,527,211,459,401,368,188,44,171,23,8,15,13,2,0,0,0,0,0,0,234,51,183,72,0,0,59,52,0,0,0
