"","GEOID","B06010_001","B06010_002","B06010_003","B06010_004","B06010_005","B06010_006","B06010_007","B06010_008","B06010_009","B06010_010","B06010_011","B06010_012","B06010_013","B06010_014","B06010_015","B06010_016","B06010_017","B06010_018","B06010_019","B06010_020","B06010_021","B06010_022","B06010_023","B06010_024","B06010_025","B06010_026","B06010_027","B06010_028","B06010_029","B06010_030","B06010_031","B06010_032","B06010_033","B06010_034","B06010_035","B06010_036","B06010_037","B06010_038","B06010_039","B06010_040","B06010_041","B06010_042","B06010_043","B06010_044","B06010_045","B06010_046","B06010_047","B06010_048","B06010_049","B06010_050","B06010_051","B06010_052","B06010_053","B06010_054","B06010_055"
"Cherokee County School District, Georgia","1301110",185905,26160,159745,25477,13584,23122,19202,21884,17562,8305,30609,69773,11359,58414,11890,6240,8416,7165,7948,5947,2869,7939,94107,10640,83467,10814,4982,11270,9455,11750,10194,4739,20263,2558,449,2109,246,334,274,128,483,113,74,457,19467,3712,15755,2527,2028,3162,2454,1703,1308,623,1950
"Chickamauga City School District, Georgia","1301140",2456,194,2262,343,321,504,223,287,293,50,241,1100,112,988,168,108,249,104,97,90,18,154,1299,82,1217,175,202,255,119,173,186,32,75,17,0,17,0,0,0,0,0,17,0,0,40,0,40,0,11,0,0,17,0,0,12
"Clarke County School District, Georgia","1301170",105061,18137,86924,28265,10939,14284,9512,9032,5563,2211,7118,56541,10208,46333,17763,6200,7362,4588,4862,2513,708,2337,35173,4419,30754,8196,3415,4404,3723,3246,2600,1275,3895,1289,190,1099,409,78,214,87,98,62,72,79,12058,3320,8738,1897,1246,2304,1114,826,388,156,807
"Clay County School District, Georgia","1301200",2438,513,1925,617,261,481,222,126,102,65,51,1592,319,1273,463,201,279,107,84,45,52,42,833,185,648,150,60,202,115,42,57,13,9,4,0,4,4,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0
"Clayton County School District, Georgia","1301230",209261,35844,173417,35585,20412,33680,26495,27480,15612,5147,9006,90572,18067,72505,18183,8741,12927,10292,11150,6122,2009,3081,78560,10147,68413,12132,7265,12462,10478,11598,7390,2376,4712,3780,623,3157,556,499,587,515,545,199,89,167,36349,7007,29342,4714,3907,7704,5210,4187,1901,673,1046
"Coweta County School District, Georgia","1301500",109139,15764,93375,15361,7955,14444,11364,13025,11542,4366,15318,55205,8494,46711,8998,4412,7543,6220,6810,5538,2165,5025,44183,5252,38931,5126,2835,5084,4165,5204,5219,1946,9352,1590,181,1409,244,111,118,177,117,269,76,297,8161,1837,6324,993,597,1699,802,894,516,179,644
"Crawford County School District, Georgia","1301530",10168,1754,8414,1913,752,1619,1238,1248,846,334,464,7288,1429,5859,1417,573,1160,924,787,541,186,271,2433,325,2108,415,138,444,216,457,139,106,193,194,0,194,6,41,15,79,4,49,0,0,253,0,253,75,0,0,19,0,117,42,0
"Colquitt County School District, Georgia","1301380",35645,6338,29307,6846,3892,7071,4200,3517,1342,533,1906,23664,4127,19537,4476,2335,4505,2820,2770,1011,393,1227,6785,1171,5614,1427,1004,882,884,532,302,123,460,284,24,260,103,8,10,77,0,4,14,44,4912,1016,3896,840,545,1674,419,215,25,3,175
"Clinch County School District, Georgia","1301260",5256,1316,3940,966,501,897,367,541,261,225,182,3909,846,3063,700,443,637,300,414,204,220,145,1145,343,802,252,58,246,29,127,48,5,37,9,0,9,0,0,0,0,0,9,0,0,193,127,66,14,0,14,38,0,0,0,0
"Cobb County School District, Georgia","1301290",541611,76137,465474,73902,36364,64772,55158,64338,49923,22922,98095,157256,27728,129528,27967,11328,19292,15786,17728,12341,5540,19546,273592,29232,244360,31849,16685,29803,26657,34091,29531,14036,61708,9955,1469,8486,1310,559,1033,1140,1232,1034,374,1804,100808,17708,83100,12776,7792,14644,11575,11287,7017,2972,15037
"Coffee County School District, Georgia","1301350",34274,8441,25833,5922,3103,5659,3888,3039,1787,686,1749,24223,5956,18267,4070,2174,3889,2837,2277,1317,437,1266,7146,1794,5352,1334,719,1187,664,453,446,132,417,139,51,88,34,0,9,22,0,0,13,10,2766,640,2126,484,210,574,365,309,24,104,56
"Columbia County School District, Georgia","1301410",113228,18200,95028,17012,9166,12311,9139,13743,11428,4715,17514,47207,8705,38502,8003,3781,5710,3843,5706,4736,1937,4786,53454,6849,46605,7208,4406,4994,4308,6551,5939,2466,10733,2868,402,2466,354,375,279,214,389,269,96,490,9699,2244,7455,1447,604,1328,774,1097,484,216,1505
"Commerce City School District, Georgia","1301440",5296,991,4305,757,548,883,403,888,377,207,242,3503,747,2756,631,335,497,219,663,193,103,115,1327,149,1178,119,213,195,116,223,118,104,90,33,0,33,0,0,0,21,0,12,0,0,433,95,338,7,0,191,47,2,54,0,37
"Cook County School District, Georgia","1301470",13478,2736,10742,2447,1569,2076,1581,1397,869,274,529,10116,2212,7904,1909,1076,1460,1156,1044,660,199,400,2759,444,2315,482,390,540,291,296,127,75,114,161,15,146,23,39,3,34,0,47,0,0,442,65,377,33,64,73,100,57,35,0,15
"Crisp County School District, Georgia","1301560",18331,3131,15200,4140,2812,2773,1619,2019,641,170,1026,14835,2432,12403,3569,2325,2370,1202,1597,422,139,779,2881,507,2374,447,389,367,329,389,190,31,232,65,48,17,0,9,0,0,8,0,0,0,550,144,406,124,89,36,88,25,29,0,15
"Dade County School District, Georgia","1301590",13721,1725,11996,2839,1648,2109,1677,1389,1086,350,898,4160,631,3529,822,579,460,495,478,394,31,270,9161,1036,8125,1981,1066,1574,1106,890,669,319,520,67,7,60,9,0,23,9,0,0,0,19,333,51,282,27,3,52,67,21,23,0,89
"Dalton City School District, Georgia","1301620",25261,4923,20338,3350,2660,4670,4380,2432,1138,296,1412,9819,1909,7910,1602,1175,1741,1179,936,514,151,612,5638,751,4887,794,767,765,776,851,363,93,478,573,102,471,20,91,26,260,46,8,5,15,9231,2161,7070,934,627,2138,2165,599,253,47,307
"Dawson County School District, Georgia","1301650",19346,2881,16465,2866,1848,2593,2159,2202,1691,651,2455,10613,1813,8800,1735,939,1576,1311,1285,720,328,906,7926,966,6960,1072,810,826,799,783,897,323,1450,234,78,156,0,0,14,5,102,0,0,35,573,24,549,59,99,177,44,32,74,0,64
"Pierce County School District, Georgia","1304140",15134,2365,12769,2928,1485,2428,1821,1644,958,692,813,11082,1728,9354,2173,1026,1652,1477,1200,718,525,583,3545,577,2968,676,374,691,277,359,196,167,228,62,4,58,12,24,11,0,9,0,0,2,445,56,389,67,61,74,67,76,44,0,0
"Pike County School District, Georgia","1304170",14515,2871,11644,1883,1382,2153,1456,1914,1225,400,1231,10359,2219,8140,1443,981,1566,1018,1445,814,228,645,3858,567,3291,413,377,539,400,439,406,170,547,61,0,61,3,10,21,13,0,5,0,9,237,85,152,24,14,27,25,30,0,2,30
"Quitman County School District, Georgia","1304290",1844,221,1623,376,300,435,155,198,103,13,43,960,111,849,218,193,215,40,116,31,9,27,794,92,702,152,102,188,90,82,72,0,16,0,0,0,0,0,0,0,0,0,0,0,90,18,72,6,5,32,25,0,0,4,0
"Randolph County School District, Georgia","1304350",5726,848,4878,1139,967,990,806,461,165,95,255,4525,763,3762,968,748,789,591,346,97,22,201,1055,85,970,166,212,191,111,101,62,73,54,0,0,0,0,0,0,0,0,0,0,0,146,0,146,5,7,10,104,14,6,0,0
"Pulaski County School District, Georgia","1304220",9968,3124,6844,1360,972,1510,797,891,627,192,495,7065,2340,4725,746,647,1105,543,701,509,164,310,2641,679,1962,582,284,391,215,177,112,28,173,68,10,58,0,21,6,0,13,6,0,12,194,95,99,32,20,8,39,0,0,0,0
"Putnam County School District, Georgia","1304260",17752,2034,15718,3074,1831,3119,2134,1981,1542,507,1530,11337,1394,9943,2002,1156,2141,1284,1171,1128,233,828,4974,441,4533,788,461,702,661,743,358,242,578,134,2,132,36,0,25,9,10,21,11,20,1307,197,1110,248,214,251,180,57,35,21,104
"Rabun County School District, Georgia","1304320",14095,2038,12057,2637,1885,2203,1762,1299,899,369,1003,6972,1116,5856,1529,953,835,878,675,375,193,418,6003,743,5260,955,682,1117,771,522,497,166,550,207,45,162,10,43,44,11,13,18,0,23,913,134,779,143,207,207,102,89,9,10,12
"Richmond County School District, Georgia","1304380",161750,27042,134708,32349,17318,25888,17737,17235,10651,3767,9763,92191,18106,74085,20150,10052,14748,9611,8682,4880,1849,4113,57630,6794,50836,10095,6074,9349,7155,6905,4792,1718,4748,4787,659,4128,927,569,569,422,729,588,48,276,7142,1483,5659,1177,623,1222,549,919,391,152,626
"Rockdale County School District, Georgia","1304410",70138,12735,57403,10353,6136,9665,7412,9453,6290,1796,6298,33072,6350,26722,4984,3087,4452,3433,5189,2607,822,2148,27402,4420,22982,3751,2090,3687,3074,3090,3072,723,3495,877,160,717,312,34,65,44,99,84,0,79,8787,1805,6982,1306,925,1461,861,1075,527,251,576
"Rome City School District, Georgia","1304440",28663,4043,24620,5615,3296,4780,3320,2973,1650,740,2246,18243,2571,15672,4089,1980,2941,1906,1924,1033,433,1366,6366,732,5634,1017,739,938,741,856,502,294,547,257,10,247,50,123,6,23,24,0,6,15,3797,730,3067,459,454,895,650,169,115,7,318
"Schley County School District, Georgia","1304470",4073,719,3354,861,206,600,627,521,253,76,210,3240,655,2585,626,163,488,518,382,188,71,149,742,46,696,179,42,106,99,139,65,5,61,17,0,17,17,0,0,0,0,0,0,0,74,18,56,39,1,6,10,0,0,0,0
"Screven County School District, Georgia","1304500",11530,2156,9374,2013,1521,1666,1246,1145,969,246,568,9193,1663,7530,1685,1263,1352,976,879,764,208,403,2094,453,1641,294,240,272,248,261,175,31,120,69,19,50,0,0,16,0,5,17,0,12,174,21,153,34,18,26,22,0,13,7,33
"Seminole County School District, Georgia","1304530",7025,1740,5285,1066,739,936,842,834,366,146,356,5072,1349,3723,733,562,607,560,644,298,100,219,1839,326,1513,329,166,329,274,174,58,46,137,6,0,6,0,0,0,0,6,0,0,0,108,65,43,4,11,0,8,10,10,0,0
"Social Circle City School District, Georgia","1304540",3500,408,3092,571,368,638,487,383,359,69,217,2420,367,2053,409,332,411,277,260,216,41,107,959,41,918,142,36,227,109,123,143,28,110,0,0,0,0,0,0,0,0,0,0,0,121,0,121,20,0,0,101,0,0,0,0
"Stephens County School District, Georgia","1304560",20902,3570,17332,4157,2324,3256,2251,2309,1397,333,1305,13919,2588,11331,2522,1740,2252,1488,1480,964,226,659,6262,786,5476,1528,558,818,650,759,420,107,636,151,5,146,20,16,39,61,0,0,0,10,570,191,379,87,10,147,52,70,13,0,0
"Stewart County School District, Georgia","1304590",5244,1661,3583,1135,431,841,429,344,186,70,147,2925,718,2207,609,299,571,266,182,155,51,74,509,102,407,58,65,89,34,82,13,9,57,19,0,19,2,0,17,0,0,0,0,0,1791,841,950,466,67,164,129,80,18,10,16
"Sumter County School District, Georgia","1304620",24683,4605,20078,5536,2641,3570,2732,2425,1460,640,1074,18804,3588,15216,4373,2143,2613,2063,1862,931,523,708,4778,723,4055,1021,459,791,445,501,419,105,314,104,13,91,12,20,0,43,0,4,12,0,997,281,716,130,19,166,181,62,106,0,52
"Talbot County School District, Georgia","1304650",5526,707,4819,1083,675,1060,707,689,267,85,253,4448,613,3835,932,511,871,540,542,195,63,181,904,74,830,134,122,162,146,109,67,22,68,98,0,98,17,24,11,12,25,5,0,4,76,20,56,0,18,16,9,13,0,0,0
"Taliaferro County School District, Georgia","1304680",1606,295,1311,383,185,304,142,164,86,14,33,1376,243,1133,339,149,259,124,143,86,10,23,180,35,145,29,30,37,18,21,0,0,10,4,0,4,0,0,0,0,0,0,4,0,46,17,29,15,6,8,0,0,0,0,0
"Tattnall County School District, Georgia","1304770",20955,6810,14145,3798,1812,2526,2082,1686,903,320,1018,13875,4344,9531,2696,1300,1485,1445,1169,538,182,716,5582,2006,3576,839,379,776,473,459,275,104,271,407,58,349,86,46,73,102,7,14,12,9,1091,402,689,177,87,192,62,51,76,22,22
"Taylor County School District, Georgia","1304800",6859,1444,5415,1218,789,1192,754,658,406,104,294,5854,1223,4631,1045,675,1001,677,559,384,82,208,855,145,710,123,110,171,77,99,22,22,86,68,43,25,10,0,15,0,0,0,0,0,82,33,49,40,4,5,0,0,0,0,0
"Telfair County School District, Georgia","1304830",13906,5078,8828,1540,2167,1819,1068,1405,466,143,220,9871,2380,7491,1308,1871,1574,870,1141,417,139,171,1961,671,1290,232,291,237,170,264,43,4,49,9,9,0,0,0,0,0,0,0,0,0,2065,2018,47,0,5,8,28,0,6,0,0
"Terrell County School District, Georgia","1304860",7147,1244,5903,1721,930,898,766,775,424,84,305,5977,1152,4825,1497,759,751,645,567,306,62,238,1095,86,1009,217,161,142,115,189,113,10,62,16,0,16,0,0,0,0,8,0,8,0,59,6,53,7,10,5,6,11,5,4,5
"Toombs County School District, Georgia","1305040",12906,2394,10512,2242,1308,1939,1807,1445,798,240,733,9795,1735,8060,1736,984,1433,1386,1106,592,226,597,2150,359,1791,431,200,263,271,271,206,13,136,50,0,50,2,26,0,0,21,0,1,0,911,300,611,73,98,243,150,47,0,0,0
"Thomas County School District, Georgia","1304890",21173,3070,18103,3608,2429,3377,2689,2491,1489,547,1473,13511,2092,11419,2529,1680,2047,1539,1599,906,278,841,6545,826,5719,905,693,1077,850,809,533,250,602,200,12,188,59,14,34,39,0,34,0,8,917,140,777,115,42,219,261,83,16,19,22
"Thomasville City School District, Georgia","1304950",14739,2048,12691,3212,1617,2491,1398,1579,1130,262,1002,9662,1324,8338,2423,1042,1726,958,953,482,124,630,4775,659,4116,726,561,761,383,614,598,125,348,59,0,59,29,0,0,21,0,0,0,9,243,65,178,34,14,4,36,12,50,13,15
"Tift County School District, Georgia","1304980",32108,6643,25465,5019,3440,5338,3468,3242,1930,851,2177,23553,5257,18296,3780,2426,3632,2479,2417,1371,664,1527,5837,852,4985,881,730,1055,625,534,445,171,544,116,37,79,31,0,12,4,0,13,0,19,2602,497,2105,327,284,639,360,291,101,16,87
"Towns County School District, Georgia","1305070",9955,1372,8583,2055,1432,1559,1163,975,550,239,610,4489,688,3801,1164,643,607,401,427,237,80,242,5125,617,4508,739,773,938,747,521,263,159,368,48,2,46,15,0,5,2,0,24,0,0,293,65,228,137,16,9,13,27,26,0,0
"Treutlen County School District, Georgia","1305100",5500,730,4770,1124,696,813,800,698,346,154,139,3904,505,3399,749,557,544,526,522,277,126,98,1358,142,1216,356,130,236,180,176,69,28,41,49,6,43,15,0,13,15,0,0,0,0,189,77,112,4,9,20,79,0,0,0,0
"Trion City School District, Georgia","1305130",1688,244,1444,311,134,289,396,183,70,14,47,1048,131,917,192,85,153,274,133,42,9,29,225,40,185,27,28,34,29,19,25,5,18,10,0,10,0,5,0,0,2,3,0,0,405,73,332,92,16,102,93,29,0,0,0
"Turner County School District, Georgia","1305190",6402,1136,5266,1134,570,1112,761,895,362,116,316,5081,833,4248,954,477,854,613,708,294,87,261,1057,234,823,165,89,188,62,167,68,29,55,46,7,39,14,0,0,5,20,0,0,0,218,62,156,1,4,70,81,0,0,0,0
"Twiggs County School District, Georgia","1305220",6976,1443,5533,1513,853,962,726,752,453,32,242,5939,1233,4706,1398,765,743,608,591,370,23,208,962,210,752,115,88,187,111,125,83,9,34,7,0,7,0,0,0,7,0,0,0,0,68,0,68,0,0,32,0,36,0,0,0
"Union County School District, Georgia","1305250",19394,2119,17275,3624,2431,3408,2721,1790,1358,341,1602,8293,1267,7026,1704,923,1447,1108,634,469,178,563,10214,713,9501,1778,1476,1918,1341,1079,806,163,940,322,103,219,19,12,0,14,40,68,0,66,565,36,529,123,20,43,258,37,15,0,33
"Upson County School District, Georgia","1305280",21413,3374,18039,4347,2095,4128,2326,2721,1194,458,770,17307,2632,14675,3557,1827,3147,1991,2170,970,403,610,3382,592,2790,608,260,711,327,518,193,39,134,205,0,205,61,0,97,0,25,22,0,0,519,150,369,121,8,173,8,8,9,16,26
"Valdosta City School District, Georgia","1305310",45361,8860,36501,9894,5888,6630,4391,4418,2063,737,2480,28283,5648,22635,6656,4044,4241,2660,2294,1172,436,1132,14557,2706,11851,2917,1526,1779,1488,1933,775,282,1151,577,114,463,39,71,144,22,120,42,0,25,1944,392,1552,282,247,466,221,71,74,19,172
"Vidalia City School District, Georgia","1305340",8219,1144,7075,1978,943,1354,775,831,520,236,438,5013,853,4160,1117,576,807,459,580,244,161,216,2221,196,2025,646,247,220,307,171,205,75,154,129,0,129,0,0,16,0,0,71,0,42,856,95,761,215,120,311,9,80,0,0,26
"Walker County School District, Georgia","1305370",53777,7739,46038,9986,6101,8911,6929,6240,3722,1093,3056,27061,3887,23174,5082,3376,4676,3451,3041,1772,492,1284,25662,3663,21999,4733,2669,4147,3336,2972,1934,572,1636,319,59,260,13,30,26,55,56,0,16,64,735,130,605,158,26,62,87,171,16,13,72
"Walton County School District, Georgia","1305390",66685,11533,55152,9679,5765,9263,7844,8920,5921,2363,5397,42507,8226,34281,6562,3571,6301,4991,5166,3380,1494,2816,19988,2154,17834,2590,1821,2383,2342,3379,2313,771,2235,695,176,519,78,127,90,60,16,32,25,91,3495,977,2518,449,246,489,451,359,196,73,255
"Ware County School District, Georgia","1305430",28548,5742,22806,4805,3305,4508,3418,3086,1555,709,1420,21369,4218,17151,3588,2439,3560,2386,2417,1129,410,1222,6001,1115,4886,1010,825,774,948,621,426,129,153,212,42,170,116,0,0,39,0,0,0,15,966,367,599,91,41,174,45,48,0,170,30
"Warren County School District, Georgia","1305460",4421,592,3829,823,671,815,468,547,258,55,192,3776,495,3281,700,617,691,395,471,203,34,170,492,79,413,94,33,99,73,61,21,10,22,2,0,2,0,0,0,0,2,0,0,0,151,18,133,29,21,25,0,13,34,11,0
"Washington County School District, Georgia","1305490",16737,3411,13326,3855,1790,2134,1723,1492,1088,339,905,13460,2532,10928,3095,1482,1783,1452,1189,888,274,765,2747,642,2105,716,204,333,238,287,183,25,119,125,39,86,9,1,0,10,16,10,31,9,405,198,207,35,103,18,23,0,7,9,12
"Wayne County School District, Georgia","1305550",23699,4623,19076,4807,2318,3475,2384,2448,2016,416,1212,15418,3072,12346,2874,1401,2186,1453,1837,1552,265,778,7058,1253,5805,1598,828,1100,786,524,392,151,426,378,91,287,15,15,129,43,16,69,0,0,845,207,638,320,74,60,102,71,3,0,8
"Whitfield County School District, Georgia","1305700",55532,8637,46895,7638,6708,9987,8050,6542,3531,1131,3308,30415,4647,25768,4772,4087,4717,3866,3555,2034,758,1979,15181,2119,13062,2062,1674,2461,2080,2087,1162,357,1179,441,71,370,38,36,92,86,29,63,12,14,9495,1800,7695,766,911,2717,2018,871,272,4,136
"Webster County School District, Georgia","1305580",2137,378,1759,241,270,420,247,249,130,66,136,1832,342,1490,210,244,356,205,217,106,41,111,266,30,236,21,26,57,42,24,24,17,25,19,0,19,4,0,7,0,8,0,0,0,20,6,14,6,0,0,0,0,0,8,0
"Wheeler County School District, Georgia","1305640",6805,3235,3570,811,682,756,468,458,204,92,99,5746,2630,3116,705,565,661,398,438,204,55,90,951,510,441,106,117,82,70,20,0,37,9,16,16,0,0,0,0,0,0,0,0,0,92,79,13,0,0,13,0,0,0,0,0
"White County School District, Georgia","1305670",23809,3217,20592,4316,2755,3747,2913,2775,1860,615,1611,14576,2232,12344,2827,1383,2145,1740,1786,1140,375,948,8395,791,7604,1343,1152,1551,1041,953,694,240,630,114,46,68,54,0,4,0,0,10,0,0,724,148,576,92,220,47,132,36,16,0,33
"Wilcox County School District, Georgia","1305730",7436,2921,4515,973,705,949,494,721,328,121,224,5683,2087,3596,784,562,751,415,576,299,92,117,1549,702,847,160,143,198,51,134,29,29,103,10,10,0,0,0,0,0,0,0,0,0,194,122,72,29,0,0,28,11,0,0,4
"Wilkes County School District, Georgia","1305760",8285,1372,6913,1291,1230,1650,774,849,560,247,312,6447,1065,5382,960,1002,1259,617,681,473,200,190,1373,138,1235,296,224,226,128,142,70,47,102,51,3,48,0,0,23,11,9,5,0,0,414,166,248,35,4,142,18,17,12,0,20
"Wilkinson County School District, Georgia","1305790",7408,1377,6031,1406,703,1307,816,768,475,189,367,6323,1189,5134,1237,636,1111,669,618,383,173,307,907,149,758,167,43,155,142,102,92,16,41,53,26,27,0,0,7,0,6,0,0,14,125,13,112,2,24,34,5,42,0,0,5
"Worth County School District, Georgia","1305850",16792,2740,14052,3196,2002,2771,1632,1882,909,634,1026,13458,2160,11298,2668,1694,2171,1144,1588,750,488,795,2930,503,2427,495,264,582,373,253,149,89,222,144,26,118,0,5,0,39,8,0,57,9,260,51,209,33,39,18,76,33,10,0,0
"Remainder of Georgia, Georgia","1399999",14393,1914,12479,3097,1211,2591,1753,1648,1240,382,557,880,226,654,118,137,83,130,107,23,28,28,11702,1384,10318,2637,962,2285,1331,1320,1036,299,448,768,114,654,191,52,108,109,107,27,40,20,1043,190,853,151,60,115,183,114,154,15,61
"Troup County School District, Georgia","1300001",54977,8468,46509,10431,6040,8158,6797,5973,4534,1173,3403,35344,6356,28988,6761,4134,5234,4305,3793,2685,580,1496,16470,1689,14781,3019,1597,2338,2188,1845,1712,481,1601,558,34,524,112,74,37,57,56,28,59,101,2605,389,2216,539,235,549,247,279,109,53,205
"Grady County School District, Georgia","1302460",19751,3095,16656,3793,1941,3212,2720,2169,1178,516,1127,12201,2048,10153,2336,1204,1981,1664,1398,589,300,681,5921,719,5202,1105,655,710,838,728,526,215,425,173,32,141,64,3,43,0,24,0,0,7,1456,296,1160,288,79,478,218,19,63,1,14
"Greene County School District, Georgia","1302490",13979,2055,11924,2469,1610,2198,1490,1316,844,344,1653,8482,1358,7124,1752,1187,1395,992,748,425,166,459,4638,484,4154,567,362,687,347,527,356,167,1141,101,14,87,2,5,22,31,13,3,0,11,758,199,559,148,56,94,120,28,60,11,42
"Spalding County School District, Georgia","1302520",51380,8258,43122,9795,5542,8442,5753,5742,3354,1248,3246,36307,6105,30202,7620,3866,6023,4111,3967,2176,766,1673,12666,1614,11052,1760,1479,2093,1465,1389,1050,470,1346,354,9,345,82,22,40,32,126,22,0,21,2053,530,1523,333,175,286,145,260,106,12,206
"Gwinnett County School District, Georgia","1302550",676853,120402,556451,88317,51943,88617,78835,83592,58208,21811,85128,168053,37129,130924,26679,12153,19429,17323,20207,12666,5098,17369,283192,38017,245175,34968,20205,31068,29821,38605,29509,12302,48697,13119,2408,10711,1985,1167,1308,1340,1239,1421,308,1943,212489,42848,169641,24685,18418,36812,30351,23541,14612,4103,17119
"Habersham County School District, Georgia","1302580",35565,6977,28588,5665,3575,6197,4130,4065,2212,518,2226,21784,4378,17406,3701,2407,3565,2070,2612,1426,288,1337,9721,1490,8231,1496,962,1801,1277,1107,665,214,709,276,109,167,22,24,26,23,55,0,0,17,3784,1000,2784,446,182,805,760,291,121,16,163
"Hall County School District, Georgia","1302610",121118,18049,103069,16897,10746,20406,14668,14481,10137,3802,11932,57927,9862,48065,9266,5787,8696,6659,6533,4662,1714,4748,39994,4034,35960,5163,3199,5462,4612,5461,4171,1779,6113,1575,162,1413,244,121,367,238,99,131,70,143,21622,3991,17631,2224,1639,5881,3159,2388,1173,239,928
"Hancock County School District, Georgia","1302640",7636,3108,4528,979,982,904,631,423,269,90,250,5940,2255,3685,891,721,782,551,324,243,43,130,1481,695,786,79,255,118,69,90,26,47,102,52,35,17,0,0,0,9,4,0,0,4,163,123,40,9,6,4,2,5,0,0,14
"Haralson County School District, Georgia","1302670",18437,3069,15368,3278,2026,2901,1984,2160,1250,719,1050,13140,2527,10613,2321,1445,1786,1457,1504,875,520,705,4920,496,4424,929,522,1004,494,645,365,142,323,66,15,51,0,30,11,0,0,10,0,0,311,31,280,28,29,100,33,11,0,57,22
"Henry County School District, Georgia","1302820",171119,27588,143531,24885,13301,21186,18874,24437,16881,6650,17317,81114,14855,66259,12987,6590,9914,9258,10820,7615,2512,6563,70289,8717,61572,9144,5231,8233,7571,11321,7749,3335,8988,3855,787,3068,569,242,654,358,381,326,151,387,15861,3229,12632,2185,1238,2385,1687,1915,1191,652,1379
"Harris County School District, Georgia","1302700",27321,3424,23897,4699,2069,3260,3204,3295,2648,1324,3398,15403,2105,13298,2726,1254,2179,1964,1826,1386,533,1430,10498,1163,9335,1605,779,900,1057,1329,1112,709,1844,705,81,624,140,27,109,69,59,77,49,94,715,75,640,228,9,72,114,81,73,33,30
"Hart County School District, Georgia","1302730",21063,3101,17962,4316,2235,3448,2884,2278,1304,325,1172,12782,1795,10987,2806,1468,2338,1677,1293,648,159,598,7528,1194,6334,1347,693,1011,1019,914,656,160,534,112,27,85,0,25,12,5,25,0,0,18,641,85,556,163,49,87,183,46,0,6,22
"Heard County School District, Georgia","1302790",9456,1440,8016,1738,1031,1508,1268,1041,723,292,415,6970,1222,5748,1343,704,1149,808,731,552,210,251,2327,193,2134,352,311,316,453,310,150,82,160,46,0,46,8,0,27,0,0,8,0,3,113,25,88,35,16,16,7,0,13,0,1
"Houston County School District, Georgia","1302880",117958,20144,97814,18298,8905,14493,13979,13480,11274,4162,13223,58350,10837,47513,9592,4565,7598,7106,7032,5368,1933,4319,48736,7138,41598,6835,3234,5362,5448,5617,5228,1995,7879,3058,498,2560,530,322,300,467,438,161,80,262,7814,1671,6143,1341,784,1233,958,393,517,154,763
"Irwin County School District, Georgia","1302910",7593,1618,5975,1320,896,1335,615,739,473,246,351,6332,1428,4904,1078,756,1100,520,651,336,171,292,1167,190,977,190,119,227,82,88,137,75,59,18,0,18,14,0,4,0,0,0,0,0,76,0,76,38,21,4,13,0,0,0,0
"Jackson County School District, Georgia","1302940",37185,5416,31769,5558,3469,5470,4244,5021,3413,1129,3465,23478,3866,19612,3962,2180,3623,2569,3055,1824,514,1885,11181,1175,10006,1440,948,1343,1265,1663,1389,560,1398,228,32,196,16,17,21,18,77,17,0,30,2298,343,1955,140,324,483,392,226,183,55,152
"Jefferson County School District, Georgia","1303060",12776,2255,10521,2728,1680,2129,1481,1149,697,262,395,10748,2013,8735,2335,1287,1744,1237,1006,590,194,342,1586,74,1512,381,304,322,170,129,93,68,45,94,22,72,3,29,5,15,6,14,0,0,348,146,202,9,60,58,59,8,0,0,8
"Jasper County School District, Georgia","1302970",11008,1704,9304,2257,1150,1878,1143,1307,650,310,609,8113,1463,6650,1588,659,1287,967,1038,512,242,357,2487,221,2266,547,406,475,153,251,138,68,228,8,0,8,6,0,2,0,0,0,0,0,400,20,380,116,85,114,23,18,0,0,24
"Jeff Davis County School District, Georgia","1303000",11542,2043,9499,2276,1345,1560,1566,1177,672,229,674,8774,1538,7236,1823,1010,1088,1199,962,535,170,449,2029,268,1761,382,279,335,294,133,82,45,211,83,18,65,22,43,0,0,0,0,0,0,656,219,437,49,13,137,73,82,55,14,14
"Jefferson City School District, Georgia","1303030",7839,1315,6524,1130,597,961,1190,844,699,291,812,4594,690,3904,699,389,562,694,449,497,232,382,2559,394,2165,408,159,314,332,360,151,43,398,149,0,149,17,0,0,98,18,0,16,0,537,231,306,6,49,85,66,17,51,0,32
"Jenkins County School District, Georgia","1303090",7103,1271,5832,1792,850,1262,719,589,369,142,109,5691,1024,4667,1477,740,1065,572,424,239,100,50,1030,161,869,192,101,71,147,165,92,42,59,11,0,11,0,0,11,0,0,0,0,0,371,86,285,123,9,115,0,0,38,0,0
"Johnson County School District, Georgia","1303120",8147,1186,6961,1663,1249,1146,947,810,490,216,440,6535,984,5551,1299,1075,872,732,719,321,163,370,1524,182,1342,350,174,245,204,91,164,53,61,29,11,18,5,0,8,0,0,5,0,0,59,9,50,9,0,21,11,0,0,0,9
"Jones County School District, Georgia","1303150",22981,3240,19741,3676,1915,3284,2646,3413,2205,861,1741,17881,2761,15120,3082,1402,2543,2125,2645,1566,509,1248,4773,406,4367,584,453,733,504,733,620,310,430,90,11,79,0,17,0,13,0,0,33,16,237,62,175,10,43,8,4,35,19,9,47
