"","GEOID","B06010_001","B06010_002","B06010_003","B06010_004","B06010_005","B06010_006","B06010_007","B06010_008","B06010_009","B06010_010","B06010_011","B06010_012","B06010_013","B06010_014","B06010_015","B06010_016","B06010_017","B06010_018","B06010_019","B06010_020","B06010_021","B06010_022","B06010_023","B06010_024","B06010_025","B06010_026","B06010_027","B06010_028","B06010_029","B06010_030","B06010_031","B06010_032","B06010_033","B06010_034","B06010_035","B06010_036","B06010_037","B06010_038","B06010_039","B06010_040","B06010_041","B06010_042","B06010_043","B06010_044","B06010_045","B06010_046","B06010_047","B06010_048","B06010_049","B06010_050","B06010_051","B06010_052","B06010_053","B06010_054","B06010_055"
"Alabama","01",3987483,579259,3408224,685025,379165,596670,431824,467738,320170,123463,404169,2636241,401676,2234565,478027,261286,402156,288533,310569,201642,76012,216340,1156779,141848,1014931,179332,100788,163214,122101,137377,106408,40952,164759,41343,6042,35301,6335,3366,6042,3970,3833,3321,2259,6175,153120,29693,123427,21331,13725,25258,17220,15959,8799,4240,16895
"Vermont","50",531532,36691,494841,88436,45574,71414,66349,80110,55148,22391,65419,240532,18177,222355,40322,22529,33843,32598,37489,26167,9497,19910,256665,15956,240709,41375,20537,32021,30462,37459,26652,11188,41015,5425,363,5062,1179,715,452,486,939,361,331,599,28910,2195,26715,5560,1793,5098,2803,4223,1968,1375,3895
"Nevada","32",2459348,342083,2117265,327216,189915,341157,306975,338975,207106,97715,308206,400025,90447,309578,74050,24836,47188,42779,46438,24703,13576,36008,1439374,155856,1283518,177733,114006,197348,173745,199377,138698,64731,217880,45462,6379,39083,5467,4953,7246,4394,5086,4143,1623,6171,574487,89401,485086,69966,46120,89375,86057,88074,39562,17785,48147
"West Virginia","54",1507317,201858,1305459,272298,142260,246655,182928,174321,115100,46669,125228,1007213,133312,873901,181976,96019,171918,128449,119256,72997,29456,73830,465053,62198,402855,85045,43409,68508,50611,51892,39529,15969,47892,8682,1386,7296,1376,802,1444,743,1116,434,468,913,26369,4962,21407,3901,2030,4785,3125,2057,2140,776,2593
"Oklahoma","40",3144933,410768,2734165,522797,283934,462503,373209,406826,255571,104678,324647,1758981,242857,1516124,306786,158638,251683,204817,227443,143927,57098,165732,1124368,122440,1001928,180286,102567,165401,130982,148443,94381,41499,138369,36318,5027,31291,5212,2309,4875,5662,5062,2450,1048,4673,225266,40444,184822,30513,20420,40544,31748,25878,14813,5033,15873
"Wisconsin","55",4765395,404431,4360964,695620,397961,646899,587138,725396,514868,210428,582654,3213926,254088,2959838,468540,266101,435650,402060,514489,361213,144547,367238,1216590,94772,1121818,178350,105359,167261,141938,166352,127080,56113,179365,52648,8088,44560,8049,5375,7380,7100,6203,3689,1716,5048,282231,47483,234748,40681,21126,36608,36040,38352,22886,8052,31003
"Virginia","51",6966390,813343,6153047,1031920,507220,838438,697230,840053,634971,291404,1311811,3024621,400356,2624265,548942,268351,404153,334305,374608,266928,106021,320957,2795876,242842,2553034,339041,165816,293321,242749,327767,278076,142869,763395,135396,15650,119746,20197,8113,13773,10125,15849,12358,6034,33297,1010497,154495,856002,123740,64940,127191,110051,121829,77609,36480,194162
"North Dakota","38",609824,49480,560344,85263,44418,78148,67135,94050,72940,29455,88935,363709,26811,336898,49548,26347,43976,39184,57418,45218,18255,56952,207278,15461,191817,29514,15868,28740,23638,31001,24974,9610,28472,5718,510,5208,803,404,708,385,1604,410,135,759,33119,6698,26421,5398,1799,4724,3928,4027,2338,1455,2752
"South Carolina","45",4165633,517590,3648043,690614,379838,633728,507444,514874,350621,140596,430328,2138958,295160,1843798,395926,219508,345239,267517,257371,160517,57801,139919,1732301,174867,1557434,256030,134485,239609,208300,220456,170907,72461,255186,52799,5580,47219,7938,4632,8148,5211,7167,4071,2876,7176,241575,41983,199592,30720,21213,40732,26416,29880,15126,7458,28047
"Oregon","41",3469423,378388,3091035,520710,284935,485439,391674,453460,302343,145211,507263,1337464,169134,1168330,229286,105444,173995,146749,180979,113518,52288,166071,1673377,136798,1536579,231315,148270,240755,183693,218479,156155,76583,281329,41907,5065,36842,5823,3169,5123,4172,5040,4005,3417,6093,416675,67391,349284,54286,28052,65566,57060,48962,28665,12923,53770
"Wyoming","56",466760,43826,422934,73951,35962,65669,54343,61359,48537,19851,63262,168977,15345,153632,29989,14126,22427,18290,23009,19231,7164,19396,275470,25182,250288,40857,19913,39713,32911,35644,27666,12042,41542,5048,621,4427,898,74,993,256,331,821,214,840,17265,2678,14587,2207,1849,2536,2886,2375,819,431,1484
"California","06",32083562,5153993,26929569,4313187,2631320,3988076,3161365,3361417,2530915,1155852,5787437,15414885,2896070,12518815,2232805,1188742,1773647,1462149,1610147,1237689,561380,2452256,5896849,480667,5416182,615667,457140,687373,526918,620532,530075,278912,1699565,444738,70996,373742,60033,33994,45642,37068,50511,36534,16511,93449,10327090,1706260,8620830,1404682,951444,1481414,1135230,1080227,726617,299049,1542167
"Mississippi","28",2401006,386830,2014176,437791,233597,360779,264535,284395,173163,68726,191190,1649533,272743,1376790,308989,167970,260425,183071,193340,113492,41958,107545,665639,94461,571178,114887,60025,89907,72770,81542,54144,24497,73406,19057,3468,15589,3148,410,1575,2442,2863,1034,892,3225,66777,16158,50619,10767,5192,8872,6252,6650,4493,1379,7014
"Connecticut","09",2975536,339853,2635683,415779,208240,346404,295244,332105,279508,140368,618035,1478072,175521,1302551,217357,102776,176216,140436,178790,150456,75272,261248,873772,78305,795467,110939,55688,83213,78172,86585,80753,44049,256068,124014,15526,108488,26172,15345,17756,14633,12636,9170,2467,10309,499678,70501,429177,61311,34431,69219,62003,54094,39129,18580,90410
"Texas","48",22535123,3741106,18794017,3331222,1774709,2937190,2403080,2560264,1943338,777394,3066820,11847040,2071431,9775609,1940228,956972,1518786,1255388,1354661,1032026,386104,1331444,5616610,644233,4972377,702197,400139,663574,553297,667902,571636,257230,1156402,368384,58042,310342,56334,27862,41409,35848,39874,36896,15311,56808,4703089,967400,3735689,632463,389736,713421,558547,497827,302780,118749,522166
"Maryland","24",4931235,558232,4373003,668417,311625,537650,479283,581215,487264,228175,1079374,2030314,268857,1761457,342634,144291,235919,205447,242907,201574,81686,306999,1944100,163552,1780548,214388,106706,185277,168421,216938,199958,105483,583377,80832,9232,71600,9447,4008,7226,7294,9441,7288,3285,23611,875989,116591,759398,101948,56620,109228,98121,111929,78444,37721,165387
"Florida","12",17791739,2478684,15313055,2589296,1596120,2778018,2164328,2156759,1425305,570099,2033130,4889303,1000426,3888877,822202,398559,674997,560987,564231,356736,122159,389006,7870166,717921,7152245,966828,706080,1234379,964903,1030702,741957,316829,1190567,735684,102188,633496,133820,80615,118253,87010,82364,49654,19025,62755,4296586,658149,3638437,666446,410866,750389,551428,479462,276958,112086,390802
"Massachusetts","25",5783050,593402,5189648,821761,421970,674522,553244,668942,542740,280993,1225476,3201064,318573,2882491,469733,242007,387313,311768,377752,316568,159240,618110,1257054,92075,1164979,160493,76906,113446,104760,140976,120743,72086,375569,182069,20443,161626,37973,23956,26433,16394,17201,13218,5550,20901,1142863,162311,980552,153562,79101,147330,120322,133013,92211,44117,210896
"District of Columbia","11",590722,61564,529158,85865,33755,45250,40777,53183,57469,31035,181824,177995,31675,146320,37039,14495,17955,15737,16759,15079,6073,23183,304071,18475,285596,34814,12626,16285,16128,26122,33781,21131,124709,15890,1431,14459,1435,627,984,931,2226,1823,874,5559,92766,9983,82783,12577,6007,10026,7981,8076,6786,2957,28373
"Utah","49",2382849,312241,2070608,401428,175368,295045,259535,308554,216052,89332,325294,1290424,172605,1117819,231785,98737,154062,142024,161182,113791,51131,165107,808433,91845,716588,131855,56310,97667,81472,105153,79923,31040,133168,27997,3634,24363,4273,1385,3046,3952,4154,2168,1623,3762,255995,44157,211838,33515,18936,40270,32087,38065,20170,5538,23257
"New York","36",16168651,2210583,13958068,2323283,1242227,1963024,1575878,1828084,1459229,667613,2898730,9288586,1290893,7997693,1338471,682818,1080702,885283,1100862,872729,401375,1635453,2129979,192511,1937468,285363,147331,220621,186412,219366,211126,108009,559240,444896,61570,383326,94597,56448,63626,39014,37062,29797,14934,47848,4305190,665609,3639581,604852,355630,598075,465169,470794,345577,143295,656189
"New Jersey","34",7299829,974646,6325183,937247,474416,861551,696461,767533,667843,341506,1578626,3341759,488880,2852879,486856,209854,361524,313773,352966,322670,165083,640153,1819505,166937,1652568,198052,114219,203183,161522,186986,177051,93788,517767,188808,20935,167873,36150,17848,28352,20479,21200,13678,5947,24219,1949757,297894,1651863,216189,132495,268492,200687,206381,154444,76688,396487
"Ohio","39",9552948,996342,8556606,1567488,801402,1337157,1139378,1269893,899954,384799,1156535,6872403,730279,6142124,1146341,570802,957577,827201,938422,666699,280541,754541,2066254,170515,1895739,322738,176369,297703,241624,267622,190114,84832,314737,88791,10453,78338,18024,10088,12192,9686,11103,7105,1822,8318,525500,85095,440405,80385,44143,69685,60867,52746,36036,17604,78939
"Missouri","29",4981108,528745,4452363,795434,429802,720699,624421,687438,446899,179374,568296,3109163,337435,2771728,513250,270923,454570,394939,433492,277800,108230,318524,1592375,148408,1443967,244693,140867,224599,194941,219198,148685,61267,209717,39310,4715,34595,5207,2043,5127,5286,6093,4556,1579,4704,240260,38187,202073,32284,15969,36403,29255,28655,15858,8298,35351
"Pennsylvania","42",10622654,1091676,9530978,1719461,860933,1439824,1231274,1366237,997442,441643,1474164,7337011,718164,6618847,1176644,610380,1025209,874468,987693,716595,307754,920104,2193077,208302,1984775,353859,163978,266360,230783,262561,206347,96285,404602,219429,30259,189170,53346,23426,30138,23766,19628,14049,5160,19657,873137,134951,738186,135612,63149,118117,102257,96355,60451,32444,129801
"Michigan","26",8220666,925999,7294667,1349692,694188,1160592,973214,1043178,724298,307259,1042246,6044108,667578,5376530,1018010,513079,858460,720066,788543,546698,229241,702433,1450245,126808,1323437,225620,128987,210220,172980,183644,127280,53514,221192,67995,12157,55838,9389,5125,7810,8449,8376,6082,1671,8936,658318,119456,538862,96673,46997,84102,71719,62615,44238,22833,109685
"Nebraska","31",1531482,131130,1400352,235381,121985,210849,187273,228776,161103,67052,187933,918280,71092,847188,150455,75851,123004,111663,139894,98977,40826,106518,469757,35999,433758,65084,36937,65577,54986,66790,52157,22919,69308,13723,1112,12611,2218,1427,1784,1489,2305,1001,501,1886,129722,22927,106795,17624,7770,20484,19135,19787,8968,2806,10221
"Idaho","16",1386609,158467,1228142,237740,123211,209538,165075,188186,116342,48335,139715,545802,74045,471757,104792,45954,80175,59818,69791,48051,17714,45462,722591,68066,654525,115771,67122,107998,88443,101748,59892,28502,85049,16514,1976,14538,2451,1835,2778,1582,1674,1712,552,1954,101702,14380,87322,14726,8300,18587,15232,14973,6687,1567,7250
"New Mexico","35",1698061,268059,1430002,298334,166356,241890,188652,184995,124915,50154,174706,839884,157239,682645,165497,83647,117735,94686,85307,52009,21991,61773,646992,71148,575844,95991,59060,93041,71488,78773,58333,22925,96233,20092,4517,15575,3845,1598,1770,1707,1589,1834,902,2330,191093,35155,155938,33001,22051,29344,20771,19326,12739,4336,14370
"Hawaii","15",1164044,128998,1035046,145946,81284,157279,137686,159839,120062,52297,180653,562006,66603,495403,74048,38982,75623,62563,79976,58748,26170,79293,315696,27935,287761,37826,19811,37102,37419,36688,35313,16008,67594,32165,4011,28154,3581,1853,4511,2961,5812,3563,1328,4545,254177,30449,223728,30491,20638,40043,34743,37363,22438,8791,29221
"South Dakota","46",701477,57640,643837,112960,61878,90714,94380,118056,70437,24706,70706,410384,34875,375509,67255,35524,54286,51462,71422,42001,12994,40565,254084,18037,236047,40209,21942,32217,36886,40110,26125,10393,28165,4488,401,4087,457,751,399,666,407,535,305,567,32521,4327,28194,5039,3661,3812,5366,6117,1776,1014,1409
"Washington","53",6142755,692747,5450008,836256,420886,736382,655278,782516,587414,265142,1166134,2425434,313714,2111720,380961,173372,285745,253376,305137,231789,105003,376337,2550902,212608,2338294,298039,176254,309793,270001,323238,263458,122972,574539,110697,11328,99369,14396,6279,12872,11206,16439,12005,5576,20596,1055722,155097,900625,142860,64981,127972,120695,137702,80162,31591,194662
"Rhode Island","44",890851,90094,800757,143296,76381,111727,93326,111362,89061,43603,132001,481962,49250,432712,77153,41847,63008,51954,61085,48022,24218,65425,251796,21299,230497,39703,18650,26672,20958,29349,27972,13131,54062,23923,2695,21228,5998,3541,2506,2782,1922,1215,1060,2204,133170,16850,116320,20442,12343,19541,17632,19006,11852,5194,10310
"Arizona","04",5807263,843630,4963633,837673,446038,835120,697691,747643,477377,195612,726479,1748335,369477,1378858,314007,125472,223361,210448,213938,118421,41482,131729,3044376,280117,2764259,383081,238050,448648,358921,419883,292426,132344,490906,87413,14179,73234,10951,6096,10987,10114,11233,8762,2748,12343,927139,179857,747282,129634,76420,152124,118208,102589,57768,19038,91501
"Tennessee","47",5517634,708427,4809207,874345,512894,821822,670524,713170,455504,180914,580034,2988156,421589,2566567,519781,296558,458478,358872,377960,227948,85915,241055,2150681,218159,1932522,306387,184750,305995,260974,290137,203827,83628,296824,54200,7184,47016,9064,4595,6272,5652,6893,4864,1802,7874,324597,61495,263102,39113,26991,51077,45026,38180,18865,9569,34281
"Kansas","20",2325350,228843,2096507,375660,194081,324764,282303,322333,216367,89016,291983,1256782,121721,1135061,218555,109624,176772,149993,178289,117963,47646,136219,844176,70573,773603,126662,66550,116165,96101,115131,84004,34473,134517,23532,2741,20791,4757,1728,3370,3408,3098,1515,743,2172,200860,33808,167052,25686,16179,28457,32801,25815,12885,6154,19075
