"","GEOID","B06001_001","B06001_002","B06001_003","B06001_004","B06001_005","B06001_006","B06001_007","B06001_008","B06001_009","B06001_010","B06001_011","B06001_012","B06001_013","B06001_014","B06001_015","B06001_016","B06001_017","B06001_018","B06001_019","B06001_020","B06001_021","B06001_022","B06001_023","B06001_024","B06001_025","B06001_026","B06001_027","B06001_028","B06001_029","B06001_030","B06001_031","B06001_032","B06001_033","B06001_034","B06001_035","B06001_036","B06001_037","B06001_038","B06001_039","B06001_040","B06001_041","B06001_042","B06001_043","B06001_044","B06001_045","B06001_046","B06001_047","B06001_048","B06001_049","B06001_050","B06001_051","B06001_052","B06001_053","B06001_054","B06001_055","B06001_056","B06001_057","B06001_058","B06001_059","B06001_060"
"Alabama","01",4887871,288589,800516,461302,635976,593480,626173,332700,137847,181625,493396,336267,3389252,254604,645852,325579,420049,385695,388710,203299,90155,117390,326133,231786,1290150,30999,138593,115898,175752,164239,204347,113532,42708,58417,150958,94707,45902,2118,4143,4866,7268,8247,6539,5221,2306,1799,2622,773,162567,868,11928,14959,32907,35299,26577,10648,2678,4019,13683,9001
"Vermont","50",626299,28810,86717,64948,75058,70113,80695,47049,19275,29759,75755,48120,308380,21818,59305,28541,36637,32540,37777,20131,8688,10984,32024,19935,281469,6839,24638,31807,33191,33209,37385,24590,9914,17097,38515,24284,5637,40,230,812,1069,662,966,455,188,270,553,392,30813,113,2544,3788,4161,3702,4567,1873,485,1408,4663,3509
"Nevada","32",3034392,184539,504681,248598,442713,405128,396167,191059,72456,113931,291996,183124,820279,153540,330084,104323,96392,50990,38284,14783,5668,7303,12983,5929,1573622,27616,147190,110402,248983,217453,219355,121954,49202,78428,214686,138353,52805,1367,7467,5599,10177,6823,8231,4400,1203,1951,3569,2018,587686,2016,19940,28274,87161,129862,130297,49922,16383,26249,60758,36824
"West Virginia","54",1805832,93922,269303,161826,209002,218803,233109,127449,53149,78053,215290,145926,1240766,75723,204826,103568,131656,143227,141479,82757,36279,52552,157591,111108,528114,17781,61730,54590,70688,70154,86536,40847,16026,23325,54218,32219,9347,95,745,1152,1808,894,1717,1047,181,884,666,158,27605,323,2002,2516,4850,4528,3377,2798,663,1292,2815,2441
"Oklahoma","40",3943079,258036,698284,379146,542736,492077,459013,256188,99520,138478,361839,257762,2410371,226134,539253,240558,311105,267407,224412,126301,50905,70858,196686,156752,1254678,28112,139275,116981,171400,165166,185685,108565,42610,58679,146522,91683,41148,1288,5136,3565,8144,5272,6987,5014,1626,1638,2010,468,236882,2502,14620,18042,52087,54232,41929,16308,4379,7303,16621,8859
"Wisconsin","55",5813568,330651,941454,549441,735765,706676,738357,419486,172398,232857,571672,414811,4113827,298455,776996,382419,480195,461410,482896,283370,119287,158162,381010,289627,1341721,27867,134343,133376,184127,171303,196906,114517,45093,62782,166704,104703,60092,1448,9318,7529,10121,8775,8977,3934,1674,2749,3469,2098,297928,2881,20797,26117,61322,65188,49578,17665,6344,9164,20489,18383
"Virginia","51",8517685,502102,1367538,826038,1170188,1114566,1115695,574308,220159,308866,779502,538723,4218299,420282,987018,455593,517598,404110,421244,227569,89357,129820,323649,242059,3071937,66644,283880,271010,440687,436423,473998,259101,100328,138483,362226,239157,162373,5611,28139,17707,28596,27046,23642,9793,4235,5351,7818,4435,1065076,9565,68501,81728,183307,246987,196811,77845,26239,35212,85809,53072
"North Dakota","38",760077,52175,122539,84584,116734,90872,81517,49436,20382,25405,64047,52386,479597,44839,88459,42599,56826,50909,46584,32625,13269,17293,45900,40294,237175,6636,29735,35126,48725,31701,27670,15151,6876,7274,16890,11391,7481,354,1607,1266,2387,697,506,286,43,162,133,40,35824,346,2738,5593,8796,7565,6757,1374,194,676,1124,661
"South Carolina","45",5084127,287356,817053,487363,654355,623363,637009,349353,136864,191657,553062,346692,2826683,238539,577609,290663,343074,301105,309221,165216,66713,92378,266525,175640,1941955,43930,217237,168357,258220,250821,275688,162004,63229,87889,260695,153885,58724,1064,6663,4999,9454,11548,9923,5306,1557,2562,4699,949,256765,3823,15544,23344,43607,59889,42177,16827,5365,8828,21143,16218
"Oregon","41",4190713,230515,642073,365745,592655,556833,519480,267232,110799,165770,447596,292015,1903314,201502,464036,199456,250945,208375,172686,92993,40050,57793,137241,78237,1806719,25685,148924,126509,252727,247355,253288,140051,58486,94269,272961,186464,48270,929,7345,5647,8212,7438,6818,3654,1627,1814,3223,1563,432410,2399,21768,34133,80771,93665,86688,30534,10636,11894,34171,25751
"Wyoming","56",577737,35395,97701,51505,77254,72405,67487,38002,17661,23770,59467,37090,244957,27718,60312,22996,30994,28016,20646,12349,5548,7444,17017,11917,309111,7339,35998,26109,40805,39639,42841,23849,11564,15598,40915,24454,6141,221,1227,882,628,1156,681,678,290,278,100,0,17528,117,164,1518,4827,3594,3319,1126,259,450,1435,719
"California","06",39557045,2428493,6557045,3755863,6034398,5264457,5068026,2485050,972712,1323664,3286461,2380876,22079926,2249118,5688973,2799993,3641541,2320593,1897702,945733,366951,487415,1081327,600580,6308006,95522,410739,358660,772306,755716,841606,536842,231085,336648,1036805,932077,543133,32374,87787,54119,86344,74974,76182,37805,14500,18531,39250,21267,10625980,51479,369546,543091,1534207,2113174,2252536,964670,360176,481070,1129079,826952
"Mississippi","28",2986530,177761,527961,303525,379027,380696,359664,190823,82684,109966,284356,190067,2141353,158883,427511,217368,265094,256898,234938,124863,54330,73261,192741,135466,753392,17802,93284,76444,93661,106519,109931,59698,26196,33271,85789,50797,20925,340,2352,2450,4324,3011,3684,2435,493,691,775,370,70860,736,4814,7263,15948,14268,11111,3827,1665,2743,5051,3434
"Connecticut","09",3572665,181224,553842,344203,447891,424573,494642,260520,105680,146943,343060,270087,1953433,155790,417599,211557,238429,182840,226207,120941,51219,67276,156277,125298,961055,19055,97162,89419,99262,110391,146176,89095,35567,52809,124612,97507,137915,2133,15851,12429,20564,19744,23062,9194,4453,6824,13335,10326,520262,4246,23230,30798,89636,111598,99197,41290,14441,20034,48836,36956
"Texas","48",28701845,2010781,5388703,2825264,4181960,3910623,3550999,1694490,648814,890612,2174294,1425305,17060699,1820626,4318056,1929209,2317655,1843487,1532603,771472,309969,423815,1071243,722564,6265417,134242,706285,511759,903896,891564,966325,514499,193897,278821,696030,468099,447704,19942,81002,45545,72509,73637,62308,30636,10360,15226,24132,12407,4928025,35971,283360,338751,887900,1101935,989763,377883,134588,172750,382889,222235
"Maryland","24",6042718,361435,976920,537024,826526,775079,822740,418074,159416,234463,546442,384599,2862692,291312,690522,303730,379664,261514,294943,152257,64400,90104,198135,136111,2168057,57277,224868,159921,279268,288702,334656,186883,66738,105615,269555,194574,96778,4576,14637,8551,17212,13682,15017,7825,2470,2521,6941,3346,915191,8270,46893,64822,150382,211181,178124,71109,25808,36223,71811,50568
"Florida","12",21299325,1135392,3092483,1769325,2758515,2586704,2741968,1449290,588625,818239,2404234,1954550,7639039,993832,2216162,976371,1142009,738148,578686,288262,105440,133921,288468,177740,8344656,93078,540355,452907,885517,897084,1186151,729314,310827,461862,1505179,1282382,840199,19661,117471,74271,125883,134874,119438,58137,21443,30504,81820,56697,4475431,28821,218495,265776,605106,816598,857693,373577,150915,191952,528767,437731
"Massachusetts","25",6902149,357223,1009903,702295,990332,842140,921551,490589,182547,268028,656546,480995,4136367,322696,806677,420015,514345,398562,482956,278209,107736,150286,370398,284487,1361591,22144,105998,157969,229984,175748,192553,105791,38134,64225,164778,104267,206043,3198,27974,23292,30660,33887,31646,15106,4677,7206,18657,9740,1198148,9185,69254,101019,215343,233943,214396,91483,32000,46311,102713,82501
"District of Columbia","11",702455,45490,81724,75065,163467,105535,75526,36869,13894,19259,48833,36793,260576,35883,57935,23704,37612,29736,24271,14967,5970,7762,14998,7738,327126,8470,17172,41186,96711,53611,31827,15767,5478,8333,25263,23308,16907,253,940,1749,4751,2846,4198,262,230,381,1092,205,97846,884,5677,8426,24393,19342,15230,5873,2216,2783,7480,5542
"Utah","49",3161105,250194,681637,357372,463344,437953,319031,152425,59719,88133,212206,139091,1937030,226862,531984,218235,253891,232754,152180,71101,28060,45163,103056,73744,920516,20919,123996,109075,150922,135338,112972,62175,25756,34333,89391,55639,32337,961,5093,4679,4950,6957,4303,1865,379,602,1802,746,271222,1452,20564,25383,53581,62904,49576,17284,5524,8035,17957,8962
"New York","36",19542209,1139842,2924843,1805181,2872898,2433825,2557338,1327824,537733,730660,1811595,1400470,12249177,1045494,2476029,1257396,1625393,1227545,1392843,752416,314396,419500,1004316,733849,2343196,57158,203995,239867,469367,324227,276928,152424,59800,90868,248101,220461,502671,14409,60620,41636,64028,56928,63516,29240,12379,20018,68834,71063,4447165,22781,184199,266282,714110,825125,824051,393744,151158,200274,490344,375097
"New Jersey","34",8908520,517694,1433311,768272,1151093,1147591,1233599,634688,247350,336633,812353,625936,4617376,435860,1090357,514627,578373,443918,502388,256480,103804,139273,313339,238957,2040303,62163,211140,130250,224300,241203,306810,185607,72888,101350,275398,229194,217549,6664,29366,16069,25618,27125,29788,16083,7302,8130,31588,19816,2033292,13007,102448,107326,322802,435345,394613,176518,63356,87880,192028,137969
"Ohio","39",11689442,693129,1897307,1071971,1533104,1396763,1488201,816288,334099,462417,1152361,843802,8752884,635023,1630928,827715,1104765,1009280,1076449,592502,242231,334319,776509,523163,2279316,50602,213885,184439,294587,262035,313987,180525,77000,107850,320859,273547,101659,2600,15171,11005,19049,14289,14988,6565,2904,3549,7956,3583,555583,4904,37323,48812,114703,111159,82777,36696,11964,16699,47037,43509
"Missouri","29",6126452,370408,1007318,565939,819132,742343,753354,419591,164046,249247,596623,438451,4065294,321874,811977,379381,509137,459662,455123,254004,100833,148507,351637,273159,1757827,44130,168367,154970,250013,220873,250030,144531,56929,90007,224914,153063,44941,1102,6181,4125,8624,6693,7844,4078,1569,2109,2071,545,258390,3302,20793,27463,51358,55115,40357,16978,4715,8624,18001,11684
"Pennsylvania","42",12807060,700416,1947201,1164816,1695073,1496113,1659541,916749,365233,529549,1311159,1021210,9184908,622916,1587071,811535,1118411,960781,1100660,639363,262232,378164,939818,763957,2447871,62305,262924,254996,358986,318382,360011,194364,74228,107240,268586,185849,251696,6292,35663,23245,40544,35976,42008,18927,7066,9489,21890,10596,922585,8903,61543,75040,177132,180974,156862,64095,21707,34656,80865,60808
"Michigan","26",9995915,569183,1595082,961804,1291353,1165562,1290759,700756,290344,410619,1009186,711267,7617782,522524,1383254,766411,960065,855234,934905,519824,219469,303155,691851,461090,1598820,37760,148797,126952,191512,167028,225244,129849,50312,78759,244848,197759,84096,3156,17405,8853,12529,9434,11647,6122,2511,3237,5871,3331,695217,5743,45626,59588,127247,133866,118963,44961,18052,25468,66616,49087
"Nebraska","31",1929268,131156,343730,187942,256755,244896,218816,122864,48632,70479,172853,131145,1240769,114761,266531,119517,142695,135058,121538,75161,28531,43829,105670,87478,533088,14100,63912,51430,79688,74094,71439,38377,17008,23621,60257,39162,16458,622,2830,1946,2909,1809,3107,1220,403,594,776,242,138953,1673,10457,15049,31463,33935,22732,8106,2690,2435,6150,4263
"Idaho","16",1754208,113693,331677,165091,228080,219713,201135,111993,38604,64781,168397,111044,815672,91054,231018,88288,91255,90981,60929,36037,13767,24229,50018,38096,811956,21607,89881,67686,113330,103952,113166,66443,22216,36258,109921,67496,21352,754,5114,1153,3508,3659,2518,1412,326,1340,1007,561,105228,278,5664,7964,19987,21121,24522,8101,2295,2954,7451,4891
"New Mexico","35",2095428,118494,361743,198710,279153,256261,239928,136486,58228,77945,221209,147271,1155051,99733,277769,131677,159246,129364,102929,62420,25185,30563,81144,55021,719222,17309,71324,49390,85559,81914,92375,56035,25927,38607,121487,79295,22633,667,2531,2842,3883,4113,2450,1669,904,1451,1539,584,198522,785,10119,14801,30465,40870,42174,16362,6212,7324,17039,12371
"Hawaii","15",1420491,87437,215818,121647,201025,181541,171390,86295,39611,54260,149372,112095,752778,71825,151813,64952,93499,82365,74274,37632,16887,23935,71090,64506,359884,12018,41083,38836,64692,50201,41965,24377,11327,14881,41594,18910,41682,2291,8879,4159,6947,4912,6411,2339,980,1367,1817,1580,266147,1303,14043,13700,35887,44063,48740,21947,10417,14077,34871,27099
"South Dakota","46",882235,60427,154036,84922,116300,105167,97263,58813,22722,36227,85022,61336,557984,52332,118953,47524,65405,59260,52493,34391,14107,20346,50111,43062,283671,6934,31421,30672,41677,38147,38039,22359,8103,15180,33503,17636,5405,474,443,430,780,542,1766,542,153,193,82,0,35175,687,3219,6296,8438,7218,4965,1521,359,508,1326,638
"Washington","53",7535591,458194,1203745,658589,1153369,1006328,930921,488025,193204,279229,710781,453206,3489373,382022,865365,374471,464728,350393,316360,177135,72467,98284,251111,137037,2806933,60842,260091,191334,428599,397771,400601,225375,89130,138120,367074,247996,134435,5899,22006,11257,25250,21894,17649,9417,3962,6264,7064,3773,1104850,9431,56283,81527,234792,236270,196311,76098,27645,36561,85532,64400
"Rhode Island","44",1057315,54430,149478,112712,146349,123137,140006,73211,33404,41943,103271,79374,618234,45933,118767,62917,78567,59436,69615,39243,18514,22625,54292,48325,273406,6657,20999,37917,40170,32546,39180,20060,9109,13450,33009,20309,26612,292,3647,2583,5118,4059,4838,1897,510,978,1935,755,139063,1548,6065,9295,22494,27096,26373,12011,5271,4890,14035,9985
"Arizona","04",7171646,434032,1207967,689343,979328,882618,852462,430467,180194,256132,727956,531147,2850161,382122,910292,388739,408428,261829,193995,85359,35112,42515,90428,51342,3260563,41907,244343,224914,402672,398842,451597,262470,112455,173233,533381,414749,100647,2901,14661,8422,17695,16690,14580,8167,2921,3653,7882,3075,960275,7102,38671,67268,150533,205257,192290,74471,29706,36731,96265,61981
"Tennessee","47",6770010,404439,1104936,619812,914783,846438,883961,445131,179315,266398,658560,446237,4012267,361361,848409,394378,487456,425523,442181,223468,89160,141732,346720,251879,2345371,37326,217470,188785,343889,327432,372181,195650,80832,113433,287887,180486,63810,1769,10487,4521,10998,10209,10678,5119,2414,2897,3565,1153,348562,3983,28570,32128,72440,83274,58921,20894,6909,8336,20388,12719
"Kansas","20",2911510,186990,518161,294933,376422,359447,339683,189925,75505,108253,264050,198141,1731849,160029,400212,172624,203442,180176,165498,98608,40826,59029,141759,109646,941743,24670,100049,94393,128692,126351,128886,77314,29105,43444,107890,80949,28556,1057,5226,5221,3702,3803,3845,1775,882,850,1244,951,209362,1234,12674,22695,40586,49117,41454,12228,4692,4930,13157,6595
