"","GEOID","B06010_001","B06010_002","B06010_003","B06010_004","B06010_005","B06010_006","B06010_007","B06010_008","B06010_009","B06010_010","B06010_011","B06010_012","B06010_013","B06010_014","B06010_015","B06010_016","B06010_017","B06010_018","B06010_019","B06010_020","B06010_021","B06010_022","B06010_023","B06010_024","B06010_025","B06010_026","B06010_027","B06010_028","B06010_029","B06010_030","B06010_031","B06010_032","B06010_033","B06010_034","B06010_035","B06010_036","B06010_037","B06010_038","B06010_039","B06010_040","B06010_041","B06010_042","B06010_043","B06010_044","B06010_045","B06010_046","B06010_047","B06010_048","B06010_049","B06010_050","B06010_051","B06010_052","B06010_053","B06010_054","B06010_055"
"Mercer County, New Jersey","34021",300404,38748,261656,52546,20699,35916,28210,32375,25544,12225,54141,140696,18609,122087,28843,9341,15254,13093,16830,12549,6208,19969,77658,6693,70965,12483,5045,7736,6426,7944,7406,3566,20359,8798,1497,7301,2020,743,1457,674,872,636,281,618,73252,11949,61303,9200,5570,11469,8017,6729,4953,2170,13195
"Middlesex County, New Jersey","34023",664528,113409,551119,90123,42265,75825,61261,69990,60746,28706,122203,267122,47775,219347,43079,16823,27736,24497,31234,26941,11428,37609,139255,15639,123616,17240,8521,16059,12694,16520,13678,6749,32155,17062,2866,14196,3434,1403,2436,1735,1576,1354,465,1793,241089,47129,193960,26370,15518,29594,22335,20660,18773,10064,50646
"Monmouth County, New Jersey","34025",511097,65525,445572,72907,33654,60426,44936,51119,47165,20887,114478,256955,35469,221486,42661,16767,27224,21860,26547,24609,11353,50465,166930,16953,149977,19616,9794,18949,13942,16354,16273,6774,48275,6738,1017,5721,991,507,1126,497,769,571,286,974,80474,12086,68388,9639,6586,13127,8637,7449,5712,2474,14764
"Morris County, New Jersey","34027",401142,50912,350230,51565,22991,39972,33239,42288,37080,18513,104582,206754,27959,178795,29820,11757,18715,16818,22477,21082,9954,48172,100978,9312,91666,10673,4896,9132,7513,10221,8683,4990,35558,5978,822,5156,948,579,677,599,763,343,253,994,87432,12819,74613,10124,5759,11448,8309,8827,6972,3316,19858
"Ocean County, New Jersey","34029",465184,50004,415180,71780,42356,67689,50254,54646,46090,19084,63281,281170,31479,249691,46041,23986,37888,30118,33572,29268,11686,37132,132954,12299,120655,17331,12330,20148,14716,16144,13277,5900,20809,8013,982,7031,1697,788,1300,951,654,622,310,709,43047,5244,37803,6711,5252,8353,4469,4276,2923,1188,4631
"Passaic County, New Jersey","34031",400013,72263,327750,63070,33620,55507,42527,39431,31761,13038,48796,179569,33961,145608,31250,13141,18833,17684,18021,15665,6383,24631,58302,6988,51314,8028,4538,6817,5812,6277,5702,2505,11635,26228,5758,20470,5815,2970,4123,2775,2327,1200,566,694,135914,25556,110358,17977,12971,25734,16256,12806,9194,3584,11836
"Salem County, New Jersey","34033",53468,6527,46941,8383,3923,8059,5884,6859,5210,2291,6332,32850,3948,28902,5360,2332,4732,3597,4429,3181,1387,3884,17133,1941,15192,2457,1213,2504,1893,2162,1849,895,2219,689,135,554,102,87,154,63,54,48,9,37,2796,503,2293,464,291,669,331,214,132,0,192
"Somerset County, New Jersey","34035",261340,34728,226612,32901,15135,24930,23500,25676,24237,12127,68106,118247,16596,101651,18285,6759,10289,10587,12366,11982,5673,25710,66639,6150,60489,6582,3793,6412,5159,6687,6231,3189,22436,3381,448,2933,401,231,425,302,323,319,186,746,73073,11534,61539,7633,4352,7804,7452,6300,5705,3079,19214
"Sussex County, New Jersey","34037",120636,13364,107272,17216,8203,13787,12036,13945,11901,6118,24066,77437,9075,68362,11958,5609,8900,7620,9354,7694,3767,13460,31722,2754,28968,3761,1977,3571,3179,3419,3240,1647,8174,1248,149,1099,116,95,213,114,120,141,59,241,10229,1386,8843,1381,522,1103,1123,1052,826,645,2191
"Union County, New Jersey","34039",431809,61003,370806,65652,31815,57846,44200,47758,37790,16735,69010,184518,29409,155109,30680,11826,19792,16564,20462,17686,8229,29870,83305,8799,74506,11208,5762,8747,7824,8280,7400,3407,21878,11857,1790,10067,1955,1131,1581,1606,1595,751,410,1038,152129,21005,131124,21809,13096,27726,18206,17421,11953,4689,16224
"Warren County, New Jersey","34041",87998,10232,77766,12188,6604,12177,9011,10507,8631,3730,14918,54097,6562,47535,8016,3817,7537,5647,6722,5213,2199,8384,23442,2375,21067,2975,1616,2744,2392,2511,2592,1215,5022,1136,94,1042,92,152,151,254,109,122,53,109,9323,1201,8122,1105,1019,1745,718,1165,704,263,1403
