"","GEOID","B06001_001","B06001_002","B06001_003","B06001_004","B06001_005","B06001_006","B06001_007","B06001_008","B06001_009","B06001_010","B06001_011","B06001_012","B06001_013","B06001_014","B06001_015","B06001_016","B06001_017","B06001_018","B06001_019","B06001_020","B06001_021","B06001_022","B06001_023","B06001_024","B06001_025","B06001_026","B06001_027","B06001_028","B06001_029","B06001_030","B06001_031","B06001_032","B06001_033","B06001_034","B06001_035","B06001_036","B06001_037","B06001_038","B06001_039","B06001_040","B06001_041","B06001_042","B06001_043","B06001_044","B06001_045","B06001_046","B06001_047","B06001_048","B06001_049","B06001_050","B06001_051","B06001_052","B06001_053","B06001_054","B06001_055","B06001_056","B06001_057","B06001_058","B06001_059","B06001_060"
"Warren County School District, Georgia","1305460",5936,392,1030,485,527,743,981,463,146,188,501,480,5388,389,1011,450,457,680,853,407,88,176,424,453,530,3,19,35,60,63,123,56,58,12,77,24,15,0,0,0,10,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3
"Washington County School District, Georgia","1305490",21112,1390,3744,1932,2810,2721,3285,1353,538,549,1499,1291,18045,1315,3463,1560,2223,2097,2832,1152,442,449,1323,1189,2692,75,281,313,407,563,413,191,96,100,170,83,120,0,0,28,58,15,13,6,0,0,0,0,255,0,0,31,122,46,27,4,0,0,6,19
"Wayne County School District, Georgia","1305550",29705,2064,5453,2478,3925,4234,4451,1585,697,1113,2230,1475,21512,1823,4613,1908,2553,2659,2765,1058,433,804,1682,1214,6675,241,600,437,1141,1388,1214,436,240,280,437,261,321,0,6,34,46,26,127,33,0,15,34,0,1197,0,234,99,185,161,345,58,24,14,77,0
"Webster County School District, Georgia","1305580",2727,140,542,174,232,442,392,169,60,155,255,166,2266,97,489,150,200,344,356,137,52,85,225,131,368,43,11,6,15,82,36,32,8,70,30,35,0,0,0,0,0,0,0,0,0,0,0,0,93,0,42,18,17,16,0,0,0,0,0,0
"Wheeler County School District, Georgia","1305640",7093,349,883,716,1430,940,1072,373,230,222,442,436,5992,315,815,567,1216,628,903,350,230,204,411,353,988,34,68,87,206,312,146,23,0,18,11,83,47,0,0,39,8,0,0,0,0,0,0,0,66,0,0,23,0,0,23,0,0,0,20,0
"White County School District, Georgia","1305670",26498,1588,4298,2086,2588,3630,4019,1896,1050,941,2665,1737,17149,1534,3545,1415,1566,2147,2415,1330,434,426,1421,916,8728,54,746,610,979,1461,1349,442,597,501,1230,759,117,0,0,49,33,0,19,16,0,0,0,0,504,0,7,12,10,22,236,108,19,14,14,62
"Whitfield County School District, Georgia","1305700",68101,5269,13919,6243,8553,9807,9563,4472,1238,1758,4555,2724,41803,4850,10382,3367,4301,4698,5437,2517,541,1022,2891,1797,17084,405,2431,1631,1995,2765,2802,1549,613,488,1540,865,262,0,15,15,51,33,97,51,0,0,0,0,8952,14,1091,1230,2206,2311,1227,355,84,248,124,62
"Wilcox County School District, Georgia","1305730",9041,421,1402,832,1242,1443,1342,639,115,269,630,706,7460,408,1237,722,967,1143,982,508,92,235,520,646,1462,10,151,110,234,274,339,117,23,34,110,60,60,3,14,0,29,0,0,14,0,0,0,0,59,0,0,0,12,26,21,0,0,0,0,0
"Wilkes County School District, Georgia","1305760",10580,604,1736,805,1132,1422,1440,777,199,525,1044,896,8404,604,1310,570,998,1116,1037,593,183,349,868,776,1916,0,373,217,123,209,368,138,16,176,176,120,108,0,0,18,0,17,27,46,0,0,0,0,152,0,53,0,11,80,8,0,0,0,0,0
"Wilkinson County School District, Georgia","1305790",9685,673,1746,834,1063,1205,1491,567,255,398,865,588,8597,663,1671,779,921,1033,1232,473,217,342,732,534,923,10,37,48,74,149,238,94,30,56,133,54,80,0,38,5,16,0,21,0,0,0,0,0,85,0,0,2,52,23,0,0,8,0,0,0
"Worth County School District, Georgia","1305850",21712,1520,4015,2007,2371,2819,3182,1413,622,767,1787,1209,17783,1452,3709,1802,2025,2093,2355,1034,529,549,1387,848,3622,68,306,195,253,647,753,361,93,218,400,328,72,0,0,0,0,65,0,7,0,0,0,0,235,0,0,10,93,14,74,11,0,0,0,33
"Remainder of Georgia, Georgia","1399999",20237,1545,3130,8585,4866,1741,254,20,13,41,42,0,1750,706,379,273,201,157,34,0,0,0,0,0,16381,718,2457,7882,3913,1170,167,20,13,41,0,0,889,103,233,123,240,128,20,0,0,0,42,0,1217,18,61,307,512,286,33,0,0,0,0,0
"Troup County School District, Georgia","1300001",65652,4796,12862,6427,8032,8795,9456,4015,1461,1887,4206,3715,45775,4207,10346,4323,5316,5713,6061,2791,957,988,2740,2333,17401,585,2402,1600,2144,2489,2977,1105,487,870,1401,1341,339,0,17,97,17,107,79,8,8,0,0,6,2137,4,97,407,555,486,339,111,9,29,65,35
"Fort Stewart School District, Georgia","1300003",9499,1726,2439,2077,2213,824,160,52,4,4,0,0,1485,621,347,196,178,129,14,0,0,0,0,0,7035,1013,1780,1676,1849,599,78,36,0,4,0,0,483,56,225,140,52,6,0,0,4,0,0,0,496,36,87,65,134,90,68,16,0,0,0,0
"Robins AFB School District, Georgia","1300004",1236,144,178,504,276,64,70,0,0,0,0,0,143,64,18,33,28,0,0,0,0,0,0,0,966,77,121,411,234,61,62,0,0,0,0,0,92,3,28,54,7,0,0,0,0,0,0,0,35,0,11,6,7,3,8,0,0,0,0,0
"Appling County School District, Georgia","1300060",18050,1165,3524,1169,2351,2432,2801,1069,694,511,1397,937,13718,1119,3106,803,1478,1689,1968,801,401,374,1099,880,3074,18,311,235,391,500,684,268,234,137,239,57,19,0,0,0,19,0,0,0,0,0,0,0,1239,28,107,131,463,243,149,0,59,0,59,0
"Atkinson County School District, Georgia","1300090",8332,768,1749,818,1013,1222,1056,444,159,275,575,253,5841,716,1367,450,496,818,672,335,130,177,474,206,1530,46,279,219,204,186,265,90,20,81,93,47,18,0,0,0,0,0,18,0,0,0,0,0,943,6,103,149,313,218,101,19,9,17,8,0
"Atlanta City School District, Georgia","1300120",413462,26619,55235,59119,77791,62812,52482,22436,7848,8931,22092,18097,223479,24071,45578,28707,30412,23149,25242,11813,4284,4965,14021,11237,153632,2009,7664,24044,35790,32356,23213,9367,3239,3514,6746,5690,4258,70,411,783,1338,873,552,42,88,10,38,53,32093,469,1582,5585,10251,6434,3475,1214,237,442,1287,1117
"Bacon County School District, Georgia","1300150",10969,835,2047,788,1573,1540,1477,614,337,339,859,560,8144,701,1633,467,1215,861,1078,432,299,339,656,463,2267,62,300,225,235,559,399,156,38,0,196,97,25,0,0,8,0,17,0,0,0,0,0,0,533,72,114,88,123,103,0,26,0,0,7,0
"Baker County School District, Georgia","1300180",3657,446,651,354,309,397,558,240,107,37,352,206,3136,446,620,237,237,305,447,180,107,30,326,201,503,0,31,117,72,92,111,42,0,7,26,5,18,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Baldwin County School District, Georgia","1300210",46905,2806,6540,8811,5637,5792,6534,3103,866,1297,3154,2365,37632,2624,5892,6889,4519,4288,5106,2375,703,1024,2334,1878,7568,182,559,1496,856,1161,1232,596,142,233,730,381,455,0,31,240,40,37,67,33,0,0,7,0,1250,0,58,186,222,306,129,99,21,40,83,106
"Banks County School District, Georgia","1300240",17840,1162,3450,1459,2139,2611,2605,1165,550,525,1352,822,13840,1028,3058,1139,1528,1918,1957,763,473,356,965,655,3355,126,355,261,435,466,609,317,77,169,373,167,78,8,0,0,0,56,2,12,0,0,0,0,567,0,37,59,176,171,37,73,0,0,14,0
"Barrow County School District, Georgia","1300290",66359,5747,13067,5801,10171,10596,8663,3119,1497,1741,3548,2409,41314,5450,10163,3506,5409,5086,4521,1482,961,859,2202,1675,20136,269,2559,1633,3663,4241,3394,1343,508,791,1137,598,432,0,20,15,17,96,180,53,0,0,34,17,4477,28,325,647,1082,1173,568,241,28,91,175,119
"Bartow County School District, Georgia","1300330",78222,5681,16070,6659,10617,12384,11664,4467,1395,2183,4430,2672,50169,5226,12580,4372,6167,6769,5968,2252,749,1449,2755,1882,24528,420,3134,1813,3435,4840,5050,2069,641,734,1660,732,345,0,20,0,73,93,95,32,0,0,0,32,3180,35,336,474,942,682,551,114,5,0,15,26
"Ben Hill County School District, Georgia","1300360",17631,1310,3398,1560,1908,2668,2283,1038,444,641,1217,1164,13434,1263,2645,1379,1270,1732,1756,750,277,380,924,1058,3452,42,620,181,487,594,510,288,167,200,257,106,0,0,0,0,0,0,0,0,0,0,0,0,745,5,133,0,151,342,17,0,0,61,36,0
"Berrien County School District, Georgia","1300390",18708,1240,3597,1653,2163,2712,2553,1198,462,550,1520,1060,14210,1197,2882,1163,1381,1767,1915,929,373,483,1154,966,3928,43,592,404,705,753,590,269,89,53,366,64,101,0,25,0,9,57,10,0,0,0,0,0,469,0,98,86,68,135,38,0,0,14,0,30
"Bibb County School District, Georgia","1300420",154810,11351,28676,16079,20405,19552,21688,9344,3503,4642,10083,9487,113696,10331,24087,11030,13686,12686,15012,6525,2464,3311,7638,6926,34241,777,3938,4106,5045,5511,5730,2527,935,1171,2212,2289,1282,32,219,280,111,385,174,63,0,13,0,5,5591,211,432,663,1563,970,772,229,104,147,233,267
"Bleckley County School District, Georgia","1300440",12937,711,2274,1872,995,1902,1910,565,331,463,987,927,11138,671,2107,1543,817,1767,1466,440,272,358,833,864,1539,28,135,298,140,109,360,106,59,93,154,57,16,0,0,0,0,0,16,0,0,0,0,0,244,12,32,31,38,26,68,19,0,12,0,6
"Brantley County School District, Georgia","1300480",17650,1218,3512,1578,2005,2482,2610,1217,433,480,1343,772,12672,1160,2673,1286,1263,1379,1762,922,306,331,945,645,4779,58,808,276,702,1103,822,295,127,113,358,117,43,0,31,0,0,0,12,0,0,0,0,0,156,0,0,16,40,0,14,0,0,36,40,10
"Bremen City School District, Georgia","1300510",5995,526,1121,560,860,789,897,420,89,163,213,357,4685,480,1029,410,515,596,700,357,25,110,182,281,1197,46,92,134,282,193,197,63,64,40,17,69,27,0,0,0,27,0,0,0,0,0,0,0,86,0,0,16,36,0,0,0,0,13,14,7
"Brooks County School District, Georgia","1300540",16338,1186,2694,1868,1619,2188,2242,970,417,664,1351,1139,11556,1108,1977,1401,1040,1353,1424,750,213,537,889,864,3793,78,623,240,438,603,685,158,196,115,399,258,385,0,41,124,37,86,90,0,0,0,0,7,604,0,53,103,104,146,43,62,8,12,63,10
"Bryan County School District, Georgia","1300570",29039,2082,6383,2342,3396,4793,4508,1557,741,819,1430,988,15263,1560,3862,1352,1652,1746,2105,752,427,460,759,588,11894,454,2130,685,1573,2558,2056,760,280,359,639,400,613,30,219,86,50,138,37,19,34,0,0,0,1269,38,172,219,121,351,310,26,0,0,32,0
"Buford City School District, Georgia","1300600",12029,1266,1924,1023,1650,1762,1739,422,255,308,987,693,5613,1135,1104,342,296,662,676,265,124,157,489,363,3113,107,460,267,281,483,545,141,97,29,400,303,127,12,19,22,9,49,16,0,0,0,0,0,3176,12,341,392,1064,568,502,16,34,122,98,27
"Bulloch County School District, Georgia","1300630",67298,3935,9935,18942,7838,7397,7401,3220,1048,1496,3598,2488,47389,3641,7776,12608,5232,4649,4826,2409,703,1130,2630,1785,16974,277,1984,5356,2213,2164,2109,725,320,300,897,629,581,7,39,369,21,25,109,5,0,6,0,0,2354,10,136,609,372,559,357,81,25,60,71,74
"Burke County School District, Georgia","1300660",23083,1856,4861,2139,2648,2917,3358,1226,615,816,1549,1098,18109,1830,4079,1740,1934,2016,2399,1002,505,586,1116,902,4592,26,779,365,592,847,827,219,110,230,410,187,272,0,3,9,103,23,125,0,0,0,0,9,110,0,0,25,19,31,7,5,0,0,23,0
"Butts County School District, Georgia","1300690",23401,1444,3778,2359,3300,3474,3524,1721,344,665,1615,1177,17557,1406,3300,1791,2559,2332,2247,1253,237,505,1102,825,5301,38,426,390,657,1042,1164,468,107,152,505,352,82,0,0,3,8,36,19,0,0,8,8,0,461,0,52,175,76,64,94,0,0,0,0,0
"Calhoun City School District, Georgia","1300720",14995,1273,2742,1367,2214,2145,1501,721,330,380,1055,1267,9402,1055,2084,770,1040,904,868,494,266,233,727,961,3246,190,456,356,324,636,375,155,35,147,316,256,28,28,0,0,0,0,0,0,0,0,0,0,2319,0,202,241,850,605,258,72,29,0,12,50
"Calhoun County School District, Georgia","1300750",6488,364,1000,602,1113,959,997,366,165,188,374,360,5203,364,943,473,891,692,787,290,100,139,279,245,1019,0,40,101,112,193,188,66,65,49,90,115,37,0,0,0,18,19,0,0,0,0,0,0,229,0,17,28,92,55,22,10,0,0,5,0
"Camden County School District, Georgia","1300780",49293,3829,9631,6621,6745,6850,6741,2419,951,1238,2775,1493,16031,2028,3972,1923,1377,1923,1583,651,252,445,1138,739,30971,1750,5421,4369,5031,4459,4712,1682,627,767,1538,615,1133,51,173,220,134,211,248,12,23,7,0,54,1158,0,65,109,203,257,198,74,49,19,99,85
"Candler County School District, Georgia","1300810",10715,747,2043,1174,1075,1509,1302,565,347,381,862,710,7295,699,1592,613,671,920,992,276,290,240,509,493,2846,48,443,416,329,382,231,245,47,141,347,217,12,0,0,0,0,0,12,0,0,0,0,0,562,0,8,145,75,207,67,44,10,0,6,0
"Carroll County School District, Georgia","1300840",85031,6019,16278,7976,12105,12314,12293,4864,1940,2355,5486,3401,59514,5659,13923,6153,8405,7384,7162,3028,1238,1396,3038,2128,22070,348,2004,1514,2724,4275,4548,1641,600,921,2298,1197,651,0,55,122,131,116,162,24,12,0,13,16,2796,12,296,187,845,539,421,171,90,38,137,60
"Carrollton City School District, Georgia","1300870",24196,1883,4034,5854,3089,2862,1978,1247,450,359,1299,1141,14592,1642,2487,3366,1591,1300,1062,916,308,237,883,800,7007,186,1335,1816,804,1142,667,210,122,99,328,298,258,0,49,66,75,13,55,0,0,0,0,0,2339,55,163,606,619,407,194,121,20,23,88,43
"Cartersville City School District, Georgia","1300900",19201,1501,3305,1365,2161,2829,2931,1176,533,556,1548,1296,12847,1355,2667,856,1205,1530,1625,605,446,405,1121,1032,4514,92,329,345,546,810,1100,442,67,151,394,238,20,0,0,0,0,20,0,0,0,0,0,0,1820,54,309,164,410,469,206,129,20,0,33,26
"Catoosa County School District, Georgia","1300930",62951,3971,11925,5111,7769,9560,8882,3704,1557,2133,4960,3379,22833,1540,4886,1940,2679,3205,3132,1337,414,865,1648,1187,38363,2401,6907,3010,4812,5839,5434,2292,1131,1226,3166,2145,475,0,27,75,101,114,74,0,12,23,35,14,1280,30,105,86,177,402,242,75,0,19,111,33
"Charlton County School District, Georgia","1300990",12310,727,2125,1095,1727,1756,2034,794,233,312,993,514,6892,508,1237,657,728,983,1098,431,169,229,524,328,5317,219,888,430,999,773,852,363,64,83,460,186,71,0,0,0,0,0,71,0,0,0,0,0,30,0,0,8,0,0,13,0,0,0,9,0
"Chatham County School District, Georgia","1301020",256428,18045,40984,32696,38685,31906,34323,15143,5565,7463,16871,14747,151340,15568,30514,18551,18382,16271,19068,8559,2982,3888,9564,7993,86320,2231,8771,11052,15457,12176,12811,5749,2333,3094,6484,6162,3806,194,622,632,1001,537,538,62,15,45,86,74,14962,52,1077,2461,3845,2922,1906,773,235,436,737,518
"Chattahoochee County School District, Georgia","1301050",3244,102,561,639,385,297,502,196,41,104,338,79,1787,86,407,380,269,177,179,81,24,77,100,7,1292,16,135,206,73,109,295,111,10,27,238,72,103,0,7,30,43,0,23,0,0,0,0,0,62,0,12,23,0,11,5,4,7,0,0,0
"Chattooga County School District, Georgia","1301080",23301,1191,3792,2084,2886,3594,3424,1515,740,605,1886,1584,17184,1015,3084,1591,2128,2685,2217,968,613,448,1354,1081,5587,176,641,465,656,786,1107,480,127,157,489,503,108,0,66,25,0,8,9,0,0,0,0,0,422,0,1,3,102,115,91,67,0,0,43,0
"Cherokee County School District, Georgia","1301110",206283,16070,40836,15753,28063,35010,30971,12007,4010,5668,11097,6798,93109,13792,28063,8143,9978,10169,8811,3524,1340,1996,4473,2820,93779,2037,11386,5555,12777,20658,18688,7622,2441,3198,5784,3633,2051,100,285,138,349,614,359,42,0,44,99,21,17344,141,1102,1917,4959,3569,3113,819,229,430,741,324
"Chickamauga City School District, Georgia","1301140",2959,170,523,162,247,348,576,290,102,122,258,161,1466,97,271,126,131,140,215,177,43,47,110,109,1463,73,252,36,108,200,353,107,59,75,148,52,30,0,0,0,8,8,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Clarke County School District, Georgia","1301170",115070,7085,13384,35430,19058,11780,10234,4713,1603,2241,5058,4484,65754,6345,9776,21001,8302,5373,5168,2458,774,1237,2892,2428,35293,562,2512,11058,6646,3912,3697,1907,692,830,1799,1678,1361,56,119,460,355,175,89,26,10,0,58,13,12662,122,977,2911,3755,2320,1280,322,127,174,309,365
"Clay County School District, Georgia","1301200",2981,238,548,185,320,286,361,239,144,98,276,286,2393,238,494,143,264,215,302,118,84,58,236,241,584,0,54,42,56,71,59,117,60,40,40,45,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Clayton County School District, Georgia","1301230",260156,22229,54633,27104,41135,41597,34687,13482,3767,4956,10403,6163,127571,19805,35694,12778,14891,14993,12558,5691,1693,2138,4409,2921,90430,2092,14833,9067,15344,17009,16136,5678,1575,1897,4350,2449,4156,138,1091,733,747,716,383,238,9,12,60,29,37999,194,3015,4526,10153,8879,5610,1875,490,909,1584,764
"Clinch County School District, Georgia","1301260",6841,589,1212,555,940,841,1025,549,56,210,688,176,5547,537,1119,384,777,695,848,276,18,210,514,169,1254,52,93,131,163,146,177,273,38,0,174,7,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,40,0,0,0,0,0,0,0,0
"Cobb County School District, Georgia","1301290",620158,45027,117477,54075,90832,102745,94696,37933,11932,14978,30359,20104,231755,37966,70809,21900,22603,21774,21792,9800,3200,4451,9204,8256,290991,5926,37695,22009,44298,57401,57062,23077,7388,8847,17183,10105,7878,172,1046,1000,1287,1716,1399,466,71,170,402,149,89534,963,7927,9166,22644,21854,14443,4590,1273,1510,3570,1594
"Coffee County School District, Georgia","1301350",41647,3120,7999,4367,5540,5981,5705,2357,825,1224,2721,1808,32014,2982,6923,3176,3747,4012,4063,1960,584,897,2185,1485,7021,138,944,664,1016,1404,1342,345,222,286,391,269,160,0,15,44,18,27,12,20,19,0,5,0,2452,0,117,483,759,538,288,32,0,41,140,54
"Colquitt County School District, Georgia","1301380",44712,3684,8655,4462,5782,6192,5541,2558,833,1312,3199,2494,32796,3377,6991,2812,3455,3880,4128,2070,608,1063,2462,1950,6890,256,1201,731,885,1007,1078,373,189,183,495,492,269,0,4,8,90,66,79,7,0,0,15,0,4757,51,459,911,1352,1239,256,108,36,66,227,52
"Columbia County School District, Georgia","1301410",117858,7984,24511,9625,13776,18265,18509,7591,2663,3024,6938,4972,56695,6981,15615,5079,6215,6825,6778,2555,898,1247,2510,1992,50251,917,7626,3708,6282,8996,9389,4198,1453,1561,3689,2432,3456,47,757,263,380,830,759,175,32,0,95,118,7456,39,513,575,899,1614,1583,663,280,216,644,430
"Commerce City School District, Georgia","1301440",6501,506,955,571,754,901,874,229,153,263,676,619,4824,467,796,534,432,591,521,168,113,165,539,498,1305,39,141,37,170,190,307,61,29,85,125,121,81,0,0,0,58,0,0,0,11,0,12,0,291,0,18,0,94,120,46,0,0,13,0,0
"Cook County School District, Georgia","1301470",16976,1312,3335,1516,2055,2433,2179,948,411,565,1273,949,12708,1263,2790,1117,1421,1658,1418,741,282,379,891,748,3563,35,458,231,476,565,709,207,113,186,382,201,129,14,27,39,9,0,40,0,0,0,0,0,576,0,60,129,149,210,12,0,16,0,0,0
"Coweta County School District, Georgia","1301500",121528,9149,24473,9080,15968,19950,17741,7153,2860,3249,7334,4571,69743,7999,17345,5950,8440,9042,8489,3256,1267,1589,3564,2802,43654,1063,6326,2478,5542,8689,7944,3460,1415,1610,3476,1651,1567,45,364,68,293,386,275,91,28,0,0,17,6564,42,438,584,1693,1833,1033,346,150,50,294,101
"Crawford County School District, Georgia","1301530",12821,753,2260,1155,1393,2007,2052,927,351,310,1137,476,10457,703,2062,1118,1132,1448,1568,636,302,185,909,394,2129,50,198,37,73,525,482,291,49,114,228,82,0,0,0,0,0,0,0,0,0,0,0,0,235,0,0,0,188,34,2,0,0,11,0,0
"Crisp County School District, Georgia","1301560",23182,1746,4440,2168,2630,2781,3325,1434,626,817,1744,1471,19280,1701,3918,1761,2166,2224,2508,1200,526,689,1317,1270,3588,45,499,350,395,510,789,234,92,101,419,154,36,0,18,0,0,0,0,0,8,10,0,0,278,0,5,57,69,47,28,0,0,17,8,47
"Dade County School District, Georgia","1301590",16595,939,2717,2194,1854,2069,2464,1210,367,483,1374,924,5746,456,1176,529,636,635,859,387,160,116,464,328,10421,483,1523,1507,1157,1388,1597,757,207,367,846,589,93,0,12,20,16,28,8,9,0,0,0,0,335,0,6,138,45,18,0,57,0,0,64,7
"Dalton City School District, Georgia","1301620",31809,3126,6396,3268,5210,4318,3540,1671,335,577,1551,1817,13874,2709,3719,910,1326,1178,1183,549,121,336,755,1088,7948,349,1607,775,1131,980,975,481,183,169,653,645,400,0,0,98,150,55,16,70,0,0,0,11,9587,68,1070,1485,2603,2105,1366,571,31,72,143,73
"Dawson County School District, Georgia","1301650",21758,1330,3734,1814,2555,3112,3312,1678,647,796,1892,888,13472,1070,3008,1002,1602,1862,1804,818,292,483,1150,381,7456,219,604,587,814,1196,1366,839,345,297,701,488,131,0,52,19,13,7,27,0,0,0,13,0,699,41,70,206,126,47,115,21,10,16,28,19
"Decatur City School District, Georgia","1301680",19062,1300,2660,2190,2744,3423,2397,1300,415,543,1150,940,7629,1226,1905,888,676,660,697,251,138,198,461,529,9435,54,451,1039,1788,2182,1535,880,264,329,610,303,330,0,33,0,30,194,41,22,0,0,0,10,1668,20,271,263,250,387,124,147,13,16,79,98
"Decatur County School District, Georgia","1301710",27920,1888,5390,2630,3418,3644,4044,1823,568,699,2095,1721,20088,1544,4303,2003,2299,2508,2697,1277,424,392,1415,1226,7120,334,1000,500,940,1034,1249,505,144,286,640,488,61,10,0,0,0,19,7,11,0,14,0,0,651,0,87,127,179,83,91,30,0,7,40,7
"DeKalb County School District, Georgia","1301740",637809,47144,110971,64623,109432,100411,88127,34953,12466,15410,30055,24217,283750,41068,75016,26789,33549,30314,30680,13595,4445,5572,12290,10432,238171,4569,25310,23406,43033,45430,41885,16366,6128,7607,13290,11147,7220,209,1131,1354,1533,1607,675,163,86,162,185,115,108668,1298,9514,13074,31317,23060,14887,4829,1807,2069,4290,2523
"Dodge County School District, Georgia","1301770",21402,1323,3758,2420,2433,3206,2899,1351,375,766,1674,1197,17825,1260,3258,2052,1887,2583,2230,1132,315,680,1385,1043,3251,56,471,281,486,573,589,219,60,86,289,141,33,0,15,10,0,8,0,0,0,0,0,0,293,7,14,77,60,42,80,0,0,0,0,13
"Dooly County School District, Georgia","1301800",14283,977,2275,1307,1614,2183,2178,1050,333,439,1164,763,11933,943,2060,981,1315,1551,1720,893,324,439,979,728,1955,34,208,228,248,528,384,151,9,0,144,21,0,0,0,0,0,0,0,0,0,0,0,0,395,0,7,98,51,104,74,6,0,0,41,14
"Dougherty School District, Georgia","1301830",94514,7195,17427,12208,12645,11195,12265,5934,2047,2257,5996,5345,72338,6747,14743,9069,9329,8114,9155,4221,1471,1718,3960,3811,19489,448,2509,2498,2799,2624,2711,1544,554,507,1879,1416,607,0,107,232,106,50,54,23,11,0,12,12,2080,0,68,409,411,407,345,146,11,32,145,106
"Douglas County School District, Georgia","1301860",127800,9719,26710,10638,17869,21780,18402,7047,2146,3266,6381,3842,64131,8354,16586,5863,7202,7859,6889,3335,1172,1642,3249,1980,51897,1322,9050,3808,7932,10883,9232,3112,859,1546,2638,1515,1098,10,205,76,211,182,296,16,22,0,69,11,10674,33,869,891,2524,2856,1985,584,93,78,425,336
"Dublin City School District, Georgia","1301870",16257,1333,3030,1530,2003,1543,2232,1013,328,570,1132,1543,12993,1284,2665,1278,1420,1008,1648,813,281,452,946,1198,2603,41,323,156,395,375,551,171,38,101,164,288,70,0,25,19,0,5,2,19,0,0,0,0,591,8,17,77,188,155,31,10,9,17,22,57
"Laurens County School District, Georgia","1301890",31777,2106,6027,2634,3931,4841,4495,1954,785,976,2541,1487,26296,2029,5376,2222,3356,3754,3299,1533,608,829,1995,1295,4967,77,651,373,508,926,1074,393,147,134,515,169,108,0,0,10,18,44,22,14,0,0,0,0,406,0,0,29,49,117,100,14,30,13,31,23
"Early County School District, Georgia","1301920",11286,769,2256,1042,1169,1328,1584,551,254,555,984,794,8617,619,1876,803,798,946,1160,468,167,380,800,600,2612,150,380,224,346,375,424,83,87,175,184,184,7,0,0,0,0,7,0,0,0,0,0,0,50,0,0,15,25,0,0,0,0,0,0,10
"Echols County School District, Georgia","1301950",3973,259,1023,319,842,467,455,117,54,58,223,156,2324,259,694,180,308,222,201,72,54,58,171,105,947,0,247,84,140,162,192,19,0,0,52,51,0,0,0,0,0,0,0,0,0,0,0,0,702,0,82,55,394,83,62,26,0,0,0,0
"Effingham County School District, Georgia","1301980",50513,3707,10833,4346,6391,8019,7862,2662,939,1366,2822,1566,33796,3379,8289,3432,3592,4401,4548,1692,544,881,1823,1215,15196,297,2448,825,2528,3309,2813,890,386,442,944,314,492,16,52,11,172,87,125,3,0,22,4,0,1029,15,44,78,99,222,376,77,9,21,51,37
"Elbert County School District, Georgia","1302010",20421,1289,3572,1953,2212,2668,2904,1159,598,806,1595,1665,15046,1185,2794,1434,1235,1625,1965,970,537,680,1278,1343,4672,104,737,450,691,844,884,175,61,113,317,296,93,0,20,0,7,52,0,14,0,0,0,0,610,0,21,69,279,147,55,0,0,13,0,26
"Emanuel County School District, Georgia","1302040",22348,1724,4000,2215,2844,2787,3128,1257,619,730,1763,1281,18691,1695,3661,1700,2430,2015,2339,1060,559,652,1460,1120,2825,29,263,293,252,578,665,176,60,69,279,161,41,0,0,0,5,8,15,13,0,0,0,0,791,0,76,222,157,186,109,8,0,9,24,0
"Evans County School District, Georgia","1302070",10966,781,2093,1151,1160,1698,1466,505,318,330,783,681,8583,768,1849,845,845,1011,1047,444,241,298,632,603,1456,13,155,119,130,334,339,61,76,19,144,66,118,0,6,0,28,33,51,0,0,0,0,0,809,0,83,187,157,320,29,0,1,13,7,12
"Fannin County School District, Georgia","1302100",23337,1211,3303,1535,2104,2814,3631,2173,560,1173,2848,1985,12641,1092,2537,955,1096,978,1482,974,367,568,1565,1027,10250,119,738,538,925,1674,2130,1182,190,594,1230,930,19,0,14,0,0,0,0,5,0,0,0,0,427,0,14,42,83,162,19,12,3,11,53,28
"Fayette County School District, Georgia","1302130",105344,5127,23239,7418,8011,15670,19374,7868,2633,3639,7078,5287,42650,4250,13595,3752,2470,4466,5240,2472,807,1032,2326,2240,51696,828,8279,3013,3790,8341,11911,4661,1602,2285,4315,2671,1677,20,342,128,114,369,317,221,11,66,27,62,9321,29,1023,525,1637,2494,1906,514,213,256,410,314
"Floyd County School District, Georgia","1302190",59553,3749,10906,4943,6586,9135,8508,4040,1623,1856,4550,3657,43681,3205,9145,3910,4736,6348,5699,2756,1006,1178,3267,2431,13435,363,1426,752,1260,2252,2614,1144,552,656,1242,1174,275,11,36,40,36,24,38,75,0,15,0,0,2162,170,299,241,554,511,157,65,65,7,41,52
"Forsyth County School District, Georgia","1302220",163885,13618,35945,9222,19064,32374,24198,8497,3015,3933,8774,5245,68746,11538,22688,4049,5568,8165,6884,2951,830,1306,2944,1823,72646,1852,11162,3234,8344,17767,14011,4870,1789,2114,4786,2717,1534,71,143,108,222,565,163,89,90,49,23,11,20959,157,1952,1831,4930,5877,3140,587,306,464,1021,694
